0,source,sink,in_degree_a
5328,1217185,65151,1
5329,4062291,2299946,1
5330,4404960,3071138,1
5331,1757865,1930035,2
5332,3303234,3176284,3
5333,768564,523924,20
5334,2888542,4680326,1
5335,4598734,2944994,1
5336,631365,2225118,2
5337,2625167,1645068,2
5338,1207318,2043196,3
5339,173337,1783613,1
5340,4797615,3976182,1
5341,3490417,2173980,1
5342,3825222,2596552,1
5343,700674,4315034,1
5344,1787132,1507218,1
5345,2732841,1523420,1
5346,3189704,4658513,2
5347,67478,3147808,2
5348,3035832,261397,3
5349,1024045,1999134,8
5350,2307343,3748980,1
5351,1215868,414813,2
5352,3630449,1480779,1
5353,1739243,3081564,1
5354,30815,2972331,1
5355,3987952,3613219,4
5356,1232439,3862450,1
5357,2969602,46446,1
5358,4686965,1983170,1
5359,3229002,4510937,2
5360,519262,3384934,1
5361,4802291,4587042,111
5362,1251729,1012249,6
5363,2845675,1765806,1
5364,2436487,4466047,1
5365,162123,2793876,2
5366,1845709,154003,1
5367,4359109,4645247,1
5368,3417188,454439,1
5369,2427679,3805264,32
5370,2283907,3117995,1
5371,221323,2663952,2
5372,2041759,3926450,2
5373,698009,2746616,1
5374,896103,2481076,1
5375,455634,2689828,1
5376,3238475,3301811,5
5377,1506845,934290,1
5378,1074196,2609234,10
5379,2540508,1947206,2
5380,3696944,4581863,1
5381,2992490,4433302,76
5382,4235907,854288,1
5383,70988,41948,19
5384,2664634,1154430,1
5385,4462471,1286680,21
5386,2084609,3022427,4
5387,2088752,1757594,1
5388,4176177,2499149,4
5389,3369221,2470084,1
5390,4210005,965011,1
5391,3066242,1077986,1
5392,1435743,1720274,1
5393,2023371,2244847,2
5394,4688176,2201537,1
5395,1309052,1249088,1
5396,3890487,4184778,1
5397,3240648,2593873,1
5398,1485520,4680657,1
5399,1193438,2968173,2
5400,3560860,4500646,1
5401,4142576,3926461,31
5402,3956126,4092868,1
5403,1243447,3534679,2
5404,1197921,1737125,2
5405,1704397,3713835,2
5406,2004730,3628372,1
5407,1257707,503558,1
5408,309507,4097565,1
5409,4636305,1344139,1
5410,2992696,859963,6
5411,3661919,2820951,68
5412,4038261,3945215,2
5413,968883,2954401,17
5414,1949291,434135,28
5415,4767220,3652939,1
5416,3911311,515867,1
5417,1642551,3359492,1
5418,2013716,1155014,4
5419,4360561,2648897,1
5420,841237,428375,1
5421,1537164,3201527,2
5422,4817407,4100856,5
5423,4662961,3641388,2
5424,2696941,2026651,3
5425,3731904,1865364,3
5426,2012735,301936,7
5427,3596085,4315167,1
5428,2534201,3161839,1
5429,3688491,3588345,1
5430,39317,4332309,2
5431,35215,527849,2
5432,4085205,2354169,1
5433,2584873,2766192,1
5434,1840622,2426731,53
5435,2820159,3449240,1
5436,4308559,3823389,1
5437,523793,1079243,1
5438,2319711,4098176,2
5439,1432081,3218303,1
5440,4855979,4277863,3
5441,2350827,1232167,1
5442,672749,390812,1
5443,286721,1424130,1
5444,502599,3157738,1
5445,2282296,1812835,1
5446,221153,509520,5
5447,2326017,2792628,40
5448,3313200,108135,2
5449,2023206,4574045,1
5450,3392151,1779144,2
5451,3282018,787604,1
5452,2187867,279826,9
5453,1011188,673859,1
5454,113460,3582328,1
5455,3132852,4561355,1
5456,1381909,3553241,5
5457,3242722,3043988,3
5458,4068439,1379201,1
5459,4219947,3602519,1
5460,403336,3045461,3
5461,4539935,92525,1
5462,2742686,2433845,1
5463,3355063,3198197,1
5464,2825696,3073959,3
5465,438389,2369204,6
5466,3323259,2099789,1
5467,2201486,3231587,1
5468,1594266,1888618,1
5469,322439,4355281,10
5470,1819214,578587,6
5471,2165640,2909918,1
5472,1361698,1981180,1
5473,3787009,3044832,1
5474,371391,2016163,1
5475,1117227,1381100,33
5476,2205515,4153691,1
5477,2368165,129589,1
5478,1167777,2352042,1
5479,3943855,1251986,1
5480,4305895,223660,4
5481,4433065,4438460,1
5482,36170,186110,1
5483,1498716,1539917,1
5484,2887373,4617002,2
5485,3956363,2762641,1
5486,1117823,1133394,5
5487,4804429,4292648,5
5488,2034604,2137878,9
5489,343704,653507,1
5490,4345046,508797,1
5491,3936894,139073,1
5492,4848161,4748871,27
5493,3840953,681642,1
5494,3121787,4161352,1
5495,3612086,2965976,1
5496,1586544,1341257,1
5497,3380707,2473946,1
5498,4579567,3536771,3
5499,2533535,2767445,3
5500,1949773,4258881,3
5501,2478428,4697263,1
5502,882041,935076,1
5503,3221162,4476973,1
5504,1355134,2726221,1
5505,337811,1100007,1
5506,644239,1273211,2
5507,3635475,1883474,1
5508,2134067,3054160,5
5509,850696,1081673,1
5510,983079,1104836,1
5511,1671608,3843863,5
5512,1132141,359384,1
5513,4034711,473866,1
5514,2241041,3482124,1
5515,4365079,3929446,1
5516,1468871,892442,2
5517,2299553,2803914,1
5518,1990708,1967535,1
5519,4198755,436587,3
5520,3212515,1523005,1
5521,649131,3382220,2
5522,3880076,140869,1
5523,4571066,3696520,5
5524,385356,2573562,1
5525,4543069,3401896,30
5526,4816752,4720052,78
5527,703011,3908578,1
5528,932502,659461,1
5529,2053154,892115,3
5530,684137,3448857,1
5531,145153,1230286,1
5532,2089763,1250076,1
5533,4387175,2650135,1
5534,1130053,362068,2
5535,3159115,2334104,1
5536,2644750,1036519,26
5537,4204759,2496066,1
5538,3121978,1767826,5
5539,404614,3472416,1
5540,3647328,2125950,3
5541,761642,2604450,2
5542,671117,1026993,2
5543,3242951,55605,2
5544,3483474,2021000,1
5545,4073242,2388010,4
5546,4167254,1902397,1
5547,3404310,4010864,32
5548,4139951,421599,1
5549,1490229,4190018,1
5550,3401940,4262854,21
5551,99276,282657,1
5552,1430185,1432645,2
5553,4135578,1114052,2
5554,1012882,2785140,32
5555,4325697,4337196,1
5556,4316357,4063831,2
5557,3985433,184306,2
5558,4342270,4684282,20
5559,2882248,2258296,1
5560,487618,3772242,1
5561,2069309,1234355,3
5562,642113,3534330,1
5563,1490579,1679777,2
5564,4302645,3636399,1
5565,2804468,2081011,1
5566,2315538,3819552,4
5567,4178938,882228,3
5568,3566779,3167501,1
5569,4812307,4117982,2
5570,4828636,1013766,1
5571,2715516,3315625,2
5572,2904420,1495776,1
5573,4777830,4191058,1
5574,785639,1061645,8
5575,4119741,1184153,1
5576,444475,1353272,7
5577,727331,3599667,6
5578,3180050,123327,46
5579,693618,1412576,32
5580,1006202,4752008,1
5581,1353674,3680756,1
5582,3900393,4609369,2
5583,1557585,4226470,8
5584,4564778,2911340,1
5585,1720179,4055730,1
5586,2113556,1322190,1
5587,2606987,415165,2
5588,302932,2373788,2
5589,4373749,3118584,1
5590,1545639,116398,3
5591,4861968,882682,11
5592,4447454,1319522,1
5593,2519881,4311715,1
5594,514683,1685982,1
5595,4262635,221567,1
5596,2293708,2393566,1
5597,533065,3748930,1
5598,2183498,2745749,1
5599,4583007,4550391,5
5600,451577,3184287,4
5601,4029322,2296419,1
5602,952565,2902525,3
5603,3021839,810720,1
5604,1081575,80380,2
5605,2097861,1872247,1
5606,3209881,2918748,1
5607,4263249,4765416,3
5608,4132368,3610954,1
5609,2899687,2728778,1
5610,4859668,4287269,1
5611,1525257,2666041,3
5612,1380257,1269449,1
5613,3645640,3495291,1
5614,194983,2061373,2
5615,4461570,359545,2
5616,4472405,3673478,1
5617,2009482,3364451,1
5618,1960575,2387939,1
5619,1663774,60607,1
5620,4000135,1568039,3
5621,49020,1272867,1
5622,2362196,905560,2
5623,2110080,2306133,3
5624,4349949,360911,12
5625,1278745,2892493,1
5626,4180431,1422666,1
5627,4845388,922765,1
5628,2101699,367318,17
5629,1852137,3332982,6
5630,1312807,1612000,3
5631,3817201,4829271,18
5632,3031127,781700,1
5633,3641204,2918532,1
5634,4468412,1470297,1
5635,4390135,4760098,1
5636,4867057,1641665,1
5637,4782805,4290298,1
5638,3433781,613639,1
5639,3880070,2775855,1
5640,1834956,2903629,1
5641,3294618,1545129,4
5642,3143204,817577,1
5643,3056824,2489283,2
5644,4782985,757349,1
5645,361005,3599247,1
5646,2601553,607081,1
5647,4343199,2382069,1
5648,483945,3864983,1
5649,806132,1280608,1
5650,265244,1231847,2
5651,1762796,2533776,2
5652,3114172,1416245,4
5653,2891577,3530225,1
5654,1685759,3206576,223
5655,2382349,2962068,6
5656,840695,3875087,1
5657,4604570,679946,1
5658,1487416,1924220,6
5659,3754088,4726833,3
5660,2691834,3354958,2
5661,2620009,4362899,31
5662,517930,3178618,1
5663,4363854,145602,1
5664,1349704,867657,1
5665,379368,3304884,1
5666,1904365,2453141,1
5667,4137992,1504968,1
5668,4619661,2251887,1
5669,2967281,289076,1
5670,1727467,622026,3
5671,140180,1709167,1
5672,1711872,205294,6
5673,3765111,544859,5
5674,4537390,2266630,1
5675,3355106,1369701,2
5676,2531730,3268665,2
5677,3795894,1657746,1
5678,218390,50079,1
5679,2640149,1614290,1
5680,3357416,3913647,1
5681,1878619,280302,1
5682,3920572,1840626,1
5683,3849604,2234118,2
5684,3725592,2265305,16
5685,3778230,859001,1
5686,3967635,2396257,1
5687,3228130,2763911,1
5688,1437088,4815984,1
5689,2719325,276380,1
5690,4136479,3101635,1
5691,4542735,3634738,1
5692,1969210,1741770,1
5693,590107,2251630,1
5694,1149318,1464704,2
5695,895132,3241320,1
5696,3978571,1434317,1
5697,73281,1890349,3
5698,3435893,1951165,4
5699,3706746,513931,1
5700,4787884,1599485,88
5701,286464,4289989,1
5702,1894533,3508977,1
5703,843917,2872662,3
5704,4306202,2842220,1
5705,2226826,3901298,1
5706,2267043,1204947,1
5707,4548446,3913437,1
5708,185615,3532146,2
5709,342476,1915424,2
5710,2952294,966675,3
5711,488532,3352576,5
5712,414583,213644,1
5713,1620739,2643355,2
5714,4459630,1974834,1
5715,1867606,4731879,1
5716,490655,1975085,1
5717,2839274,3302966,1
5718,4114892,2723805,1
5719,2318501,4392225,1
5720,4742338,1340193,1
5721,1403696,2657224,1
5722,4134073,530310,1
5723,3971087,3448225,2
5724,843540,763424,1
5725,4498644,4324021,3
5726,2352304,264793,1
5727,2681114,2691774,1
5728,2909334,2235551,1
5729,2108214,3455944,7
5730,4613652,3034096,1
5731,1134013,1929700,1
5732,3383406,38392,1
5733,1114775,4362847,1
5734,2137432,1142042,7
5735,3273599,2724405,1
5736,960753,3036451,1
5737,1083344,1002809,2
5738,3646479,2696052,1
5739,1484630,2463263,1
5740,3557438,528697,1
5741,1159623,3340900,1
5742,1103287,4641963,2
5743,193244,4252092,1
5744,3099472,539387,1
5745,4843122,2495764,1
5746,3119591,4069718,14
5747,4634728,951185,23
5748,956643,3662554,1
5749,2005612,3866794,1
5750,4004812,1444329,1
5751,3777329,1830962,1
5752,467680,1628476,1
5753,3380387,4324962,1
5754,4066923,4165922,1
5755,3175544,3851641,1
5756,4130897,3934652,8
5757,1165227,162480,7
5758,3778524,627912,1
5759,599780,2415318,9
5760,4782702,1648864,1
5761,3404900,4270512,1
5762,3195022,3533243,1
5763,3948514,4172052,3
5764,3968226,697827,1
5765,4250308,4594824,1
5766,899692,4667870,1
5767,3733526,699089,5
5768,1959423,2392844,1
5769,2074233,2097328,68
5770,3941649,726091,1
5771,4701884,40594,87
5772,1781580,4112825,8
5773,53138,1734884,2
5774,1750,732286,5
5775,3523557,374633,2
5776,3680364,4545293,1
5777,4654,2589337,2
5778,2484621,3183760,2
5779,1122006,4185668,1
5780,1775838,1207342,2
5781,886938,1528782,1
5782,7482,1678273,1
5783,1859068,3781959,3
5784,1529058,3840339,12
5785,2359635,842303,4
5786,1466718,1763960,1
5787,2771765,4650170,1
5788,2283642,2203400,1
5789,4178886,2932729,2
5790,3586947,546380,2
5791,2632089,4416953,4
5792,4023275,107727,3
5793,4528594,3005808,1
5794,112072,4347638,1
5795,2063294,2658442,7
5796,4608569,1665652,1
5797,2959928,4665125,1
5798,2580444,4130016,5
5799,200787,1083262,2
5800,1486860,4730412,3
5801,2264932,91800,38
5802,897848,3361228,33
5803,4143914,143957,1
5804,896714,2230953,1
5805,1005343,3849322,1
5806,1224152,81493,1
5807,4022328,418643,2
5808,3358717,2049683,2
5809,228630,4409351,1
5810,1818070,3305730,2
5811,3073432,622038,1
5812,3347189,2305755,1
5813,3273667,3702302,1
5814,1685911,813327,1
5815,3893942,3772291,2
5816,897002,1448319,1
5817,4387514,4119660,2
5818,3762426,3418516,1
5819,902937,4241804,3
5820,2049889,81337,1
5821,202083,901802,1
5822,1749864,3299254,1
5823,1756173,1573509,1
5824,4286917,1009547,1
5825,3331069,655594,2
5826,417249,2763738,1
5827,1931019,3851420,5
5828,264493,1645144,2
5829,276530,539724,3
5830,2104547,775657,1
5831,4296610,750962,24
5832,3900782,1164590,7
5833,1249761,4547883,1
5834,4262535,2504374,2
5835,2104780,929374,1
5836,687336,4307923,2
5837,4249621,1416518,1
5838,4652058,186512,37
5839,4766410,3488667,1
5840,2832509,2567154,2
5841,4261615,4272133,1
5842,801988,1594985,16
5843,4677363,2251967,1
5844,95579,947257,1
5845,192789,4804058,1
5846,1865746,1328109,1
5847,1022280,2895334,1
5848,506441,3411153,2
5849,1524983,920858,1
5850,3469080,1920132,13
5851,41890,1140421,1
5852,4076807,1980884,1
5853,221295,297407,1
5854,1622012,4214169,1
5855,3006462,3748686,2
5856,4748198,2934108,13
5857,1377573,1339907,2
5858,575228,3592634,2
5859,371,2343637,3
5860,2644920,3752301,1
5861,947731,2897106,1
5862,3064495,367417,2
5863,2523089,3168732,1
5864,520208,111507,2
5865,3469906,2750328,1
5866,1046467,160424,23
5867,3637202,4359986,7
5868,4489428,244067,2
5869,2119403,3430314,1
5870,3315263,372562,1
5871,947598,896571,1
5872,1024770,905924,2
5873,1210625,1044844,1
5874,2016576,1494860,5
5875,1144541,3312379,2
5876,2882368,3468133,1
5877,4719755,868591,3
5878,3325873,4146356,1
5879,958981,4428183,1
5880,4528692,2750131,1
5881,4139054,2079365,1
5882,2619091,2736537,1
5883,615158,4564258,2
5884,836057,2310318,1
5885,2476174,4829333,4
5886,3609028,4485725,1
5887,803663,2398300,1
5888,4742303,1111188,1
5889,817070,4417272,1
5890,4570480,1806775,1
5891,4581087,2401804,3
5892,1358294,2560839,1
5893,2186101,2710867,2
5894,278878,3773357,2
5895,1510595,3970562,1
5896,3734840,1358776,11
5897,1093444,2842911,1
5898,1089359,2590522,2
5899,3754810,298415,7
5900,1698482,4501292,3
5901,4446757,489999,1
5902,1396765,4406028,7
5903,4351126,4185104,1
5904,2806705,1121610,16
5905,3612592,3026798,2
5906,3923181,2096353,2
5907,460139,4706787,1
5908,120974,2802769,1
5909,1117936,3263020,1
5910,3576961,3188328,1
5911,4421030,1712117,1
5912,3985587,1712915,2
5913,2406936,4864323,6
5914,2009471,2933206,2
5915,982665,2502263,1
5916,4378445,4344807,1
5917,4702633,5250,2
5918,2513484,3392380,1
5919,2037818,1464338,20
5920,1511629,3538540,2
5921,2337654,4320211,2
5922,2153570,3130493,1
5923,747895,828093,17
5924,274402,2332663,5
5925,2399596,1673947,1
5926,3838289,829892,2
5927,1775842,1038231,32
5928,4777865,4225348,1
5929,1923548,2765218,3
5930,3351803,90324,2
5931,403267,3088322,3
5932,3025761,1593570,1
5933,131499,4272736,21
5934,333318,453837,1
5935,3015480,2155242,1
5936,788291,260928,6
5937,2781808,1866209,59
5938,1562097,420848,1
5939,3254190,4143835,1
5940,708951,4602848,2
5941,1654116,4439124,1
5942,3386289,237087,1
5943,1780676,4780613,7
5944,3322273,1786199,1
5945,2518141,2295162,2
5946,4150257,3798223,1
5947,927877,2989282,5
5948,1379388,3708194,4
5949,4828330,1008085,1
5950,3232711,1161974,1
5951,3195396,3301216,1
5952,1693466,1703135,9
5953,2728928,3576086,1
5954,484372,4448551,1
5955,1085157,4017110,2
5956,790913,3864794,1
5957,2534890,811170,1
5958,4108379,4132214,17
5959,317515,1520196,3
5960,581460,2947679,1
5961,612822,3741813,13
5962,1503143,3094666,2
5963,2623436,4622854,2
5964,1262571,1807831,79
5965,64236,794461,2
5966,2641670,1601265,3
5967,4711723,779179,3
5968,1618620,4280150,1
5969,4469474,2077454,2
5970,1057216,2456720,2
5971,4009343,780633,1
5972,3181262,3654617,23
5973,4597000,1109952,12
5974,961873,4792238,1
5975,819007,1611146,1
5976,2617289,1730485,1
5977,3112014,3931869,2
5978,1671627,3080423,1
5979,2964686,1265286,3
5980,653497,2814801,19
5981,1528332,411180,4
5982,4854138,4505896,1
5983,1865728,3303025,3
5984,1941846,1308389,1
5985,3691456,4368883,1
5986,2761485,1374876,5
5987,4154251,3767483,1
5988,2329054,1911229,13
5989,1763213,4188930,58
5990,2693665,4850142,1
5991,1034272,3366879,1
5992,2620863,2600388,2
5993,3210488,646916,1
5994,4441542,250828,1
5995,1283565,1969582,2
5996,4085408,2158356,1
5997,1136796,1020377,4
5998,3285138,2882956,1
5999,2532065,1634525,3
6000,3526378,4383954,1
6001,925185,961992,3
6002,3624822,4753214,1
6003,674356,3557950,1
6004,15663,3699221,1
6005,4534056,2937265,1
6006,2072156,3082508,1
6007,2168553,386665,9
6008,2662119,2174925,1
6009,3730551,2400997,2
6010,2249791,621214,2
6011,541161,253484,1
6012,900717,2148172,1
6013,516422,1728242,1
6014,758595,3814406,1
6015,2631797,296892,21
6016,3565156,1282296,1
6017,4316814,2654877,1
6018,4054199,3410025,1
6019,1524609,29142,52
6020,1672207,2598659,2
6021,4536612,647258,1
6022,2686003,4010815,1
6023,4469330,2661821,1
6024,202192,3768412,2
6025,84007,80447,1
6026,2597760,387865,13
6027,4347956,2088557,1
6028,4780266,941052,1
6029,3461733,1898988,1
6030,2959992,521323,3
6031,3343257,1338977,2
6032,975919,4814721,27
6033,4630424,4800335,66
6034,1146700,3443551,1
6035,1194409,336807,3
6036,2813258,3997003,2
6037,640381,1632041,10
6038,3593693,1186625,1
6039,444743,1277748,1
6040,3890049,2124420,8
6041,2391936,855714,1
6042,4331140,3482944,25
6043,4017578,368349,1
6044,203925,1276534,1
6045,1144551,3037847,1
6046,3770205,1496613,1
6047,2653367,2251505,1
6048,2884902,4208679,1
6049,4449855,4066906,1
6050,700391,3884391,1
6051,862636,1297681,1
6052,1516922,3344465,2
6053,3840309,1449579,1
6054,347006,356206,1
6055,2505499,2016142,1
6056,24881,1919694,1
6057,1537441,2542326,1
6058,4252442,2114999,2
6059,3802121,3686073,4
6060,1439629,1418471,4
6061,1310984,1225187,3
6062,3361397,3245211,21
6063,1691408,2687095,1
6064,2238957,2552053,1
6065,251434,354653,1
6066,2433181,4262376,1
6067,4371494,3786149,1
6068,1332261,244586,24
6069,4821655,2996799,1
6070,4066845,76255,1
6071,107768,4548087,2
6072,2862524,1281585,2
6073,779650,1515628,1
6074,320173,461442,1
6075,3959099,3389525,1
6076,762089,393924,3
6077,579195,304275,14
6078,966039,4402185,1
6079,593905,4458770,6
6080,3326927,3298865,2
6081,135626,611786,1
6082,405127,3116756,3
6083,1627043,3119952,1
6084,2266326,4160305,7
6085,4835812,2686358,2
6086,224644,3867261,1
6087,4724454,2274420,1
6088,4053102,1468766,1
6089,4195647,472910,1
6090,2179465,3154914,1
6091,3368800,276702,3
6092,102664,1930388,1
6093,1254702,280879,6
6094,796660,3682031,19
6095,3264118,1627923,4
6096,4033383,9680,1
6097,724894,3222316,1
6098,3566437,885973,1
6099,2364869,344699,4
6100,4222500,529149,1
6101,2644680,3847805,2
6102,1765786,2684528,4
6103,254775,642455,109
6104,3883552,3295279,1
6105,4290651,571547,2
6106,333995,2600677,1
6107,38921,1934915,4
6108,3109933,1560132,1
6109,954017,114774,6
6110,3907530,343745,1
6111,4177725,3660829,2
6112,2845919,1272701,1
6113,62948,2370463,1
6114,4745060,3702461,1
6115,1444739,3571042,2
6116,3927164,1649967,1
6117,3214243,147835,40
6118,2804273,3411051,2
6119,1686058,4751345,17
6120,385552,560913,1
6121,1510075,2920264,2
6122,2587750,749544,1
6123,260332,2772148,1
6124,2531138,1736360,111
6125,3513078,1544376,1
6126,3373166,1556516,1
6127,4244517,3299754,2
6128,1084796,2179310,1
6129,2551066,3410655,1
6130,428754,3025576,1
6131,471387,2538054,1
6132,4361939,1621408,30
6133,3241343,719362,1
6134,2714613,3633918,5
6135,1565711,1722443,1
6136,4776139,2988030,1
6137,4111048,3466367,1
6138,4652930,815452,7
6139,1361692,2998737,1
6140,4265285,4039067,2
6141,3242306,3123777,60
6142,1971430,1704040,1
6143,133927,2953819,1
6144,2056599,503250,2
6145,4532539,3995982,2
6146,983347,2873181,9
6147,4427205,124070,1
6148,16834,2085095,1
6149,1305496,1979680,29
6150,1780876,765932,1
6151,2061566,3708046,93
6152,223003,1126482,2
6153,2918759,4575009,1
6154,4096090,3473775,2
6155,4524744,2010026,1
6156,816831,1819395,3
6157,1291488,3784755,1
6158,4615794,3732407,1
6159,3891878,2536302,1
6160,4039394,1542099,1
6161,4343640,2599970,11
6162,80818,3864725,1
6163,1956113,3233121,3
6164,1959617,2810236,2
6165,4005547,2752478,1
6166,3345406,184917,1
6167,1041531,2378092,2
6168,4808884,2649576,1
6169,994052,4790849,1
6170,3570401,4430014,1
6171,3065843,1438476,6
6172,1379539,1376437,1
6173,1368458,1012944,2
6174,2579639,4490264,1
6175,1134724,273996,2
6176,1411702,3858222,1
6177,3064324,3886796,5
6178,923584,1699711,3
6179,421504,2618575,3
6180,220968,4862981,2
6181,4602408,423772,1
6182,2920157,2254581,62
6183,1158170,4326826,1
6184,1523424,97131,50
6185,883963,2319257,3
6186,4682065,397513,1
6187,4720449,2096282,2
6188,2697184,1479120,1
6189,1009685,2382227,2
6190,2253243,2745306,1
6191,231374,3616687,1
6192,2833213,4442153,1
6193,1623038,2267545,1
6194,2256277,710439,2
6195,2396622,1495825,2
6196,1005039,4150497,2
6197,620678,4007669,1
6198,1659111,2464824,2
6199,1036244,1973513,3
6200,3780539,4005196,1
6201,3641412,1765285,8
6202,3032792,1654925,1
6203,17051,4005651,6
6204,2289098,1822260,12
6205,564680,3283875,1
6206,2480790,3384813,1
6207,2882960,152707,1
6208,2216872,4812651,1
6209,4128095,2876003,1
6210,1975768,159825,2
6211,582416,1894733,1
6212,3430789,2948437,1
6213,3970886,2690851,5
6214,3648634,2678157,1
6215,3520637,2306820,3
6216,921898,3324114,1
6217,4231664,3068833,1
6218,517779,2907390,44
6219,2628066,1104715,31
6220,2955449,2271577,1
6221,1806653,3361057,2
6222,3647505,612311,2
6223,511755,3395859,1
6224,3535402,2429505,3
6225,2545664,1382332,3
6226,144134,1930886,7
6227,3429316,4624791,1
6228,2676298,699939,45
6229,4692006,1007922,1
6230,2056721,1834892,1
6231,2516088,1545659,1
6232,3551471,1931466,1
6233,3361483,4605682,1
6234,2548912,1787624,1
6235,2835062,3958439,3
6236,4266662,2551428,1
6237,862467,2021845,3
6238,1996150,3921028,1
6239,2396147,4306168,1
6240,2347592,4673089,1
6241,4857377,4711499,1
6242,2749065,3401158,1
6243,3309628,3565097,1
6244,2512360,2681922,20
6245,79286,114432,1
6246,818779,3821007,2
6247,2589346,20116,1
6248,1311835,273946,4
6249,555822,3861172,2
6250,2221668,1790534,2
6251,214713,4076262,14
6252,3532236,68113,1
6253,15543,3299546,1
6254,3343231,161682,12
6255,237382,3389193,1
6256,1536465,3961638,2
6257,4835750,1091491,28
6258,4005421,661052,4
6259,1540458,4125127,1
6260,439902,2265637,1
6261,977603,1701484,1
6262,785220,26226,7
6263,1061305,2325060,1
6264,2835905,3749938,2
6265,3682453,4569061,1
6266,90283,3974937,2
6267,4288147,2279219,3
6268,2602290,4079728,1
6269,4263078,4842609,1
6270,563950,3493793,1
6271,385403,4769190,2
6272,248109,1986458,3
6273,4045246,1700633,1
6274,2608574,566428,10
6275,2920042,3939638,3
6276,1651930,4298565,9
6277,133805,3167409,1
6278,3942785,2505904,1
6279,3244658,1864413,1
6280,1198697,44660,1
6281,1098206,2745826,1
6282,1016860,2248634,1
6283,2450006,2374871,1
6284,1652403,4218478,1
6285,995425,944256,1
6286,2768736,4007229,2
6287,2707778,3369956,1
6288,1455695,4591887,1
6289,3887967,4293636,1
6290,2785452,1919765,1
6291,935693,1568837,5
6292,2696567,138625,4
6293,3436388,1274494,1
6294,4819028,3115537,1
6295,1486134,548458,1
6296,4670119,3609639,1
6297,39834,3517796,1
6298,3883536,973728,2
6299,3082997,4114469,18
6300,4369917,2979994,2
6301,1228239,2021367,1
6302,417408,112795,1
6303,2634623,2226606,3
6304,4694205,1407262,29
6305,4670594,4388533,1
6306,1184544,4445678,17
6307,821257,28725,6
6308,4316804,2371921,1
6309,4450967,3181497,2
6310,1889632,2285248,3
6311,3309649,4004547,36
6312,3812699,164206,4
6313,2608866,3351286,1
6314,1177069,1523757,1
6315,2569677,2058325,1
6316,1949210,754440,1
6317,2473006,1978898,1
6318,2140377,952601,1
6319,1363794,3776505,6
6320,3101629,3074658,1
6321,4293989,2767194,1
6322,4711207,993049,3
6323,1375301,1765758,3
6324,2267770,4165123,1
6325,993406,1525906,2
6326,1855437,539991,2
6327,4224030,1441291,2
6328,1840549,4522600,1
6329,3144127,2655410,1
6330,660426,2798997,1
6331,2309752,2436877,1
6332,4466772,105678,2
6333,3580670,4528992,3
6334,135232,2727130,1
6335,2012164,1921098,11
6336,3543828,3938396,3
6337,3711441,341700,21
6338,4227201,1991732,3
6339,2830309,3135518,2
6340,2929480,3454301,2
6341,4158373,4470501,1
6342,1848861,3585889,11
6343,829202,1200455,1
6344,4608808,801230,13
6345,2515427,415139,1
6346,1126210,528174,1
6347,4576806,2094595,1
6348,4575341,42477,2
6349,1797283,4187465,1
6350,358193,3852991,84
6351,461731,571692,21
6352,504617,1447212,1
6353,64920,2086089,5
6354,303744,3128399,1
6355,3068316,4449180,1
6356,851951,2644484,1
6357,2153659,2640592,1
6358,1285868,2628454,22
6359,4327100,4238881,1
6360,3996172,104695,6
6361,1930971,3497332,2
6362,3946256,749824,1
6363,1810,1176126,1
6364,2910610,848454,1
6365,3186268,3176462,1
6366,2671458,3445315,1
6367,3678373,4097712,1
6368,3802906,1209448,4
6369,927529,2924251,1
6370,2053271,4497101,1
6371,4167324,3126354,1
6372,3144509,681092,1
6373,62176,2098100,4
6374,1027246,2525308,1
6375,391536,720617,1
6376,3127242,1321582,1
6377,4100878,4096269,1
6378,764356,846876,1
6379,4071718,3959022,1
6380,3091555,1909525,99
6381,4835789,4516617,1
6382,1412684,3412641,2
6383,1049138,3318981,2
6384,370789,4676196,2
6385,4751413,1034121,1
6386,3848712,43350,1
6387,1404368,3369431,1
6388,2424241,1677799,19
6389,4030652,2299672,1
6390,3200550,1359430,3
6391,3213812,3781288,4
6392,864976,3357877,2
6393,1071407,4246405,1
6394,1430413,937755,1
6395,566450,111707,1
6396,617932,2546516,1
6397,697592,4306843,2
6398,2972666,1654150,1
6399,227553,2334741,1
6400,3560799,2105119,2
6401,1305083,587898,2
6402,2455152,3242964,1
6403,2566839,2808368,1
6404,4170298,3060398,1
6405,85057,1583330,1
6406,818725,3059576,1
6407,3192283,2120662,1
6408,4538760,1481333,2
6409,4379242,4301311,36
6410,1570824,2501343,2
6411,86168,632635,1
6412,2605947,3336667,1
6413,4041335,2434482,4
6414,2176702,1299598,1
6415,1223441,2060442,3
6416,184974,1338452,1
6417,4766594,504480,1
6418,2461600,952540,1
6419,1510035,2948167,1
6420,3789974,4366314,2
6421,2723026,3278636,1
6422,4454795,3891438,1
6423,3093331,2854197,1
6424,2965770,1568343,1
6425,531910,176045,1
6426,3045784,4691913,3
6427,3466832,3305197,2
6428,265837,606330,1
6429,1942418,1754339,1
6430,3119737,471483,2
6431,1494259,1651096,9
6432,1277378,2153158,10
6433,4259052,1676237,1
6434,4354923,3511783,3
6435,1501128,868741,1
6436,2744125,3699357,2
6437,2866181,788150,5
6438,906447,758567,2
6439,2543627,2469708,1
6440,1470519,3293436,3
