0,source,sink,in_out_degree_a
4763,3578368,4388460,0.06194690247213303
4764,2167753,4256162,1.7894735900277057
4765,1168914,2712159,0.02558139532900667
4766,3752944,3612553,0.08066881781147879
4767,3393576,554527,0.12359550492362076
4768,3159469,576143,0.05841924388587759
4769,4743804,3455078,0.17897629674373883
4770,2912719,1105613,0.7068965395362666
4771,2771452,2655462,0.028473369768847925
4772,4412299,2194084,2.4999996875000394
4773,3839207,377939,0.6666664444445185
4774,4845427,4417929,0.09292035357114888
4775,3564470,3799728,0.03159851295241912
4776,2166868,2689726,0.24999996875000394
4777,4842908,2630139,3.9999960000040002
4778,2530872,2726463,0.06613226446279333
4779,216069,2912887,1.198717944875904
4780,1678217,354274,0.11538461094674572
4781,408923,82340,0.040816326114119124
4782,1300583,390177,0.008230452641026944
4783,380137,1613860,0.083999999664
4784,4093168,485828,0.578124990966797
4785,2436690,3365325,0.1111111102292769
4786,3270386,2939315,0.08073929953235476
4787,2444947,4219994,4.999995000005001
4788,3139623,3037007,0.0878552970441146
4789,811164,212788,0.21428571122448986
4790,3094977,328513,0.19396551640532106
4791,2266016,1981229,0.07217321565984505
4792,4358343,362039,0.16721311420585863
4793,2962986,2757422,0.2896935925078173
4794,397607,4061350,0.6170212634676328
4795,2954343,2123357,0.5074626789930944
4796,2980471,3140372,0.21340887609687545
4797,1735883,972534,0.11556518594598586
4798,4110097,3064769,0.1182795686206498
4799,205138,4455468,0.08333332638888948
4800,227272,3016650,6.451612695109268
4801,812487,4825357,0.2578616335983545
4802,4843491,14398,0.011764705743944639
4803,598328,523336,0.39583332508680574
4804,4638502,3377456,0.13621262413218396
4805,3799361,1667428,0.004901960772299116
4806,1637770,4383490,4.666665111111629
4807,337913,792414,0.3246445489937333
4808,1922669,271444,0.12499999218750048
4809,3259542,1888360,0.2661870484446975
4810,2332893,3418870,3.057861631373759
4811,3990181,658596,0.1793611789204885
4812,4181239,3272419,0.9310344506539844
4813,2477149,122682,0.19721577680460375
4814,4371974,4137660,0.17266186988251125
4815,4055471,2985062,0.05172413703923902
4816,1136996,387574,0.559405937824723
4817,4022186,2002799,0.1612903173777317
4818,330307,243484,0.11111111054994388
4819,1628863,1927697,0.311111104197531
4820,4796532,2418440,0.399999996
4821,2390753,2828773,0.06122448917117868
4822,3691678,2085193,0.22988505482890742
4823,2821488,3137069,0.36170212381167954
4824,1099668,1005221,0.23338256981775102
4825,1900681,1482006,0.05275229345699015
4826,770211,502970,1.9999980000020001
4827,2309487,1730580,0.015436157855685017
4828,903847,2362452,0.08472012090057471
4829,3167204,2799356,0.056179774649665455
4830,762988,1136765,0.020007502812304144
4831,2266766,3121238,0.1558441538202058
4832,389012,4092557,0.1466666666074074
4833,1016131,3786708,0.03893333332295111
4834,3037159,3543842,5.053571383450255
4835,1541835,2203658,0.14492753518168452
4836,4421617,435090,0.11379129516843665
4837,1227677,1168860,0.17647058564013846
4838,3493390,4624914,0.16763005683450835
4839,4750778,3020310,0.10909090710743806
4840,2230793,3179696,0.3571428316326549
4841,1467477,1400396,0.3749999921875002
4842,1782783,4841557,0.2902439023603675
4843,3500696,28775,0.10878564854903733
4844,4588969,1050615,0.33333333033033036
4845,1701759,794708,0.2385786789919864
4846,331505,4001127,0.01302931595030186
4847,1733340,1269239,0.029473684148476453
4848,713957,385977,0.06391752564140717
4849,1069486,1894490,0.37313432557362447
4850,4700499,1717642,0.5196078380430604
4851,3101493,2830604,0.011228945719757364
4852,2691310,161218,0.04727564100670047
4853,837618,201039,0.3749999531250059
4854,938558,1840412,0.23115577773288554
4855,2913556,4848625,2.7272724793388656
4856,69528,286853,0.19195046380201095
4857,2682937,1825252,0.09247027728867863
4858,90735,246939,0.035242290593646294
4859,1727028,4646424,0.05425904314220592
4860,2133929,2692496,0.05952380881519275
4861,2156564,1579642,0.7540983575651706
4862,3730130,3529265,0.5101289125043666
4863,1410100,2018525,0.3225806436747436
4864,3415334,3754965,0.24666666502222223
4865,1460947,4513093,0.10231660211907992
4866,3046615,4432465,0.3085714268081633
4867,1546131,1777600,1.2222221769547341
4868,565577,861508,0.7777777489711944
4869,1114252,1094185,0.018349166888089345
4870,2268771,476312,3.506578924298823
4871,1051722,419046,0.14858840988322672
4872,1409690,693166,0.17948717833662065
4873,570258,2496286,0.04166666623263889
4874,2880138,4847103,0.04545454522497704
4875,2071647,4750152,2.9811320192239243
4876,3375317,3225785,0.2316715535728107
4877,1160134,1416239,0.022364217180944994
4878,832528,1779572,0.2977190872776482
4879,394828,2124682,0.03454894427149915
4880,2475214,334474,0.4444444197530878
4881,4630411,2255454,0.04981549814349273
4882,4307561,1344353,0.38429751907315074
4883,3024760,2485225,0.20689654458977433
4884,1191908,2767513,0.49999996428571686
4885,1306569,2120801,0.14779874167358886
4886,3272770,1276094,0.1578947340720222
4887,268091,2055183,0.999999974358975
4888,2645665,3230067,0.09848484773875116
4889,4389829,3825120,0.8846153505917173
4890,1973539,2840735,0.18403041811100346
4891,1444973,3910318,0.020699500351963
4892,838931,15326,8.372092828555981
4893,219950,3509014,0.08108107888970058
4894,168394,953390,0.24752475002450744
4895,2772206,691925,0.0574074073010974
4896,4075779,4243242,0.20600858280683013
4897,2530184,3503396,0.34545453917355384
4898,2835662,477354,0.30508474403906927
4899,3385356,2818759,1.4285713265306197
4900,2768339,1706930,0.137931033293698
4901,1627413,1444727,0.07520891354427728
4902,3861876,3690040,0.05266757862334639
4903,2086863,253110,0.2890624994354248
4904,3889805,2102888,2.2941176200692044
4905,3004134,1242327,0.15416666602430557
4906,929736,676085,0.9999990000010001
4907,3451039,2221465,0.08597285048422432
4908,2369634,4626764,0.34821428260522963
4909,3016330,4096286,0.0741847149429463
4910,3656829,781665,0.3103448168846615
4911,2536299,4171601,0.758333327013889
4912,1580537,4406666,0.04060248851303046
4913,3675420,412965,0.073891625591497
4914,871397,996466,0.1666666597222225
4915,1285721,4031899,0.11034482682520809
4916,785634,1054633,0.6666666296296316
4917,2910579,24518,0.15068493099080504
4918,3135571,3122560,0.40983605885514657
4919,2449948,2938447,0.04597701123001718
4920,1156078,2893396,2.1111110329218135
4921,1406432,99644,0.1904761882086168
4922,1612255,4388711,0.4999999886363639
4923,914439,2123195,0.0783132527761649
4924,1851691,3953022,0.31428571129251703
4925,4306404,1775690,0.009481178626703779
4926,3582473,3630008,0.52140077618132
4927,3840652,4601058,0.0497203231511993
4928,975971,1937710,0.026737967771454717
4929,146027,476419,1.256055358975587
4930,1709665,554504,0.04999999937500001
4931,1469634,4242598,0.09999999833333337
4932,1623393,2448552,0.1554054043553689
4933,3959377,3015876,0.5866666588444446
4934,2443498,1236679,0.24999996875000394
4935,99328,1319794,0.054168629272647845
4936,3220341,4254453,0.20588234688581333
4937,2071647,497126,2.9811320192239243
4938,2109677,2899603,0.014218009411289055
4939,3144055,1793253,0.09638554100740312
4940,653064,771731,0.0476190464852608
4941,112505,361752,0.4492753558076036
4942,2309576,22552,0.03817914828327522
4943,187867,2269569,0.033824804842226885
4944,4563918,1449489,0.03398300847876911
4945,3898489,3664547,0.19251336795447396
4946,3949760,2766242,1.8760330423468343
4947,1781854,1358549,0.1030534347211701
4948,2865128,2365028,0.3260869529773157
4949,1415397,3668279,0.1904761859410432
4950,1594009,2296139,0.08859470459409909
4951,1024682,2735310,0.044776118734684796
4952,4071837,3763790,0.07468879637058591
4953,1382719,1435321,0.021822849779431514
4954,2175612,3535244,0.19512194646044034
4955,4563260,1044541,0.04504504463923383
4956,4513962,3551931,0.08196721244289171
4957,4149743,1898377,0.41379308917954866
4958,2053229,979757,0.23756905946094442
4959,913695,1565812,0.238095232426304
4960,541661,2092271,0.499999750000125
4961,3638601,252244,1.0714285522959188
4962,2628196,1291276,0.3583959890767018
4963,2125677,126249,0.02873030581211278
4964,3520690,623341,9.411764152249168
4965,4193512,4503990,0.15238095092970524
4966,1781818,1739308,0.06498951775158332
4967,697764,3342614,0.23778071302803078
4968,2169336,469470,7.999996000002
4969,3197488,828853,0.20588234688581333
4970,547157,4621596,3.089285659119899
4971,4534995,3972824,0.37162161911066477
4972,142185,3182400,0.1510204078550604
4973,1114588,4752026,0.8333331944444675
4974,2969167,3108490,0.28571428316326536
4975,3285875,3691038,0.6535211249196589
4976,1450478,2631035,0.10344827229488716
4977,3737378,2270520,0.05357142809311225
4978,1549221,3218522,0.18918918833698564
4979,344568,1129376,0.99999950000025
4980,1923149,75144,0.04962025313943278
4981,4467733,2514199,0.2934782576795842
4982,2084573,1880680,0.08562691118405671
4983,4415048,3052901,0.014492753413148502
4984,351861,3649026,0.11111110973936902
4985,447443,3633833,0.061224489739123845
4986,1255074,1992703,0.35664335414934717
4987,3213547,3474942,0.09589041030212048
4988,247783,4244519,12.609625601018045
4989,919165,1300502,0.24999998437500096
4990,4858799,4553375,0.13525835845705417
4991,3573741,2087962,0.012987012902681734
4992,4405789,18883,1.162790670632775
4993,3260897,1840412,0.052631578024007405
4994,214712,3173558,0.007999999936
4995,65427,4734847,0.0469314077728108
4996,2540720,2254119,0.3333333111111126
4997,4696456,3484834,0.23417721370773917
4998,1903351,682971,0.6739130361531191
4999,3364148,2056996,0.5740740719478739
5000,2102851,1184192,0.5864661610040138
5001,2422272,4842204,0.5094339526521896
5002,958829,2421271,0.15543071131941816
5003,3491759,1646757,0.0636942671102276
5004,2433949,2147654,0.4186046462952948
5005,880632,3364252,1.8999999050000047
5006,2060173,1713532,0.15151514998469545
5007,1974493,2899354,0.1718749973144532
5008,1226964,3876984,0.2129629609910837
5009,1230268,2512402,0.08404558392586099
5010,3324799,3031051,0.24836601144858816
5011,4229621,4575344,0.022483940036808366
5012,2085212,959618,0.07723577231847775
5013,2009186,2892092,0.36111110860339507
5014,2937322,136342,3.5593219735708144
5015,2396992,1979659,0.24423963021087727
5016,3082590,3181408,0.09333333208888892
5017,4152295,1081614,0.33333322222225925
5018,3643090,1626352,0.47572815303044585
5019,3649489,3434253,0.24468084846084204
5020,2966397,2524816,0.02997569537402763
5021,1978717,2815993,2.99999850000075
5022,2465888,4172514,0.9104761887419501
5023,992890,2277499,0.27559054901109803
5024,3648863,4196956,0.06407766977848996
5025,3911879,1541826,0.02398800598501349
5026,2902003,1460816,0.10194834615587549
5027,855339,663816,0.04750907289755557
5028,2263309,656360,0.15094339337842655
5029,4697939,3900142,0.3370786504229264
5030,477470,2652786,0.02150537611284542
5031,4764394,3096524,0.11290322519944503
5032,598293,2748718,0.09826589538574627
5033,4796532,3648705,0.399999996
5034,2771227,862645,0.6785714043367356
5035,1897058,4601186,0.13749999828125004
5036,4786573,4306782,0.08108108088186466
5037,2314640,3722661,0.2830188625845498
5038,2678495,2612760,0.08108107888970058
5039,2062066,1165817,0.10935441355816283
5040,1109994,727177,0.345238091128118
5041,662193,1452,6.425531778180175
5042,1625773,4445715,0.9032258046305931
5043,3835319,1177572,0.6243654790641346
5044,687543,4252439,0.09867629356276997
5045,3755683,3733746,0.37931033174791956
5046,219909,4498732,0.31382978639938885
5047,380137,4557223,0.083999999664
5048,2471590,2586191,0.08991537373416242
5049,812338,4836846,0.15555555382716052
5050,2212751,1483950,0.11917098414722543
5051,2367831,2872397,0.45806451317377733
5052,4651690,1301161,0.09798270883959392
5053,207617,3126693,0.22499999943750001
5054,3472798,1510959,0.03363914367945085
5055,1183618,2420414,0.10256409993425386
5056,3357608,4026802,0.11206896455112962
5057,3027281,3061859,0.47482014046891985
5058,4521368,1504143,0.24999998437500096
5059,4578808,4579297,0.019178082178645146
5060,1949444,3704883,0.12222222154320989
5061,1881600,3457009,0.4242424199571473
5062,3047724,4199902,0.47826085916824224
5063,457555,1294452,0.023675927192639622
5064,2773309,4433960,0.08261802570674998
5065,1561454,2956481,0.13872832289752415
5066,1976020,4241756,0.04436860066096119
5067,3450878,2904844,0.36231883532871256
5068,764964,4116880,0.05136436588866073
5069,3443992,2326409,0.4134615344859468
5070,2775862,4784427,0.04597701138855859
5071,4743584,850215,0.038083538036752414
5072,616024,105976,0.799999840000032
5073,2275276,1866186,0.2808219158847814
5074,2078204,822357,0.051829268134666866
5075,2388429,1086102,0.12658227808043582
5076,3434251,4683866,0.048224780609594654
5077,2367409,259166,0.47899159261351604
5078,1337635,445515,0.21052631468144045
5079,2675881,2075586,0.3376383757608148
5080,1837519,234204,0.08917197395431864
5081,4822389,3654107,2.3523809299773246
5082,2497165,2027836,0.6666665555555741
5083,4254122,3547558,0.09302325365062201
5084,4546790,3728977,0.17117116962908857
5085,1599992,3146995,0.11046511595795025
5086,3964876,1920893,0.333333329749104
5087,1527720,3719572,0.11477987403336498
5088,4201419,2200421,1.4675925857981824
5089,1095521,3593143,0.048888888780246914
5090,2818647,3198135,0.18115941897710566
5091,3498994,906279,0.6318537842510346
5092,381690,4434708,0.05882352825836219
5093,17245,295035,0.0447906523710514
5094,1979383,4471588,0.6571428383673475
5095,2176144,2973142,0.1479591829185756
5096,2480532,3227347,0.2762172282057891
5097,3684521,2594697,1.9259259170096024
5098,1842042,2564026,0.1554404137023813
5099,4582255,1334357,0.15929203398856606
5100,1233876,2963929,0.9999999830508478
5101,3755255,4845572,0.2659793808948879
5102,444473,4813076,0.22093022998918338
5103,3094254,836888,0.03838802165683529
5104,1483796,2978385,0.590909064049588
5105,2369703,1920983,0.2409867168102719
5106,4107305,634858,0.06529625147200951
5107,3999575,265752,0.12432432365230095
5108,996054,2591752,0.08864696720272633
5109,3757336,210761,0.28326180135939144
5110,1075781,3083128,0.08219177969600303
5111,1886723,2630834,0.03483179516676636
5112,4637023,3246577,0.09090909008264464
5113,589204,2070162,0.8918918677867064
5114,120701,4298769,1.411764622837375
5115,1242784,4732190,0.18840579437093052
5116,901923,162524,0.23771790770567686
5117,2465882,2544215,0.33333332850241554
5118,1576600,3170142,0.25423728382648675
5119,1149712,109597,0.1524926681745083
5120,4617006,3104714,0.10507056973075245
5121,90690,1787407,0.025641024983563465
5122,4244460,4236643,0.32142856760204086
5123,3832051,324529,0.7037036984910837
5124,1836007,587903,0.08108108104684077
5125,3433005,1510824,0.4393939327364556
5126,3953029,2808502,0.05561277028258211
5127,3642177,291531,0.040540539992695405
5128,785382,886113,0.11502231030489721
5129,4323134,2016761,0.06249999972098214
5130,4091626,4064041,0.08533210330791327
5131,1577526,1195821,0.1999999993220339
5132,3633437,1921947,0.3043478128544429
5133,2252428,3048516,0.03659407353863012
5134,432061,3799178,0.9285713622449028
5135,613101,3333953,0.18181817768595052
5136,4583440,1595597,0.04680851043911272
5137,4716078,1701771,0.3170212759212313
5138,3996857,2717018,0.799999960000002
5139,3122872,3361781,0.01650618979847842
5140,1949391,3567109,0.1545064371051226
5141,4168057,2642646,1.4764705795501731
5142,3316766,2642553,0.07524964333978258
5143,4656924,4463889,0.34432234400703077
5144,2643635,211542,0.0804597691901176
5145,2713354,3285289,0.26562499584960947
5146,3098287,1353386,0.0559345156126405
5147,2520978,1668387,0.020080321204496702
5148,4708030,524914,0.042533936613091454
5149,836966,2450433,0.11428571102040827
5150,674419,324401,0.3049327340585976
5151,384771,3189332,0.037037035665294975
5152,1443715,1689039,0.21052631357340723
5153,1092928,3330739,0.23874755334883063
5154,1400270,1007626,0.6285714106122454
5155,3321075,573952,4.499999678571451
5156,3299925,1989026,0.13953488318009735
5157,4383456,4855858,0.14285713605442207
5158,161389,3216781,0.3333333148148158
5159,2597890,4314283,0.0764331207756907
5160,2178285,2961986,0.07780917190223664
5161,1537466,204949,0.017678189391095802
5162,2707238,2010328,0.41964285339604596
5163,541055,197588,0.03553719006795984
5164,1613927,4023598,0.16216216106647188
5165,1789379,1784444,0.7142856122449125
5166,2910546,754891,0.05016722399637588
5167,2950467,4074536,0.21508034584044455
5168,4393907,3289480,0.11111110905349798
5169,922949,2740141,0.09385964904047399
5170,990658,4565555,0.06818181811138242
5171,4401601,1803387,0.2467771634497658
5172,2489803,752906,8.775510024989591
5173,790566,2367409,0.1999999900000005
5174,3982403,2640469,1.0652173797258981
5175,2264243,3886917,2.037037018175583
5176,4662540,163021,0.49999991666668053
5177,285661,1765719,0.06060605968778698
5178,1728316,1510866,0.1688311666385563
5179,4466822,4782388,1.3921568354479052
5180,2029924,2619379,0.7142856122449125
5181,3757648,1857242,0.08029197060756212
5182,823325,485459,0.07786885213988176
5183,4491343,1807338,0.5481927677819712
5184,4301104,3682762,0.013698629949333838
5185,2837216,4576901,0.5249999868750004
5186,2001794,2146076,0.14659685787122065
5187,3098781,3272419,0.5294117335640156
5188,1443608,4376678,0.03560682044352717
5189,2658008,3743173,0.06074766326753429
5190,4050188,1065906,0.2671641787057251
5191,2273355,2651585,0.045783954297400974
5192,4394778,4005421,0.07323085845805817
5193,1482465,1857023,0.5479451979733535
5194,2557378,909674,0.6249999804687506
5195,4274919,163354,0.009316770157401335
5196,2889845,3937606,1.499999250000375
5197,1932961,2984603,0.8888888395061756
5198,4651030,325820,0.1555555544032922
5199,1820544,1031894,0.49999991666668053
5200,4703183,2599308,0.646153841183432
5201,2703834,4192561,0.15823817266192794
5202,4096433,1802489,0.4603174530108341
5203,401079,971073,0.31203007401492455
5204,3233149,1206736,0.9617021256133997
5205,1443964,3484205,0.3121951204283165
5206,2839557,3586519,0.1923076904585799
5207,297147,1414899,0.15028901647231782
5208,3340752,43105,0.08187134455045997
5209,4631961,3507219,0.14379084920329788
5210,4461945,4584274,0.5999999933333334
5211,2929500,205982,0.26415093841224646
5212,3061858,401801,0.09053497905129639
5213,1091584,476727,0.0897435896759098
5214,52360,1174967,0.09352517918327209
5215,1933728,689629,0.05142857113469388
5216,532545,369389,0.07819087770096173
5217,1232638,3594354,0.014939309043007179
5218,811013,2544271,0.03468208072438104
5219,1903351,198106,0.6739130361531191
5220,3957345,4019908,0.1951219506246282
5221,3662553,3088232,4.11764681660901
5222,1546607,3733752,4.300653566662395
5223,3726740,1795540,0.04184322031682033
5224,3097862,773802,0.23333332944444451
5225,2958869,3480755,0.08238507051325214
5226,2137219,527172,0.6279069718766902
5227,3708221,4859194,0.4508393274560208
5228,4725529,857076,0.36729222421637475
5229,167532,1585422,0.12866242021826443
5230,3385739,1374971,0.16576086911478025
5231,3705976,2123970,0.2134831448680722
5232,2004077,1413055,0.20689654458977433
5233,1955299,3373685,0.1617647050893887
5234,2297732,239786,0.04025185517421816
5235,4030043,3220123,0.25641025421871577
5236,545005,1590083,0.13146551695804845
5237,2005701,2627273,0.05357142761479594
5238,114610,1344142,0.0810810803506209
5239,2784395,1909958,0.06153846059171599
5240,1506302,3568871,0.17701149384595058
5241,2157499,1605703,0.16046511590589507
5242,3063475,1107586,0.2892561959565604
5243,2905236,3064769,0.047377326484979145
5244,4072986,3275528,0.10471204170207322
5245,4249730,4782797,0.25177304919898397
5246,4197276,4183230,0.18982387438390633
5247,11556,3386369,0.22627737061111408
5248,906279,4142550,1.6790123249504652
5249,711647,2265352,0.06417736281892956
5250,2764788,4131672,0.1451104096368757
5251,548436,4821620,0.04120879109558025
5252,804757,1749530,0.03841807907434006
5253,3833481,1828937,0.12264150885546458
5254,2594716,698964,0.4857142787755103
5255,1998202,268112,0.05390946500948365
5256,2903565,3105233,0.10126582150296429
5257,498166,377939,1.14285697959186
5258,740298,386904,0.1609756089708507
5259,2335133,4261793,0.11423550067796924
5260,1457238,2455101,0.4823529355017302
5261,498720,2792636,2.199999937142859
5262,2117098,4670991,0.0476190464852608
5263,4295112,4730207,0.13636363016528952
5264,1757977,1437914,0.18556700839621643
5265,4726906,2306329,0.14851485001470446
5266,895784,1011158,0.457317070382213
5267,613280,1877889,0.27951388840362174
5268,44428,2083644,0.03883495107927232
5269,2650141,3158462,0.11111110802469146
5270,4728345,36522,0.2499999791666684
5271,2481712,896790,0.24539877150062103
5272,396175,3241571,0.29999998500000075
5273,3944177,3378280,0.8372092828555981
5274,966700,77871,0.1644981411110612
5275,3504137,1215144,0.087999999956
5276,2955992,580779,0.1086956513862634
5277,2153575,145983,0.5185185137174212
5278,2642046,1901510,0.07692307646791079
5279,4775444,1562347,8.99999550000225
5280,2696527,3318300,0.17241378715814526
5281,3128762,2524536,3.9999960000040002
5282,2444511,1206940,0.4845360774790095
5283,2302041,2219243,0.23463268348228433
5284,3420264,4254453,0.19047618140589612
5285,4058089,4146791,3.0487804134443803
5286,2954043,2343330,1.3333333288439955
5287,1106637,2097435,0.24418604367225533
5288,553774,1913950,0.0594639865934397
5289,2426476,4743852,0.09466566484247507
5290,4725529,53634,0.36729222421637475
5291,3059233,2962986,0.07380457372785387
5292,3733033,2411520,0.10335917285953702
5293,3775131,3531862,0.5151514995408637
5294,3494888,4846084,0.3939393820018369
5295,363438,2956481,0.2727272479338866
5296,3584579,2498262,0.028037382915538478
5297,1620145,165650,0.17269076235867165
5298,617631,801878,0.03755868526967753
5299,2261970,2851014,0.1702127623358987
5300,133673,578266,0.01654585141026312
5301,1653101,1507603,0.0689655170828379
5302,2345355,1946129,0.06511627876690103
5303,630109,1105233,0.21702127567224988
5304,3433912,1176173,0.2970297000294089
5305,907609,2048710,0.2857142653061239
5306,563611,4356897,0.21248142613301424
5307,1284822,2746351,0.041903776507772404
5308,407684,2458095,0.20833333116319447
5309,1204618,1309879,0.0995869664526907
5310,881502,160682,0.14507771945555586
5311,2223076,455720,0.3428571330612248
5312,4181529,3685321,1.0495049401039116
5313,326881,3075889,0.08154506402770359
5314,1868001,1450331,0.04843148043564585
5315,751217,201039,0.12643678015589907
5316,3188599,2668430,0.13260340616471605
5317,1464668,2619104,0.7798507433587659
5318,2421611,1329813,0.04022988482626503
5319,2898122,1271625,0.709401703338447
5320,3070595,4683698,0.2662116031869911
5321,2704133,236655,0.12916666612847222
5322,2999435,2909775,0.16577540018301926
5323,2571189,4167965,0.2357723558067288
5324,211987,2061949,0.3642857116836735
5325,1798770,4708985,0.33868092631251173
5326,2333306,3421566,0.05004144218296296
5327,723752,4716078,0.13685847568140205
5328,1744579,741613,0.18518518496393646
5329,3013323,2989077,0.013559322030834051
5330,1977925,650203,0.6987951723036726
5331,4624385,1801892,0.15999999360000025
5332,3464059,2633571,0.11538461094674572
5333,1464372,2253715,0.23939393866850323
5334,3167709,2213689,0.1723356005162458
5335,2465888,2385431,0.9104761887419501
5336,3742712,4257816,0.14492753518168452
5337,3125956,1380463,0.12890624974822998
5338,4088254,3701891,0.3697478976061013
5339,4525988,2164839,0.06417112265149133
5340,2052678,2789777,0.31428571204081635
5341,4824762,4134449,1.8486238447310832
5342,2737313,1758440,0.2976588618807396
5343,2393937,1838878,0.006669667334724429
5344,4034972,4784645,0.04651162736614387
5345,177215,3354439,0.6666666296296316
5346,2688927,1694737,0.08148148136076817
5347,3684394,2561205,0.025316455375741072
5348,1619831,4517851,0.051282050843743154
5349,2941006,482296,0.28888888246913597
5350,3959377,2427203,0.5866666588444446
5351,3561896,1954944,0.3169705465400133
5352,1927607,690131,9.999999166666736
5353,2271524,3568840,0.018458526580314202
5354,3897083,2101066,0.14950980355512303
5355,126177,2730235,0.04444444432098765
5356,3357608,389046,0.11206896455112962
5357,3757808,2622113,0.06451612695109267
5358,2684881,3014625,0.8904109467066994
5359,2122753,1485355,0.12343828079788191
5360,1615818,2768159,1.1534090892707258
5361,2330930,4577899,0.2838709659105099
5362,2316167,4544917,0.16011644809298917
5363,2206017,1310486,0.763157884695291
5364,42898,2585654,0.20930232477014604
5365,351301,3942877,0.12618296490163103
5366,4223610,3533117,0.24615384426035505
5367,1640913,3287035,0.044776118734684796
5368,4438429,541721,0.05555555516975309
5369,1456698,4208529,0.1923076849112429
5370,3833162,1149822,0.042944785012608684
5371,3447313,4454916,0.199999960000008
5372,2563752,3321708,0.04841149765747126
5373,4492077,2250898,0.11594202870545403
5374,4779695,927,0.24864864797662528
5375,2985663,2156555,0.08620689633939188
5376,635776,4831971,0.1714285665306124
5377,4167744,772839,0.3076923057199211
5378,2652464,2867191,0.07058823508650519
5379,1907306,594566,0.5487804811124332
5380,4096121,1690853,0.11999999520000018
5381,4658467,3435184,0.2199999956000001
5382,1948200,1286437,0.03910187871710678
5383,2013269,2929789,0.02941176441753172
5384,2676248,3487832,0.11474164125019631
5385,4595807,1186972,1.4912280440135433
5386,3286619,4039357,0.15686274407279252
5387,4846084,3052734,1.7196261628672083
5388,3991891,3727562,0.9843749846191409
5389,1298087,3960773,0.0848540145211186
5390,4699846,2078010,0.04130679683015141
5391,3982057,3839393,0.3437499964192709
5392,4820667,3314875,0.11111110802469146
5393,99644,3533927,0.057017543853549686
5394,2150760,3377456,0.06024096312962695
5395,3857721,196511,0.3012987009074043
5396,2382795,424684,0.17857142835151302
5397,3064220,596070,0.05263157617728546
5398,1992950,2320538,0.720670387035361
5399,250377,2332893,0.16883116773486254
5400,2513909,4447841,0.22145593852761994
5401,2019650,2410371,0.4087423309748908
5402,16991,2581875,0.335820893016262
5403,4280660,4806783,0.173913040957782
5404,699366,3042825,0.33333333156966494
5405,586534,2997147,0.16363636066115708
5406,3122389,873841,0.36842103324099823
5407,486431,1888066,0.30645160796045795
5408,1529721,3542359,0.6756756665449235
5409,3848441,881766,0.3859649055093876
5410,4134683,3717812,0.09262166390483255
5411,1120317,3645214,0.8333331944444675
5412,3491166,73065,0.12056737560149557
5413,3433219,2295519,0.11312849146211104
5414,796367,1370153,0.03387267503146282
5415,4617006,388932,0.10507056973075245
5416,1376558,2358698,0.19354838501560878
5417,4817391,1794210,0.23456789833866792
5418,1246697,332418,0.7228758160485284
5419,2070084,3462659,0.4919786069947668
5420,4487191,1071857,0.22249388698656752
5421,71252,1791323,0.49999987500003124
5422,4448149,4656730,0.1580882347129109
5423,4258085,4533077,1.8157894497922442
5424,2221465,3016997,0.033106027273085564
5425,4628116,411769,0.15384614792899431
5426,3267725,2290035,0.09051724098914983
5427,338878,3291143,0.33333332222222256
5428,2607838,3027281,0.17687074709611736
5429,4784203,3008481,0.021015761784560837
5430,3151233,950891,0.0769230749506904
5431,3289653,3476921,0.11764705651672439
5432,3067359,2976028,0.04545454442148763
5433,2833239,1649360,0.9647887256000794
5434,3875143,590815,0.29247910782039244
5435,2480720,2444202,0.028629032254216525
5436,3620263,4064393,0.054441260705987635
5437,234835,2494435,0.09999999000000101
5438,1989639,4813623,0.06870228994522463
5439,4585801,4244284,0.4822335000901853
5440,1828033,3802692,0.011792452825553282
5441,4646371,484955,0.30630630354679006
5442,3938534,1965801,0.031856269341597625
5443,1219942,447332,0.019686800886046175
5444,3803146,1770532,0.30666666530370373
5445,3711852,3143184,0.030303029384756687
5446,302354,4471586,0.04893617010864645
5447,1613322,2589159,0.16256157555388387
5448,2031117,1137966,2.7142855204081773
5449,1343320,4331707,0.13333332444444504
5450,2314640,745080,0.2830188625845498
5451,3434826,2281638,1.2307692149901384
5452,2633579,4346114,0.2068728520914963
5453,2084573,1886359,0.08562691118405671
5454,1287387,20388,0.14634145984533026
5455,3701608,883949,0.016200852675945024
5456,2691389,3723155,0.16351351329254932
5457,3002563,3594676,0.18181817975206616
5458,2893396,3418202,1.3364928846611712
5459,4343308,515574,0.6666664444445185
5460,1190509,1690452,3.9999960000040002
5461,4248813,1997363,0.09999999857142859
5462,2968005,4350235,0.8096514723601838
5463,3940839,1638122,0.06674612626132762
5464,2714168,3510104,0.06896551720422116
5465,2019222,2444511,0.99999950000025
5466,4804889,1102643,0.2208588950280402
5467,3893222,573296,0.06563706538364067
5468,126183,3681986,0.055093115120267135
5469,3362929,4751012,0.13953488047593302
5470,812338,2489499,0.15555555382716052
5471,897320,1786687,0.0727272720661157
5472,3179285,606593,0.11437908459353241
5473,2324390,2220621,0.07317073155859607
5474,4061246,2095410,0.3157894681440444
5475,2319541,2661949,0.4999999375000079
5476,4797950,125697,0.033333332222222255
5477,2505522,1397193,1.9333332044444531
5478,1111383,3660153,0.19467213094808183
5479,396643,3191446,0.33333322222225925
