0,source,sink,in_degree_b
3642,2387428,969103,1
3643,3172873,2881771,1
3644,4520567,2884380,1
3645,4465971,1611957,3
3646,571290,4447884,1
3647,1585711,4763348,2
3648,3340453,4434427,1
3649,4515739,258143,1
3650,948449,721822,1
3651,1565306,3219160,2
3652,2185216,838736,1
3653,2601588,240435,1
3654,2408117,3319439,11
3655,2621968,925527,18
3656,571312,3405171,1
3657,3454617,611005,2
3658,1768730,1010761,1
3659,4235039,367624,1
3660,2223342,3897588,3
3661,3036092,4066211,1
3662,2894035,929771,2
3663,4295679,3103230,29
3664,1427418,311228,3
3665,1092303,2624221,10
3666,2822988,1408162,1
3667,3899246,866320,3
3668,3694001,4858851,3
3669,3368598,2151424,1
3670,3088738,4220899,1
3671,3014040,728120,1
3672,2591981,1304016,7
3673,4039923,4402354,1
3674,2393803,1105784,1
3675,468997,110579,2
3676,2885530,1755895,1
3677,1435867,3834835,1
3678,356314,149331,1
3679,667587,3775589,1
3680,4185523,2098418,1
3681,1158644,4415220,3
3682,254060,2872327,4
3683,4654499,1547733,1
3684,1356303,4589151,1
3685,3993312,490925,1
3686,2860815,3562407,1
3687,510793,3076925,29
3688,760178,2450117,4
3689,1608525,4643724,4
3690,504534,2470819,1
3691,2928288,2447148,1
3692,289955,4462010,1
3693,2593613,1345637,2
3694,313195,4231597,1
3695,1459366,3992516,2
3696,3321551,1724601,1
3697,602649,135404,5
3698,2178203,774656,4
3699,3829231,3421997,1
3700,2785497,2273205,1
3701,4073208,1066386,1
3702,3058719,2687409,1
3703,3029553,2528705,1
3704,737868,968662,55
3705,3915388,4824872,5
3706,4062277,2576789,1
3707,903577,1673896,1
3708,1555170,3290300,1
3709,479195,885881,1
3710,4358193,2842355,1
3711,4314727,2618098,1
3712,3465603,1584383,1
3713,1678317,1030472,2
3714,946189,3263727,2
3715,3179472,2740744,1
3716,4068664,2127388,6
3717,249043,1729108,1
3718,2491065,212515,1
3719,426467,2746613,1
3720,358423,1479328,14
3721,1337480,2289927,2
3722,2241626,222090,1
3723,1859407,2404861,1
3724,4513230,2873106,1
3725,3133435,3198830,17
3726,1514269,1310977,1
3727,3280207,4448846,1
3728,1488921,2756409,1
3729,1968752,3824139,5
3730,4123868,2952147,1
3731,549528,1963370,1
3732,228910,2269464,1
3733,165769,1600482,2
3734,2365293,643684,2
3735,3291080,4174007,3
3736,653559,3948139,3
3737,4824421,2026970,6
3738,1262186,39769,1
3739,1432126,3129444,1
3740,1043113,4844764,1
3741,3456592,283523,1
3742,1942277,4657431,1
3743,4772970,1454492,7
3744,1994701,1446979,1
3745,437829,2598975,1
3746,3263700,1640526,2
3747,4506326,573115,1
3748,101729,871098,24
3749,2331005,3344748,1
3750,3941181,2488995,1
3751,4621015,1454263,1
3752,4310060,307364,1
3753,3960521,1307165,1
3754,3856088,3233602,10
3755,878744,773638,6
3756,1885386,4844046,2
3757,2655879,2863442,6
3758,3361043,3086488,2
3759,2280612,2942508,1
3760,2409662,3156512,8
3761,2525747,4084790,2
3762,1869579,2993342,1
3763,1012247,2198848,4
3764,1936222,4502388,1
3765,2306712,3323573,1
3766,285781,3963083,35
3767,339209,1012426,3
3768,2167924,2395306,1
3769,552727,2077311,2
3770,4136666,616274,1
3771,3689439,4639800,3
3772,850185,3170238,1
3773,1641012,599222,1
3774,2467908,3170332,3
3775,40469,659812,3
3776,3171586,3415937,1
3777,2235073,3170366,1
3778,64227,4536369,1
3779,3688556,4101302,1
3780,4376477,315221,2
3781,1992584,997651,1
3782,1252972,4434970,5
3783,4163022,4741098,1
3784,963953,2426962,1
3785,2967546,1616813,1
3786,3305164,4341270,3
3787,4436463,3471897,1
3788,3520368,3604856,1
3789,3690751,2236173,1
3790,172486,3450496,1
3791,1618108,2072216,1
3792,1411127,2145380,6
3793,3575321,1377001,1
3794,2016020,1471484,1
3795,4523040,4053493,5
3796,3691037,2966751,2
3797,3570578,4165273,1
3798,370162,473555,67
3799,3918496,531210,2
3800,4620183,3331533,1
3801,1682323,1485012,12
3802,2418484,975407,1
3803,3666521,2554076,1
3804,3307337,2182936,2
3805,1224034,3471397,1
3806,1877619,1697625,1
3807,3733147,4754547,1
3808,3879742,355357,1
3809,2242054,2637613,10
3810,2221795,288778,5
3811,2197624,361464,1
3812,1328062,4368891,3
3813,3361361,2031632,40
3814,1424022,3461750,17
3815,4673971,2448866,84
3816,3993186,3632478,1
3817,1149018,2661061,1
3818,4273611,648700,1
3819,4250882,3064174,2
3820,743982,1510599,6
3821,2820551,3356494,1
3822,2852700,265500,16
3823,3696351,3565466,1
3824,3588629,4324521,2
3825,900082,3800141,2
3826,3761459,4091525,89
3827,1401496,883781,1
3828,4226261,4372914,2
3829,827261,279931,1
3830,3065900,1327176,1
3831,3648194,4318575,1
3832,4147093,3700604,3
3833,3156805,3656287,4
3834,1592873,4708941,2
3835,586756,2054940,1
3836,4541427,4773727,7
3837,3592412,4536898,1
3838,1389844,849566,5
3839,4323109,109384,4
3840,1442623,504530,1
3841,2304350,4090709,1
3842,2281871,3671434,1
3843,3251594,1345353,6
3844,1186745,366681,4
3845,2368793,332836,1
3846,491258,4181226,6
3847,4086374,4581321,1
3848,2833308,2900788,1
3849,3298418,1670925,1
3850,3421427,325807,1
3851,2130447,2144793,1
3852,2871234,3930609,2
3853,4237164,4727668,1
3854,1231928,4551476,3
3855,3610819,1847580,6
3856,4030585,2929712,1
3857,852966,1677958,2
3858,2813972,702579,1
3859,639297,3967334,1
3860,1898515,2163358,1
3861,3821738,2420665,1
3862,4165328,3493875,1
3863,2617596,1435639,1
3864,4773956,4455354,1
3865,3761359,1305467,1
3866,4389501,2871452,4
3867,2350466,1054455,2
3868,3040237,1574647,1
3869,3461162,1863063,158
3870,3610045,3960414,1
3871,4789702,2215254,17
3872,2592412,130535,1
3873,2892242,4439874,1
3874,3365387,3228839,1
3875,4574539,3150849,4
3876,4524917,3873870,7
3877,2588928,447090,4
3878,4828495,3780235,2
3879,4446264,3731039,3
3880,2982692,2074331,3
3881,2396838,3703913,1
3882,4020554,4465375,1
3883,1701514,1727361,1
3884,983242,1065145,3
3885,4128694,3405220,1
3886,4168406,3131216,4
3887,2763768,4778408,1
3888,745351,1349717,1
3889,2825364,1153686,40
3890,1912706,2146048,1
3891,2039024,2933676,1
3892,693146,1886381,3
3893,4487343,2473800,2
3894,2378593,127209,1
3895,1409752,279434,1
3896,1111711,919030,1
3897,4550617,891520,1
3898,892392,3463428,7
3899,3228924,3352656,1
3900,1473208,3729545,1
3901,712523,673202,3
3902,2633505,3754287,1
3903,2081658,3737404,1
3904,4249370,3940014,1
3905,3881394,962138,4
3906,3126666,1324806,1
3907,1821422,4469459,2
3908,464346,2540336,1
3909,1353121,4483861,3
3910,3899186,536349,1
3911,4631776,581674,1
3912,4662207,3327973,2
3913,1363021,3325532,1
3914,1783518,403536,3
3915,2293092,3304781,1
3916,2707677,392389,3
3917,710449,3409219,3
3918,48762,1040864,1
3919,888183,1146679,1
3920,518614,3198606,1
3921,1150725,1352076,1
3922,1271053,2021078,1
3923,3564766,1692223,1
3924,3319986,738537,3
3925,2879397,2928930,1
3926,135359,3617133,1
3927,2377906,2357011,1
3928,4346788,3716767,1
3929,1158880,982483,9
3930,1486863,1524325,1
3931,2469133,2440854,1
3932,2587,3835788,29
3933,1333529,531873,5
3934,2850088,1812896,1
3935,2635393,3958055,3
3936,634341,3284508,2
3937,2195474,837808,1
3938,2092307,1324181,3
3939,4689805,2978008,1
3940,1061579,1261036,1
3941,589029,3358241,2
3942,2806112,2879522,1
3943,2177805,3954526,1
3944,1248739,3358942,1
3945,3552810,3606716,1
3946,527532,2093877,1
3947,1851055,3245844,13
3948,926897,37040,1
3949,2855979,1612381,1
3950,3009734,2281291,1
3951,3147289,2016157,1
3952,3641789,3890622,2
3953,1020795,3382883,1
3954,971782,3867861,2
3955,492291,3902911,1
3956,3345571,674363,1
3957,361533,732125,15
3958,607533,114355,1
3959,4267664,2103502,3
3960,2176111,3858855,1
3961,1592141,3734231,15
3962,3129362,4459149,1
3963,3624839,4781369,1
3964,2395217,2495318,1
3965,3721296,1209702,3
3966,1417772,3353734,1
3967,3998941,3553132,2
3968,4162725,1457689,7
3969,1112658,197314,6
3970,624983,4498589,1
3971,4280757,2046656,1
3972,3042890,2058016,1
3973,1814015,3890661,1
3974,3327212,1577686,3
3975,2047955,336729,2
3976,4405875,39749,4
3977,3621481,4119821,1
3978,2750869,2705341,1
3979,193316,2024577,1
3980,1545940,3124844,1
3981,1648436,482167,1
3982,1158845,3089680,2
3983,2328089,735931,1
3984,2915281,1372201,1
3985,2475806,4543252,1
3986,2132119,796868,1
3987,2410078,1866809,12
3988,920739,4421534,1
3989,1154172,3422939,1
3990,666049,1684594,7
3991,4370997,3221025,1
3992,4562438,2706300,1
3993,1357501,4148778,1
3994,875124,3149728,1
3995,4719716,2485536,1
3996,3415456,2432323,1
3997,4134934,1785126,46
3998,757559,2619255,1
3999,1072011,2083568,1
4000,4299934,4590758,5
4001,1072427,1003451,1
4002,3351597,349642,1
4003,4059291,3327660,1
4004,1169638,1564362,1
4005,1652746,3473801,1
4006,1772463,545311,2
4007,4450899,3183917,1
4008,563993,88271,1
4009,2087384,1072855,1
4010,4268964,3826063,1
4011,1262574,497342,1
4012,3927441,3683080,1
4013,1003314,2212773,1
4014,4276087,454526,1
4015,1968060,448287,2
4016,4661010,2028131,1
4017,2266356,2100505,1
4018,1256218,1262311,1
4019,4693507,3854750,2
4020,1232285,2794253,1
4021,1752624,3617735,1
4022,3518202,4801158,2
4023,3122192,313928,1
4024,1006159,2562973,1
4025,199854,299105,1
4026,3772114,4550910,113
4027,608446,4730110,2
4028,2749910,4008540,1
4029,1134477,3784777,2
4030,791664,4576056,3
4031,1822001,1959172,1
4032,2003791,4743169,1
4033,2730677,3843668,1
4034,1441920,559662,11
4035,3457835,754984,2
4036,1638977,462892,2
4037,2001145,1316886,2
4038,1057450,1984486,1
4039,2735217,2818408,21
4040,4206656,1099848,1
4041,276445,4792371,1
4042,4558793,3377579,2
4043,2864536,4447087,42
4044,2844266,2823859,1
4045,3295398,4274157,1
4046,2728349,914170,1
4047,1759341,2028654,1
4048,232901,4850276,4
4049,3550049,3889387,1
4050,4098899,1279962,1
4051,505265,3164191,1
4052,4559114,108617,2
4053,3256899,3199444,31
4054,3163098,426353,2
4055,118875,4030529,2
4056,749107,1110887,5
4057,4384327,2230820,1
4058,968019,3906465,109
4059,3541676,4348103,1
4060,1316292,4099581,3
4061,22078,342407,11
4062,3077867,1159659,1
4063,4457746,3806087,2
4064,3564443,3075550,1
4065,1994730,3685712,1
4066,2383876,1027714,2
4067,3670894,3326160,2
4068,4121570,4219940,1
4069,4661546,2785843,1
4070,3980821,163564,1
4071,4510782,2711652,3
4072,2554038,1735076,1
4073,3450575,788299,1
4074,2174367,2992907,4
4075,3542348,584129,24
4076,2652272,3759362,13
4077,2322038,3465924,1
4078,1183972,4517070,1
4079,245792,3342434,1
4080,2346498,3222044,1
4081,2428137,3552163,1
4082,526546,1089605,1
4083,371292,1924548,31
4084,1290013,1347141,1
4085,4698731,1807024,1
4086,3245245,4497579,1
4087,3907031,4181931,1
4088,2328650,494930,1
4089,1875539,3367007,1
4090,1444421,4097147,4
4091,1649855,4505073,1
4092,846849,2735357,3
4093,2350233,1603077,2
4094,1525483,1545908,12
4095,4602152,2476440,27
4096,1007739,1986953,3
4097,3390136,1239047,3
4098,3283051,647783,363
4099,3484812,616683,1
4100,2865480,3118179,4
4101,261063,872310,1
4102,2030110,2463338,5
4103,368320,780601,1
4104,3876174,1011393,1
4105,3863836,3179060,4
4106,1862119,519885,13
4107,3270690,570479,1
4108,3935635,2434969,2
4109,2756672,3214624,1
4110,4380756,1326641,2
4111,1502111,2176352,3
4112,1184873,2833587,1
4113,1450309,2035661,1
4114,4033403,3485535,2
4115,4309266,3577573,43
4116,4548867,243050,1
4117,289003,2531040,1
4118,2215731,1093432,1
4119,1884949,709206,1
4120,778676,3124506,1
4121,2850327,329157,1
4122,1540851,2844006,1
4123,3610689,4277233,1
4124,2407098,1419672,12
4125,1175483,3154844,3
4126,406088,2751711,3
4127,3044436,2418772,46
4128,1600623,4372355,3
4129,4473603,1758906,8
4130,1432181,4225495,2
4131,2236125,3695387,2
4132,4421551,4385438,2
4133,4356649,3999462,1
4134,1899213,4772615,1
4135,373238,3089086,1
4136,1316496,914232,1
4137,1590207,4329865,18
4138,23933,3965883,1
4139,976265,839400,2
4140,1877534,1425640,1
4141,2929774,805175,1
4142,911263,3878758,2
4143,4411596,3578030,3
4144,1293471,4682146,1
4145,3247778,4537646,1
4146,145673,552583,1
4147,1789464,4260277,1
4148,4174338,317404,1
4149,1432011,2913600,1
4150,2211162,1713,4
4151,2670033,388127,1
4152,582423,1515492,1
4153,3154280,3401012,3
4154,3056873,3756980,1
4155,2148106,16146,1
4156,2949510,360293,2
4157,2361419,4289110,1
4158,2887935,108096,1
4159,1166895,2684118,1
4160,509809,4692898,1
4161,4728866,1795640,2
4162,505617,2771805,1
4163,3684713,303439,2
4164,3306733,4628352,1
4165,1535237,1150631,2
4166,3406204,1410220,1
4167,853395,2232586,2
4168,3188863,4525458,1
4169,250326,1419704,13
4170,2523227,3955810,1
4171,4216147,2425369,1
4172,4072937,1094423,3
4173,162781,3272705,1
4174,3500227,2865752,1
4175,4633978,3779394,1
4176,3388563,2428612,2
4177,4499775,1765835,2
4178,1958688,794598,1
4179,1092208,2214684,18
4180,2785219,2208498,1
4181,2776613,1592252,1
4182,2820190,2757000,1
4183,3348821,3936814,1
4184,4003695,3148288,10
4185,723765,959124,20
4186,2263205,1570411,1
4187,1349078,3097198,4
4188,4277024,1520980,10
4189,19405,1997698,2
4190,1171705,756834,3
4191,2944240,317080,1
4192,2661814,3256936,1
4193,479543,4087825,5
4194,1661165,4716175,1
4195,3161884,1954768,3
4196,3694885,4226790,1
4197,1431830,4412305,1
4198,3112907,2078689,1
4199,3064556,3620936,1
4200,3380163,3105967,1
4201,1437339,480250,10
4202,4082248,1246285,1
4203,1740238,4344097,3
4204,1092530,1932049,1
4205,1434462,2455142,1
4206,2168077,3053699,1
4207,2968287,4396249,1
4208,4761647,2802172,1
4209,2479827,1976227,1
4210,1252646,3638031,2
4211,4346028,3159074,1
4212,4483316,3188622,72
4213,2447330,2903713,2
4214,3260996,4511945,1
4215,1012955,2494652,1
4216,2935007,4130017,2
4217,3625580,3644558,2
4218,913136,3234224,8
4219,1481995,5070,1
4220,466631,262103,1
4221,1311334,719778,31
4222,2953704,2687187,3
4223,2829050,190621,1
4224,666871,2523031,1
4225,1439336,573170,4
4226,192095,4764407,10
4227,4835684,4529253,1
4228,2566867,982209,2
4229,1485355,4728139,10
4230,2883417,4795599,2
4231,4186004,4684361,10
4232,2382252,1417931,3
4233,3511279,4782597,4
4234,3679902,2208966,2
4235,3406900,3741670,1
4236,1148556,848433,1
4237,63940,1819785,105
4238,4830365,1587780,1
4239,880710,1487122,2
4240,541737,24673,10
4241,2335574,3686505,1
4242,1289933,2923698,1
4243,1780922,2783048,1
4244,3928721,1874611,2
4245,447355,3857805,3
4246,1225343,4552824,10
4247,4685583,187786,1
4248,915933,635733,24
4249,60329,2224693,2
4250,414370,93164,1
4251,3522576,2298109,1
4252,4113282,1614793,1
4253,2524341,2359620,1
4254,3470525,4780849,1
4255,3907382,1829073,2
4256,3015418,1750458,1
4257,1048560,3342619,1
4258,3155397,3809750,1
4259,3518370,3972222,1
4260,142223,1937959,3
4261,457356,4366475,1
4262,391210,1505527,1
4263,1743430,4636577,1
4264,1285867,3653314,1
4265,3964369,2154634,1
4266,596467,2750727,3
4267,1853677,1090285,1
4268,37954,972187,1
4269,1795365,3488455,7
4270,2685459,1194802,1
4271,286497,409224,10
4272,2209728,1941479,1
4273,545686,4794293,23
4274,1509385,1990152,1
4275,80091,1713608,1
4276,4730062,337610,1
4277,3003327,3901057,3
4278,1141904,450002,1
4279,3918507,3165941,1
4280,2830716,2967668,1
4281,2520351,3441094,1
4282,618415,1691614,1
4283,2600756,3437900,1
4284,3665772,4256512,1
4285,2330413,2683429,1
4286,3649531,259308,6
4287,1373914,278703,2
4288,3854708,1637870,2
4289,1235688,697223,1
4290,4191149,3977613,5
4291,3311378,3302279,20
4292,3439086,2538887,2
4293,2044887,788608,9
4294,2643000,1506565,1
4295,2814396,1447724,1
4296,889088,1384934,1
4297,1898819,4581447,2
4298,3204505,3921074,2
4299,4127456,1875840,18
4300,2088566,2987620,1
4301,1303800,2607248,1
4302,3234200,1762331,1
4303,1133843,1925822,5
4304,3236038,596652,1
4305,7964,4309618,2
4306,3670692,3692866,2
4307,4443500,4792221,1
4308,1032034,4768728,17
4309,563062,3537008,13
4310,512815,2987549,1
4311,1877352,777554,1
4312,3775578,1713720,1
4313,1387540,4685678,1
4314,2263177,1018994,1
4315,4477679,1018850,7
4316,4427458,1117498,9
4317,1586352,4744674,1
4318,963867,1537393,2
4319,4785132,4538506,1
4320,93511,4183242,1
4321,3333928,550136,1
4322,3737203,3495491,1
4323,3287992,3101702,11
4324,771126,1851418,1
4325,378330,3141597,1
4326,2311627,1101193,1
4327,3319807,2067423,1
4328,4406649,1566793,1
4329,1864038,1087990,1
4330,3950800,4411076,1
4331,3857579,4296361,1
4332,4662873,3409878,4
4333,2859038,2177160,2
4334,427669,4040026,1
4335,878051,928098,26
4336,2597468,3745412,1
4337,2588958,3818502,4
4338,1235235,854090,3
4339,632506,3741383,1
4340,4584312,1073308,1
4341,2839864,3093008,1
4342,4196879,1507597,1
4343,4153547,3244732,2
4344,4321485,3376632,2
4345,1312615,4267691,1
4346,479506,3020241,1
4347,1594755,1697619,1
4348,1489424,2344529,14
4349,3026120,3130000,1
4350,3855696,2417225,1
4351,4495086,4563005,1
4352,440231,2166770,1
4353,4333307,3054174,2
4354,864941,605115,1
4355,2266169,3662223,1
4356,2127843,2553058,1
4357,688457,718451,1
4358,838654,2117097,1
4359,3436295,2863265,1
4360,3498276,1821020,2
4361,3491051,4269129,1
4362,3038174,3463526,2
4363,1213564,2991457,1
4364,4551331,1832603,1
4365,2983404,2645014,2
4366,3242078,1822368,2
4367,2416234,3828543,1
4368,2892775,4376982,1
4369,4026971,1028019,1
4370,943176,1406988,1
4371,667991,2661334,4
4372,3094475,4733430,1
4373,2557605,4044762,5
4374,1983349,3397340,2
4375,4299432,3434749,3
4376,2145527,2915641,1
4377,812973,3433269,58
4378,735604,3755609,2
4379,3507828,4433195,1
4380,598603,306951,1
4381,4263864,1631327,1
4382,3507740,1471135,2
4383,3028123,2164945,1
4384,3409831,2267399,5
4385,4187897,586875,1
4386,3314298,4576127,2
4387,2017713,3735917,1
4388,2568579,3944877,1
4389,3421818,4692914,2
4390,1990064,2510421,1
4391,4095644,292225,1
4392,2324003,3814286,1
4393,250330,2492982,9
4394,1495959,4805252,73
4395,3447687,4365219,1
4396,763771,2492457,1
4397,2464365,1982839,2
4398,1045248,3916691,1
4399,3981968,1674498,1
4400,1756395,3599331,1
4401,25226,1303612,6
4402,1725745,4081280,2
4403,3367410,3642486,1
4404,3131793,4089481,1
4405,767826,2748804,1
4406,1084657,1977107,2
4407,898731,4162671,1
4408,1420617,1206429,1
4409,253404,2407805,1
4410,447043,3703404,88
4411,2560632,4015727,8
4412,4148577,1542926,36
4413,2475563,1440276,7
4414,360562,2644016,1
4415,1549683,4026708,1
4416,1132393,3204353,3
4417,3926658,1686619,2
4418,982822,60546,2
4419,4192515,2282487,7
4420,3680950,2878104,2
4421,1920416,4546144,1
4422,2700189,667345,3
4423,4758979,2152591,1
4424,3403210,761228,24
4425,1967028,2776540,4
4426,2464557,2934703,1
4427,2311039,851340,1
4428,3645279,3537897,1
4429,826596,2450975,33
4430,3540319,4610765,2
4431,3925337,3338348,47
4432,952944,4286019,1
4433,3143840,2254329,6
4434,3939806,573494,1
4435,2749325,3681872,2
4436,317471,1578080,1
4437,1043275,2126341,1
4438,1436056,2530767,1
4439,3774745,1373667,4
4440,1763382,3749573,1
4441,59381,31898,5
4442,2331693,4646957,1
4443,4532266,1453898,4
4444,1350726,2885137,2
4445,4497231,1474326,2
4446,2548630,57275,3
4447,1698443,2094152,2
4448,592565,1079548,2
4449,1384230,1533214,2
4450,4161589,4052641,5
4451,4202599,2708210,2
4452,1336255,4782797,171
4453,4031099,3797515,11
4454,4746387,3633900,1
4455,1925521,4290883,2
4456,1186862,2171119,1
4457,2717118,1523666,1
4458,4307117,1018174,15
4459,3511637,293695,2
4460,3461995,2055873,1
4461,1273393,3266265,85
4462,3249693,2401850,21
4463,2708639,3829617,1
4464,816513,4268380,1
4465,2285762,2369656,5
4466,2783123,2768378,1
4467,3637843,1220505,9
4468,2980905,1330975,6
4469,4560510,1398107,2
4470,3587381,204393,3
4471,1405477,2990242,1
4472,4376884,1771123,1
4473,4088444,245050,2
4474,2907176,4374710,2
4475,2202788,3628771,1
4476,3759134,4747093,1
4477,3269341,396283,14
4478,14953,3963721,1
4479,4210320,1598303,1
4480,806209,3954124,9
4481,275331,2194632,7
4482,3985618,1571714,1
4483,367790,3303303,2
4484,2829445,4266037,2
4485,2860109,979175,1
4486,1019865,2337382,1
4487,410232,2554973,8
4488,1767485,1163997,1
4489,2049223,1729377,2
4490,3547913,2214019,1
4491,3702313,599385,6
4492,4106531,2147248,1
4493,4550757,783490,2
4494,1475285,2706222,2
4495,1357506,154302,1
4496,1253065,2901148,1
4497,1041710,4118168,1
4498,1332923,4341622,2
4499,41313,2351112,1
4500,39353,1377773,1
4501,152504,3647032,1
4502,1439498,576168,2
4503,929262,2067375,11
4504,4330114,3780561,1
4505,3242084,1197633,2
4506,2683414,4674413,1
4507,683849,3516712,3
4508,4528938,2321437,1
4509,4725682,1154653,6
4510,84501,2926453,4
4511,3117271,293114,1
4512,4625354,24733,52
4513,988948,2204165,3
4514,4004961,2047548,1
4515,3124008,1678009,1
4516,3045934,3210665,3
4517,1581052,199465,2
4518,3444024,2889116,2
4519,19323,351154,1
4520,1091603,1044821,1
4521,233897,2744427,1
4522,3719622,4581197,1
4523,1407673,2921349,4
4524,3879914,3587984,6
4525,1508387,1436294,2
4526,3742442,1624370,5
4527,4762516,2815256,4
4528,2686668,3310784,1
4529,4232889,2390254,7
4530,387835,3390697,1
4531,1147419,4270757,6
4532,2249127,1276789,1
4533,480646,834630,1
4534,4154580,3733916,1
4535,1497084,3092429,1
4536,3514793,2628456,1
4537,3512579,265510,6
4538,2955814,3439294,1
4539,3414248,3195734,1
4540,1042130,731055,1
4541,4336584,1965368,1
4542,2387557,363797,2
4543,3110673,2679520,1
4544,3816262,466665,1
4545,4254832,1151293,1
4546,542644,545545,3
4547,4813666,4595933,1
4548,4324060,3700906,1
4549,1125965,3969474,1
4550,1755130,2465616,1
4551,4662442,1192722,3
4552,561911,4341028,1
4553,1779784,3428727,2
4554,1281984,3438661,2
4555,2820609,261484,1
4556,4161052,523806,1
4557,3383185,663764,2
4558,1419747,1830589,1
4559,2826378,3375098,1
4560,3027176,255289,1
4561,642483,1115791,1
4562,963117,2453262,1
4563,1712628,4102635,1
4564,3037237,141135,1
4565,2879830,4207077,1
4566,4380206,4134533,5
4567,2124526,3840641,1
4568,1573518,2663636,16
4569,137920,4716812,12
4570,587108,2787280,1
4571,3577388,2112837,3
4572,199399,3728734,1
4573,2244471,1722554,2
4574,2939992,1117338,1
4575,2238475,2309069,1
4576,3676731,492095,1
4577,2022050,2411785,1
4578,1493430,3318521,1
4579,714837,3277382,12
4580,842386,4562464,1
4581,847656,523330,2
4582,2146544,4529160,1
4583,194684,3112917,1
4584,4520643,2002646,1
4585,2148156,1895210,1
4586,2623405,3001236,21
4587,2097586,3666668,1
4588,2599090,2813494,12
4589,4056823,1253165,1
4590,2835932,913093,2
4591,1061618,1345879,2
4592,1791671,964460,3
4593,634143,1674687,1
4594,4320453,1006915,3
4595,1755911,4430210,1
4596,2844482,2839721,2
4597,3696159,120282,1
4598,3849575,2521056,10
4599,4137880,2715332,2
4600,3982691,623131,1
4601,1423595,966772,1
4602,3567547,859273,1
4603,4208125,4284706,5
4604,2861552,1850902,43
4605,2083767,3644552,3
4606,1053544,3564843,2
4607,3586895,4384849,2
4608,1213605,2892000,1
4609,2861244,1406868,5
4610,3223123,2158150,1
4611,2453692,4322197,1
4612,3416966,3782156,1
4613,3383832,1892306,3
4614,3664604,2042091,1
4615,3312023,1117078,1
4616,2695994,1461836,1
4617,3213626,2519490,6
4618,2590565,4795248,1
4619,4420802,4415797,1
4620,4143575,2747305,3
4621,2516568,4728326,1
4622,2008752,503744,1
4623,1871080,234277,1
4624,637462,919291,1
4625,4148196,892098,1
4626,448586,3396768,1
4627,2450804,4484862,1
4628,421710,918576,1
4629,808011,3718421,1
4630,4773645,897019,3
4631,644423,3117104,3
4632,2912466,125375,1
4633,3619484,2031940,1
4634,762148,4137360,5
4635,2374519,343015,86
4636,2216514,1805443,1
4637,4192530,3448412,1
4638,2367596,2096965,1
4639,3598002,3579661,1
4640,3281481,3939124,1
4641,3019503,1830139,1
4642,480989,4391589,1
4643,1757158,412768,1
4644,1678138,1651180,1
4645,289472,4231529,7
4646,2252561,1304130,1
4647,1626768,529057,1
4648,2949238,504239,1
4649,2932517,2722249,4
4650,835444,3536972,5
4651,4391865,3627458,1
4652,1308798,2199226,1
4653,3998278,3617879,1
4654,3139893,3329347,1
4655,1109422,4684462,3
4656,3069106,1909763,150
4657,839013,143461,1
4658,2514709,1841904,1
4659,3960731,2533134,2
4660,3521693,4426639,9
4661,2548812,3795918,26
4662,1738572,255511,2
4663,1716401,362499,3
4664,2088662,1481823,1
4665,2829280,3603818,1
4666,3379293,3074892,1
4667,2980023,1310353,2
4668,3817469,4518867,1
4669,1226343,3250865,1
4670,3115988,1759556,2
4671,4797395,1175593,1
4672,351886,3381298,1
4673,2958772,3103899,1
4674,1850172,106481,1
4675,3305589,1104717,5
4676,1296688,1948808,1
4677,4128396,2692209,1
4678,4323445,3456413,1
4679,3279439,2846975,8
4680,1245653,4551866,1
4681,3145603,2895524,1
4682,4507816,1141248,3
4683,852496,3133723,1
4684,283452,1887993,2
4685,4095370,3077417,1
4686,190612,4088289,2
4687,3656344,3983203,3
4688,702925,3876209,1
4689,2973347,2720825,1
4690,1220837,3850564,2
4691,2516403,1375292,5
4692,87263,207308,1
4693,3034227,2611693,4
4694,955989,3743750,30
4695,777740,2000036,4
4696,1000945,4523135,1
4697,3983870,4090171,1
4698,4404339,1726889,1
4699,3869048,4176994,7
4700,141666,3005813,1
4701,4057826,1994663,1
4702,1014440,192794,1
4703,2866729,1073080,2
4704,277117,2222592,3
4705,1877780,3505331,3
4706,3492163,3718902,1
4707,2009625,4345214,4
4708,4861641,207384,1
4709,4629169,3143203,1
4710,4808554,3283937,1
4711,1247095,1415207,1
4712,3640202,3047102,2
4713,3118827,4582682,2
4714,483704,4565336,3
4715,3784775,3190400,1
4716,4717658,126277,1
4717,1262672,1320668,1
4718,4550039,3278937,1
4719,2866377,4121343,43
4720,4799536,4426794,1
4721,986520,1473535,3
4722,4177698,360548,1
4723,4802668,4018003,1
4724,2269004,4222608,3
4725,2404168,2871994,16
4726,2329084,295334,2
4727,597650,1951974,1
4728,3045747,4256228,3
4729,3899163,2945182,1
4730,2526028,3098596,1
4731,3468141,1505835,1
4732,937378,440993,1
4733,2583351,2754360,1
4734,2381959,4802520,1
4735,1939940,1337913,1
4736,102525,1978690,1
4737,119954,3096249,1
4738,4648645,3885018,2
4739,1360682,384264,2
4740,1543911,3220937,1
4741,4381670,991376,2
4742,3941548,2816927,2
4743,2447281,3646277,5
4744,3340075,3545299,39
4745,1595150,1449703,3
4746,1784094,4573850,1
4747,176152,2083787,1
4748,4719851,21789,3
4749,2762759,215140,1
