0,source,sink,resource_allocation
865,1456698,2760565,0
866,3167544,3065172,0.0011568488011220687
867,1615945,2471103,0
868,923082,3893890,0
869,3615734,3970114,0
870,2299912,1008064,0.0010223715356401412
871,609330,1397316,0.004829219239606804
872,2338838,4834648,2.527524263427347e-05
873,2017826,2903363,0.019562600948943982
874,1049150,4124480,0.062362330894221316
875,2608376,3824501,0.0027870638056828986
876,1482666,1660395,0.002333065103671989
877,1306100,1678282,0
878,2826278,3611999,2.9763676409310076e-05
879,2395078,2721855,0.0006779661016949153
880,3680790,2927670,0.0634868911864777
881,4272458,151153,7.24501180936925e-06
882,3596185,1595754,0.05985694307690112
883,370525,4291780,0.0013475695004852568
884,2226097,1974361,0
885,431391,1102747,0
886,300097,726929,3.445661911653229e-05
887,750926,2586375,0.00026132374066154955
888,153480,4192365,0.001968503937007874
889,3506025,212805,0.011001760620131832
890,2452484,2199228,3.445661911653229e-05
891,1233851,3304718,0.020772734277905713
892,456126,2103578,0.002690410337018038
893,3286368,1614313,0
894,759809,1677060,0
895,3538278,1922398,0
896,783972,4757627,0
897,2085193,3886160,0
898,623444,2262983,1.5710178624730964e-05
899,1219418,528928,0.00129612211854908
900,1998627,538998,0
901,573693,3400944,0.0003998763708350321
902,1101947,1959052,0.009174311926605505
903,3887171,617576,0.0062710966411722545
904,4093525,4161490,0
905,1711569,1503250,0
906,1318170,2766614,0.00762595515793341
907,2915489,2434223,0.025
908,4713292,1735687,0
909,4342160,4836932,0
910,563322,1340111,0.07852234917510607
911,922949,1049281,0
912,1455727,1967550,6.6711140760507e-05
913,4347727,2401865,0.012715432161840803
914,1779478,4553620,0
915,820951,1133567,0.013292881866277674
916,1295223,3606238,0
917,234766,1989292,0.03495164022642926
918,495684,2052579,1.0126479731850816e-05
919,2604474,262528,0.0023693773272883837
920,4457096,3095483,0
921,3225386,1483950,2.9846654251440023
922,3959449,2151517,0
923,2695091,2128045,0
924,2245867,2784159,0
925,1719345,2177982,70.17387282899296
926,3795465,4690299,0
927,2902003,1374445,0
928,1895458,1253026,0.014463156130870092
929,888120,888836,0.6866395090301749
930,4866498,2486525,8.175795380562587e-05
931,184687,4696690,0.01588625838689052
932,2871308,1064883,0
933,552693,4180588,0.050711488885373905
934,460696,978745,0
935,3721072,2717219,0.002304071971011676
936,242742,637362,0.041362482209417455
937,4147170,3324817,0.00032880432649078285
938,1299015,127123,0.06543478852066832
939,833087,907052,0.9003516784502769
940,137437,4005148,0
941,2474997,2999710,0
942,4137763,2898182,0
943,475232,3873884,0
944,2519600,3144985,2.9763676409310076e-05
945,851486,1253335,0
946,1484675,2555689,0.002957710160231347
947,863325,3528798,0.006329113924050633
948,865410,2270767,0.1373231401194435
949,1588061,4013191,0.11705882354930865
950,2975625,2363738,1.3112054304884109e-06
951,919101,1522214,0
952,3893222,4116046,0
953,4759359,824031,0
954,3298060,3649303,0
955,1618544,1613382,0
956,2324352,816913,0.027676996798799265
957,4499487,3804486,0
958,861461,2833178,1.3112054304884109e-06
959,2713798,2885043,1.0126479731850816e-05
960,2475214,343584,0.0006031363088057901
961,2815706,716282,0.015354989066361246
962,810494,785119,0
963,3743292,29959,0.05875250490103957
964,4022436,2309371,3.464342768974644e-05
965,1576600,3241571,0.0950670107953703
966,3164595,727760,0
967,2342340,2371785,0
968,3318025,3258850,0.009810919621737703
969,854025,2258576,0
970,3446567,621120,2.200082534580311
971,3067879,2330265,0.03555129375011959
972,989455,1268920,0
973,3517389,843636,0.004122505522276499
974,2506342,1857594,1.3112054304884109e-06
975,863783,4395944,0.014934609435636875
976,1632116,1528823,0
977,2359631,4515216,0.20911379552483333
978,3317934,3629131,0.6042293269399708
979,2932339,2350634,0
980,927463,1514817,0
981,3598083,1721413,0.006154172728290717
982,2429371,9946,0
983,1039279,3411931,0
984,2895068,3918393,0
985,1854023,1483116,0.006211180124223602
986,725415,2082827,0.005649717514124294
987,1202857,1678405,2.690551589981462e-06
988,3689215,1218296,0.003774896111090866
989,4528705,1142702,0.005693957017759687
990,4034438,711824,0
991,3782034,3556169,1.3112054304884109e-06
992,1014721,1666556,0
993,3270580,3395510,0
994,2324422,4426524,1.5220468486019999e-05
995,1194190,345813,7.24501180936925e-06
996,2625217,1996375,0
997,2824005,2211339,0
998,1576591,4166917,1.7635221929493605e-05
999,380525,4664852,0
1000,3993072,2416078,0.004753647817010107
1001,1094048,594102,0.0010716858334947723
1002,4600134,624993,0
1003,2764263,2893207,0
1004,4177865,2882100,0.0005078095174150713
1005,4623321,4808386,0.0109224604868209
1006,3718908,4679904,0.6572004987928919
1007,2745387,3910839,0
1008,3195688,112647,0.007782200449071239
1009,1813368,1770441,2.122322816769095
1010,2009930,4758377,0.00014250421490349404
1011,1787403,2443214,0
1012,4726874,1894531,0
1013,127950,3728341,0.005679519977536884
1014,3794842,3706176,0.22342018799922764
1015,3296250,3535207,0.35756691000393076
1016,4811622,757734,0.003956383965605355
1017,3683564,2701054,0.007051057013763341
1018,1283657,689821,0.008158303439079783
1019,3836659,4321162,0.07731042426265924
1020,1488401,3872415,0.007293538413594
1021,31098,1030864,0.0030129324980421417
1022,2451660,1970291,0.0007478709415837054
1023,718458,3720766,0
1024,2002799,4114575,0.04910830279013199
1025,2005497,2338090,0
1026,2118551,3452067,0
1027,3778796,254059,0.00019115621235833263
1028,4348766,3973930,0
1029,3475909,1973662,0
1030,240027,3855745,0.011271834954718438
1031,4263251,2518627,1.3112054304884109e-06
1032,942440,2191992,1.3112054304884109e-06
1033,850459,456126,9.44518956495457e-06
1034,3716119,3025121,0.011262701565525281
1035,988417,1104604,1.3112054304884109e-06
1036,5221,2981668,0.00021884520779502775
1037,2021460,243830,0
1038,4774646,1196225,0.0018562130495928405
1039,2435515,143446,0.007922018908748663
1040,3941703,211323,0.0016474464579901153
1041,651778,2540894,0.002408036115512709
1042,477326,3487516,0
1043,3861672,3647364,0
1044,4749201,2707342,0.003806080593442533
1045,1255094,3818809,0.0007764951290577726
1046,437391,1021368,0
1047,4817391,4563454,0
1048,3910665,3985168,7.24501180936925e-06
1049,1150281,4486106,0
1050,4858996,1582222,0.00013024225058609013
1051,4204662,2133364,0
1052,3656099,1380448,0
1053,4788248,2048276,0
1054,4716646,448823,0.2423578748655712
1055,2844962,2757201,0.005823915095635747
1056,2161230,2087517,7.24501180936925e-06
1057,3808182,3103806,0
1058,419149,4406065,0
1059,3847967,357466,3.953350464518679e-05
1060,987441,824382,0.0012350713688522364
1061,4762542,2767142,0.013678934158628725
1062,2914647,4841268,0
1063,1275299,1593758,0.05433287551022534
1064,3757241,3248594,0.15052045610897108
1065,219686,2015738,0.0016424648176553648
1066,3249932,1068993,0
1067,2704231,3435043,0
1068,2691310,3640458,0.001007807031315748
1069,2581947,3759750,0
1070,1689039,3927655,0
1071,2694816,2207956,0.0066146848648632834
1072,4405100,2051732,0.004298325888976853
1073,3352123,3510148,0
1074,2584682,3162385,0
1075,2680834,4254453,0.013440860215053764
1076,3202510,2092295,0
1077,4468086,532755,9.44518956495457e-06
1078,575651,4258315,0
1079,2883988,824046,0.02021160713950013
1080,4008358,4483821,0
1081,2939315,3155408,6.812325165832986e-05
1082,4839526,3833152,0
1083,3507863,177506,0.0003062095991739764
1084,4619061,4289016,1.3112054304884109e-06
1085,4380434,3731768,0
1086,3213547,2706025,0
1087,4094697,212805,0.09883130672270736
1088,1927960,1579810,0.0006793446415037536
1089,2640387,100754,2.4296296746037525e-05
1090,3852854,3785477,9.44518956495457e-06
1091,1700836,350886,0
1092,871160,3340066,0
1093,2772925,2456239,0
1094,1548013,1078672,0.014113899457828219
1095,2242956,3882590,0.0008882617771066194
1096,3603630,3489034,0
1097,1064556,3912526,0
1098,19760,5113,0
1099,740005,4510860,0.007642046564314754
1100,4765846,605639,0.010632763995715073
1101,2609436,653633,0.0661453272703436
1102,2766747,321857,0
1103,4094066,1628264,0
1104,1246601,1897862,0
1105,4232521,2779791,0.008923999616366592
1106,2554658,3240496,0.002769571942030731
1107,415254,3129186,0.06197989417142093
1108,4400995,1187964,0.017133000823561513
1109,2850445,1118530,0
1110,3729828,2294440,0.0019945490389729078
1111,3370783,4790649,0.14307454404006864
1112,3001815,74323,0
1113,3394828,2633571,0.1919811958119071
1114,117653,1995601,0
1115,1675257,4723059,0
1116,3897513,733605,0
1117,19484,749672,0.0013340576172329905
1118,4284282,4516132,0.00294192574409808
1119,833524,3841591,0
1120,3879365,4329629,0.008176302240674012
1121,4251792,57883,0.0006519730334557303
1122,2835662,2379122,0
1123,2313654,3448488,0.003055531116225356
1124,3800305,4420839,0.0002297070190938263
1125,399565,2956791,1.99779076745735e-05
1126,579536,3165162,0
1127,225697,982493,0.002086592539370674
1128,457555,1106852,0
1129,4857001,321177,1.089654369707584e-05
1130,4655006,1987945,0.007751937984496124
1131,3163774,3004014,0
1132,4498101,2926541,0.023581446710937322
1133,2807375,3247071,0.00017864720813268149
1134,3222303,1081619,0.0022316300393991737
1135,4736009,1835245,0
1136,401959,2653845,0
1137,813047,3009562,0.0031847133757961785
1138,2899933,536723,0
1139,4154717,2424452,1.1258562145343123
1140,1413512,3299579,0
1141,2940424,1904054,0.00396399243745836
1142,602340,107996,1.3112054304884109e-06
1143,1011757,3739100,0.1268018124561099
1144,940042,4253433,0
1145,3905250,452890,0
1146,3066444,685095,0
1147,1325436,3202770,1.0126479731850816e-05
1148,125872,1465269,0.0045662100456621
1149,3407905,765543,0
1150,2623580,2337217,0.007203811986006943
1151,4211984,2596286,0.012724414051171194
1152,2349594,959247,0.003959276018099547
1153,2061150,3837284,1.7926089043228703e-05
1154,1399058,1796644,0.34760201612548897
1155,12547,957725,5.4398225925089675e-05
1156,2361673,2593954,0
1157,3305322,3169329,2.496984890744426e-06
1158,702865,166306,0.011341391252057478
1159,4311665,2499401,0
1160,4052122,2588244,0
1161,2187451,3356265,0
1162,2544398,4360802,0.0004445729643526293
1163,1164032,4779044,0.01822803195352215
1164,4125905,723257,0.4399775424785645
1165,3169284,2502590,0
1166,1360006,475380,0
1167,3158482,4350093,0.002702702702702703
1168,3082677,3108490,0.0034965034965034965
1169,3139086,4343940,0.007637193221960526
1170,1044619,1269131,0
1171,2390374,4143831,0
1172,4779046,4399430,0
1173,4420475,2868440,0.011387447732506337
1174,815236,2155768,0
1175,1676054,2238637,0.3579363515944293
1176,842454,1847353,0
1177,153792,778021,0
1178,336290,87195,0.09239020220651363
1179,2410512,3528096,0.0030450116346713205
1180,3185337,1129762,0.001663950518533146
1181,4086406,4539579,0.00021238154104959576
1182,4174741,1729680,0
1183,1429183,19269,0
1184,1479088,3296983,0
1185,4139326,1040056,0.17922895696134772
1186,4311720,3703326,0
1187,322366,3277122,0
1188,2153824,4079268,0.0020349035476273005
1189,3690840,3870459,0.0046237897060301255
1190,1351195,899384,4.929441206106225e-05
1191,1434155,4593423,0.5284825467067814
1192,4315651,2905649,0
1193,3064744,4544439,0
1194,4034922,2589566,0
1195,2845752,3671414,0.001706910910225026
1196,3526944,4061862,2.968649610585474e-05
1197,4376408,732151,0
1198,1949391,2153670,0.03456463967972919
1199,654545,2988500,5.699660043335156e-06
1200,4223263,1730211,0
1201,1073493,777566,0
1202,566130,3072002,0.0003258529986325662
1203,2198631,4151869,0.004347826086956522
1204,193805,2692947,8.996087027142045e-05
1205,1076285,3926802,0.04042833035868085
1206,3623028,873318,0
1207,1313574,594010,0.0006753834730301668
1208,4080369,357567,0.003783750345130557
1209,3541501,2386108,0.00011563279967227922
1210,4388455,290600,0.0003869796327745324
1211,978544,4006430,0
1212,2758155,4793999,0
1213,3148813,4008655,0.383482419689619
1214,886710,2924181,0
1215,4600732,1149539,0.013942486614842443
1216,1509450,4095467,0
1217,4572867,1104006,0
1218,4222997,2017471,0.0005022601707684581
1219,979255,2387274,0
1220,3443847,2887128,2.690551589981462e-06
1221,1514261,2948384,0.09387260515384603
1222,4720585,1171375,0
1223,3758681,2083451,0.034355527776462814
1224,475690,4597102,0.10030767444560548
1225,1333051,3296285,0.018028003363390055
1226,4287735,1584619,0
1227,404943,2187723,0.00045157186472208946
1228,4403473,287108,4.677851645455604e-05
1229,1695500,2846784,0.0005554619011804076
1230,1164371,237082,1.3112054304884109e-06
1231,2560408,4305715,0
1232,185853,1109441,0.07804574696231457
1233,4325261,1991267,0.002207505518763797
1234,1223102,3696730,0.002419860998347412
1235,2819109,242455,0
1236,1535073,4743804,0.5114625690703865
1237,762479,2791241,0.0008984725965858042
1238,4147354,4141931,2.514772081299175e-05
1239,547157,624837,0.03468462726367878
1240,4459145,1145009,0.04973859889877883
1241,460728,2556091,0
1242,4306404,4760153,0.000928180522140522
1243,2739333,4405133,1.1426482014717308e-05
1244,3684207,3990211,0.008446023121201206
1245,925412,184085,0.01717273957876567
1246,3694046,1520254,0.2169904910800672
1247,2481712,3463660,0
1248,3089257,428189,0
1249,1896939,1694355,9.44518956495457e-06
1250,2085462,3162560,0.5526998401336318
1251,4315155,4288798,0
1252,2939884,2157122,0
1253,2712752,1770518,0.0004127400132737572
1254,629031,3388216,0.5008842801840053
1255,3259802,4582461,0.0023075857396526508
1256,2870198,4470008,0.09572738901607485
1257,2628106,1238203,0
1258,1181282,657511,0.0004510514435335579
1259,3498717,4516447,0
1260,154714,2622445,3.762510346903454e-05
1261,2261005,4858197,0
1262,3491685,714035,0.07966957410401004
1263,1574437,137934,0
1264,2506473,1266825,1.3112054304884109e-06
1265,2005701,90125,0
1266,272134,3894567,0.005067082515606204
1267,4523563,4529968,0.20484552230417416
1268,680757,377629,1.9619768879122606e-06
1269,362148,3410967,0
1270,2472584,3513910,0.07214981375481341
1271,127619,4234840,2.5955241694503446e-05
1272,1301087,3467005,1.7717453376764425e-05
1273,2631035,3967228,3.8167845359308415e-05
1274,2730650,4519597,0
1275,3392535,3653797,1.669020137432382e-05
1276,775328,1776702,0.5639317545033146
1277,2319421,2990704,1.5990037736351472
1278,4025298,4761250,0.00010451505016722408
1279,4054509,4314283,0.0015856361805513318
1280,4425037,2781628,0
1281,2237222,1192436,0.048239801500929096
1282,3336834,3106848,1.3112054304884109e-06
1283,2494843,2829288,0.0002257336343115124
1284,3216710,4324862,0
1285,1038362,4322367,0
1286,3939380,151427,0.00029482069767723494
1287,3474714,837222,0.0010633350628544193
1288,2690307,848246,0
1289,4258438,1440232,0
1290,1499536,762056,0
1291,1410000,3198135,0.018180909769849235
1292,4079269,890960,0
1293,2761066,724868,7.986030201518246e-05
1294,1445324,4820881,0.008958901084613528
1295,2402582,2354103,0
1296,4117461,4607502,0.0030585483850588176
1297,572226,791325,0.005202524918554916
1298,273715,476407,0.060446233551038855
1299,1747728,3849492,0
1300,3561052,4007276,0.08264364268701024
1301,18331,3593013,0
1302,919215,32933,0
1303,1304820,4276097,0.0001945903872348706
1304,1525671,1400706,0.030751807769934702
1305,3494194,3501344,0
1306,4305360,2759898,0.0005530973451327434
1307,3473703,1105946,0
1308,4793374,2883450,0.06054141753881988
1309,4043495,325891,0
1310,2973142,1374657,0.0007242267362900643
1311,2290322,4486882,0.005422491635988345
1312,2653433,90257,0
1313,4454192,4332029,0
1314,3196935,4053811,0.0003457206512556907
1315,3824752,2725607,0
1316,1745731,2243983,0.016303670088461036
1317,3089513,2403010,0.00045855429472140593
1318,2735303,622071,0
1319,4559986,3378736,2.426477724934485e-06
1320,3600628,2064607,0.006771063279719938
1321,3905067,3393225,0
1322,2096490,1246259,3.8343879859980436
1323,3029390,379057,0
1324,1832518,4370950,0
1325,188743,2092812,0
1326,2447113,410275,0.006496862310815799
1327,2307937,4048147,0.022950675708604432
1328,4690365,1339133,0
1329,3200341,3453522,0.0021598272138228943
1330,2956147,2501960,0.0964626560148003
1331,1227156,3239338,0
1332,3440116,1891147,0
1333,739545,2223912,0
1334,3332801,4155389,0.011528164343755469
1335,4630411,726638,0.00027630496455367505
1336,3292676,2597381,0
1337,4361726,534121,0.31008208379471863
1338,3768380,1423570,1.3951082594197836e-05
1339,176774,1047789,0
1340,2589604,807761,1.3112054304884109e-06
1341,2161208,473130,0.122089413274078
1342,760911,2675321,0.00865966530580674
1343,1674134,2435135,0.0028903792020845056
1344,616538,4161676,2.426477724934485e-06
1345,554768,3078648,0.15968022852059408
1346,3214317,1735883,0.1506784443317144
1347,4398018,3262683,0
1348,1361880,1744811,0.0009122895993903272
1349,1223354,4208140,1.3112054304884109e-06
1350,2377378,2574560,0.05682500338476112
1351,1440901,3482871,0.010932796267307608
1352,69444,3789363,0
1353,3248527,364458,0.08647212251642244
1354,632892,2607954,0
1355,370983,852119,0
1356,3957402,3989690,0.11034429355948097
1357,289215,938763,2.809273297149788e-05
1358,1025283,2977357,0.13637196780695193
1359,3930883,1625272,0.0004077640410842932
1360,1926769,4183382,1.3112054304884109e-06
1361,4299096,4188270,0.02814707207033918
1362,3238785,2616535,0
1363,1325894,2598896,0.006666666666666667
1364,67665,382209,0.0005649717514124294
1365,3658641,1334501,0.02060686540140088
1366,559652,20388,2.1987747216533315
1367,1236650,3245665,0.002044989775051125
1368,444473,3586386,0.0006836305632772524
1369,3893485,105683,0
1370,1262578,3434396,0
1371,4487749,4513294,0
1372,4175026,165651,0.0003492622098208953
1373,456895,3833698,0
1374,4794114,577845,0
1375,3207642,4238096,0
1376,2911256,345296,0
1377,1278054,4085567,0.0016934394934435522
1378,1577581,4420285,0
1379,1979383,4351306,0.02038603857864611
1380,1054015,3135338,0.0010250327182920334
1381,1093575,781031,0
1382,2795094,3649212,0
1383,1233950,3153504,0.2803003751489181
1384,3567284,1497894,0.02218268989533114
1385,1710577,1310839,0
1386,2686174,10115,0
1387,3730580,3067078,0
1388,4655510,243176,0.004328725828983163
1389,4363166,952893,0
1390,4805386,2662315,0.0007728920703211986
1391,773004,435747,7.24501180936925e-06
1392,2853045,3350833,0.05426699097594102
1393,622386,4563330,0.00023089355806972986
1394,326452,580398,0
1395,1677331,1950471,0.0006322267094345734
1396,3696903,4627252,0.2392456540177146
1397,993398,3117644,0.01594072087625942
1398,3946091,261556,0.0013855106775479873
1399,3197538,1772038,0
1400,4261799,3995236,0
1401,3892940,1131169,3.835385264449814e-05
1402,528340,2537385,0
1403,712547,1102206,0.0016863406408094434
1404,4819083,3443517,0.006889810347553952
1405,2586529,2971250,0
1406,3144269,3965490,0.37474635477748214
1407,1453814,4852987,5.957251007464858e-05
1408,395117,3296710,0
1409,4493888,1975369,1.4528759679786136e-05
1410,1677157,4671494,0
1411,4655993,3793690,0.0005042864346949068
1412,3113932,2656185,0
1413,4565735,1072872,0.0025482393255774802
1414,1050485,3041739,0.0006692267835864968
1415,700731,3764731,0.0001682935038707506
1416,1781994,3511998,0
1417,3660326,1588708,0
1418,4505818,2887963,0.000797998300143409
1419,1530855,634165,0
1420,2145365,3777242,0.00609895282613054
1421,1629000,3863501,0.04466865692086978
1422,1139129,294239,0.2412300006797029
1423,4139305,1108809,0
1424,4225437,4674411,0
1425,4454647,225124,0
1426,3446942,3258677,0
1427,292084,2102776,0.008646007142717814
1428,1427709,4747550,0.01340187852316731
1429,697912,4612494,0.11741390335237906
1430,3578545,1604914,0
1431,965813,1277950,0
1432,2522287,3273144,0.010148131582779869
1433,2200489,4626853,0.003941670778916958
1434,551741,4856114,0.0011453583729318856
1435,211987,2616242,2.016914040338765e-05
1436,2119957,2608710,0
1437,340456,2305549,0
1438,143652,336189,7.361082014491479e-05
1439,656728,4390738,0
1440,2060035,4104762,0.020682443815557547
1441,1869476,2462897,0.0005521878080406857
1442,884526,3327588,0
1443,4798911,2351301,0
1444,3711007,101762,9.200789755406269e-05
1445,3374895,314924,0.35542382678640577
1446,4207706,1840022,0.003123025516557194
1447,796367,831156,0
1448,3481117,2900535,0.0013708228648765593
1449,3316377,4094697,0
1450,922843,2710045,0
1451,976193,3888365,0
1452,54323,3358359,0.04442713261658684
1453,3093160,866014,0
1454,1924479,3296013,0.1463241001002464
1455,3004134,4307753,5.3998384682796204e-05
1456,2839397,2652623,0.09677862033504878
1457,2730409,45986,0.006983181772176905
1458,1695915,4259826,0
1459,4461572,3036365,2.32067020955652e-05
1460,733542,4853330,0
1461,455141,1838184,0
1462,532578,4796771,0
1463,218953,4117610,0.001893939393939394
1464,3716915,1548893,0
1465,3053148,2617372,0.00819672131147541
1466,2106673,1599860,1.3112054304884109e-06
1467,4190805,1636302,0
1468,3961117,714236,9.44518956495457e-06
1469,1377969,4565646,0
1470,1008703,1852018,0.05595584815702695
1471,614504,1799445,0
1472,144710,1125599,0
1473,1069609,986979,0
1474,4003133,4204052,0.1902547187570453
1475,2073638,1522373,0.016841369671558352
1476,779591,1358385,0.0022565377182126836
1477,1426916,4448254,0.012439637436755873
1478,2338507,696808,0
1479,1919947,3056079,0.001974192930465447
1480,216300,857288,0
1481,3998824,2428800,5.4080363420042185e-05
1482,3504235,1014927,0.00022368968792477387
1483,2299421,2077429,0.2171757528223211
1484,572208,1306207,0
1485,751949,4753457,0.00029134132787583285
1486,4459325,349769,0.0018214936247723133
1487,2021996,1096690,0.011939990753504957
1488,4582850,4530690,1.3112054304884109e-06
1489,1283175,301577,0.000966183574879227
1490,425592,804801,0.0003426743138571919
1491,2044073,3371037,0
1492,569377,4812681,1.3112054304884109e-06
1493,2185449,2828364,0.01328897423495313
1494,1412406,4302821,0.0059881814302706685
1495,4243983,1853961,0.000819672131147541
1496,317762,801878,0
1497,983607,1480185,0.08580315722320374
1498,3236313,2234069,0.0004868549172346641
1499,3213568,1682097,0
1500,277167,3471248,0
1501,3835319,1977385,0
1502,3451039,36246,0.0025498528931023213
1503,660986,101003,0.01177040689440586
1504,1997835,1654051,0
1505,1620145,1407969,0.0026109660574412533
1506,4308422,3686117,0
1507,3703565,4115825,0.018610053479257822
1508,2313595,3121459,4.5216133116295895e-05
1509,3198069,3383073,0
1510,4109862,4482088,0.0003992419654782401
1511,63419,1701148,0
1512,2739660,3283164,0.00019107199267003822
1513,2169549,2208689,0.0008941683482876312
1514,1450320,1541775,0.0026041666666666665
1515,4278656,4488598,0.012345679012345678
1516,1381293,3720786,0
1517,1548572,2946706,0
1518,2641051,1058048,0
1519,309574,1226975,0.005029614615770914
1520,3600303,433609,0
1521,1479553,342516,0
1522,3653599,4169815,0
1523,702070,3353876,0.10472108472045694
1524,606562,1963907,0.0013642411027082295
1525,1601288,3038110,0.00016490765171503957
1526,2612363,1312254,1.1639411045801083e-05
1527,4384646,690657,0.007043430712433197
1528,4170044,2449547,0.010869565217391304
1529,2787002,2382117,0.03758572890934952
1530,3656282,183794,1.1426482014717308e-05
1531,4757732,4796773,2.4763325430957934
1532,4471609,113182,0.039655174135054816
1533,158235,2647536,0.0071115518185714
1534,3863062,1245989,1.157061977424264
1535,2369634,2796817,0.05754141920194338
1536,4779430,2450275,0
1537,841644,378843,0
1538,2069466,4059533,0.0022026431718061676
1539,4804968,3347711,0
1540,1119602,598319,0.0002821477514949887
1541,3200364,1635042,0.01856191884361767
1542,641893,142116,6.176052467857682e-06
1543,3649600,1586497,0
1544,3705151,1597846,0
1545,2689691,3967571,0
1546,2324971,252017,0.2703956854467428
1547,3855867,4500259,0
1548,4392569,1202817,0
1549,4096612,4409813,2.0201326753772882e-05
1550,2157499,3852135,0.3817573846934792
1551,2434497,1437980,0
1552,4668030,2634700,0.0011516940157039696
1553,2913556,3913470,0
1554,830202,1086605,0.006041573082175875
1555,4245940,981592,0.0004858061434764601
1556,4589413,3364546,0.0024623629944135013
1557,294574,3088440,0.00012106857349506898
1558,2814017,4445347,0.06172384221402668
1559,3533123,3086451,0.0010247450868890314
1560,3229914,2949033,0
1561,970731,519315,0
1562,4688520,2795159,0.03772633012626756
1563,269252,2041783,0.013101978978662113
1564,4604264,2264881,0
1565,2722351,3640207,1.9619768879122606e-06
1566,4013082,3639154,0.02807552036905166
1567,3291892,4597493,0.001531097619755702
1568,1367655,803481,0
1569,3169340,327965,0
1570,339567,3863742,0.07795309847125016
1571,1983366,2984603,2.3317324159971626
1572,4259589,3414182,7.349504679437816e-05
1573,1108548,2216042,0.006241511698052355
1574,1337541,2322497,0
1575,1829249,1776000,0.30444825778409806
1576,1150506,1371900,1.0126479731850816e-05
1577,3798250,1328064,0.006586456969910575
1578,4724359,2245972,0
1579,4802205,4060090,8.165931732810714e-05
1580,4533563,1194784,0
1581,2548298,2894167,0
1582,2976480,2265640,0
1583,1140217,2539248,0.00025921794610860016
1584,1708548,3128487,0
1585,3394276,1828719,0
1586,1336173,1310817,0.000665995485487309
1587,2947741,3844365,0.13520831026755487
1588,2945223,149736,0.002062684733929365
1589,2767192,4337224,0.02929220468675275
1590,3590756,2009973,1.1782310039706385e-05
1591,2581909,4597942,0.06939347607059404
1592,4786573,2444440,0.005395517111206552
1593,3333959,1274808,0
1594,585893,1378923,0
1595,1629739,1821613,0.1572046944096705
1596,758145,2677010,0
1597,3468777,1065417,0.04035516119481594
1598,4217929,3666587,9.427825283541846e-06
1599,1157430,2300708,0.007603742599197805
1600,101964,1699954,0
1601,1436505,3795525,0.00024926232298822464
1602,2347696,2595595,0.05788734174970831
1603,2624184,1348594,9.082239680305163e-06
1604,813202,3472025,0.002853730788250848
1605,3720321,1026468,0
1606,285390,4757441,0
1607,2753362,4057988,0.0005613007777056734
1608,3146672,2707096,0
1609,4358141,958601,0.36815027778815085
1610,908090,325697,0.0050040923927735575
1611,1863670,4355015,0.49958002803340285
1612,1550064,3302485,0
1613,652476,3793631,0.0010471956320848973
1614,3900509,334414,3.1178873195522716e-05
1615,1974922,3824251,0.03711895347166197
1616,2171894,2312075,0
1617,7648,1105233,0.003716420985599781
1618,3283833,1886356,0.0032814853495121803
1619,998253,796021,0
1620,4588320,3982440,0.000205615577233192
1621,3492319,3917621,0.11299988225099834
1622,558571,3113681,0
1623,1813311,1042307,0
1624,4452445,815993,0.007003556837349707
1625,259091,4687278,0.0011615657268455287
1626,2664082,82340,0.003948204555732588
1627,1148355,1142141,0.002346875501345946
1628,1486685,2635867,0.3519948467292531
1629,1086513,1586234,0.017874028335262495
1630,4689344,2803220,0
1631,911669,2442177,0
1632,4109446,2322663,0.000777000777000777
1633,440942,3263590,0.0011723329425556857
1634,4031191,2692426,1.93730876676144
1635,3839027,3509400,0.021344565921025113
1636,1604735,1817126,0.0039811919178477165
1637,3269084,137753,0
1638,1624821,4566668,0
1639,1395639,4467748,0.003392309902472661
1640,4392240,4085911,0
1641,3035217,2815228,1.3112054304884109e-06
1642,621120,4490886,0
1643,979348,3573012,0.000888161216895456
1644,4597942,2408952,0.00022036027857238837
1645,4490242,4346020,2.136813262944656
1646,4857356,838983,0.1386085561701827
1647,1433583,146049,0.11145243543030336
1648,4121724,1229401,0
1649,3329198,1801676,0.00018523010034215176
1650,1922454,2405212,0.844083486114546
1651,331205,570353,0.013004156672934709
1652,3178553,2635295,0
1653,4373282,2050610,2.8041365627457602e-05
1654,206364,678525,0
1655,1309887,3121740,0.0007257608045748332
1656,2926583,3282169,0
1657,4105847,3050073,0.004183845001132346
1658,2028569,3391808,0.1127591609581604
1659,381694,299257,0
1660,366904,3540943,6.6711140760507e-05
1661,3341092,838453,0.0037817748925718098
1662,4768938,213917,0.0002663825253063399
1663,4392592,2251789,0.029514910690142122
1664,4700777,2492280,0.0001508262159468663
1665,3019958,2913438,0.005371866107924463
1666,953115,338263,0.26440842708908613
1667,3431400,1069044,0.026593285470193594
1668,191334,3397645,0.22054044247229598
1669,1854613,3025335,0.004541550331647134
1670,2245414,2926500,0.10593839281900094
1671,3096596,1595656,0.05589091968128804
1672,3647315,2031809,0
1673,4452360,1798255,0
1674,1055988,2289744,0
1675,4695321,502697,0
1676,1729215,1432887,0.11579763735152296
1677,756454,1135187,0
1678,4825117,2791656,0.001005429701325924
1679,4095564,1735521,0
1680,453052,555666,0
1681,660102,3217561,0.12306558518043859
