0,source,sink,in_out_degree_b
2763,4716477,111155,1000000.0
2764,617999,4380488,4000000.0
2765,3633371,4240235,1000000.0
2766,3424466,2565395,9000000.0
2767,4696669,195855,1000000.0
2768,905163,2775139,1000000.0
2769,2192930,232066,1000000.0
2770,3834980,750115,1000000.0
2771,1084888,3313899,2000000.0
2772,3698203,1894750,1000000.0
2773,1199146,4126037,1000000.0
2774,1864461,3353789,1000000.0
2775,2785565,4814051,1000000.0
2776,446373,4243374,0.14814814540466398
2777,1052198,3248833,1000000.0
2778,4340538,3339335,1000000.0
2779,4634885,2822213,4000000.0
2780,136034,2830512,1000000.0
2781,1941452,2858793,2000000.0
2782,3996240,1916011,1000000.0
2783,3369252,4683911,2000000.0
2784,3420415,2000419,2000000.0
2785,131265,4858975,3000000.0
2786,1547021,2718579,2000000.0
2787,1478013,480260,167000000.0
2788,4570859,4714755,6000000.0
2789,4060864,4372183,1000000.0
2790,189228,1253511,1000000.0
2791,3832974,87201,1000000.0
2792,1732188,2743811,1000000.0
2793,4280955,2086280,6000000.0
2794,4093332,626403,1000000.0
2795,2321374,1143113,2000000.0
2796,2418224,2656136,2000000.0
2797,2433735,1635076,1000000.0
2798,2653271,3238360,1000000.0
2799,4664067,3219572,3000000.0
2800,3797044,539750,1000000.0
2801,4177995,664654,2000000.0
2802,2025938,2612210,1000000.0
2803,380376,1137503,1000000.0
2804,4476086,944786,29000000.0
2805,426356,3396833,5000000.0
2806,1055324,1564548,1000000.0
2807,460055,3565827,132000000.0
2808,1216208,4860034,5000000.0
2809,402866,1593144,4000000.0
2810,3195354,2751762,2000000.0
2811,3656907,2316056,1000000.0
2812,2550587,450805,1000000.0
2813,327064,4547718,1000000.0
2814,1430016,501769,2000000.0
2815,3569182,2932149,1000000.0
2816,1201212,4210394,1000000.0
2817,542714,3172054,1000000.0
2818,2540199,2532219,4000000.0
2819,2407475,1654396,1000000.0
2820,3921163,222772,2000000.0
2821,363878,218407,1000000.0
2822,313104,2946215,1000000.0
2823,4297145,3729246,1000000.0
2824,12812,2081017,2000000.0
2825,1669990,901934,1000000.0
2826,3129731,2187813,2000000.0
2827,3033039,2336810,1000000.0
2828,773643,3017559,2000000.0
2829,4013829,1389736,1000000.0
2830,2507772,2808230,1000000.0
2831,2385446,3590257,3000000.0
2832,1798510,3694773,1000000.0
2833,4258626,3438606,3000000.0
2834,1634762,1711793,1000000.0
2835,1159435,2653538,1000000.0
2836,4297952,4449205,1000000.0
2837,3221542,280686,11000000.0
2838,49801,2978851,1000000.0
2839,742910,3823958,4000000.0
2840,4305770,1904662,930000000.0
2841,4419662,2821441,1000000.0
2842,3201408,3861339,16000000.0
2843,2781911,3788057,1000000.0
2844,744871,3111822,3000000.0
2845,501096,565651,10000000.0
2846,3834453,888045,34000000.0
2847,2628906,3350153,2000000.0
2848,1543689,2447969,25000000.0
2849,2429482,3281687,1000000.0
2850,1126782,1936843,2000000.0
2851,1551139,2948033,2000000.0
2852,1440251,3382139,1000000.0
2853,4450443,3511004,1000000.0
2854,3989926,3636031,1000000.0
2855,4319526,2043816,1000000.0
2856,1037316,3635700,6000000.0
2857,3046463,3828221,4000000.0
2858,2793516,1815717,1000000.0
2859,1895039,4188800,25000000.0
2860,3024295,2080984,2000000.0
2861,3832626,967487,3000000.0
2862,940014,3626204,1000000.0
2863,4436349,608973,1000000.0
2864,4292504,32060,1000000.0
2865,4470651,4493972,64000000.0
2866,2301049,661818,1000000.0
2867,2979558,2295417,2000000.0
2868,831146,3335929,3000000.0
2869,3950529,1882709,1000000.0
2870,3139534,3529580,1000000.0
2871,4791723,4600264,1000000.0
2872,4586256,934143,1000000.0
2873,692490,1732874,1000000.0
2874,2409594,3119715,1000000.0
2875,4754596,3313457,1000000.0
2876,45913,407230,1000000.0
2877,3621610,3527260,1000000.0
2878,2095615,600054,2000000.0
2879,1739658,654500,1000000.0
2880,3127938,487921,1000000.0
2881,1739329,3061844,3000000.0
2882,672823,4745872,1000000.0
2883,2342690,3219439,4000000.0
2884,4527145,1236796,1000000.0
2885,3383897,846850,2000000.0
2886,1769359,1171474,1000000.0
2887,2351946,1624328,1000000.0
2888,2308351,2975793,1000000.0
2889,4787530,1141212,4000000.0
2890,4242317,1252468,1000000.0
2891,4756073,4478992,2000000.0
2892,254365,2897827,44000000.0
2893,1289789,3336871,1000000.0
2894,4216923,759295,2000000.0
2895,2299973,154202,1000000.0
2896,1641236,2429464,1000000.0
2897,192162,4011846,24000000.0
2898,4593549,437118,1000000.0
2899,3080767,4687154,1000000.0
2900,4804213,3083073,1000000.0
2901,578981,2802770,1000000.0
2902,1795858,930515,1000000.0
2903,4652489,2297937,2000000.0
2904,1286724,4142729,2000000.0
2905,3360454,639120,1000000.0
2906,1920398,2904271,1000000.0
2907,2280632,1851038,7000000.0
2908,4555653,1405413,1000000.0
2909,2343179,1263784,2000000.0
2910,4855146,2022591,2000000.0
2911,1039902,188099,39000000.0
2912,2279848,1738954,1000000.0
2913,3005872,228947,16000000.0
2914,1729206,1440277,4000000.0
2915,2499920,2327637,18000000.0
2916,4760260,2137905,1000000.0
2917,1385068,641201,3000000.0
2918,3879089,4398759,1000000.0
2919,3619902,3586761,5000000.0
2920,2931536,3432585,22000000.0
2921,718806,3257870,1000000.0
2922,3183231,571855,1000000.0
2923,3238143,2569391,3000000.0
2924,4528744,1647207,1000000.0
2925,4779985,752712,1000000.0
2926,1913433,2126580,1000000.0
2927,1122159,597444,108000000.0
2928,186584,461354,1000000.0
2929,3186057,1660535,1000000.0
2930,870857,4077353,1000000.0
2931,935219,3687964,1000000.0
2932,3445045,3591051,1000000.0
2933,1318319,1212247,1000000.0
2934,4247538,501303,1000000.0
2935,3084170,544113,1000000.0
2936,2972956,1597317,3000000.0
2937,2888221,2677298,2000000.0
2938,306390,3120294,1000000.0
2939,4855000,35641,1000000.0
2940,507711,1911615,2000000.0
2941,2525678,4825027,1000000.0
2942,4321801,342076,43000000.0
2943,929510,2797442,1000000.0
2944,794043,3068392,10000000.0
2945,1255622,1384452,1000000.0
2946,3774765,3851533,1000000.0
2947,4767925,2057556,1000000.0
2948,2256184,2905677,2000000.0
2949,1683247,4300792,4000000.0
2950,2171843,739959,1000000.0
2951,2935419,1177185,1000000.0
2952,4052832,723355,2000000.0
2953,3831398,3064249,1000000.0
2954,234367,4655491,1000000.0
2955,1528591,2956914,1000000.0
2956,1459272,951795,2000000.0
2957,3280955,2710152,1000000.0
2958,4282031,2267229,1000000.0
2959,251294,4458528,5000000.0
2960,3790547,2135923,1000000.0
2961,1091211,4289181,1000000.0
2962,2519753,4290280,2000000.0
2963,4374956,2848833,7000000.0
2964,1298807,976656,1000000.0
2965,806518,909183,2000000.0
2966,1543061,3889476,12000000.0
2967,150670,2603159,1000000.0
2968,1166039,3168799,1000000.0
2969,1850402,2399019,7000000.0
2970,1536356,602562,4000000.0
2971,4371570,1723577,1000000.0
2972,4089461,4036699,1000000.0
2973,315996,4647333,1000000.0
2974,2967268,2706705,2000000.0
2975,1751811,4387807,109000000.0
2976,611658,999773,1000000.0
2977,4848399,3939861,1000000.0
2978,862564,3174558,1000000.0
2979,2899173,3684604,1000000.0
2980,3540479,1879371,2000000.0
2981,765037,33821,2000000.0
2982,4268697,2533567,1000000.0
2983,2938632,4773529,4000000.0
2984,3800713,1465621,1000000.0
2985,2901761,898353,2000000.0
2986,3958519,1215149,2000000.0
2987,662220,3979885,2000000.0
2988,2071457,4660847,1000000.0
2989,1209974,541778,4000000.0
2990,1606664,4020383,1000000.0
2991,984311,3686371,2000000.0
2992,3123525,563022,1000000.0
2993,2578011,4766990,3000000.0
2994,1160951,3898399,1000000.0
2995,4691363,3965468,2000000.0
2996,1471025,1217629,1000000.0
2997,2954437,373558,1000000.0
2998,1807011,3464840,1000000.0
2999,540669,2097051,1000000.0
3000,1051815,1717716,1000000.0
3001,2731792,314470,1000000.0
3002,4693823,461670,1000000.0
3003,2214014,1735402,0.5139860130874371
3004,2027269,39154,1000000.0
3005,2557521,2700051,2000000.0
3006,1405255,1105644,1000000.0
3007,3493371,2862423,1000000.0
3008,719029,2445767,1000000.0
3009,3860795,3825603,2000000.0
3010,153762,3051557,1000000.0
3011,1616745,3887449,2000000.0
3012,263963,1449617,1000000.0
3013,1729368,4771662,3000000.0
3014,2021723,2121543,9000000.0
3015,2417935,1038460,1000000.0
3016,2898703,2258595,2000000.0
3017,3251581,1644490,1000000.0
3018,618169,4804428,1000000.0
3019,3537563,1836491,3000000.0
3020,2365076,2889425,1000000.0
3021,3265417,2791084,1000000.0
3022,1046762,1037763,3000000.0
3023,3282392,1309025,73000000.0
3024,121005,2974812,1000000.0
3025,3003378,2720257,1000000.0
3026,4803774,3022702,3000000.0
3027,3880580,3295570,1000000.0
3028,2330463,4358048,1000000.0
3029,3518688,688911,1000000.0
3030,2018734,1114996,43000000.0
3031,2456828,3567535,1000000.0
3032,2715970,4656980,1000000.0
3033,1024027,2200012,6000000.0
3034,3737298,1412633,1000000.0
3035,4735539,2955919,1000000.0
3036,2435411,4359472,1000000.0
3037,1114007,2320980,1000000.0
3038,379083,855961,1000000.0
3039,2464942,1949355,2000000.0
3040,619716,4697433,1000000.0
3041,2167790,4647871,1000000.0
3042,1012622,2152391,1000000.0
3043,3602401,1374214,7000000.0
3044,3598543,4760370,14000000.0
3045,3384498,4129586,4000000.0
3046,433396,1344755,1000000.0
3047,758203,4665434,6000000.0
3048,3394533,923391,22000000.0
3049,1540548,1017588,1000000.0
3050,3447723,4368928,11000000.0
3051,4821132,742545,3000000.0
3052,3204868,1905466,1000000.0
3053,1625192,4447037,1000000.0
3054,3464062,640177,1000000.0
3055,630001,2713286,1000000.0
3056,760199,4230297,1000000.0
3057,2671456,4819950,1000000.0
3058,1719388,3881047,7000000.0
3059,2451077,3159351,2000000.0
3060,1943743,1845234,1000000.0
3061,2277726,860359,1000000.0
3062,3650807,485470,1000000.0
3063,2218600,346053,1000000.0
3064,1011104,2146310,1000000.0
3065,310696,2220540,12000000.0
3066,1201862,384209,1000000.0
3067,1766917,4098782,1000000.0
3068,1168623,66633,1000000.0
3069,3420584,1514174,2000000.0
3070,2117410,1078869,1000000.0
3071,2694234,3316236,17000000.0
3072,4379093,3723071,8000000.0
3073,1605533,258312,2000000.0
3074,1508365,1124468,1000000.0
3075,3242769,3037230,1000000.0
3076,823431,2784829,1000000.0
3077,4697181,2472593,1000000.0
3078,404264,2621367,1000000.0
3079,1394275,4178344,2000000.0
3080,1194172,4133378,1000000.0
3081,1759470,3001163,1000000.0
3082,1520487,661470,1000000.0
3083,925850,1682910,2000000.0
3084,109988,3095524,1000000.0
3085,1407793,1500023,1000000.0
3086,1777399,4172263,3000000.0
3087,871224,2927259,7000000.0
3088,2724206,1904275,1000000.0
3089,1124697,4311658,6000000.0
3090,1691300,3872450,2000000.0
3091,2772547,4824103,1000000.0
3092,2069470,2712784,1000000.0
3093,3708098,2291485,1000000.0
3094,3365668,2158706,5000000.0
3095,1681049,1260902,1000000.0
3096,3684725,3340278,1000000.0
3097,4457297,1157653,99000000.0
3098,763597,308753,1000000.0
3099,1856880,66225,10000000.0
3100,4425432,4537167,1000000.0
3101,773587,4026091,5000000.0
3102,4706227,1006139,1000000.0
3103,2123664,4605788,22000000.0
3104,3552425,2701578,1000000.0
3105,3549175,2987905,1000000.0
3106,931297,2481142,1000000.0
3107,4819382,1824595,2000000.0
3108,1702230,786874,6000000.0
3109,3420082,3881824,1000000.0
3110,996406,2960166,1000000.0
3111,2032899,2268283,12000000.0
3112,2716026,3363420,1000000.0
3113,4656680,1220648,1000000.0
3114,546640,1313370,2000000.0
3115,3501622,1503084,1000000.0
3116,247484,2965576,1000000.0
3117,4371882,2620515,1000000.0
3118,158361,3611956,3000000.0
3119,1999609,1243551,1000000.0
3120,1369921,389125,1000000.0
3121,2796425,3479486,1000000.0
3122,4819517,4181292,4000000.0
3123,1579028,4671091,29000000.0
3124,3216317,3941000,1000000.0
3125,4090857,3862549,1000000.0
3126,554590,3687681,4000000.0
3127,4613702,809573,1000000.0
3128,872295,444203,1000000.0
3129,2519389,47686,1000000.0
3130,4463962,4178510,1000000.0
3131,1968420,1213964,1000000.0
3132,1606105,4279256,1000000.0
3133,2526403,1677559,1000000.0
3134,1095397,4425112,1000000.0
3135,2856330,2902604,2000000.0
3136,3731813,1686937,3000000.0
3137,2877151,518194,1000000.0
3138,4612422,4275892,1000000.0
3139,3683212,2494701,2000000.0
3140,708532,3929448,1000000.0
3141,4572529,437672,1000000.0
3142,1062013,3309918,1000000.0
3143,658170,371005,1000000.0
3144,120024,3503697,1000000.0
3145,4151007,2781717,1000000.0
3146,3493802,2188912,1000000.0
3147,3552653,1609898,1000000.0
3148,3376428,4098416,1000000.0
3149,1260990,3281602,1000000.0
3150,3254679,3565413,3000000.0
3151,3492841,4847417,1000000.0
3152,4320148,4025485,1000000.0
3153,3118767,4802721,1000000.0
3154,1406407,3566203,1000000.0
3155,300871,2052567,1000000.0
3156,800340,871712,7000000.0
3157,456622,2388207,1000000.0
3158,483308,4289616,1000000.0
3159,2004908,3243036,1000000.0
3160,3868054,2090796,1000000.0
3161,859226,929758,1000000.0
3162,4535974,1831677,3000000.0
3163,1267694,2037739,1000000.0
3164,509419,1295954,1000000.0
3165,458400,4458703,1000000.0
3166,4315115,511276,3000000.0
3167,1723969,1882197,3000000.0
3168,3599595,1242813,1000000.0
3169,4283817,3325077,1000000.0
3170,1785158,1849721,1000000.0
3171,3708050,699550,1000000.0
3172,348040,442133,1000000.0
3173,1375046,4253541,1000000.0
3174,983425,4094135,1000000.0
3175,589089,1107390,2000000.0
3176,2883498,235534,2000000.0
3177,486500,3500713,1000000.0
3178,2900450,4690547,1000000.0
3179,4389176,3648314,1000000.0
3180,704772,2353018,2000000.0
3181,3420494,612978,1000000.0
3182,3652968,2173054,1000000.0
3183,1999255,2809470,1000000.0
3184,286219,266727,1000000.0
3185,2908564,1136700,4000000.0
3186,896324,923277,3000000.0
3187,1644560,3404469,2000000.0
3188,902669,644958,1000000.0
3189,2752316,2317880,1000000.0
3190,4541839,4739337,6000000.0
3191,2264506,2938352,1000000.0
3192,4612408,4471057,1000000.0
3193,504374,969965,1000000.0
3194,128611,531653,2000000.0
3195,2416231,2705443,1000000.0
3196,1190043,2156861,1000000.0
3197,4105433,1627513,5000000.0
3198,542983,1083645,1000000.0
3199,639672,3859836,2000000.0
3200,2775518,126595,2000000.0
3201,1291021,3827574,100000000.0
3202,2657658,4282629,1000000.0
3203,3994692,1703995,1000000.0
3204,2314719,1747604,2000000.0
3205,2869404,349307,11000000.0
3206,1368018,826091,2000000.0
3207,3376807,2904286,14000000.0
3208,1515158,2872412,1000000.0
3209,3285519,3525931,1000000.0
3210,3162583,2712326,1000000.0
3211,2975507,2931286,66000000.0
3212,3365971,3166611,1000000.0
3213,2971942,3608520,1000000.0
3214,3418513,367495,1000000.0
3215,2809467,3674123,2000000.0
3216,1050163,4200045,1000000.0
3217,4362326,3488677,1000000.0
3218,3364769,4020407,3000000.0
3219,1912435,4609438,1000000.0
3220,3820816,1495057,3000000.0
3221,3736725,419746,1000000.0
3222,1031647,530166,2000000.0
3223,2891889,3802760,1000000.0
3224,416036,3443013,62000000.0
3225,4085474,4307928,3000000.0
3226,3806842,62308,2000000.0
3227,1574705,2434156,1000000.0
3228,527503,905647,4000000.0
3229,3465496,754396,1000000.0
3230,4418066,3411155,1000000.0
3231,1679478,790962,4000000.0
3232,1722257,2003646,1000000.0
3233,3924141,4251483,2000000.0
3234,367870,1698817,22000000.0
3235,2920046,434789,1000000.0
3236,3657276,876616,1000000.0
3237,4672742,3944454,1000000.0
3238,4527394,1846589,1000000.0
3239,1550252,229484,1000000.0
3240,1335970,1573511,4000000.0
3241,511740,2778894,5000000.0
3242,164392,919161,3000000.0
3243,1440112,459958,3000000.0
3244,3736210,4227908,1000000.0
3245,4535229,2874748,1000000.0
3246,4223901,849245,1000000.0
3247,4680936,2826942,24000000.0
3248,469539,2894976,3000000.0
3249,3671201,2487637,2000000.0
3250,205045,4237894,1000000.0
3251,2294254,890670,1000000.0
3252,4408762,1930732,1000000.0
3253,1322560,599918,1000000.0
3254,2283802,3093781,1000000.0
3255,3712469,1185306,5000000.0
3256,890235,334183,15000000.0
3257,3453374,1954120,1000000.0
3258,3267841,1480973,2000000.0
3259,1194398,3038301,7000000.0
3260,4546215,1630136,3000000.0
3261,707345,2429080,1000000.0
3262,1262643,805884,1000000.0
3263,3279074,2460442,23000000.0
3264,2945496,886834,1000000.0
3265,3656712,172007,1000000.0
3266,4337966,3971782,1000000.0
3267,1083536,2190555,2000000.0
3268,1113948,2412623,1000000.0
3269,321303,2992792,1000000.0
3270,4490364,1246068,1000000.0
3271,1084464,2945698,1000000.0
3272,127595,4505544,4000000.0
3273,4085956,4413507,1000000.0
3274,44084,3040185,2000000.0
3275,55662,1828866,3000000.0
3276,587593,1024529,1000000.0
3277,3709646,2672661,1000000.0
3278,2067705,2813824,2000000.0
3279,1753918,193157,1000000.0
3280,1370778,101288,2000000.0
3281,1499751,146435,6000000.0
3282,12467,1525840,1000000.0
3283,1006381,1149324,1000000.0
3284,3489270,3064794,1000000.0
3285,3055566,662552,1000000.0
3286,948034,1326176,3000000.0
3287,2395135,2426418,1000000.0
3288,369231,2354773,1000000.0
3289,56703,2210150,8000000.0
3290,1150734,2068627,2000000.0
3291,1602280,2372328,1000000.0
3292,1846279,933642,178000000.0
3293,1413490,2063286,1000000.0
3294,1541455,1467619,1000000.0
3295,3108852,261297,1000000.0
3296,3806058,502258,2000000.0
3297,1990651,2020178,3000000.0
3298,3751486,4360201,2000000.0
3299,4720474,2738720,2000000.0
3300,2178696,3463856,1000000.0
3301,1669512,1188739,1000000.0
3302,1979735,3779113,1000000.0
3303,2608327,1699113,4000000.0
3304,3599913,387580,11000000.0
3305,1557283,4110504,1000000.0
3306,2710075,3999173,1000000.0
3307,2508452,4658648,1000000.0
3308,4529169,1828890,1000000.0
3309,3142184,2780301,2000000.0
3310,4282514,4476797,1000000.0
3311,2089423,231447,7000000.0
3312,3553158,1877158,1000000.0
3313,4061138,4430727,3000000.0
3314,608462,4517196,1000000.0
3315,2634188,4653140,1000000.0
3316,4021259,2434141,15000000.0
3317,1180872,575082,23000000.0
3318,1657849,127096,20000000.0
3319,2134843,30822,1000000.0
3320,3991393,2461129,4000000.0
3321,834546,3526733,1000000.0
3322,4864456,4433888,1000000.0
3323,1683097,2932965,2000000.0
3324,350087,4168087,9000000.0
3325,3436042,2722407,1000000.0
3326,2278971,2957096,1000000.0
3327,1181227,1308839,3000000.0
3328,4836493,2748651,1000000.0
3329,2324178,441012,1000000.0
3330,2915996,4009191,44000000.0
3331,3827223,4746695,1000000.0
3332,2196355,3632059,1000000.0
3333,1769100,1257032,1000000.0
3334,1665837,2999812,62000000.0
3335,3574509,2278970,2000000.0
3336,2573009,2722874,9000000.0
3337,1249935,161183,4000000.0
3338,4163536,2526062,3000000.0
3339,2371412,486296,1000000.0
3340,1196331,3428727,2000000.0
3341,4068585,2171816,5000000.0
3342,128596,3832961,1000000.0
3343,2775447,3996524,8000000.0
3344,1657912,2606276,13000000.0
3345,2653148,3221470,1000000.0
3346,4601651,1897849,4000000.0
3347,3009868,630243,1000000.0
3348,2824520,1883333,26000000.0
3349,1352389,3405338,1000000.0
3350,86139,4176717,1000000.0
3351,3956257,260192,2000000.0
3352,3520843,1514039,2000000.0
3353,350497,2942913,1000000.0
3354,1913798,2242093,1000000.0
3355,3686281,250167,1000000.0
3356,1647768,4369337,1000000.0
3357,1074959,1256979,1000000.0
3358,4850388,584976,4000000.0
3359,3243453,2575416,2000000.0
3360,2089250,2010821,1000000.0
3361,2319155,937726,16000000.0
3362,3321839,1390783,2000000.0
3363,3221659,2441777,2000000.0
3364,3202718,2805229,1000000.0
3365,1766007,1172496,1000000.0
3366,163194,1769530,1000000.0
3367,2680537,2690583,1000000.0
3368,2937272,956281,1000000.0
3369,4224186,258868,1000000.0
3370,4635692,1058116,1000000.0
3371,930464,4088670,1000000.0
3372,4291886,2210725,1000000.0
3373,1314119,1923017,1000000.0
3374,156188,1277821,2000000.0
3375,295690,1062210,1000000.0
3376,2875884,2941503,3000000.0
3377,1831824,943434,1000000.0
3378,3903363,3407161,1000000.0
3379,2879720,2263544,1000000.0
3380,2168115,2489584,16000000.0
3381,756694,72358,1000000.0
3382,628980,4541504,3000000.0
3383,160453,1007972,9000000.0
3384,2093185,2229010,1000000.0
3385,1029004,324553,1000000.0
3386,3149107,54224,2000000.0
3387,1053669,2404243,1000000.0
3388,3986195,4739884,3000000.0
3389,2354083,3099959,1000000.0
3390,4772181,3155027,1000000.0
3391,77232,492868,1000000.0
3392,2012910,2014932,1000000.0
3393,3569169,277538,1000000.0
3394,959435,1173253,1000000.0
3395,1437941,3263869,1000000.0
3396,4674413,3387178,4000000.0
3397,2844949,4073013,1000000.0
3398,4587786,2943692,1000000.0
3399,2066787,1019991,2000000.0
3400,933584,1458986,3000000.0
3401,2044488,4420310,26000000.0
3402,4271224,1327710,1000000.0
3403,2961336,641832,2000000.0
3404,783914,810864,5000000.0
3405,494906,3950858,1000000.0
3406,3998932,1746892,5000000.0
3407,984721,4636890,1000000.0
3408,780141,3676770,1000000.0
3409,2626313,150117,1000000.0
3410,2027514,4863467,1000000.0
3411,4864780,1757892,8000000.0
3412,1539068,4007676,1000000.0
3413,39218,3629380,1000000.0
3414,765691,4100604,4000000.0
3415,4005435,4469944,1000000.0
3416,3556578,83650,3000000.0
3417,1321936,2046392,1000000.0
3418,383134,3514090,26000000.0
3419,1952252,1253866,1000000.0
3420,4114900,1917345,5000000.0
3421,4608638,3213928,1000000.0
3422,3197836,1870971,1000000.0
3423,1493055,3765056,1000000.0
3424,2815544,2088984,1000000.0
3425,4757588,3799549,4000000.0
3426,447635,1653091,1000000.0
3427,795910,4818598,1000000.0
3428,369521,4860464,1000000.0
3429,4796191,1968081,1000000.0
3430,4674295,211350,1000000.0
3431,2277193,3981147,1000000.0
3432,705501,1458312,3000000.0
3433,549944,1587478,1000000.0
3434,254880,852770,1000000.0
3435,4497493,1459443,1000000.0
3436,2150841,4705100,3000000.0
3437,4064744,1688237,109000000.0
3438,4537180,3759394,1000000.0
3439,737909,396333,4000000.0
3440,3386051,533257,1000000.0
3441,905774,1302570,3000000.0
3442,2442588,449480,11000000.0
3443,550067,2140313,2000000.0
3444,3720960,4234562,1000000.0
3445,2266562,4204198,1000000.0
3446,146412,3864013,1000000.0
3447,4847802,2209448,2000000.0
3448,2658473,2837029,1000000.0
3449,3582204,2687804,1000000.0
3450,1752504,3084444,5000000.0
3451,1259959,1143481,2000000.0
3452,2807749,415114,2000000.0
3453,4639071,4435552,1000000.0
3454,3063824,283554,1000000.0
3455,3897841,1587855,1000000.0
3456,2979635,2243025,2000000.0
3457,2396714,2240953,1000000.0
3458,1149129,298191,8000000.0
3459,542647,1406766,1000000.0
3460,3804677,806709,3000000.0
3461,1689159,3919351,2000000.0
3462,2144888,3207208,1000000.0
3463,1332996,3972609,1000000.0
3464,3399636,828583,2000000.0
3465,3678410,1993017,1000000.0
3466,1196017,4183691,1000000.0
3467,103123,4336642,1000000.0
3468,1175513,1578083,1000000.0
3469,2146955,1217080,2000000.0
3470,1768308,2313135,1000000.0
3471,3805337,1230297,1000000.0
3472,3521783,1989690,2000000.0
3473,1180815,3035094,2000000.0
3474,934233,3004451,3000000.0
3475,2148941,2719453,2000000.0
3476,928429,1494706,1000000.0
3477,1738461,3975339,21000000.0
3478,1398816,4508150,1000000.0
3479,3863679,791809,2000000.0
3480,4232058,1067741,1000000.0
3481,163181,4476926,1000000.0
3482,3044882,4123692,20000000.0
3483,4469492,3714641,1000000.0
3484,1906590,301207,1000000.0
3485,1419639,3928686,1000000.0
3486,4501721,1008722,1000000.0
3487,2119051,4242476,1000000.0
3488,4317384,485599,2000000.0
3489,1574067,170150,11000000.0
3490,3866191,2481686,2000000.0
3491,779426,4588950,1000000.0
3492,895126,3323413,1000000.0
3493,743409,749662,1000000.0
3494,1129180,2247758,9000000.0
3495,2446656,2988725,16000000.0
3496,2179338,1516953,4000000.0
3497,2980786,2447766,1000000.0
3498,1469380,4661399,2000000.0
3499,4096226,3335031,2000000.0
3500,3521966,2441016,1000000.0
3501,3356070,2308990,2000000.0
3502,1179470,4593330,1000000.0
3503,4552695,588919,1000000.0
3504,2817179,3151622,2000000.0
3505,3707184,938037,1000000.0
3506,4541498,2686577,2000000.0
3507,2762111,2168511,1000000.0
3508,4759602,2294155,1000000.0
3509,1483360,2682137,9000000.0
3510,1672437,3532995,1000000.0
3511,3105436,734176,1000000.0
3512,2857951,1294268,1000000.0
3513,523627,3917736,2000000.0
3514,2579089,935063,1000000.0
3515,1471312,1378555,1000000.0
3516,4353483,272921,1000000.0
3517,1230968,4175207,1000000.0
3518,4230317,2361775,1000000.0
3519,3348492,133944,1000000.0
3520,4131345,511704,1000000.0
3521,4641015,4393773,1000000.0
3522,3268288,194407,2000000.0
3523,4663663,3797813,1000000.0
3524,3899301,1779112,1000000.0
3525,4082959,2309058,2000000.0
3526,3630126,1720263,1000000.0
3527,1013980,4283733,2000000.0
3528,2859209,1231248,2000000.0
3529,379053,2508876,1000000.0
3530,4130310,2534140,2000000.0
3531,2530737,888772,3000000.0
3532,4169516,2196102,1000000.0
3533,3064902,2395879,3000000.0
3534,1540361,1400129,2000000.0
3535,2657983,2712372,1000000.0
3536,3023638,3781054,3000000.0
3537,843333,1335687,1000000.0
3538,1251992,2324135,1000000.0
3539,685828,1751476,2000000.0
3540,441776,589521,1000000.0
3541,4755318,155165,2000000.0
3542,930312,4472512,1000000.0
3543,899705,1244019,2000000.0
3544,266594,1291881,2000000.0
3545,511857,1714034,1000000.0
3546,4859743,2390955,5000000.0
3547,4246753,3733855,7000000.0
3548,41993,130490,1000000.0
3549,938616,3186447,1000000.0
3550,4478625,4369956,7000000.0
3551,2060411,4474975,3000000.0
3552,1421113,2360643,3000000.0
3553,2571288,450310,1000000.0
3554,1417150,1600716,1000000.0
3555,4404761,1493879,1000000.0
3556,2107926,4360789,1000000.0
3557,2517263,2025304,2000000.0
3558,363901,2043169,1000000.0
3559,3056278,2383290,2000000.0
3560,3022567,325110,1000000.0
3561,4043105,2081621,2000000.0
3562,413386,1642034,3000000.0
3563,4691392,4265454,1000000.0
3564,504927,1076866,3000000.0
3565,1345736,1191698,27000000.0
3566,1697294,2009562,1000000.0
3567,2671792,4146018,1000000.0
3568,846,4362213,1000000.0
3569,553647,3811238,2000000.0
3570,4482588,1338416,1000000.0
3571,1966653,744306,1000000.0
3572,2795394,1395472,1000000.0
3573,2830757,2611300,2000000.0
3574,2934306,4544972,2000000.0
3575,1837957,865504,2000000.0
3576,34741,1528199,1000000.0
3577,79629,949858,2000000.0
3578,3266083,2498251,1000000.0
3579,1201675,1137660,1000000.0
3580,3164842,1486798,1000000.0
3581,2040088,4334268,3000000.0
3582,1074215,1900330,1000000.0
3583,4057171,274772,1000000.0
3584,1234064,4158224,1000000.0
3585,1906793,3594671,1000000.0
3586,3136973,1682213,1000000.0
3587,4233768,3672557,36000000.0
3588,3131604,996179,2000000.0
3589,994,719969,7000000.0
3590,894593,4382287,1000000.0
3591,2709973,4267072,21000000.0
3592,2865957,3036338,4000000.0
3593,3376503,2470777,3000000.0
3594,3232908,1674737,1000000.0
3595,1593848,1312254,8000000.0
3596,2340408,4141495,3000000.0
3597,2869995,2153942,1000000.0
3598,4310298,386604,2000000.0
3599,3468505,4062383,3000000.0
3600,4474867,4313615,2000000.0
3601,1772089,1486088,1000000.0
3602,409411,1049355,2000000.0
3603,2055275,2281820,1000000.0
3604,1856691,1768354,1000000.0
3605,1690151,4126690,1000000.0
