0,source,sink,in_degree_a
1190,1351195,899384,335
1191,1434155,4593423,194
1192,4315651,2905649,18
1193,3064744,4544439,3
1194,4034922,2589566,54
1195,2845752,3671414,101
1196,3526944,4061862,36
1197,4376408,732151,14
1198,1949391,2153670,36
1199,654545,2988500,119
1200,4223263,1730211,5
1201,1073493,777566,36
1202,566130,3072002,141
1203,2198631,4151869,53
1204,193805,2692947,141
1205,1076285,3926802,107
1206,3623028,873318,4
1207,1313574,594010,102
1208,4080369,357567,217
1209,3541501,2386108,131
1210,4388455,290600,195
1211,978544,4006430,190
1212,2758155,4793999,109
1213,3148813,4008655,154
1214,886710,2924181,9
1215,4600732,1149539,18
1216,1509450,4095467,6
1217,4572867,1104006,7
1218,4222997,2017471,26
1219,979255,2387274,908
1220,3443847,2887128,36
1221,1514261,2948384,27
1222,4720585,1171375,268
1223,3758681,2083451,77
1224,475690,4597102,9
1225,1333051,3296285,92
1226,4287735,1584619,27
1227,404943,2187723,73
1228,4403473,287108,28
1229,1695500,2846784,121
1230,1164371,237082,2
1231,2560408,4305715,11
1232,185853,1109441,14
1233,4325261,1991267,51
1234,1223102,3696730,37
1235,2819109,242455,134
1236,1535073,4743804,140
1237,762479,2791241,14
1238,4147354,4141931,36
1239,547157,624837,173
1240,4459145,1145009,62
1241,460728,2556091,11
1242,4306404,4760153,807
1243,2739333,4405133,44
1244,3684207,3990211,38
1245,925412,184085,139
1246,3694046,1520254,68
1247,2481712,3463660,40
1248,3089257,428189,8
1249,1896939,1694355,266
1250,2085462,3162560,15
1251,4315155,4288798,29
1252,2939884,2157122,4
1253,2712752,1770518,180
1254,629031,3388216,68
1255,3259802,4582461,38
1256,2870198,4470008,68
1257,2628106,1238203,34
1258,1181282,657511,60
1259,3498717,4516447,5
1260,154714,2622445,249
1261,2261005,4858197,2
1262,3491685,714035,4
1263,1574437,137934,8
1264,2506473,1266825,415
1265,2005701,90125,3
1266,272134,3894567,42
1267,4523563,4529968,10
1268,680757,377629,15
1269,362148,3410967,9
1270,2472584,3513910,1141
1271,127619,4234840,84
1272,1301087,3467005,42
1273,2631035,3967228,1227
1274,2730650,4519597,6
1275,3392535,3653797,6
1276,775328,1776702,30
1277,2319421,2990704,40
1278,4025298,4761250,30
1279,4054509,4314283,57
1280,4425037,2781628,2
1281,2237222,1192436,291
1282,3336834,3106848,2
1283,2494843,2829288,35
1284,3216710,4324862,14
1285,1038362,4322367,44
1286,3939380,151427,20
1287,3474714,837222,59
1288,2690307,848246,19
1289,4258438,1440232,12
1290,1499536,762056,31
1291,1410000,3198135,49
1292,4079269,890960,208
1293,2761066,724868,5
1294,1445324,4820881,93
1295,2402582,2354103,29
1296,4117461,4607502,52
1297,572226,791325,11
1298,273715,476407,18
1299,1747728,3849492,8
1300,3561052,4007276,70
1301,18331,3593013,16
1302,919215,32933,32
1303,1304820,4276097,6
1304,1525671,1400706,36
1305,3494194,3501344,147
1306,4305360,2759898,26
1307,3473703,1105946,2
1308,4793374,2883450,22
1309,4043495,325891,14
1310,2973142,1374657,78
1311,2290322,4486882,100
1312,2653433,90257,9
1313,4454192,4332029,8
1314,3196935,4053811,468
1315,3824752,2725607,41
1316,1745731,2243983,59
1317,3089513,2403010,537
1318,2735303,622071,7
1319,4559986,3378736,15
1320,3600628,2064607,32
1321,3905067,3393225,18
1322,2096490,1246259,115
1323,3029390,379057,1
1324,1832518,4370950,50
1325,188743,2092812,4
1326,2447113,410275,2
1327,2307937,4048147,55
1328,4690365,1339133,37
1329,3200341,3453522,135
1330,2956147,2501960,26
1331,1227156,3239338,20
1332,3440116,1891147,67
1333,739545,2223912,14
1334,3332801,4155389,72
1335,4630411,726638,216
1336,3292676,2597381,4
1337,4361726,534121,32
1338,3768380,1423570,100
1339,176774,1047789,3
1340,2589604,807761,1
1341,2161208,473130,529
1342,760911,2675321,90
1343,1674134,2435135,167
1344,616538,4161676,80
1345,554768,3078648,284
1346,3214317,1735883,15
1347,4398018,3262683,4
1348,1361880,1744811,44
1349,1223354,4208140,347
1350,2377378,2574560,82
1351,1440901,3482871,385
1352,69444,3789363,17
1353,3248527,364458,161
1354,632892,2607954,30
1355,370983,852119,39
1356,3957402,3989690,106
1357,289215,938763,32
1358,1025283,2977357,119
1359,3930883,1625272,82
1360,1926769,4183382,3
1361,4299096,4188270,49
1362,3238785,2616535,4
1363,1325894,2598896,30
1364,67665,382209,34
1365,3658641,1334501,159
1366,559652,20388,150
1367,1236650,3245665,41
1368,444473,3586386,19
1369,3893485,105683,7
1370,1262578,3434396,64
1371,4487749,4513294,147
1372,4175026,165651,143
1373,456895,3833698,288
1374,4794114,577845,7
1375,3207642,4238096,3
1376,2911256,345296,22
1377,1278054,4085567,101
1378,1577581,4420285,8
1379,1979383,4351306,23
1380,1054015,3135338,40
1381,1093575,781031,1
1382,2795094,3649212,20
1383,1233950,3153504,221
1384,3567284,1497894,31
1385,1710577,1310839,649
1386,2686174,10115,7
1387,3730580,3067078,1
1388,4655510,243176,69
1389,4363166,952893,45
1390,4805386,2662315,37
1391,773004,435747,86
1392,2853045,3350833,104
1393,622386,4563330,16
1394,326452,580398,30
1395,1677331,1950471,40
1396,3696903,4627252,68
1397,993398,3117644,19
1398,3946091,261556,8
1399,3197538,1772038,6
1400,4261799,3995236,7
1401,3892940,1131169,6
1402,528340,2537385,1
1403,712547,1102206,129
1404,4819083,3443517,129
1405,2586529,2971250,1
1406,3144269,3965490,31
1407,1453814,4852987,67
1408,395117,3296710,99
1409,4493888,1975369,99
1410,1677157,4671494,7
1411,4655993,3793690,13
1412,3113932,2656185,23
1413,4565735,1072872,183
1414,1050485,3041739,52
1415,700731,3764731,13
1416,1781994,3511998,3
1417,3660326,1588708,4
1418,4505818,2887963,164
1419,1530855,634165,41
1420,2145365,3777242,11
1421,1629000,3863501,63
1422,1139129,294239,40
1423,4139305,1108809,88
1424,4225437,4674411,110
1425,4454647,225124,48
1426,3446942,3258677,229
1427,292084,2102776,11
1428,1427709,4747550,97
1429,697912,4612494,42
1430,3578545,1604914,11
1431,965813,1277950,4
1432,2522287,3273144,76
1433,2200489,4626853,138
1434,551741,4856114,84
1435,211987,2616242,51
1436,2119957,2608710,4
1437,340456,2305549,5
1438,143652,336189,171
1439,656728,4390738,23
1440,2060035,4104762,180
1441,1869476,2462897,210
1442,884526,3327588,28
1443,4798911,2351301,62
1444,3711007,101762,64
1445,3374895,314924,240
1446,4207706,1840022,145
1447,796367,831156,448
1448,3481117,2900535,16
1449,3316377,4094697,22
1450,922843,2710045,25
1451,976193,3888365,9
1452,54323,3358359,149
1453,3093160,866014,9
1454,1924479,3296013,69
1455,3004134,4307753,37
1456,2839397,2652623,16
1457,2730409,45986,89
1458,1695915,4259826,7
1459,4461572,3036365,350
1460,733542,4853330,1
1461,455141,1838184,225
1462,532578,4796771,35
1463,218953,4117610,7
1464,3716915,1548893,16
1465,3053148,2617372,3
1466,2106673,1599860,1
1467,4190805,1636302,5
1468,3961117,714236,43
1469,1377969,4565646,5
1470,1008703,1852018,21
1471,614504,1799445,10
1472,144710,1125599,208
1473,1069609,986979,32
1474,4003133,4204052,381
1475,2073638,1522373,18
1476,779591,1358385,53
1477,1426916,4448254,4
1478,2338507,696808,56
1479,1919947,3056079,60
1480,216300,857288,69
1481,3998824,2428800,56
1482,3504235,1014927,80
1483,2299421,2077429,152
1484,572208,1306207,24
1485,751949,4753457,28
1486,4459325,349769,19
1487,2021996,1096690,32
1488,4582850,4530690,87
1489,1283175,301577,17
1490,425592,804801,43
1491,2044073,3371037,12
1492,569377,4812681,52
1493,2185449,2828364,46
1494,1412406,4302821,3
1495,4243983,1853961,129
1496,317762,801878,36
1497,983607,1480185,233
1498,3236313,2234069,94
1499,3213568,1682097,12
1500,277167,3471248,4
1501,3835319,1977385,123
1502,3451039,36246,38
1503,660986,101003,60
1504,1997835,1654051,5
1505,1620145,1407969,43
1506,4308422,3686117,2
1507,3703565,4115825,337
1508,2313595,3121459,28
1509,3198069,3383073,4
1510,4109862,4482088,39
1511,63419,1701148,171
1512,2739660,3283164,169
1513,2169549,2208689,50
1514,1450320,1541775,53
1515,4278656,4488598,22
1516,1381293,3720786,181
1517,1548572,2946706,7
1518,2641051,1058048,29
1519,309574,1226975,373
1520,3600303,433609,45
1521,1479553,342516,45
1522,3653599,4169815,9
1523,702070,3353876,12
1524,606562,1963907,126
1525,1601288,3038110,22
1526,2612363,1312254,128
1527,4384646,690657,11
1528,4170044,2449547,2
1529,2787002,2382117,51
1530,3656282,183794,54
1531,4757732,4796773,637
1532,4471609,113182,10
1533,158235,2647536,12
1534,3863062,1245989,394
1535,2369634,2796817,39
1536,4779430,2450275,5
1537,841644,378843,7
1538,2069466,4059533,43
1539,4804968,3347711,14
1540,1119602,598319,93
1541,3200364,1635042,955
1542,641893,142116,48
1543,3649600,1586497,231
1544,3705151,1597846,2
1545,2689691,3967571,6
1546,2324971,252017,51
1547,3855867,4500259,8
1548,4392569,1202817,17
1549,4096612,4409813,2022
1550,2157499,3852135,69
1551,2434497,1437980,31
1552,4668030,2634700,1127
1553,2913556,3913470,30
1554,830202,1086605,5
1555,4245940,981592,146
1556,4589413,3364546,148
1557,294574,3088440,118
1558,2814017,4445347,3
1559,3533123,3086451,139
1560,3229914,2949033,38
1561,970731,519315,56
1562,4688520,2795159,7
1563,269252,2041783,6
1564,4604264,2264881,11
1565,2722351,3640207,27
1566,4013082,3639154,90
1567,3291892,4597493,492
1568,1367655,803481,8
1569,3169340,327965,3
1570,339567,3863742,113
1571,1983366,2984603,23
1572,4259589,3414182,214
1573,1108548,2216042,79
1574,1337541,2322497,10
1575,1829249,1776000,10
1576,1150506,1371900,28
1577,3798250,1328064,5
1578,4724359,2245972,7
1579,4802205,4060090,43
1580,4533563,1194784,2
1581,2548298,2894167,21
1582,2976480,2265640,10
1583,1140217,2539248,533
1584,1708548,3128487,36
1585,3394276,1828719,90
1586,1336173,1310817,34
1587,2947741,3844365,45
1588,2945223,149736,42
1589,2767192,4337224,27
1590,3590756,2009973,51
1591,2581909,4597942,378
1592,4786573,2444440,33
1593,3333959,1274808,43
1594,585893,1378923,32
1595,1629739,1821613,18
1596,758145,2677010,65
1597,3468777,1065417,84
1598,4217929,3666587,25
1599,1157430,2300708,35
1600,101964,1699954,88
1601,1436505,3795525,8
1602,2347696,2595595,101
1603,2624184,1348594,101
1604,813202,3472025,50
1605,3720321,1026468,29
1606,285390,4757441,69
1607,2753362,4057988,55
1608,3146672,2707096,6
1609,4358141,958601,9
1610,908090,325697,41
1611,1863670,4355015,17
1612,1550064,3302485,1
1613,652476,3793631,20
1614,3900509,334414,57
1615,1974922,3824251,795
1616,2171894,2312075,21
1617,7648,1105233,83
1618,3283833,1886356,51
1619,998253,796021,90
1620,4588320,3982440,1256
1621,3492319,3917621,19
1622,558571,3113681,2
1623,1813311,1042307,44
1624,4452445,815993,97
1625,259091,4687278,113
1626,2664082,82340,31
1627,1148355,1142141,198
1628,1486685,2635867,411
1629,1086513,1586234,29
1630,4689344,2803220,163
1631,911669,2442177,63
1632,4109446,2322663,7
1633,440942,3263590,7
1634,4031191,2692426,18
1635,3839027,3509400,53
1636,1604735,1817126,64
1637,3269084,137753,4
1638,1624821,4566668,1
1639,1395639,4467748,59
1640,4392240,4085911,30
1641,3035217,2815228,3
1642,621120,4490886,463
1643,979348,3573012,34
1644,4597942,2408952,237
1645,4490242,4346020,46
1646,4857356,838983,15
1647,1433583,146049,18
1648,4121724,1229401,6
1649,3329198,1801676,49
1650,1922454,2405212,21
1651,331205,570353,44
1652,3178553,2635295,14
1653,4373282,2050610,50
1654,206364,678525,71
1655,1309887,3121740,114
1656,2926583,3282169,4
1657,4105847,3050073,102
1658,2028569,3391808,17
1659,381694,299257,9
1660,366904,3540943,16
1661,3341092,838453,43
1662,4768938,213917,21
1663,4392592,2251789,185
1664,4700777,2492280,171
1665,3019958,2913438,86
1666,953115,338263,78
1667,3431400,1069044,92
1668,191334,3397645,148
1669,1854613,3025335,28
1670,2245414,2926500,38
1671,3096596,1595656,108
1672,3647315,2031809,32
1673,4452360,1798255,3
1674,1055988,2289744,34
1675,4695321,502697,9
1676,1729215,1432887,755
1677,756454,1135187,17
1678,4825117,2791656,155
1679,4095564,1735521,11
1680,453052,555666,5
1681,660102,3217561,12
1682,1314264,2037947,239
1683,4283855,3106235,157
1684,829732,3438447,15
1685,1567106,2392359,15
1686,2568622,4345793,8
1687,847174,720538,55
1688,4810264,3403903,51
1689,4544880,3882701,33
1690,466787,2391386,13
1691,2752758,4350947,58
1692,3033736,4180743,19
1693,1534141,2365633,25
1694,845042,4030437,1
1695,3676081,3959120,12
1696,4787400,821686,82
1697,3990283,3661354,152
1698,17605,505563,2
1699,13751,4421587,30
1700,3492398,1981241,3
1701,4148739,4761195,39
1702,125210,570302,55
1703,2891857,2591738,45
1704,2022832,1130429,15
1705,610208,1513384,95
1706,3318070,606201,114
1707,4148694,2251958,421
1708,2231843,178786,3
1709,4739917,4607148,98
1710,3959639,1973051,2
1711,4669595,3942609,86
1712,3385671,4820082,137
1713,2719963,4302399,54
1714,425140,4144645,13
1715,811736,679375,8
1716,224552,1374319,253
1717,3865877,1895005,100
1718,3749748,1864273,75
1719,1932926,4091993,45
1720,2413519,2739191,76
1721,2887639,2351112,468
1722,1881600,1918826,42
1723,1564261,1707715,22
1724,3383620,3114204,4
1725,1989230,3787881,188
1726,1392717,297879,68
1727,3579607,550309,54
1728,4337184,314924,318
1729,1498781,717384,27
1730,4772392,2426217,19
1731,2569366,2811227,59
1732,1815785,2417200,24
1733,471758,4302865,711
1734,2260742,2734382,58
1735,4415061,3416132,35
1736,2655904,649460,32
1737,2175599,2833722,67
1738,3609793,4595137,8
1739,375041,4290690,4
1740,4675165,601790,8
1741,4256381,3173632,96
1742,1890475,4304551,18
1743,3191384,1342069,68
1744,786633,1561146,12
1745,1464372,1513821,79
1746,1411730,4078738,87
1747,1542411,3288760,91
1748,693550,608504,33
1749,597807,2702066,49
1750,2678495,1754969,3
1751,1075781,4861584,6
1752,4679257,676325,72
1753,1479593,4778717,2
1754,715543,1190849,3
1755,1564470,2728864,29
1756,1761110,1372302,32
1757,1749305,532201,227
1758,3473063,453257,1
1759,2238031,2167783,34
1760,420757,1383958,25
1761,39963,4107823,20
1762,317792,3561262,40
1763,1955823,3652986,250
1764,2866126,3512945,242
1765,1981615,3096828,194
1766,1126100,4651509,29
1767,1746838,2163256,46
1768,1589761,1672121,111
1769,3641679,1888220,78
1770,3644646,655904,9
1771,75278,571370,168
1772,1514802,532005,5
1773,606263,4113203,70
1774,3821504,1164968,3
1775,2271643,744460,140
1776,71051,3135365,20
1777,3207225,2264276,162
1778,1382021,4584115,21
1779,2415668,2497732,92
1780,1658177,4244067,20
1781,2525590,2302024,49
1782,4846491,1957800,158
1783,3198433,3823314,46
1784,1220879,3474208,5
1785,2938250,4639113,51
1786,3052079,1956921,18
1787,4732190,4205082,101
1788,2557232,4004905,568
1789,183960,2918923,3
1790,4113405,606898,3
1791,3209795,2480532,136
1792,2651013,3145551,326
1793,2811239,1424079,73
1794,2825828,4177994,14
1795,491128,3927131,204
1796,4674719,3728872,66
1797,552835,4759522,16
1798,643076,101940,41
1799,604305,1032219,1
1800,1958906,3744413,72
1801,3733752,742195,400
1802,1594321,4625087,98
1803,2911862,3784408,8
1804,349869,2627884,22
1805,651837,4058550,24
1806,954573,2008925,3
1807,4565915,2813261,408
1808,1465907,2324744,66
1809,4472299,1521471,81
1810,4581538,1067585,4
1811,3854337,4422019,1
1812,2584054,775014,43
1813,3852631,3314478,177
1814,1630423,2882556,66
1815,1341966,1540392,83
1816,156140,2340324,33
1817,2871053,427804,3
1818,3487420,647017,36
1819,4643656,3344354,5
1820,1396795,1077087,58
1821,4751399,1980682,92
1822,3433219,2606817,81
1823,3698761,3817973,53
1824,651351,965340,3
1825,116792,4746621,6
1826,4851349,3793469,360
1827,3541658,1279255,316
1828,3721646,621120,77
1829,4528745,2248684,41
1830,2112778,316192,60
1831,1326251,2031436,20
1832,2806721,877557,288
1833,3838303,2223881,20
1834,2363814,2659912,228
1835,1300976,1429102,14
1836,911200,4402869,169
1837,577443,3317934,13
1838,4712508,4863728,13
1839,3027281,551353,66
1840,54650,460554,86
1841,194816,4624000,7
1842,4413981,2620518,19
1843,4223704,4132261,188
1844,4475147,3779460,279
1845,2000270,1508782,13
1846,2579609,13060,34
1847,1994441,4322508,37
1848,2402800,2571618,11
1849,1368123,2205635,26
1850,2607301,2616078,140
1851,3981172,319752,18
1852,3337108,966537,15
1853,3925727,49513,15
1854,4355658,4383159,9
1855,1053284,3420607,5
1856,3278182,3593261,223
1857,4562839,3588368,49
1858,11382,4090004,104
1859,873234,478223,31
1860,2665930,3201769,12
1861,1327147,726135,7
1862,4074547,2309358,6
1863,1298087,4530678,93
1864,2506906,4594495,75
1865,2368011,1910808,241
1866,4589904,3332036,36
1867,1327726,1118381,86
1868,3056912,3145991,81
1869,1471887,2903733,76
1870,4338398,13205,47
1871,4492909,4131105,117
1872,2148641,4595137,28
1873,3971074,703386,64
1874,892624,2299269,327
1875,1322684,4403612,52
1876,3370067,615287,155
1877,3458832,4692905,18
1878,1249542,273881,124
1879,1681099,4334809,18
1880,4518416,99929,106
1881,2661137,972491,931
1882,1310018,1561441,114
1883,2895223,1124558,108
1884,2636592,2664795,95
1885,4787702,3377747,48
1886,4494681,2715756,19
1887,619552,865515,58
1888,2172433,1885045,8
1889,995638,2582486,5
1890,4420255,54157,11
1891,4079340,303517,17
1892,2890110,1502867,9
1893,3644551,1776703,56
1894,4809745,1181373,38
1895,4583413,77641,13
1896,4787857,1488238,4
1897,3645574,1560542,12
1898,2058071,4084063,5
1899,2606444,2701313,123
1900,1607095,1480497,37
1901,3231393,4651578,4
1902,3287996,2553811,8
1903,3142808,1776900,178
1904,123691,2655328,12
1905,4750696,361098,19
1906,1551800,1103366,157
1907,1782783,4078473,1071
1908,4333506,4342717,11
1909,2760117,4554989,271
1910,2791981,2833751,154
1911,1587881,6364,21
1912,2932022,2293392,25
1913,2126605,6993,9
1914,2307585,4334486,86
1915,1419142,1312108,92
1916,1481222,368896,99
1917,826234,2402159,258
1918,3792997,3552185,19
1919,1676412,3763328,18
1920,599191,4727735,30
1921,1918795,580211,20
1922,3401659,4743417,64
1923,2585410,1433994,111
1924,2461372,226721,22
1925,500201,323760,1
1926,3042280,3992147,57
1927,812338,2053308,14
1928,4442302,4771880,5
1929,1596155,959021,76
1930,1450153,4522901,10
1931,3083369,4586599,3
1932,4815111,1432601,55
1933,4298943,4586468,71
1934,4135447,4851085,33
1935,3353466,4294640,99
1936,691232,401008,565
1937,2803469,1823430,111
1938,3869568,1608239,62
1939,1395530,4517152,33
1940,4026923,12423,13
1941,3560845,3289985,1
1942,2089379,163021,25
1943,2762481,1995073,277
1944,3079359,4074179,62
1945,261562,3418707,55
1946,2436439,260826,182
1947,2795446,1237846,7
1948,1497370,239765,113
1949,742548,1910658,41
1950,3510459,3199855,2
1951,113182,3410823,278
1952,1771597,3195222,4
1953,4910,2882216,13
1954,3716495,76607,209
1955,3772598,877100,72
1956,878959,367410,7
1957,1848218,1725177,4
1958,1914584,1103581,211
1959,821120,4561588,151
1960,785893,946768,103
1961,4822389,4387818,247
1962,4348238,991193,5
1963,306334,975007,124
1964,434593,64001,9
1965,3275002,1005459,263
1966,701764,3193834,115
1967,3991988,4003532,11
1968,3928545,2277157,46
1969,4066452,2534272,186
1970,1776036,4742630,50
1971,3492763,4771141,84
1972,2018936,163021,7
1973,4747431,3823314,53
1974,2833239,1568315,137
1975,243018,3557617,3
1976,951929,2631245,236
1977,2476925,208465,13
1978,630604,3190741,40
1979,671895,2457054,44
1980,2220766,4084740,77
1981,1270278,2941537,19
1982,3532343,3627773,8
1983,3131854,1027488,79
1984,90690,1457589,1
1985,914875,1990908,20
1986,408123,1696091,105
1987,443904,4737571,87
1988,3080022,947544,9
1989,1423553,1525727,1
1990,3578368,159177,21
1991,424411,3625439,40
1992,729364,1905523,4
1993,1836328,3815840,19
1994,3001970,3578789,238
1995,1909985,1139895,1630
1996,2361218,4135197,172
1997,4418968,4395510,26
1998,3742712,2221607,20
1999,695432,253467,215
2000,987119,567045,1
