0,source,sink,adamic_adar_index
4101,3682451,1765471,0
4102,3268785,2191635,0
4103,4192587,436992,0.36302749531170797
4104,1122066,4069092,0.15852637831706057
4105,2605583,2128709,0.33042208657421324
4106,1473900,598328,3.9474161774409287
4107,775328,1690853,7.606520993244132
4108,4148397,1631637,0
4109,4787841,1340477,0
4110,4181529,2293276,0.778154899532216
4111,1637770,2795881,1.9927549122040058
4112,48641,663687,0
4113,1804335,3710419,0.6440698201401762
4114,4187759,4146753,4.964500170087922
4115,3228963,731408,4.094477105574025
4116,79615,2912854,0
4117,4053546,1246270,0.12451656164404921
4118,1142758,3271252,0.7641091092410158
4119,2556850,3863713,2.455708925996515
4120,1576600,4581556,1.1737820646391515
4121,1496891,2854695,0.861929611124267
4122,1484330,4676862,1.5979681047339571
4123,77680,117336,6.077644750731137
4124,4725139,4451058,0
4125,406690,814842,0
4126,2568040,4667929,0
4127,4588837,2128656,0.4675771415110302
4128,821219,848620,13.739375753329231
4129,3198236,4805155,0
4130,759828,1648126,0.8644151014341638
4131,4434374,2321849,0.8765470653490596
4132,2924079,2354231,0.3492921305266904
4133,2014803,4051833,0
4134,1368691,2856492,7.793219101535632
4135,2133291,2518490,5.089414689920936
4136,1528047,2930894,0.34962160337084225
4137,2889310,352322,0.36926937306885504
4138,70798,3253798,0.07796806287802142
4139,3385356,2274957,0.6059449928221168
4140,791477,3817046,0.15767594689185935
4141,2380033,707491,3.203636692058998
4142,3686233,3197061,0
4143,47224,2921774,11.996091900670162
4144,3303204,1002267,0.20093500109845577
4145,4763509,500603,0.16697385913688378
4146,2053152,3539009,1.3087820601335018
4147,3651884,2168421,2.2587461280067798
4148,52235,3337311,4.28370923371775
4149,811164,648769,4.877201454255842
4150,3467810,4788593,9.952119772173356
4151,2696359,2098223,0.3770338469389596
4152,4191006,1664205,0
4153,2489577,2846682,0
4154,1824620,3452010,2.762507401917467
4155,3268785,1978976,0.41962881535695407
4156,826095,4171070,0
4157,3658710,4644042,0
4158,2529561,181477,1.5387908807296202
4159,1212478,437287,0.32372917242290167
4160,4537453,3520033,0.22449978268220952
4161,3460470,2138330,2.583258774644466
4162,398255,355491,0
4163,3115945,3556995,0.08787672930771424
4164,2745909,4311172,0.43429448190325176
4165,1802489,1996282,2.038185850646626
4166,3614221,2920194,0.08787672930771424
4167,1233876,4079340,3.4231894867530466
4168,4354376,4840870,5.45442188157036
4169,3904362,258618,0
4170,4411604,101182,3.110147455135073
4171,272784,2135390,0.19685132663203367
4172,2091913,2753550,2.567387682469088
4173,2952895,1967596,0.22755980665670933
4174,1306918,4101820,0.5464865109592678
4175,4671927,2322242,0
4176,1186972,4627252,15.261333090884806
4177,1336330,3673874,0
4178,1399897,103781,0
4179,1562442,3602943,7.070959524289059
4180,4044850,2135899,46.15822199625426
4181,4286785,1976709,13.018362561798142
4182,1161170,2086863,10.899821801008311
4183,1677935,1651091,0
4184,254680,1147200,4.988100363779874
4185,589168,2364302,26.922574402076002
4186,4014576,24723,0.2959961979341331
4187,4842659,4416547,0
4188,62120,484120,1.1536092100507396
4189,2848809,4524434,0.4618351490381022
4190,2312811,2685181,2.051845396046871
4191,4354212,1689390,49.286939933169904
4192,4754949,1261582,0.42637569552928445
4193,979757,2395919,2.1630005848710954
4194,4066316,852767,0
4195,1740554,458247,3.4262738477535475
4196,3584395,1219942,0.12521121663277354
4197,1246858,18067,0
4198,4250315,2107344,0.14433059705300055
4199,1475929,4162538,6.291192244044338
4200,1232336,4397205,5.304216682108696
4201,4030079,1509111,0.3721576071240558
4202,2997294,4548547,0
4203,1947665,2740141,24.50990358147869
4204,4648245,1121066,0.5571442069546338
4205,2429961,3012084,1.6331658739394137
4206,1450003,3213513,0.18701699830334648
4207,2299390,2766592,0
4208,2662356,3454623,0.39561805699898744
4209,1162697,4848493,6.377884987130942
4210,153004,3913509,1.061629624211065
4211,3189025,918717,0.8206177379895825
4212,873468,769888,16.177609494342388
4213,1781323,829318,10.762044685779458
4214,1794210,3071705,0.08554460979176402
4215,4359566,3574329,0
4216,2274212,1718886,0
4217,4738382,4021501,0.21714724095162588
4218,13421,3088232,26.09989977795008
4219,1026187,1029349,0
4220,2456366,3354830,6.6209409574005305
4221,2078605,977714,0.5715279072129626
4222,4414997,4219671,0
4223,2297732,2585492,8.276684121345237
4224,1337451,747497,0.6371509824309098
4225,1115214,717981,4.273313010058215
4226,2978353,207902,0
4227,1771571,4662851,0.6764645268162632
4228,2929959,4063132,0
4229,2586529,4847918,0.4333859567436459
4230,4478235,1314630,0
4231,4762116,243931,4.528724155680996
4232,2987378,4522652,0.1493749690059504
4233,4699022,2410728,0.24344219265516925
4234,1535077,1690853,8.733074068293195
4235,3692665,108320,6.4670751291323345
4236,1069812,279186,1.792790665763765
4237,680060,1054633,0.7607441770115981
4238,3126078,4091626,6.883442449189997
4239,4272957,2886351,1.0329756272050667
4240,2093886,1659041,0.4043057663340889
4241,839505,330944,2.2059664093752938
4242,775328,3114506,2.4649881577385333
4243,94280,717338,0
4244,938662,386401,0
4245,1207982,413766,0
4246,836966,3997616,3.4973253030032776
4247,1457236,3877717,3.4470112804781237
4248,1228834,130524,1.0049818758156952
4249,125928,1590142,1.2918787756589685
4250,3406737,294407,0
4251,2589604,2464279,1.6815106205945627
4252,570827,3621559,15.015909359934124
4253,3720321,1650506,2.7266435581332247
4254,1476743,2201582,2.7961350913393854
4255,1583044,4346793,0.17393140501110244
4256,3016125,3474660,0
4257,868308,2380651,0.18136043284919412
4258,3083681,3067078,10.273022344584302
4259,1506511,3171321,0.12151390107433659
4260,3793690,4808852,15.807796284988466
4261,621130,1302440,0
4262,3689202,1034695,0
4263,4077968,628179,0
4264,1796497,4458764,1.1390717960084809
4265,1678217,4487436,0.2749259709960018
4266,1242784,2364188,0.7791357218372934
4267,1751460,96973,0.3038808016308532
4268,3189286,4117961,0.669462250230254
4269,1301058,378745,5.468324892688816
4270,434953,2835816,2.698647708878423
4271,600793,4311172,0
4272,4697939,4279632,0.19549208199708967
4273,1908676,2613999,0.14092658511641593
4274,474326,1344832,0.6934789113008424
4275,2885503,4657023,0.20011157125545861
4276,352142,4312971,0.8985130477592287
4277,4305124,4853640,1.0099490226558583
4278,883078,1072647,0.941571277977911
4279,1237348,3059908,0.30767738973521286
4280,1451581,3527941,0.6565197412113185
4281,657670,1702681,2.08445038570859
4282,4649336,874850,0.1149974982953128
4283,987263,4360172,0.0864303862565374
4284,4556220,4392951,0.981849209258878
4285,996313,294432,0.13805456047328774
4286,3252019,3691748,0.4513482905856304
4287,1544875,1815733,12.626074028212173
4288,2872637,125453,0.2934124981323718
4289,244854,3634165,0.7038844125373879
4290,3883165,3551140,1.5336212288116837
4291,4767191,2673913,0
4292,694758,4589996,25.16465632374662
4293,152802,2806721,13.25678622580954
4294,4564947,540889,0
4295,3025948,2753899,0.7552055748836256
4296,3647315,3245688,0
4297,2858135,3709015,0
4298,2244052,3258149,2.7639374588642034
4299,764104,4845841,0.13093745053417213
4300,1211335,1986248,0.1093653217313058
4301,341973,3489940,0.9402528120975101
4302,3058226,1710360,4.97610977117261
4303,5336,2283990,0.718322837552293
4304,1341966,1189988,1.4146644621763742
4305,1049492,3720769,17.79542576089306
4306,1898236,2111957,2.847563854367207
4307,2431787,3420326,2.3389232908789688
4308,966129,2924506,0.7956989768781249
4309,4580497,4613916,0.39164669022468346
4310,221070,1940035,0.10007866933869247
4311,168394,182168,0
4312,1496364,4476596,32.323902332733915
4313,618694,3731305,0.07383035914027619
4314,4739917,4033304,2.9972896242554663
4315,919227,1331092,0
4316,2410254,596611,0
4317,192926,1565469,0.638597200633396
4318,1100529,163021,0.39967613085685577
4319,4741083,1385622,0.33524264963726863
4320,4724359,95543,0
4321,1588917,262326,0
4322,3786340,1032222,0
4323,3803410,4389866,2.057031200990342
4324,1409557,3418202,2.335733593837981
4325,1039279,1268722,7.597243926408075
4326,3728001,3296297,0.31076669136300533
4327,1514335,4175026,2.8174886927736558
4328,1527749,2245332,2.9636997942641603
4329,3013550,662737,0
4330,838953,501107,1.4052905704572753
4331,711647,1743730,0
4332,4775549,3306443,1.0365322788104911
4333,366052,27053,0
4334,3130485,3887384,0
4335,1106011,3809800,0.7600628413049246
4336,762714,3775804,14.443647298758028
4337,4700248,4535901,0
4338,4472486,4578655,0.13263375518918882
4339,125872,2014309,0.18556071437446803
4340,3974708,3173929,0.7786260442988279
4341,4652709,113472,3.6544810061247333
4342,2143597,3535820,2.5966679944765603
4343,1958972,2575903,0
4344,2060035,4458764,0.33575651212507734
4345,1730546,1169984,5.141163250907424
4346,4687539,1344132,6.582692575709071
4347,4690365,1491296,4.01662961082837
4348,1602294,3764391,0.35082440291690653
4349,2386479,2720265,1.2608306067498063
4350,4295112,4553937,0.1718188575604124
4351,18331,4697222,0.45919299256208546
4352,2655762,2704394,0.18735229333594913
4353,1656479,357528,4.583501543250237
4354,3050887,3860222,0
4355,2665917,2332090,8.545131237771994
4356,1807136,4133510,3.0263227434635516
4357,3847004,3402920,0.4096626207932861
4358,3589315,2385853,31.628053046901538
4359,4699550,723851,0
4360,3115471,1545813,0.5693457450091067
4361,2722223,1715013,3.7259626086374595
4362,1835453,3332284,0.6995686079079739
4363,103113,2616658,0
4364,3768172,4122892,2.343262214143154
4365,2844962,4007453,6.383187735916964
4366,4306542,2966560,0.7222924294838919
4367,4009234,1690853,3.3841354394083947
4368,4652604,1087739,0.32813490417478425
4369,3136897,812736,0.3715428169536809
4370,148777,4656456,0
4371,1894934,1723454,3.3059719288126788
4372,4675165,4445347,1.9176397143715707
4373,2764263,556552,0.35295612386476116
4374,4038935,3720769,21.391601175335254
4375,1147011,995227,0
4376,4114236,1960835,0
4377,599826,3463648,0
4378,2793272,203078,0
4379,4021412,1438125,9.403106559942684
4380,2457198,3889805,0.9100843477738988
4381,719237,3277087,1.4891098317423275
4382,2929506,1834448,0
4383,4306675,4286720,0.38110567084584646
4384,3467133,266437,0.134630473885678
4385,3194471,349769,6.638589985996961
4386,1285721,4610869,1.588354832691002
4387,3690491,835502,1.8783056419210868
4388,2073048,4586866,2.9295128164137596
4389,2568592,2986301,0.22515103513647616
4390,2148561,3891865,0.5143705201613769
4391,3976911,3937549,0
4392,1477239,355341,0.5236251812525123
4393,3422310,1049011,3.5639346430296173
4394,1399874,2536299,1.275374190449536
4395,4198480,4007276,0
4396,372517,4768755,0.47018430810296974
4397,4484016,2470244,0
4398,1854620,1253019,1.110109038722409
4399,4087421,3637241,1.2457765417239801
4400,2255454,3430492,1.1766634541362584
4401,4486490,3273144,0.4963196514790996
4402,528016,3090100,0
4403,4636312,3298413,5.043591264136572
4404,3704813,45564,0.5275586719257892
4405,2970883,4092666,6.23653159713122
4406,2547262,4031004,1.8726568815621927
4407,2661137,4284579,3.6532361057135647
4408,2160000,4544751,1.1366990941321458
4409,1136345,1387506,0.15096469699652074
4410,3190492,912991,5.748294755519086
4411,1385768,2532976,0.4415261366753446
4412,4223610,2194084,8.651918038583403
4413,3367889,4084049,1.099700700483809
4414,3286219,1600919,0
4415,3168459,2377835,0.15442983407431446
4416,2897948,4747431,4.645877027456759
4417,1994441,1917782,0.6961582577856386
4418,3266869,2497447,0.10072190921749677
4419,1558780,3649600,7.953534668764176
4420,475232,2935469,7.402099831145868
4421,606562,757734,2.2031012070144644
4422,929048,1545960,0.3342304151488868
4423,4310216,4457641,9.041549229041477
4424,4303322,2638828,8.786263966832085
4425,1650970,1850127,0.11792005461747648
4426,3971343,227272,0.5169492400900753
4427,4523563,1726152,18.704058716377087
4428,1504704,4226650,0.13716870036974474
4429,394394,1261619,0.08695382383195438
4430,3911294,3052345,0.07383035914027619
4431,4717830,559732,5.923515690010698
4432,2767192,786719,5.622353177897977
4433,2092369,2929767,1.4447225835292015
4434,486323,254581,7.6330078726692205
4435,613826,4544699,0.2442393366759723
4436,4544917,2618262,1.2048713764693801
4437,3417162,986646,0.17308068122766868
4438,4587105,320335,0.15117544364766064
4439,1599720,2692163,24.3934831499176
4440,4710533,3348639,27.55144694572145
4441,3691946,3949373,0.3956013375876155
4442,4293,2477462,0
4443,313079,461371,0
4444,3977155,2394231,0
4445,3755726,174996,0
4446,3911879,2817452,0.19329583910239298
4447,3267663,4148948,21.87102527222854
4448,3398643,1273446,0
4449,1787713,270843,1.398014926986754
4450,1940192,2480985,0.12267063983611454
4451,669237,1865125,0.6961582927010165
4452,343513,2025924,1.164152229107623
4453,1960327,782716,0
4454,2913556,2019650,2.948992579461457
4455,3879365,4607333,0.07383035914027619
4456,2740992,1663756,1.6401855227005186
4457,213673,775703,0.466387258701049
4458,520324,3643260,0.9052346085558816
4459,3647315,4708958,0.6646506935706895
4460,2351965,992487,0.1956186206621379
4461,516484,1007584,0
4462,88551,2027656,1.9713568537121655
4463,1211335,2785519,0
4464,4469001,6895,0
4465,1281236,524494,11.344633430073992
4466,2071806,3029885,0
4467,2089177,4536646,1.8347136364918972
4468,2977605,2617301,4.824558526704453
4469,1206548,3448428,0.7785969139096257
4470,4214306,2312830,11.439391714243905
4471,330307,3304692,4.626666755078525
4472,2942706,3016495,0
4473,1494966,717124,0.9839852742768037
4474,2653825,1682973,0.5169319999557089
4475,1463250,1345146,0.35975213783458365
4476,1845135,3776668,0
4477,3167104,469504,5.053977950444096
4478,157129,4847918,2.4232003877496613
4479,1735302,3181338,0
4480,2416501,3136788,0
4481,4582255,4264098,0.2622212826628424
4482,3256646,3383464,0.2083855990702895
4483,534121,2103645,3.7253120448576387
4484,1202857,4433990,0.6260515945113531
4485,2595101,418274,0
4486,4700706,2471282,0
4487,652025,3323087,0.3299192503624718
4488,1311305,1447442,0.2400214986608279
4489,2753870,930162,0
4490,2997685,1450511,4.465101364482823
4491,3065296,3065172,0.6176393875928604
4492,21393,3838671,0.29401410379520604
4493,1260507,4440630,7.09448422747344
4494,3713663,2347467,0
4495,2479083,3552263,0
4496,1530928,4559521,0.3500876201432193
4497,2945300,2315532,1.5618264937550763
4498,3115471,2633964,6.556009384717619
4499,3151313,2536299,0.18177659759420406
4500,444226,2850832,0.6738686322445309
4501,4033178,2218404,0
4502,130894,2246303,0
4503,492776,4261048,0.8588590099092678
4504,622762,2482521,8.842114514088536
4505,828995,4781252,2.6147084777081053
4506,4083124,667134,2.6339760628041815
4507,967450,19341,0
4508,1750096,4214327,0.10265175920306989
4509,551270,2988619,0.46653937890751784
4510,2360543,2978827,0.5821894782224502
4511,4754849,1349578,0.08449373257091766
4512,2518746,3767083,8.803868235119616
4513,2573510,1554324,5.016515225422705
4514,1691268,1797318,0
4515,2096490,2489803,12.417761464579119
4516,2834655,1014927,0.4170960390815611
4517,3795465,2426627,4.119995854227301
4518,4371958,2825104,0.07383035914027619
4519,1155919,1432073,1.593301987000538
4520,3330837,3850172,0.4522378931380941
4521,3452192,1143127,0.18892489843767252
4522,2116069,543159,2.3641554371045226
4523,437876,1702186,0.5015412795814699
4524,4040310,2181775,8.179834930447726
4525,3621773,4438298,0
4526,3739752,4756665,1.7854832649158832
4527,488909,4578655,1.2766842166364685
4528,3233131,3996309,1.0929836089498768
4529,3490256,20388,39.58208129564613
4530,2304531,3086178,13.64377929182101
4531,1129376,4480414,0
4532,2088741,1748413,0
4533,1323607,3645349,0
4534,4691584,988864,0
4535,1415880,1635528,1.1838505068805005
4536,2720299,1944763,0.09064235218597792
4537,4402444,192159,0.33096660785064247
4538,1583044,270197,0
4539,3774984,1470434,0.9978185394057872
4540,1076608,2030773,1.8066283079555299
4541,4328017,2460442,0.17029631145892507
4542,3394828,4257630,5.468681968689392
4543,2633995,4476596,8.486188790963785
4544,2061150,3251589,5.457952858207621
4545,2860867,300374,14.355418327191602
4546,1919065,562913,2.0408666869857264
4547,975757,992865,2.0105274578478496
4548,557586,3701790,0
4549,2385014,683798,0.1921596300948879
4550,2739805,557828,0.15677848597873242
4551,999386,3390690,0.8319010525103511
4552,2932990,4402007,1.0999515887402227
4553,3587474,4012643,0.07734508450738445
4554,3362929,4005364,0.11855507986974252
4555,813682,542747,0.3221717932209701
4556,655091,1129231,0
4557,287306,4452445,17.442334046086874
4558,4299666,3406188,0.5383052677709211
4559,567973,3378280,23.910969436772536
4560,3077524,2268121,5.320571709729572
4561,347535,905880,0.40446593216880555
4562,2731638,1769343,4.298120565805439
4563,4367212,2269404,1.6777927852674452
4564,62113,1049301,2.6316129526356073
4565,3139623,2138440,3.8800354543949513
4566,1630420,375732,3.3646846620258266
4567,1600922,122609,0.26269731101386307
4568,1978976,1879363,0.6794913925906498
4569,3721466,4725440,0
4570,1053444,2648037,0
4571,3756319,3699594,0.572594216532663
4572,4514600,4144291,7.3454705531316495
4573,429732,1384315,3.886643003793871
4574,3136032,4361052,1.8361424403969258
4575,1910138,247783,0.26600677345827495
4576,4596753,2940560,0.27143295233155884
4577,348951,3588024,1.6541803802028459
4578,1800056,2068387,1.7562954778059205
4579,2231843,111970,0.40924861991915684
4580,810996,4144426,0
4581,392568,761245,0.3611716221075454
4582,2856375,1710577,0.19840561557156677
4583,4680662,4511029,5.24289571375463
4584,4343263,4187899,4.210307598544067
4585,3183039,103579,0.32899547409493146
4586,2482930,2406275,3.4541184535097376
4587,982693,938946,0.12495791788631892
4588,156140,2136656,0.0864303862565374
4589,4343791,2322663,2.281086145047499
4590,2930430,3627341,0.214413883432018
4591,1351020,4528112,6.072285049820842
4592,2529360,1413055,15.911559517320322
4593,2806883,4532499,0.8037164568087105
4594,2800948,1333701,0.19534426021461276
4595,1034159,2181529,10.877874461628645
4596,1769301,2998461,8.881448166352511
4597,2966202,1490603,1.7614909209724658
4598,4355290,3770475,0.1981233307744284
4599,1410100,1432887,2.4740809143569
4600,4053887,884795,25.267250624860647
4601,2925602,22025,0.22326064699639228
4602,2274203,4569971,0
4603,1282845,3057650,0.33717527703863315
4604,1962019,4413614,0.1880363739737936
4605,4428153,1730423,8.06213988707036
4606,2754677,3594930,1.2991873847252227
4607,1521846,4532126,0.11314813596965273
4608,2861082,1200648,0.5491057958757962
4609,1054633,3753788,27.542026374103614
4610,3304692,4078681,1.0223350696678986
4611,4256012,2635811,0
4612,1270464,1426002,0.7860753276008583
4613,3701305,2309452,0
4614,246867,1611883,3.3694222413082486
4615,3844365,996319,2.1925861752814506
4616,4480980,4350433,3.315988279686737
4617,1401429,3875186,3.4540093317337117
4618,2053308,812338,0.46138680464318593
4619,2344755,1574442,0
4620,273571,420261,3.2061110751048805
4621,2249595,3752047,12.76951866780312
4622,415353,570888,0.14378891836493837
4623,4837903,4655927,0.36183127127565695
4624,2197671,2810838,0.8679283024468821
4625,150088,4074055,0
4626,1424652,3185900,5.006242966826519
4627,3248647,4044140,2.935098750313983
4628,2778028,2809092,19.64010099297717
4629,2491727,201892,0.1620105489669192
4630,269392,29098,1.1297291741264006
4631,1572721,1614240,0.27119132082343544
4632,3011258,3945317,2.5650573785181963
4633,312827,2266075,0.14667422276331424
4634,648769,3030850,0.25831776680732876
4635,3003773,2283561,0
4636,4487004,3059274,0.6622210391071548
4637,4535666,3198135,3.0089256109074674
4638,2912808,887023,0
4639,516757,651342,3.873700784788163
4640,2711676,4020299,0
4641,3757990,281045,2.2210488730960676
4642,4413292,4048247,3.6981814212416566
4643,2872865,3455773,2.556792764343671
4644,2021996,4214137,4.357478243888474
4645,654046,1678969,1.1791048061080334
4646,3803979,4409639,0.5174871037083779
4647,3996857,996371,2.5065114002768154
4648,2366247,904569,2.4659725556704366
4649,274699,1337829,3.2138308914145277
4650,1332575,1069325,0.25486165807576483
4651,4767031,1287764,1.879258201433563
4652,3602167,2635559,0.13130612309886838
4653,1168914,2330067,0.3108216146492172
4654,1559274,2757027,1.436047669493767
4655,162173,3268288,0
4656,2519581,4480066,0.25959444359835004
4657,3259572,613440,1.2260897876297547
4658,2324390,1929906,8.71156689052862
4659,3215623,4517825,1.770835682364114
4660,3317842,2486689,0.8563594732691935
4661,3177739,1005312,0
4662,1324994,3737769,1.2489159597434463
4663,3053000,3982174,0
4664,2118739,1529278,0.6491250948711833
4665,4404851,4421266,0.1560822119618804
4666,201083,3101980,0.7452152444776476
4667,1341632,4134936,2.512356725827333
4668,666255,3036292,0
4669,3250100,3210520,2.3709971204505313
4670,2824336,2759258,0.216606894903868
4671,3050887,3024989,0
4672,1355647,1490130,0.10256792305914779
4673,2656253,4757732,1.3108650035406741
4674,4419734,2860635,26.235743586161846
4675,1068581,2213036,0.17112901496657407
4676,456376,840957,0
4677,3274547,1871208,0
4678,2681627,1903703,2.573061140511772
4679,4281588,2041783,0.6418616011506426
4680,1303975,1895314,0
4681,4337656,4397115,0.16236150553350207
4682,2640198,2350099,38.04064946830757
4683,2243013,4612494,3.2010315099836384
4684,1100110,3077985,0.11110362386787329
4685,1056884,4299022,0
4686,2346621,2266235,0
4687,1879951,3528096,1.0167651074434845
4688,2918381,4445079,0.9625002163438623
4689,418720,1218944,1.6070646926620362
4690,3144014,820519,7.234318524215146
4691,67832,272916,0
4692,1530928,562913,1.845578565109519
4693,4037277,3753770,0.27103907107327363
4694,4390038,4006042,0.41654357003051534
4695,3502346,4538848,2.9772222904868113
4696,3606188,3485792,0
4697,928515,3617889,0.2101501635460343
4698,3947401,507198,2.8621548815044524
4699,300073,2390535,0.4740033554676953
4700,1317930,1054633,1.2736349821909454
4701,3608627,4228720,1.7740253053710056
4702,916859,2942785,0.5534352878432198
4703,310469,801369,4.586365884842564
4704,4009971,1282689,0.08787672930771424
4705,773423,3246139,8.112455079311905
4706,852092,4768003,0
4707,597903,28874,0.23286513384154417
4708,891143,621120,4.776881812636529
4709,1943868,3272974,10.696493130089765
4710,1169287,2194084,6.100929890899481
4711,3336698,1542949,3.5881095137083516
4712,3228439,1454998,0
4713,2980471,644758,1.864978102470264
4714,4219715,1227855,0.17504874862650505
4715,2649842,1027721,0.09649040378701663
4716,700385,2067514,1.2516892531497974
4717,95256,1271992,3.96191561699255
4718,3941574,1230395,0.4091176508773198
4719,2757738,2795087,1.5889053770989374
4720,796887,3552495,40.60911204855792
4721,2771923,1813368,0.1389962856991451
4722,752405,435286,0.20511990258137494
4723,3035217,3232246,0.3137867542625338
4724,329792,436776,0.20357541406792834
4725,1984683,1776163,0.15486190090338597
4726,4438691,1776366,0.18927909112429256
4727,2036718,2696751,0.7546016581787607
4728,4841123,4394015,0
4729,3923796,2391415,0.3117668190923937
4730,4205304,2393254,0.3376420660238451
4731,4492773,1306883,0
4732,1534599,2555183,1.4521404124012667
4733,3032212,1695051,0
4734,1663373,4369494,1.1393031592238354
4735,2569603,3886543,0
4736,1808218,2489803,0.20677041149372208
4737,1382659,3376555,14.264753520778388
4738,2706368,4726480,3.4959713752071235
4739,3903186,1229607,0.09096829937769824
4740,4150940,886113,3.3277449739997125
4741,3446506,1378134,0
4742,190700,4575274,0
4743,3727094,1601895,6.455155013946095
4744,4736071,221493,0
4745,2547782,2438568,0.21357795232369067
4746,1658132,4827758,1.8846139005394211
4747,1345914,747989,2.8955546808285533
4748,242457,3762612,1.292082922399521
4749,1996580,3719618,1.087621209191204
4750,1337541,1120422,0.08695382383195438
4751,831984,692924,1.0922319988497426
4752,3150672,1195112,0
4753,625025,1447163,0
4754,875252,3033854,2.89641280268564
4755,3921857,237571,0
4756,3897083,2776486,3.3896197981233156
4757,297954,3948031,0
4758,987442,3407290,0.15361129482611352
4759,4382980,2472584,0.5853063573599873
4760,4816159,3318300,1.807772545883298
4761,356069,247783,12.422154356342867
4762,257342,1258291,0
4763,3578368,4388460,0
4764,2167753,4256162,0.6434195153629281
4765,1168914,2712159,0
4766,3752944,3612553,0
4767,3393576,554527,0.5359735351092906
4768,3159469,576143,0.8526898346070028
4769,4743804,3455078,0.8538835127261523
4770,2912719,1105613,3.7056310631302334
4771,2771452,2655462,1.1725378541914697
4772,4412299,2194084,3.217178805962093
4773,3839207,377939,0.6049118597882734
4774,4845427,4417929,0
4775,3564470,3799728,0
4776,2166868,2689726,0.21153331149217683
4777,4842908,2630139,0.46635414578063744
4778,2530872,2726463,0.3716791691735619
4779,216069,2912887,15.650036202295233
4780,1678217,354274,0.15745835220560253
4781,408923,82340,0
4782,1300583,390177,0.4188092490933676
4783,380137,1613860,0
4784,4093168,485828,6.178855269988244
4785,2436690,3365325,0.8305305041223996
4786,3270386,2939315,58.78025570201615
4787,2444947,4219994,0.7940151093980128
4788,3139623,3037007,0.7149347469949379
4789,811164,212788,0
4790,3094977,328513,0.07383035914027619
4791,2266016,1981229,5.685407156344697
4792,4358343,362039,0.17573582267111576
4793,2962986,2757422,7.385010104392546
4794,397607,4061350,4.69058006643752
4795,2954343,2123357,0
4796,2980471,3140372,0.5327264990186447
4797,1735883,972534,0
4798,4110097,3064769,0
4799,205138,4455468,0
4800,227272,3016650,0.7479096761653147
4801,812487,4825357,2.386412394230707
4802,4843491,14398,0
4803,598328,523336,0.10036443777394133
4804,4638502,3377456,8.57063295642316
4805,3799361,1667428,0.42209170548174846
4806,1637770,4383490,0
4807,337913,792414,1.2952446269426587
4808,1922669,271444,0.3720441869719595
4809,3259542,1888360,0.3379980986759311
4810,2332893,3418870,0.43160538323600284
4811,3990181,658596,7.654877902411902
4812,4181239,3272419,7.141244149708303
4813,2477149,122682,2.973138602158103
4814,4371974,4137660,0.14529736074086197
4815,4055471,2985062,0
4816,1136996,387574,0
4817,4022186,2002799,1.2991862607957563
4818,330307,243484,1.1935982017050295
4819,1628863,1927697,1.3743412388454759
4820,4796532,2418440,0
4821,2390753,2828773,0
4822,3691678,2085193,2.5932436925481226
4823,2821488,3137069,2.675025493836782
4824,1099668,1005221,10.794495819548334
4825,1900681,1482006,0.19787695457783736
4826,770211,502970,0.16416830195132148
4827,2309487,1730580,2.7847225650220744
4828,903847,2362452,0.6382341074807288
4829,3167204,2799356,0
4830,762988,1136765,5.683079775170739
4831,2266766,3121238,0.21400313074278354
4832,389012,4092557,0.35688468324649014
4833,1016131,3786708,0.4537649257903918
4834,3037159,3543842,11.390464423160788
4835,1541835,2203658,1.0970057365518637
4836,4421617,435090,3.9278883107467193
4837,1227677,1168860,0.19631901066558333
4838,3493390,4624914,1.655093773865154
4839,4750778,3020310,0.1722612833903924
4840,2230793,3179696,0.33663916944498046
4841,1467477,1400396,0.43015420978111985
4842,1782783,4841557,1.8456594884712672
4843,3500696,28775,2.0985412209773457
4844,4588969,1050615,2.9128026797566817
4845,1701759,794708,0.1330129639616863
4846,331505,4001127,0.2705527901491992
4847,1733340,1269239,0
4848,713957,385977,0.19509875535798393
4849,1069486,1894490,3.176919803840826
4850,4700499,1717642,0.38306461153623483
4851,3101493,2830604,0.20425538193710657
4852,2691310,161218,1.6761234615272649
4853,837618,201039,0.3246798622145905
4854,938558,1840412,6.715883051533082
4855,2913556,4848625,2.1252187048055884
4856,69528,286853,1.1089331114249152
4857,2682937,1825252,0
4858,90735,246939,0
4859,1727028,4646424,0
4860,2133929,2692496,0
4861,2156564,1579642,0.42294448012422914
4862,3730130,3529265,3.5916899189180493
4863,1410100,2018525,0.4613931234244526
4864,3415334,3754965,0
4865,1460947,4513093,0.4117717366305904
4866,3046615,4432465,0.281004554644026
4867,1546131,1777600,2.7322832573924942
4868,565577,861508,6.2778908982470565
4869,1114252,1094185,2.078614890987844
4870,2268771,476312,1.403235495616919
4871,1051722,419046,0
4872,1409690,693166,0
4873,570258,2496286,0.16170708844799042
4874,2880138,4847103,0
4875,2071647,4750152,19.862505083533367
4876,3375317,3225785,0
4877,1160134,1416239,0
4878,832528,1779572,0
4879,394828,2124682,0.529746071284225
4880,2475214,334474,0.14056876154399017
4881,4630411,2255454,6.371972932334626
4882,4307561,1344353,1.2405275440426946
4883,3024760,2485225,0
4884,1191908,2767513,0.4379477515154264
4885,1306569,2120801,26.272653912465717
4886,3272770,1276094,0
4887,268091,2055183,0.5269013876681299
