0,source,sink,z0_shortest_path
5495,3612086,2965976,5
5496,1586544,1341257,4
5497,3380707,2473946,5
5498,4579567,3536771,4
5499,2533535,2767445,4
5500,1949773,4258881,4
5501,2478428,4697263,5
5502,882041,935076,4
5503,3221162,4476973,5
5504,1355134,2726221,5
5505,337811,1100007,4
5506,644239,1273211,4
5507,3635475,1883474,5
5508,2134067,3054160,4
5509,850696,1081673,5
5510,983079,1104836,5
5511,1671608,3843863,4
5512,1132141,359384,4
5513,4034711,473866,4
5514,2241041,3482124,5
5515,4365079,3929446,5
5516,1468871,892442,4
5517,2299553,2803914,5
5518,1990708,1967535,5
5519,4198755,436587,3
5520,3212515,1523005,4
5521,649131,3382220,3
5522,3880076,140869,4
5523,4571066,3696520,4
5524,385356,2573562,5
5525,4543069,3401896,4
5526,4816752,4720052,4
5527,703011,3908578,4
5528,932502,659461,4
5529,2053154,892115,5
5530,684137,3448857,4
5531,145153,1230286,4
5532,2089763,1250076,3
5533,4387175,2650135,5
5534,1130053,362068,5
5535,3159115,2334104,5
5536,2644750,1036519,4
5537,4204759,2496066,5
5538,3121978,1767826,3
5539,404614,3472416,5
5540,3647328,2125950,5
5541,761642,2604450,4
5542,671117,1026993,4
5543,3242951,55605,4
5544,3483474,2021000,3
5545,4073242,2388010,4
5546,4167254,1902397,5
5547,3404310,4010864,3
5548,4139951,421599,4
5549,1490229,4190018,4
5550,3401940,4262854,4
5551,99276,282657,5
5552,1430185,1432645,5
5553,4135578,1114052,4
5554,1012882,2785140,4
5555,4325697,4337196,4
5556,4316357,4063831,4
5557,3985433,184306,4
5558,4342270,4684282,4
5559,2882248,2258296,5
5560,487618,3772242,5
5561,2069309,1234355,4
5562,642113,3534330,4
5563,1490579,1679777,4
5564,4302645,3636399,4
5565,2804468,2081011,5
5566,2315538,3819552,5
5567,4178938,882228,4
5568,3566779,3167501,4
5569,4812307,4117982,5
5570,4828636,1013766,4
5571,2715516,3315625,6
5572,2904420,1495776,5
5573,4777830,4191058,5
5574,785639,1061645,4
5575,4119741,1184153,4
5576,444475,1353272,5
5577,727331,3599667,5
5578,3180050,123327,4
5579,693618,1412576,4
5580,1006202,4752008,3
5581,1353674,3680756,5
5582,3900393,4609369,4
5583,1557585,4226470,4
5584,4564778,2911340,4
5585,1720179,4055730,5
5586,2113556,1322190,5
5587,2606987,415165,5
5588,302932,2373788,5
5589,4373749,3118584,4
5590,1545639,116398,3
5591,4861968,882682,3
5592,4447454,1319522,6
5593,2519881,4311715,5
5594,514683,1685982,4
5595,4262635,221567,3
5596,2293708,2393566,5
5597,533065,3748930,4
5598,2183498,2745749,4
5599,4583007,4550391,4
5600,451577,3184287,3
5601,4029322,2296419,4
5602,952565,2902525,5
5603,3021839,810720,5
5604,1081575,80380,4
5605,2097861,1872247,5
5606,3209881,2918748,4
5607,4263249,4765416,5
5608,4132368,3610954,5
5609,2899687,2728778,5
5610,4859668,4287269,4
5611,1525257,2666041,4
5612,1380257,1269449,5
5613,3645640,3495291,4
5614,194983,2061373,5
5615,4461570,359545,4
5616,4472405,3673478,4
5617,2009482,3364451,5
5618,1960575,2387939,3
5619,1663774,60607,5
5620,4000135,1568039,5
5621,49020,1272867,5
5622,2362196,905560,5
5623,2110080,2306133,5
5624,4349949,360911,4
5625,1278745,2892493,4
5626,4180431,1422666,5
5627,4845388,922765,5
5628,2101699,367318,3
5629,1852137,3332982,5
5630,1312807,1612000,5
5631,3817201,4829271,3
5632,3031127,781700,4
5633,3641204,2918532,4
5634,4468412,1470297,5
5635,4390135,4760098,5
5636,4867057,1641665,4
5637,4782805,4290298,4
5638,3433781,613639,4
5639,3880070,2775855,5
5640,1834956,2903629,5
5641,3294618,1545129,4
5642,3143204,817577,3
5643,3056824,2489283,4
5644,4782985,757349,5
5645,361005,3599247,5
5646,2601553,607081,3
5647,4343199,2382069,4
5648,483945,3864983,4
5649,806132,1280608,4
5650,265244,1231847,4
5651,1762796,2533776,4
5652,3114172,1416245,4
5653,2891577,3530225,5
5654,1685759,3206576,3
5655,2382349,2962068,3
5656,840695,3875087,5
5657,4604570,679946,5
5658,1487416,1924220,4
5659,3754088,4726833,4
5660,2691834,3354958,5
5661,2620009,4362899,4
5662,517930,3178618,4
5663,4363854,145602,4
5664,1349704,867657,5
5665,379368,3304884,4
5666,1904365,2453141,5
5667,4137992,1504968,4
5668,4619661,2251887,5
5669,2967281,289076,5
5670,1727467,622026,3
5671,140180,1709167,5
5672,1711872,205294,5
5673,3765111,544859,4
5674,4537390,2266630,4
5675,3355106,1369701,5
5676,2531730,3268665,4
5677,3795894,1657746,3
5678,218390,50079,4
5679,2640149,1614290,5
5680,3357416,3913647,5
5681,1878619,280302,5
5682,3920572,1840626,3
5683,3849604,2234118,5
5684,3725592,2265305,4
5685,3778230,859001,5
5686,3967635,2396257,3
5687,3228130,2763911,5
5688,1437088,4815984,4
5689,2719325,276380,5
5690,4136479,3101635,4
5691,4542735,3634738,5
5692,1969210,1741770,5
5693,590107,2251630,4
5694,1149318,1464704,5
5695,895132,3241320,4
5696,3978571,1434317,4
5697,73281,1890349,4
5698,3435893,1951165,4
5699,3706746,513931,5
5700,4787884,1599485,4
5701,286464,4289989,5
5702,1894533,3508977,4
5703,843917,2872662,4
5704,4306202,2842220,5
5705,2226826,3901298,4
5706,2267043,1204947,5
5707,4548446,3913437,5
5708,185615,3532146,5
5709,342476,1915424,4
5710,2952294,966675,4
5711,488532,3352576,5
5712,414583,213644,5
5713,1620739,2643355,4
5714,4459630,1974834,4
5715,1867606,4731879,5
5716,490655,1975085,5
5717,2839274,3302966,5
5718,4114892,2723805,3
5719,2318501,4392225,4
5720,4742338,1340193,4
5721,1403696,2657224,5
5722,4134073,530310,4
5723,3971087,3448225,4
5724,843540,763424,5
5725,4498644,4324021,5
5726,2352304,264793,5
5727,2681114,2691774,4
5728,2909334,2235551,5
5729,2108214,3455944,4
5730,4613652,3034096,4
5731,1134013,1929700,5
5732,3383406,38392,4
5733,1114775,4362847,5
5734,2137432,1142042,3
5735,3273599,2724405,5
5736,960753,3036451,5
5737,1083344,1002809,4
5738,3646479,2696052,5
5739,1484630,2463263,5
5740,3557438,528697,4
5741,1159623,3340900,5
5742,1103287,4641963,4
5743,193244,4252092,4
5744,3099472,539387,4
5745,4843122,2495764,5
5746,3119591,4069718,4
5747,4634728,951185,3
5748,956643,3662554,4
5749,2005612,3866794,5
5750,4004812,1444329,4
5751,3777329,1830962,3
5752,467680,1628476,5
5753,3380387,4324962,4
5754,4066923,4165922,4
5755,3175544,3851641,5
5756,4130897,3934652,4
5757,1165227,162480,4
5758,3778524,627912,5
5759,599780,2415318,4
5760,4782702,1648864,4
5761,3404900,4270512,5
5762,3195022,3533243,5
5763,3948514,4172052,4
5764,3968226,697827,5
5765,4250308,4594824,3
5766,899692,4667870,4
5767,3733526,699089,5
5768,1959423,2392844,5
5769,2074233,2097328,4
5770,3941649,726091,5
5771,4701884,40594,4
5772,1781580,4112825,5
5773,53138,1734884,4
5774,1750,732286,4
5775,3523557,374633,5
5776,3680364,4545293,5
5777,4654,2589337,3
5778,2484621,3183760,5
5779,1122006,4185668,5
5780,1775838,1207342,4
5781,886938,1528782,5
5782,7482,1678273,5
5783,1859068,3781959,4
5784,1529058,3840339,4
5785,2359635,842303,4
5786,1466718,1763960,3
5787,2771765,4650170,4
5788,2283642,2203400,5
5789,4178886,2932729,4
5790,3586947,546380,4
5791,2632089,4416953,5
5792,4023275,107727,5
5793,4528594,3005808,5
5794,112072,4347638,5
5795,2063294,2658442,4
5796,4608569,1665652,5
5797,2959928,4665125,5
5798,2580444,4130016,5
5799,200787,1083262,5
5800,1486860,4730412,4
5801,2264932,91800,4
5802,897848,3361228,4
5803,4143914,143957,4
5804,896714,2230953,5
5805,1005343,3849322,5
5806,1224152,81493,3
5807,4022328,418643,4
5808,3358717,2049683,5
5809,228630,4409351,5
5810,1818070,3305730,5
5811,3073432,622038,5
5812,3347189,2305755,5
5813,3273667,3702302,4
5814,1685911,813327,5
5815,3893942,3772291,5
5816,897002,1448319,5
5817,4387514,4119660,5
5818,3762426,3418516,4
5819,902937,4241804,4
5820,2049889,81337,4
5821,202083,901802,4
5822,1749864,3299254,4
5823,1756173,1573509,5
5824,4286917,1009547,5
5825,3331069,655594,4
5826,417249,2763738,4
5827,1931019,3851420,5
5828,264493,1645144,4
5829,276530,539724,4
5830,2104547,775657,5
5831,4296610,750962,4
5832,3900782,1164590,3
5833,1249761,4547883,4
5834,4262535,2504374,4
5835,2104780,929374,5
5836,687336,4307923,4
5837,4249621,1416518,5
5838,4652058,186512,4
5839,4766410,3488667,4
5840,2832509,2567154,4
5841,4261615,4272133,4
5842,801988,1594985,4
5843,4677363,2251967,4
5844,95579,947257,4
5845,192789,4804058,4
5846,1865746,1328109,4
5847,1022280,2895334,4
5848,506441,3411153,4
5849,1524983,920858,3
5850,3469080,1920132,3
5851,41890,1140421,5
5852,4076807,1980884,5
5853,221295,297407,4
5854,1622012,4214169,5
5855,3006462,3748686,4
5856,4748198,2934108,4
5857,1377573,1339907,4
5858,575228,3592634,4
5859,371,2343637,5
5860,2644920,3752301,5
5861,947731,2897106,3
5862,3064495,367417,4
5863,2523089,3168732,4
5864,520208,111507,5
5865,3469906,2750328,5
5866,1046467,160424,4
5867,3637202,4359986,4
5868,4489428,244067,4
5869,2119403,3430314,4
5870,3315263,372562,4
5871,947598,896571,4
5872,1024770,905924,4
5873,1210625,1044844,5
5874,2016576,1494860,5
5875,1144541,3312379,4
5876,2882368,3468133,5
5877,4719755,868591,5
5878,3325873,4146356,3
5879,958981,4428183,5
5880,4528692,2750131,3
5881,4139054,2079365,5
5882,2619091,2736537,5
5883,615158,4564258,4
5884,836057,2310318,5
5885,2476174,4829333,4
5886,3609028,4485725,5
5887,803663,2398300,4
5888,4742303,1111188,4
5889,817070,4417272,3
5890,4570480,1806775,4
5891,4581087,2401804,4
5892,1358294,2560839,4
5893,2186101,2710867,4
5894,278878,3773357,4
5895,1510595,3970562,5
5896,3734840,1358776,4
5897,1093444,2842911,5
5898,1089359,2590522,4
5899,3754810,298415,4
5900,1698482,4501292,5
5901,4446757,489999,5
5902,1396765,4406028,4
5903,4351126,4185104,5
5904,2806705,1121610,3
5905,3612592,3026798,3
5906,3923181,2096353,5
5907,460139,4706787,4
5908,120974,2802769,4
5909,1117936,3263020,5
5910,3576961,3188328,3
5911,4421030,1712117,4
5912,3985587,1712915,4
5913,2406936,4864323,4
5914,2009471,2933206,3
5915,982665,2502263,5
5916,4378445,4344807,4
5917,4702633,5250,4
5918,2513484,3392380,4
5919,2037818,1464338,4
5920,1511629,3538540,5
5921,2337654,4320211,4
5922,2153570,3130493,5
5923,747895,828093,3
5924,274402,2332663,4
5925,2399596,1673947,5
5926,3838289,829892,5
5927,1775842,1038231,4
5928,4777865,4225348,5
5929,1923548,2765218,3
5930,3351803,90324,4
5931,403267,3088322,4
5932,3025761,1593570,3
5933,131499,4272736,4
5934,333318,453837,5
5935,3015480,2155242,5
5936,788291,260928,5
5937,2781808,1866209,4
5938,1562097,420848,4
5939,3254190,4143835,5
5940,708951,4602848,5
5941,1654116,4439124,5
5942,3386289,237087,5
5943,1780676,4780613,4
5944,3322273,1786199,5
5945,2518141,2295162,4
5946,4150257,3798223,5
5947,927877,2989282,4
5948,1379388,3708194,4
5949,4828330,1008085,3
5950,3232711,1161974,4
5951,3195396,3301216,4
5952,1693466,1703135,4
5953,2728928,3576086,5
5954,484372,4448551,4
5955,1085157,4017110,4
5956,790913,3864794,6
5957,2534890,811170,6
5958,4108379,4132214,4
5959,317515,1520196,5
5960,581460,2947679,5
5961,612822,3741813,4
5962,1503143,3094666,5
5963,2623436,4622854,3
5964,1262571,1807831,4
5965,64236,794461,3
5966,2641670,1601265,4
5967,4711723,779179,4
5968,1618620,4280150,5
5969,4469474,2077454,5
5970,1057216,2456720,4
5971,4009343,780633,5
5972,3181262,3654617,4
5973,4597000,1109952,5
5974,961873,4792238,5
5975,819007,1611146,5
5976,2617289,1730485,5
5977,3112014,3931869,5
5978,1671627,3080423,5
5979,2964686,1265286,5
5980,653497,2814801,4
5981,1528332,411180,5
5982,4854138,4505896,4
5983,1865728,3303025,4
5984,1941846,1308389,5
5985,3691456,4368883,5
5986,2761485,1374876,3
5987,4154251,3767483,4
5988,2329054,1911229,4
5989,1763213,4188930,3
5990,2693665,4850142,5
5991,1034272,3366879,5
5992,2620863,2600388,4
5993,3210488,646916,5
5994,4441542,250828,4
5995,1283565,1969582,5
5996,4085408,2158356,5
5997,1136796,1020377,5
5998,3285138,2882956,6
5999,2532065,1634525,4
6000,3526378,4383954,4
6001,925185,961992,5
6002,3624822,4753214,5
6003,674356,3557950,4
6004,15663,3699221,5
6005,4534056,2937265,5
6006,2072156,3082508,4
6007,2168553,386665,4
6008,2662119,2174925,5
6009,3730551,2400997,3
6010,2249791,621214,5
6011,541161,253484,5
6012,900717,2148172,4
6013,516422,1728242,4
6014,758595,3814406,4
6015,2631797,296892,4
6016,3565156,1282296,4
6017,4316814,2654877,5
6018,4054199,3410025,4
6019,1524609,29142,4
6020,1672207,2598659,4
6021,4536612,647258,4
6022,2686003,4010815,5
6023,4469330,2661821,5
6024,202192,3768412,5
6025,84007,80447,4
6026,2597760,387865,4
6027,4347956,2088557,5
6028,4780266,941052,4
6029,3461733,1898988,5
6030,2959992,521323,3
6031,3343257,1338977,5
6032,975919,4814721,4
6033,4630424,4800335,4
6034,1146700,3443551,5
6035,1194409,336807,3
6036,2813258,3997003,4
6037,640381,1632041,4
6038,3593693,1186625,4
6039,444743,1277748,4
6040,3890049,2124420,4
6041,2391936,855714,4
6042,4331140,3482944,4
6043,4017578,368349,4
6044,203925,1276534,4
6045,1144551,3037847,5
6046,3770205,1496613,4
6047,2653367,2251505,5
6048,2884902,4208679,5
6049,4449855,4066906,4
6050,700391,3884391,4
6051,862636,1297681,5
6052,1516922,3344465,4
6053,3840309,1449579,4
6054,347006,356206,4
6055,2505499,2016142,5
6056,24881,1919694,5
6057,1537441,2542326,5
6058,4252442,2114999,5
6059,3802121,3686073,4
6060,1439629,1418471,4
6061,1310984,1225187,4
6062,3361397,3245211,4
6063,1691408,2687095,5
6064,2238957,2552053,5
6065,251434,354653,4
6066,2433181,4262376,5
6067,4371494,3786149,4
6068,1332261,244586,5
6069,4821655,2996799,5
6070,4066845,76255,4
6071,107768,4548087,4
6072,2862524,1281585,5
6073,779650,1515628,4
6074,320173,461442,3
6075,3959099,3389525,5
6076,762089,393924,4
6077,579195,304275,4
6078,966039,4402185,6
6079,593905,4458770,4
6080,3326927,3298865,5
6081,135626,611786,5
6082,405127,3116756,4
6083,1627043,3119952,5
6084,2266326,4160305,4
6085,4835812,2686358,5
6086,224644,3867261,4
6087,4724454,2274420,4
6088,4053102,1468766,4
6089,4195647,472910,5
6090,2179465,3154914,5
6091,3368800,276702,4
6092,102664,1930388,3
6093,1254702,280879,5
6094,796660,3682031,4
6095,3264118,1627923,4
6096,4033383,9680,5
6097,724894,3222316,5
6098,3566437,885973,5
6099,2364869,344699,4
6100,4222500,529149,5
6101,2644680,3847805,4
6102,1765786,2684528,5
6103,254775,642455,4
6104,3883552,3295279,5
6105,4290651,571547,5
6106,333995,2600677,5
6107,38921,1934915,5
6108,3109933,1560132,5
6109,954017,114774,4
6110,3907530,343745,5
6111,4177725,3660829,5
6112,2845919,1272701,3
6113,62948,2370463,3
6114,4745060,3702461,5
6115,1444739,3571042,4
6116,3927164,1649967,5
6117,3214243,147835,4
6118,2804273,3411051,3
6119,1686058,4751345,4
6120,385552,560913,4
6121,1510075,2920264,3
6122,2587750,749544,4
6123,260332,2772148,4
6124,2531138,1736360,3
6125,3513078,1544376,5
6126,3373166,1556516,5
6127,4244517,3299754,4
6128,1084796,2179310,5
6129,2551066,3410655,3
6130,428754,3025576,5
6131,471387,2538054,3
6132,4361939,1621408,4
6133,3241343,719362,5
6134,2714613,3633918,4
6135,1565711,1722443,5
6136,4776139,2988030,5
6137,4111048,3466367,5
6138,4652930,815452,4
6139,1361692,2998737,4
6140,4265285,4039067,4
6141,3242306,3123777,3
6142,1971430,1704040,5
6143,133927,2953819,4
6144,2056599,503250,5
6145,4532539,3995982,5
6146,983347,2873181,3
6147,4427205,124070,4
6148,16834,2085095,5
6149,1305496,1979680,4
6150,1780876,765932,5
6151,2061566,3708046,3
6152,223003,1126482,5
6153,2918759,4575009,5
6154,4096090,3473775,3
6155,4524744,2010026,4
6156,816831,1819395,4
6157,1291488,3784755,5
6158,4615794,3732407,4
6159,3891878,2536302,5
6160,4039394,1542099,5
6161,4343640,2599970,4
6162,80818,3864725,5
6163,1956113,3233121,5
6164,1959617,2810236,4
6165,4005547,2752478,4
6166,3345406,184917,4
6167,1041531,2378092,3
6168,4808884,2649576,3
6169,994052,4790849,4
6170,3570401,4430014,5
6171,3065843,1438476,4
6172,1379539,1376437,5
6173,1368458,1012944,4
6174,2579639,4490264,4
6175,1134724,273996,4
6176,1411702,3858222,4
6177,3064324,3886796,4
6178,923584,1699711,5
6179,421504,2618575,5
6180,220968,4862981,5
6181,4602408,423772,5
6182,2920157,2254581,4
6183,1158170,4326826,5
6184,1523424,97131,4
6185,883963,2319257,5
6186,4682065,397513,5
6187,4720449,2096282,5
6188,2697184,1479120,4
6189,1009685,2382227,5
6190,2253243,2745306,3
6191,231374,3616687,5
6192,2833213,4442153,4
6193,1623038,2267545,4
6194,2256277,710439,4
6195,2396622,1495825,4
6196,1005039,4150497,3
6197,620678,4007669,6
6198,1659111,2464824,5
6199,1036244,1973513,5
6200,3780539,4005196,4
6201,3641412,1765285,4
6202,3032792,1654925,4
6203,17051,4005651,4
6204,2289098,1822260,4
6205,564680,3283875,4
6206,2480790,3384813,5
6207,2882960,152707,4
6208,2216872,4812651,4
6209,4128095,2876003,6
6210,1975768,159825,5
6211,582416,1894733,5
6212,3430789,2948437,5
6213,3970886,2690851,5
6214,3648634,2678157,5
6215,3520637,2306820,5
6216,921898,3324114,4
6217,4231664,3068833,5
6218,517779,2907390,4
6219,2628066,1104715,4
6220,2955449,2271577,3
6221,1806653,3361057,4
6222,3647505,612311,5
6223,511755,3395859,4
6224,3535402,2429505,4
6225,2545664,1382332,4
6226,144134,1930886,4
6227,3429316,4624791,5
6228,2676298,699939,4
6229,4692006,1007922,4
6230,2056721,1834892,4
6231,2516088,1545659,4
6232,3551471,1931466,4
6233,3361483,4605682,5
6234,2548912,1787624,4
6235,2835062,3958439,5
6236,4266662,2551428,5
6237,862467,2021845,5
6238,1996150,3921028,5
6239,2396147,4306168,4
6240,2347592,4673089,5
6241,4857377,4711499,5
6242,2749065,3401158,5
6243,3309628,3565097,5
6244,2512360,2681922,5
6245,79286,114432,4
6246,818779,3821007,5
6247,2589346,20116,3
6248,1311835,273946,4
6249,555822,3861172,4
6250,2221668,1790534,5
6251,214713,4076262,3
6252,3532236,68113,4
6253,15543,3299546,5
6254,3343231,161682,4
6255,237382,3389193,5
6256,1536465,3961638,5
6257,4835750,1091491,4
6258,4005421,661052,4
6259,1540458,4125127,5
6260,439902,2265637,5
6261,977603,1701484,4
6262,785220,26226,4
6263,1061305,2325060,4
6264,2835905,3749938,4
6265,3682453,4569061,5
6266,90283,3974937,4
6267,4288147,2279219,5
6268,2602290,4079728,4
6269,4263078,4842609,5
6270,563950,3493793,5
6271,385403,4769190,4
6272,248109,1986458,4
6273,4045246,1700633,5
6274,2608574,566428,4
6275,2920042,3939638,4
6276,1651930,4298565,4
6277,133805,3167409,3
6278,3942785,2505904,4
6279,3244658,1864413,5
6280,1198697,44660,4
6281,1098206,2745826,5
6282,1016860,2248634,4
6283,2450006,2374871,4
6284,1652403,4218478,5
6285,995425,944256,5
6286,2768736,4007229,4
6287,2707778,3369956,4
6288,1455695,4591887,3
6289,3887967,4293636,5
6290,2785452,1919765,3
6291,935693,1568837,4
6292,2696567,138625,4
6293,3436388,1274494,5
6294,4819028,3115537,4
6295,1486134,548458,4
6296,4670119,3609639,5
6297,39834,3517796,5
6298,3883536,973728,4
6299,3082997,4114469,4
6300,4369917,2979994,5
6301,1228239,2021367,5
6302,417408,112795,5
6303,2634623,2226606,5
6304,4694205,1407262,4
6305,4670594,4388533,4
6306,1184544,4445678,4
6307,821257,28725,4
6308,4316804,2371921,4
6309,4450967,3181497,5
6310,1889632,2285248,5
6311,3309649,4004547,4
6312,3812699,164206,4
6313,2608866,3351286,4
6314,1177069,1523757,5
6315,2569677,2058325,5
6316,1949210,754440,4
6317,2473006,1978898,3
6318,2140377,952601,5
6319,1363794,3776505,4
6320,3101629,3074658,5
6321,4293989,2767194,4
6322,4711207,993049,4
6323,1375301,1765758,4
6324,2267770,4165123,5
6325,993406,1525906,3
6326,1855437,539991,4
6327,4224030,1441291,5
6328,1840549,4522600,5
6329,3144127,2655410,4
6330,660426,2798997,5
6331,2309752,2436877,5
6332,4466772,105678,3
6333,3580670,4528992,5
6334,135232,2727130,5
6335,2012164,1921098,4
6336,3543828,3938396,3
6337,3711441,341700,4
6338,4227201,1991732,4
6339,2830309,3135518,4
6340,2929480,3454301,5
6341,4158373,4470501,5
6342,1848861,3585889,4
6343,829202,1200455,5
6344,4608808,801230,4
6345,2515427,415139,5
6346,1126210,528174,4
6347,4576806,2094595,5
6348,4575341,42477,5
6349,1797283,4187465,5
6350,358193,3852991,3
6351,461731,571692,4
6352,504617,1447212,5
6353,64920,2086089,4
6354,303744,3128399,5
6355,3068316,4449180,5
6356,851951,2644484,5
6357,2153659,2640592,4
6358,1285868,2628454,3
6359,4327100,4238881,5
6360,3996172,104695,4
6361,1930971,3497332,5
6362,3946256,749824,5
6363,1810,1176126,5
6364,2910610,848454,4
6365,3186268,3176462,4
6366,2671458,3445315,4
6367,3678373,4097712,5
6368,3802906,1209448,4
6369,927529,2924251,5
6370,2053271,4497101,4
6371,4167324,3126354,4
6372,3144509,681092,4
6373,62176,2098100,5
6374,1027246,2525308,5
6375,391536,720617,4
6376,3127242,1321582,4
6377,4100878,4096269,5
6378,764356,846876,4
6379,4071718,3959022,5
6380,3091555,1909525,4
6381,4835789,4516617,5
6382,1412684,3412641,4
6383,1049138,3318981,4
6384,370789,4676196,5
6385,4751413,1034121,5
6386,3848712,43350,5
6387,1404368,3369431,4
6388,2424241,1677799,4
6389,4030652,2299672,5
6390,3200550,1359430,4
6391,3213812,3781288,4
6392,864976,3357877,4
6393,1071407,4246405,4
6394,1430413,937755,4
6395,566450,111707,5
6396,617932,2546516,4
6397,697592,4306843,5
6398,2972666,1654150,5
6399,227553,2334741,4
6400,3560799,2105119,3
6401,1305083,587898,4
6402,2455152,3242964,6
6403,2566839,2808368,5
6404,4170298,3060398,5
6405,85057,1583330,5
6406,818725,3059576,4
6407,3192283,2120662,4
6408,4538760,1481333,4
6409,4379242,4301311,5
6410,1570824,2501343,5
6411,86168,632635,5
6412,2605947,3336667,4
6413,4041335,2434482,3
6414,2176702,1299598,4
6415,1223441,2060442,4
6416,184974,1338452,5
6417,4766594,504480,5
6418,2461600,952540,5
6419,1510035,2948167,5
6420,3789974,4366314,4
6421,2723026,3278636,4
6422,4454795,3891438,5
6423,3093331,2854197,5
6424,2965770,1568343,5
6425,531910,176045,4
6426,3045784,4691913,5
6427,3466832,3305197,5
6428,265837,606330,5
6429,1942418,1754339,5
6430,3119737,471483,5
6431,1494259,1651096,4
6432,1277378,2153158,4
6433,4259052,1676237,5
6434,4354923,3511783,5
6435,1501128,868741,5
6436,2744125,3699357,4
6437,2866181,788150,4
6438,906447,758567,5
6439,2543627,2469708,3
6440,1470519,3293436,4
6441,1193057,618911,4
6442,883089,3106609,5
6443,2767155,4860325,5
6444,3271031,1496773,4
6445,3266679,211200,5
6446,2238752,4843452,5
6447,3265175,2736228,5
6448,2593279,2941545,5
6449,1147553,614912,5
6450,2911355,224468,5
6451,1540591,4654772,4
6452,3363822,3928890,4
6453,2535316,3238938,4
6454,4040464,4771752,5
6455,98933,2490277,4
6456,1828128,2809503,4
6457,2303613,2900628,5
6458,2424802,777425,3
6459,1809880,3194696,5
6460,1980575,1185390,4
6461,3913781,4725813,4
6462,550648,3315068,4
6463,4579386,898993,5
6464,917796,4440519,4
6465,3526747,2141716,4
6466,4611523,3893547,4
6467,4758614,4043317,3
6468,1575289,1275443,4
6469,3451084,2688915,4
6470,703388,1436653,4
6471,1592207,4661740,5
6472,1838479,2390869,4
6473,1564989,3274319,4
6474,2330872,4589005,4
6475,2294600,3130074,5
6476,3427305,2865752,5
6477,90133,2704829,5
6478,738089,1046186,4
6479,130455,4687424,5
6480,4264779,3628469,5
6481,648142,4215139,3
6482,836644,2668114,4
6483,4539607,4572651,4
6484,753195,3922442,5
6485,1885962,4051864,5
6486,478499,4685019,4
6487,4299743,558863,4
6488,1455656,1747203,6
6489,1262141,462434,4
6490,862730,2400026,4
6491,958448,4547436,5
6492,591729,3234178,4
6493,30592,3822293,5
6494,2871966,3825883,3
6495,4384995,2825446,4
6496,4785248,1396581,4
6497,1284301,2641411,4
6498,4817282,574945,5
6499,678191,3075635,5
6500,1796804,2051144,4
6501,2507565,4574420,4
6502,4212706,4644971,5
6503,2358719,1739762,5
6504,1795317,701055,4
6505,4242240,1505782,5
6506,2941302,115114,4
6507,1919064,45777,5
6508,3691034,1561249,5
6509,2085210,2370318,4
6510,113925,1179954,5
6511,3665508,337051,4
6512,3772041,59438,3
6513,2220679,4260704,4
6514,3602014,1582418,4
6515,4277665,1076348,4
6516,1986100,4705735,5
6517,691023,1570139,5
6518,2093446,2642833,3
6519,4334540,3296580,4
6520,2683510,2362951,4
6521,4117304,2791668,5
6522,2585515,3876755,3
6523,1922128,2599273,4
6524,308948,918163,5
6525,458169,3566292,4
6526,2811427,652601,3
6527,27696,776181,5
6528,1459817,1170636,4
6529,3502012,3002294,5
6530,1731913,111396,5
6531,2537382,189717,4
6532,4803713,1625855,5
6533,3526565,2532484,5
6534,879124,4518325,5
6535,338486,1082347,3
6536,4619553,2222674,4
6537,4654031,2016035,5
6538,2346289,469784,5
6539,2642490,4041595,5
6540,2594164,1325008,5
6541,3979876,2929413,5
6542,3979478,257758,4
6543,540033,2998237,5
6544,1034231,3306452,3
6545,4230398,2913265,5
6546,2743803,268785,3
6547,146568,2768090,5
6548,4502385,1643707,4
6549,4155446,1918534,5
6550,156693,2196818,5
6551,1534761,1497387,5
6552,1539593,2969475,4
6553,3560121,1689992,4
6554,719194,594055,4
6555,3408105,501476,5
6556,1887038,2222384,4
6557,2842409,2884708,5
6558,3516018,1900181,4
6559,560767,2187834,5
6560,2822812,2980589,4
6561,4497093,1192963,5
6562,639832,1227104,3
6563,4055144,4655797,5
6564,3206129,890650,4
6565,1391550,1968645,5
6566,2815644,4368126,5
6567,3307389,377062,5
6568,466414,979303,5
6569,2243442,3366854,4
6570,20576,690334,3
6571,1246937,4504185,4
6572,4055148,1642927,5
6573,4263307,416166,5
6574,96881,4598966,4
6575,1006677,3453413,5
6576,1647819,3171152,5
6577,4825339,682813,5
6578,2462282,3746056,4
6579,4758540,2198585,5
6580,3917458,494632,3
6581,4362886,905448,3
6582,3455858,4103165,5
6583,98341,3309836,4
6584,3834434,4262434,4
6585,3958405,2319516,5
6586,3064919,4209554,5
6587,800199,891934,5
6588,4573526,3231406,5
6589,1830491,1675409,5
6590,2909,1466613,4
6591,1360311,3614149,5
6592,434436,1254629,4
6593,4518283,4223378,5
6594,3836322,2916967,5
6595,2397321,871834,3
6596,1763948,3255069,5
6597,60610,1085510,4
6598,268140,22435,4
6599,2041380,3321889,5
6600,4729292,3358921,5
6601,3456919,4500475,4
6602,4148042,3858857,5
6603,2319657,2871473,5
6604,4194885,2519984,5
6605,1692851,2487208,4
6606,456403,185066,4
6607,3663259,1419276,4
