0,_sink,_source,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,out_degree_a,out_degree_b,z1_b_to_a
6233,4383159,1223102,37,24,0.11821086224213782,24000000.0,313,0,0
6234,4625985,2299912,226,289,0.08451757663256636,0.13517305887035871,2674,2138,0
6235,1477566,4578655,972,68,0.3726993863601613,0.350515462110745,2608,194,0
6236,3578789,1861711,22,49,0.7333333088888897,49000000.0,30,0,0
6237,1503250,3392535,6,1,0.0697674410492158,1000000.0,86,0,0
6238,3341056,3004094,31,2,0.360465112087615,2000000.0,86,0,0
6239,2616090,2135899,404,2,0.12923864359269396,2000000.0,3126,0,0
6240,865515,3225386,58,201,0.42647058509948105,201000000.0,136,0,0
6241,3108276,4716646,24,199,0.15686274407279252,199000000.0,153,0,0
6242,555666,718458,12,100,0.07947019814920399,100000000.0,151,0,0
6243,2779791,4810264,51,75,0.15937499950195316,75000000.0,320,0,0
6244,4779044,1564470,29,237,0.1726190465915533,237000000.0,168,0,0
6245,2178305,3474714,59,304,0.07632600248858215,304000000.0,773,0,0
6246,4771880,1326339,151,87,0.05594664688553292,87000000.0,2699,0,0
6247,2965375,807609,103,39,0.3479729717973886,39000000.0,296,0,0
6248,4586468,1482666,260,457,0.03803393796986045,457000000.0,6836,0,0
6249,1917370,54323,149,177,21.285711244898394,0.2873376618712051,7,616,0
6250,2330265,193805,141,452,0.19747899132005745,0.09582361668521863,714,4717,0
6251,733605,4298408,95,1,0.07042253515906409,1000000.0,1349,0,0
6252,1731912,113182,278,83,2.2601625832507106,83000000.0,123,0,0
6253,3324817,3759171,5,78,0.01766784446053765,78000000.0,283,0,0
6254,4593452,854025,85,23,0.7327586143727706,23000000.0,116,0,0
6255,2884416,4283855,157,22,0.4801223226907574,0.5499999862500004,327,40,0
6256,952893,2141424,94,86,3.2413791985731315,86000000.0,29,0,0
6257,4409813,4619061,5,5,0.025773195743437137,5000000.0,194,0,0
6258,3364546,4388455,195,103,0.01695357329012749,103000000.0,11502,0,0
6259,762964,3541501,131,3,0.2543689315449147,3000000.0,515,0,0
6260,364458,2337068,137,98,0.08616352195838771,0.26923076849112426,1590,364,0
6261,890960,1455727,141,1,1.4999999840425533,1000000.0,94,0,0
6262,3723250,185853,14,2,0.14141413998571575,2000000.0,99,0,0
6263,4288798,3531100,12,15,0.010204081623976121,15000000.0,1176,0,0
6264,852814,4054509,57,91,0.32022471730210833,91000000.0,178,0,0
6265,4114575,1628691,3,16,0.13636363016528952,16000000.0,22,0,0
6266,4121411,3800305,3,551,0.06818181663223144,0.043344870984633035,44,12712,0
6267,4409813,2096490,115,5,0.9504132152858412,5000000.0,121,0,0
6268,214090,1632644,28,48,0.1228070170052324,48000000.0,228,0,0
6269,343584,759809,16,6,0.10810810737764792,6000000.0,148,0,0
6270,2207956,813202,50,10,0.6849314974666918,10000000.0,73,0,0
6271,4395510,4712508,13,33,6.499996750001625,0.21999999853333332,2,150,0
6272,3917621,1630993,3,5,0.096774190426639,5000000.0,31,0,0
6273,1196225,3498717,5,912,0.7142856122449125,6.857142805585393,7,133,0
6274,3833101,1076285,107,2,0.9145299067134196,2000000.0,117,0,0
6275,1340111,2560408,11,173,0.09322033819304798,0.3067375881086213,118,564,0
6276,792812,2690307,19,32,0.20879120649679994,32000000.0,91,0,0
6277,1582222,1981993,1413,19,1.2638640418033416,19000000.0,1118,0,0
6278,4047729,31098,13,139,0.09848484773875116,139000000.0,132,0,0
6279,3538910,1711569,38,2,0.11728395025529645,2000000.0,324,0,0
6280,475380,2152778,74,12,0.019037818364024232,12000000.0,3887,0,0
6281,2546813,195757,76,18,0.02677942211882332,18000000.0,2838,0,0
6282,4742630,3256646,21,40,0.12574850224102693,40000000.0,167,0,0
6283,2216042,1283175,17,70,0.20987654061880812,70000000.0,81,0,0
6284,4683579,2175599,67,58,0.25572518986364434,58000000.0,262,0,0
6285,2707342,2027803,74,4,0.08034744833838496,4000000.0,921,0,0
6286,1380448,2121585,5,103,0.1470588192041524,103000000.0,34,0,0
6287,952893,1807180,143,86,0.4039548011187717,86000000.0,354,0,0
6288,4194667,3609789,35,99,0.8974358744247213,99000000.0,39,0,0
6289,3299008,2952533,32,3,0.03312629396156699,3000000.0,966,0,0
6290,183794,2956147,26,7,0.2131147523515184,7000000.0,122,0,0
6291,3823314,1014721,4,63,0.07692307544378701,0.4315068463595422,52,146,0
6292,105683,1895458,18,19,0.09890109835768628,19000000.0,182,0,0
6293,1047789,1924479,69,164,0.3165137600159919,164000000.0,218,0,0
6294,3627773,173719,134,1,0.05509868418787061,1000000.0,2432,0,0
6295,1266511,4604264,11,89,0.3437499892578129,89000000.0,32,0,0
6296,2199228,1890475,18,27,0.11612903150884495,27000000.0,155,0,0
6297,1432887,3225386,58,143,0.42647058509948105,0.5742971864486057,136,249,0
6298,3489034,277167,4,76,0.06060605968778698,76000000.0,66,0,0
6299,1614313,3848381,96,2,0.2882882874225577,2000000.0,333,0,0
6300,879781,2451660,14,18,0.9999999285714336,18000000.0,14,0,0
6301,924833,2475214,8,18,0.4444444197530878,18000000.0,18,0,0
6302,3086451,1562061,1,14,0.014285714081632657,14000000.0,70,0,0
6303,1064883,914875,20,112,0.1724137916171225,112000000.0,116,0,0
6304,1305103,71051,20,75,0.16949152398735998,0.1842751838224197,118,407,0
6305,2609871,500201,1,1,0.041666664930555625,1000000.0,24,0,0
6306,819288,1493935,4,8,0.13793102972651622,8000000.0,29,0,0
6307,2759898,3579607,54,1,0.09090909075604532,1000000.0,594,0,0
6308,3393225,3202510,6,1,0.07594936612722322,1000000.0,79,0,0
6309,1503250,4096612,2022,1,0.005451545413353721,1000000.0,370904,0,0
6310,112551,1150281,106,16,0.14520547925314314,16000000.0,730,0,0
6311,2157727,547157,173,1,3.0892856591198985,1000000.0,56,0,0
6312,871332,4708115,7,18,0.2258064443288244,18000000.0,31,0,0
6313,1437899,2422604,27,233,0.11440677917624248,1.465408795815039,236,159,0
6314,1266825,1322684,52,2,0.11453744468163557,2000000.0,454,0,0
6315,1682097,1530855,41,3,0.34745762417408793,3000000.0,118,0,0
6316,1774334,3317934,620,415,3.4636871314877813,0.5246523381483535,179,791,0
6317,4779044,1628691,3,237,0.13636363016528952,237000000.0,22,0,0
6318,2379122,2121585,5,45,0.1470588192041524,45000000.0,34,0,0
6319,4543397,4544880,33,243,0.21153846018244574,243000000.0,156,0,0
6320,208465,2586529,1,35,0.06666666222222252,35000000.0,15,0,0
6321,1502867,3468777,84,6,3.3599998656000047,6000000.0,25,0,0
6322,1105233,1164032,6,292,0.6666665925926009,292000000.0,9,0,0
6323,3926802,127619,84,1642,1.1830985748859355,0.014915882416927841,71,110084,0
6324,1707715,4225437,110,120,0.10156971366429388,0.061443932380213034,1083,1953,0
6325,3356265,2806721,288,1,0.19999999986111108,1000000.0,1440,0,0
6326,4117610,1325436,6,295,0.08695652047889099,295000000.0,69,0,0
6327,4208957,738704,3,262,0.04411764641003461,0.03122393039789966,68,8391,0
6328,4575002,4572867,7,45,0.04861111077353395,45000000.0,144,0,0
6329,851822,779591,53,91,0.1536231879605125,0.17984189687778282,345,506,0
6330,3107755,3749748,75,61,2.205882288062286,61000000.0,34,0,0
6331,3785477,3828465,34,12,0.4657534182773505,12000000.0,73,0,0
6332,4820082,1836328,19,1,0.18269230593565086,1000000.0,104,0,0
6333,336189,460696,18,65,0.1730769214127219,65000000.0,104,0,0
6334,2031809,3066444,103,29,0.3626760550609998,29000000.0,284,0,0
6335,3025335,1630356,29,54,0.1266375540321504,54000000.0,229,0,0
6336,3824301,267534,24,21,0.06266318521497863,21000000.0,383,0,0
6337,731420,3113932,23,63,0.04339622633321467,63000000.0,530,0,0
6338,2647536,697912,42,1529,0.20689655070494312,21.5352109642928,203,71,0
6339,3959120,3644646,9,97,0.08737863992836273,97000000.0,103,0,0
6340,1488238,460696,18,82,0.1730769214127219,82000000.0,104,0,0
6341,1193087,2858107,204,183,0.13982179565468006,183000000.0,1459,0,0
6342,95673,1924479,69,24,0.3165137600159919,24000000.0,218,0,0
6343,4162950,2739333,44,94,2.933333137777791,0.7286821648939367,15,129,0
6344,3474208,2342340,1,504,0.03333333222222225,3.7894736557182434,30,133,0
6345,321857,575651,65,1,1.2999999740000006,1000000.0,50,0,0
6346,1956921,3994516,16,46,0.2051282024983564,46000000.0,78,0,0
6347,3347711,1985096,49,37,0.5505617915667215,37000000.0,89,0,0
6348,4422019,931647,5,2,0.09803921376393697,2000000.0,51,0,0
6349,4863728,1445324,93,10,0.09126594691730526,10000000.0,1019,0,0
6350,1579810,953115,78,266,0.3023255802235443,266000000.0,258,0,0
6351,2082827,3039452,56,2,0.0794326240008048,2000000.0,705,0,0
6352,2965375,3341679,87,39,0.05761589400157888,39000000.0,1510,0,0
6353,762964,233391,7,3,0.10144927389203952,3000000.0,69,0,0
6354,476407,4458811,102,4,0.32380952278155706,4000000.0,315,0,0
6355,1415397,3372601,228,8,0.27569528382624514,0.1904761859410432,827,42,0
6356,1678405,2410512,13,120,0.2549019557862362,0.3389830498898784,51,354,0
6357,1367613,2069466,43,178,0.15925925866941015,178000000.0,270,0,0
6358,3153504,4583413,13,556,0.09999999923076924,0.163529411716609,130,3400,0
6359,4116046,773004,86,1,0.21446383986417994,1000000.0,401,0,0
6360,1774334,2752758,58,415,0.3694267492393201,0.5246523381483535,157,791,0
6361,1321954,1255094,192,114,0.21476510043091152,114000000.0,894,0,0
6362,474307,3808182,158,6,0.3073929955109086,6000000.0,514,0,0
6363,701503,1304820,6,200,0.02830188665895337,0.3846153838757396,212,520,0
6364,3844365,3370067,155,62,0.20287958088628327,0.5535714236288266,764,112,0
6365,1378011,4600810,15,199,0.10273972532370053,199000000.0,146,0,0
6366,343584,3579607,54,6,0.09090909075604532,6000000.0,594,0,0
6367,4288798,811898,6,15,0.18181817630854014,15000000.0,33,0,0
6368,4208140,4021250,322,1,0.0855245683703786,1000000.0,3765,0,0
6369,1609289,1225417,7,24,0.2592592496570648,24000000.0,27,0,0
6370,4488598,1903802,118,1,0.8939393871671258,1000000.0,132,0,0
6371,774221,2359631,749,8,0.39235201655717533,8000000.0,1909,0,0
6372,3448488,3130360,29,15,0.04965753416154532,15000000.0,584,0,0
6373,532005,1579396,13,5,0.062499999699519235,5000000.0,208,0,0
6374,1905607,3590756,51,139,0.22466960253449514,139000000.0,227,0,0
6375,2402159,2171358,52,359,0.11206896527571343,359000000.0,464,0,0
6376,4304551,1486569,17,75,0.15044247654475684,75000000.0,113,0,0
6377,291125,3383620,4,7,0.033898304797471995,7000000.0,118,0,0
6378,3815840,250137,48,423,0.14999999953125,423000000.0,320,0,0
6379,3561262,4247587,132,176,0.10076335870170736,176000000.0,1310,0,0
6380,1996375,1601288,22,3,0.0964912276469683,3000000.0,228,0,0
6381,2416082,1615945,5,3,0.040322580319979186,3000000.0,124,0,0
6382,1860112,3341092,43,69,0.07095709559248004,1.0147058674307958,606,68,0
6383,4084740,1548013,96,23,0.7933884231951371,0.1411042936128571,121,163,0
6384,981592,3498717,5,134,0.7142856122449125,134000000.0,7,0,0
6385,4350093,218953,7,30,0.14893616704391135,0.1369863007443548,47,219,0
6386,857634,2872550,57,1,0.12925170038718434,1000000.0,441,0,0
6387,4696690,641527,24,440,0.16107382442232332,0.1500170473406011,149,2933,0
6388,1818269,4420475,17,168,0.29310344322235443,1.3548386987513008,58,124,0
6389,3188162,1983366,23,20,0.1004366807841193,20000000.0,229,0,0
6390,871332,1807180,143,18,0.4039548011187717,18000000.0,354,0,0
6391,2747148,1599720,1354,49,3.170960179927494,49000000.0,427,0,0
6392,3067078,2522287,76,227,0.8444444350617285,2.1214953072757448,90,107,0
6393,3240496,2707088,10,139,0.04098360638941145,0.04527687294942122,244,3070,0
6394,4395510,4590349,6,33,0.1176470565167244,0.21999999853333332,51,150,0
6395,315060,1781994,3,2,0.058823528258362186,2000000.0,51,0,0
6396,815993,2695091,7,11,0.10144927389203952,11000000.0,69,0,0
6397,1105233,4125905,58,292,0.7341772058964909,292000000.0,79,0,0
6398,524247,1164538,73,101,0.06342311028373318,101000000.0,1151,0,0
6399,1960538,2240718,2,237,0.038461537721893514,0.2529348983426522,52,937,0
6400,4335591,552835,16,87,0.3018867867568531,87000000.0,53,0,0
6401,3411931,1176065,202,160,3.8113206828052704,160000000.0,53,0,0
6402,2239775,717673,17,5,0.8947367950138528,5000000.0,19,0,0
6403,877557,1893341,167,75,0.3576017122963561,75000000.0,467,0,0
6404,4121411,4708115,7,551,0.2258064443288244,0.043344870984633035,31,12712,0
6405,2819030,2956147,26,1,0.2131147523515184,1000000.0,122,0,0
6406,2449296,2979388,437,2,0.16859567894730107,2000000.0,2592,0,0
6407,2734382,970600,204,312,0.3295638120685561,312000000.0,619,0,0
6408,3080263,617956,216,68,0.08985024954665131,68000000.0,2404,0,0
6409,410275,919101,2,7,0.048780486615110086,7000000.0,41,0,0
6410,299257,826234,258,35,0.020379146917821552,35000000.0,12660,0,0
6411,1703634,3959449,1,33,0.33333322222225925,33000000.0,3,0,0
6412,1366076,4298408,95,14,0.07042253515906409,14000000.0,1349,0,0
6413,228193,1050485,52,2,0.045936395719137456,2000000.0,1132,0,0
6414,4254453,2380958,7,768,0.1707317031528853,127.99997866667023,41,6,0
6415,538998,629031,68,1,67.999932000068,1000000.0,1,0,0
6416,1339133,1488632,64,6,0.032736572873280516,6000000.0,1955,0,0
6417,3377747,132853,376,87,0.1150902968732506,87000000.0,3267,0,0
6418,4607148,495684,74,5,0.23642172448427565,5000000.0,313,0,0
6419,4177994,1632157,134,3,1.252336436894052,3000000.0,107,0,0
6420,3512945,3694046,68,116,0.539682535399345,116000000.0,126,0,0
6421,3653797,4371955,22,268,0.1999999981818182,268000000.0,110,0,0
6422,2077429,4655006,1,244,0.05263157617728546,0.2312796206338581,19,1055,0
6423,127123,3269084,4,245,0.10526315512465384,245000000.0,38,0,0
6424,4003532,3392535,6,107,0.0697674410492158,107000000.0,86,0,0
6425,4013191,1299905,25,14,0.3424657487333459,14000000.0,73,0,0
6426,2292933,908090,41,2,0.07269503533210099,2000000.0,564,0,0
6427,2574560,2806721,288,172,0.19999999986111108,172000000.0,1440,0,0
6428,1488238,1091584,119,82,0.0897435896759098,82000000.0,1326,0,0
6429,732151,1150281,106,35,0.14520547925314314,35000000.0,730,0,0
6430,489300,202406,47,34,0.2685714270367347,34000000.0,175,0,0
6431,2685283,4565915,408,932,0.10589151307918726,0.1648099027117931,3853,5655,0
6432,1537367,1832518,50,202,0.10799136045790204,7.214285456632662,463,28,0
6433,4856114,216300,69,231,0.00945853324064996,231000000.0,7295,0,0
6434,2027917,520324,198,29,0.08357956940330116,29000000.0,2369,0,0
6435,1264290,1781994,3,14,0.058823528258362186,14000000.0,51,0,0
6436,317786,339567,113,82,0.8560605995752985,82000000.0,132,0,0
6437,112551,3905067,18,16,0.7199999712000011,16000000.0,25,0,0
6438,2450275,4804968,14,92,0.07291666628689236,92000000.0,192,0,0
6439,4079576,3200341,135,1,0.9060402623755688,1000000.0,149,0,0
6440,4563330,3725632,6,176,0.06593406520951578,0.09638554211588962,91,1826,0
6441,4078738,3721646,77,3,0.4052631557617729,3000000.0,190,0,0
6442,368896,3169340,3,27,0.1999999866666676,27000000.0,15,0,0
6443,3115614,2932339,15,5,0.060240963613490114,5000000.0,249,0,0
6444,2277589,1382021,21,7,0.19090908917355373,7000000.0,110,0,0
6445,3247071,3396488,43,172,0.07325383292461017,172000000.0,587,0,0
6446,600051,3733033,40,89,0.10335917285953702,89000000.0,387,0,0
6447,1142702,2314931,587,57,0.039748104005975886,57000000.0,14768,0,0
6448,143446,2914647,13,42,0.05726872221467522,42000000.0,227,0,0
6449,3061931,3759171,5,100,0.01766784446053765,0.9523809433106576,283,105,0
6450,77677,274343,300,1,0.9966777375525656,1000000.0,301,0,0
6451,1166818,2814285,262,53,0.07882069793055936,53000000.0,3324,0,0
6452,2721855,3941703,20,3,0.37037036351166,3000000.0,54,0,0
6453,3853574,1306100,19,124,0.4749999881250003,0.3069306923095775,40,404,0
6454,2064607,1236650,41,337,0.4456521690689982,337000000.0,92,0,0
6455,1125599,2934603,46,1,0.2787878770982553,1000000.0,165,0,0
6456,1026468,1367655,8,89,0.043956043714527236,89000000.0,182,0,0
6457,3889649,1567741,11,7,0.4399999824000007,7000000.0,25,0,0
6458,3209863,931647,5,6,0.09803921376393697,6000000.0,51,0,0
6459,98932,4031191,18,33,0.14399999884800002,33000000.0,125,0,0
6460,9946,2022832,15,159,0.0892857137542517,159000000.0,168,0,0
6461,1078672,729364,4,148,0.0727272714049587,148000000.0,55,0,0
6462,2092295,1176065,202,3,3.8113206828052704,3000000.0,53,0,0
6463,4683579,3492398,3,58,0.02173913027725268,58000000.0,138,0,0
6464,3901568,1620145,43,313,0.17269076235867165,313000000.0,249,0,0
6465,4059533,4086406,141,54,0.05471478461206256,54000000.0,2577,0,0
6466,1678282,4033899,384,3,0.15304902345434476,3000000.0,2509,0,0
6467,555666,460728,11,100,0.19642856792091845,100000000.0,56,0,0
6468,4131105,2787002,51,8,0.09788867543591426,8000000.0,521,0,0
6469,1432887,172972,4,143,0.24999998437500096,0.5742971864486057,16,249,0
6470,4395778,1695915,7,46,0.12499999776785717,0.18110236149172296,56,254,0
6471,1457589,1227156,20,3,0.4166666579861113,3000000.0,48,0,0
6472,3743967,4765846,9,30,0.1578947340720222,30000000.0,57,0,0
6473,1102747,4492909,117,2,0.025286362648522503,2000000.0,4627,0,0
6474,1058048,2858107,204,2,0.13982179565468006,2000000.0,1459,0,0
6475,2444440,2899933,3,15,0.15789472853185638,15000000.0,19,0,0
6476,453257,3158482,3,235,0.9999996666667778,235000000.0,3,0,0
6477,1757836,4786573,33,3,0.08108108088186466,0.03191489327750113,407,94,0
6478,3463660,1607490,3,24,0.1666666574074079,24000000.0,18,0,0
6479,1770518,3997092,39,29,0.16810344755127826,29000000.0,232,0,0
6480,3974467,3869568,62,119,0.9841269685059212,119000000.0,63,0,0
6481,1963907,1676054,20,15,0.9999999500000024,15000000.0,20,0,0
6482,3910839,2557232,568,1,0.04398668008642556,1000000.0,12913,0,0
6483,3420607,4036817,7,1,0.03684210506925208,1000000.0,190,0,0
6484,473130,2845752,101,148,0.11147902857452646,148000000.0,906,0,0
6485,3117644,1036152,39,831,0.13175675631163258,1.928074241466185,296,431,0
6486,3482871,2146076,234,129,0.8830188645923817,129000000.0,265,0,0
6487,570107,1412406,3,16,0.17647057785467188,16000000.0,17,0,0
6488,1910808,2871308,73,118,0.2109826583497611,118000000.0,346,0,0
6489,242455,1413512,32,4,0.3999999950000001,4000000.0,80,0,0
6490,2497732,3598083,57,5,0.04215976328242621,5000000.0,1352,0,0
6491,532005,1429554,2,5,0.1818181652892577,5000000.0,11,0,0
6492,2178305,3431400,92,304,0.07082371049205256,304000000.0,1299,0,0
6493,624993,2022904,110,34,1.134020606865767,34000000.0,97,0,0
6494,3438447,3764504,13,86,0.14606741408913018,0.4387755079654311,89,196,0
6495,2653845,3027281,66,33,0.4748201404689199,33000000.0,139,0,0
6496,4255166,1220879,5,40,0.12499999687500007,40000000.0,40,0,0
6497,1736248,1164371,2,196,0.1818181652892577,0.5868263455484242,11,334,0
6498,3749748,1322684,52,75,0.11453744468163557,2.205882288062286,454,34,0
6499,4292513,67800,173,177,0.20069605545162872,0.05619047617263795,862,3150,0
6500,4690043,1979383,23,12,0.6571428383673475,12000000.0,35,0,0
6501,409262,4117461,52,34,0.10196078411380237,34000000.0,510,0,0
6502,614747,2062066,83,97,0.10935441355816283,97000000.0,759,0,0
6503,2991814,4034438,5,522,0.06849314974666919,0.01861227982533651,73,28046,0
6504,2701676,2005701,3,340,0.053571427614795934,4.047618999433107,56,84,0
6505,1072872,3725239,95,41,0.10995370357644248,41000000.0,864,0,0
6506,4563454,228206,14,1,1.5555553827160686,1000000.0,9,0,0
6507,2123719,155341,39,49,0.02164261929986536,0.6447368336218838,1802,76,0
6508,2262983,317762,36,257,0.05687203782484671,257000000.0,633,0,0
6509,2183299,4834181,8,3,1.599999680000064,3000000.0,5,0,0
6510,4113203,1225417,7,8,0.2592592496570648,8000000.0,27,0,0
6511,3995236,2975625,104,28,0.4502164482674613,28000000.0,231,0,0
6512,1928713,3584579,3,435,0.02803738291553848,435000000.0,107,0,0
6513,357567,56567,138,351,0.09324324318024103,351000000.0,1480,0,0
6514,2622445,2005497,2,89,0.008130081267763897,89000000.0,246,0,0
6515,3095483,3772598,72,29,0.08716707011238853,29000000.0,826,0,0
6516,732416,989455,83,4,0.07566089327651697,4000000.0,1097,0,0
6517,2829288,1114213,194,211,0.08629893234595244,211000000.0,2248,0,0
6518,3114204,4371955,22,26,0.1999999981818182,0.3170731668649614,110,82,0
6519,3340066,500201,1,3,0.041666664930555625,3000000.0,24,0,0
6520,4305969,813202,50,67,0.6849314974666918,67000000.0,73,0,0
6521,177506,1381293,181,12,0.4425427862040519,12000000.0,409,0,0
6522,2224526,4016649,16,20,0.04776119388728002,20000000.0,335,0,0
6523,4059533,2623580,72,54,0.32579185372944863,54000000.0,221,0,0
6524,362485,3900509,57,51,0.3081081064426589,51000000.0,185,0,0
6525,1939151,2021517,177,115,0.2706422014210364,115000000.0,654,0,0
6526,1171375,2393127,49,17,1.8846153121301803,17000000.0,26,0,0
6527,2510362,1382021,21,99,0.19090908917355373,0.26829268219974883,110,369,0
6528,1021368,779856,8,2,3.9999980000010003,2000000.0,2,0,0
6529,3201769,2431787,263,103,0.15654761895443592,103000000.0,1680,0,0
6530,3164163,3042280,57,56,2.4782607618147487,56000000.0,23,0,0
6531,1372302,702070,12,111,0.5217391077504736,111000000.0,23,0,0
6532,1142702,559652,150,57,1.0791366828839088,57000000.0,139,0,0
6533,4343940,1395530,33,43,0.2972972946189433,43000000.0,111,0,0
6534,2442529,4034922,54,107,53.999946000053995,107000000.0,1,0,0
6535,2428800,3647315,32,52,0.24615384426035505,52000000.0,130,0,0
6536,2037947,795918,109,16,0.13341493251724001,16000000.0,817,0,0
6537,3025604,4794114,7,104,0.17948717488494426,104000000.0,39,0,0
6538,440093,2806721,288,7,0.19999999986111108,6.9999930000070005,1440,1,0
6539,1139895,4750696,19,149,0.7037036776406045,1.7126436584753604,27,87,0
6540,778021,4787857,4,6,0.11111110802469146,6000000.0,36,0,0
6541,732416,1689039,573,4,44.0769196863908,4000000.0,13,0,0
6542,3937192,2506906,75,55,0.022495500893072732,55000000.0,3334,0,0
6543,4475906,4405100,378,1795,0.14455066916078368,16.775700777797187,2615,107,0
6544,3229933,2270094,7,46,0.12499999776785717,0.16487455138037796,56,279,0
6545,1536763,3576624,83,29,0.05300127710536316,29000000.0,1566,0,0
6546,4290690,2002799,561,32,13.357142539115655,32000000.0,42,0,0
6547,2382117,3531100,12,48,0.010204081623976121,48000000.0,1176,0,0
6548,1541775,3694046,68,1,0.539682535399345,1000000.0,126,0,0
6549,2589511,49037,212,213,0.21946169749538127,1.1513513451278303,966,185,0
6550,2294803,4724359,7,209,0.21874999316406274,0.7545126326551891,32,277,0
6551,357466,4014552,83,37,82.999917000083,37000000.0,1,0,0
6552,2629120,127950,593,1,0.08460550719295112,1000000.0,7009,0,0
6553,2243983,4839526,3,58,0.023076922899408287,58000000.0,130,0,0
6554,2576561,813202,50,1,0.6849314974666918,1000000.0,73,0,0
6555,273881,1893341,167,14,0.3576017122963561,14000000.0,467,0,0
6556,1541775,4154717,24,1,0.06779660997797568,1000000.0,354,0,0
6557,3155408,425592,43,4,0.0666666665633075,4000000.0,645,0,0
6558,82340,1419142,92,1130,30.666656444447852,1130000000.0,3,0,0
6559,649460,3229914,38,53,0.04033970271726146,53000000.0,942,0,0
6560,237461,2308616,16,49,0.20253164300592855,49000000.0,79,0,0
6561,2866908,3755683,11,5,0.3793103317479196,5000000.0,29,0,0
6562,2784278,3318630,159,29,0.7499999964622642,29000000.0,212,0,0
6563,435747,1917370,177,110,0.2873376618712051,110000000.0,616,0,0
6564,4345793,563322,97,459,0.14434523788043865,459000000.0,672,0,0
6565,4644467,2369031,259,117,0.6590330772034781,117000000.0,393,0,0
6566,1378011,2694816,29,199,0.13942307625277367,199000000.0,208,0,0
6567,4259826,7648,83,3,0.3007246365915774,3000000.0,276,0,0
6568,4395778,4358141,9,46,0.10714285586734697,0.18110236149172296,84,254,0
6569,657511,3256646,21,9,0.12574850224102693,9000000.0,167,0,0
6570,1541775,3308965,12,1,0.09836065493147003,1000000.0,122,0,0
6571,4448254,3167544,76,132,0.2804428033932,132000000.0,271,0,0
6572,2589566,2069466,43,1,0.15925925866941015,1000000.0,270,0,0
6573,99929,3291892,492,7,0.16717635060578445,7000000.0,2943,0,0
6574,3429791,3196935,468,38,0.07334273623674302,3.4545451404958967,6381,11,0
6575,3418202,3341679,87,1443,0.05761589400157888,55.499997865384685,1510,26,0
6576,4516657,527595,112,210,0.7417218493925706,1.489361691564811,151,141,0
6577,4091993,2597890,24,85,0.0764331207756907,0.5312499966796875,314,160,0
6578,3158801,1397316,1458,34,14.87755086859642,34000000.0,98,0,0
6579,291125,1989230,188,7,0.012941419425005755,7000000.0,14527,0,0
6580,1568315,67665,34,29,0.18478260769139887,29000000.0,184,0,0
6581,2566889,1220744,30,29,0.14354066916966188,0.13181818121900826,209,220,0
6582,4852987,3836480,9,171,0.03249097461194594,171000000.0,277,0,0
6583,352759,3603630,9,4,0.35999998560000057,4000000.0,25,0,0
6584,570353,989455,83,22,0.07566089327651697,22000000.0,1097,0,0
6585,2223912,3257910,2,2,0.08695651795841226,2000000.0,23,0,0
6586,2832683,925412,139,2,0.11111111102229326,2000000.0,1251,0,0
6587,143446,826234,258,42,0.020379146917821552,42000000.0,12660,0,0
6588,3362916,602340,41,37,0.14487632457640875,37000000.0,283,0,0
6589,3833101,617956,216,2,0.08985024954665131,2000000.0,2404,0,0
6590,1354897,3193737,21,1,0.3088235248702423,1000000.0,68,0,0
6591,325891,1807180,143,1,0.4039548011187717,1000000.0,354,0,0
6592,3557617,1065985,4,25,0.051948051273401935,25000000.0,77,0,0
6593,4727735,456895,288,34,0.5017421594046304,34000000.0,574,0,0
6594,2905649,4245940,146,1,0.07815845820227063,1000000.0,1868,0,0
6595,3967228,632892,30,12,0.014992503740633432,12000000.0,2001,0,0
6596,5113,1221209,2,50,0.9999995000002501,50000000.0,2,0,0
6597,738568,4181239,27,1,0.9310344506539844,1000000.0,29,0,0
6598,3008412,4794114,7,84,0.17948717488494426,84000000.0,39,0,0
6599,420656,4787138,39,1,0.4999999935897437,1000000.0,78,0,0
6600,4409813,4064525,14,5,0.14736841950138507,5000000.0,95,0,0
6601,4570236,3337956,106,3,0.4753363207384022,3000000.0,223,0,0
6602,4419310,3703565,337,8,0.06539879680469653,8000000.0,5153,0,0
6603,3096828,3852854,95,120,0.3015873006298816,120000000.0,315,0,0
6604,991193,1287150,23,1,0.12365591331367788,1000000.0,186,0,0
6605,847152,2761066,5,2,0.04132231370808005,2000000.0,121,0,0
6606,2379122,233391,7,45,0.10144927389203952,45000000.0,69,0,0
6607,2981668,4128817,86,72,0.04574468082673155,72000000.0,1880,0,0
6608,4370950,2625217,91,34,0.6842105211713495,34000000.0,133,0,0
6609,1939151,4245940,146,115,0.07815845820227063,115000000.0,1868,0,0
6610,738568,2468610,48,1,1.5999999466666683,1000000.0,30,0,0
6611,4579088,395117,99,72,0.02485563644869304,0.14968814937694772,3983,481,0
6612,594010,504848,223,161,0.15358126711185865,161000000.0,1452,0,0
6613,2245972,311952,22,3,0.2268041213731534,3000000.0,97,0,0
6614,1103581,622386,16,32,0.21333333048888892,32000000.0,75,0,0
6615,2616242,158115,84,17,0.4077669883118107,17000000.0,206,0,0
6616,3578789,1299015,1196,49,2.486486481317076,49000000.0,481,0,0
