0,source,sink,summation_neighbours
3800,4620183,3331533,8
3801,1682323,1485012,14
3802,2418484,975407,2
3803,3666521,2554076,2
3804,3307337,2182936,8
3805,1224034,3471397,3
3806,1877619,1697625,2
3807,3733147,4754547,5
3808,3879742,355357,25
3809,2242054,2637613,39
3810,2221795,288778,6
3811,2197624,361464,6
3812,1328062,4368891,4
3813,3361361,2031632,41
3814,1424022,3461750,18
3815,4673971,2448866,85
3816,3993186,3632478,2
3817,1149018,2661061,4
3818,4273611,648700,2
3819,4250882,3064174,5
3820,743982,1510599,7
3821,2820551,3356494,2
3822,2852700,265500,18
3823,3696351,3565466,2
3824,3588629,4324521,3
3825,900082,3800141,4
3826,3761459,4091525,90
3827,1401496,883781,9
3828,4226261,4372914,3
3829,827261,279931,2
3830,3065900,1327176,5
3831,3648194,4318575,3
3832,4147093,3700604,5
3833,3156805,3656287,6
3834,1592873,4708941,3
3835,586756,2054940,3
3836,4541427,4773727,9
3837,3592412,4536898,2
3838,1389844,849566,6
3839,4323109,109384,5
3840,1442623,504530,2
3841,2304350,4090709,4
3842,2281871,3671434,4
3843,3251594,1345353,7
3844,1186745,366681,5
3845,2368793,332836,2
3846,491258,4181226,11
3847,4086374,4581321,2
3848,2833308,2900788,2
3849,3298418,1670925,19
3850,3421427,325807,5
3851,2130447,2144793,2
3852,2871234,3930609,5
3853,4237164,4727668,28
3854,1231928,4551476,4
3855,3610819,1847580,7
3856,4030585,2929712,2
3857,852966,1677958,3
3858,2813972,702579,2
3859,639297,3967334,8
3860,1898515,2163358,3
3861,3821738,2420665,6
3862,4165328,3493875,3
3863,2617596,1435639,2
3864,4773956,4455354,2
3865,3761359,1305467,2
3866,4389501,2871452,5
3867,2350466,1054455,23
3868,3040237,1574647,4
3869,3461162,1863063,160
3870,3610045,3960414,2
3871,4789702,2215254,18
3872,2592412,130535,2
3873,2892242,4439874,2
3874,3365387,3228839,3
3875,4574539,3150849,5
3876,4524917,3873870,14
3877,2588928,447090,8
3878,4828495,3780235,5
3879,4446264,3731039,4
3880,2982692,2074331,5
3881,2396838,3703913,2
3882,4020554,4465375,12
3883,1701514,1727361,2
3884,983242,1065145,4
3885,4128694,3405220,2
3886,4168406,3131216,6
3887,2763768,4778408,6
3888,745351,1349717,2
3889,2825364,1153686,41
3890,1912706,2146048,2
3891,2039024,2933676,4
3892,693146,1886381,4
3893,4487343,2473800,4
3894,2378593,127209,2
3895,1409752,279434,5
3896,1111711,919030,13
3897,4550617,891520,5
3898,892392,3463428,8
3899,3228924,3352656,2
3900,1473208,3729545,3
3901,712523,673202,4
3902,2633505,3754287,2
3903,2081658,3737404,2
3904,4249370,3940014,2
3905,3881394,962138,6
3906,3126666,1324806,2
3907,1821422,4469459,5
3908,464346,2540336,2
3909,1353121,4483861,7
3910,3899186,536349,2
3911,4631776,581674,2
3912,4662207,3327973,6
3913,1363021,3325532,2
3914,1783518,403536,4
3915,2293092,3304781,2
3916,2707677,392389,5
3917,710449,3409219,6
3918,48762,1040864,3
3919,888183,1146679,2
3920,518614,3198606,2
3921,1150725,1352076,2
3922,1271053,2021078,2
3923,3564766,1692223,2
3924,3319986,738537,4
3925,2879397,2928930,3
3926,135359,3617133,2
3927,2377906,2357011,2
3928,4346788,3716767,2
3929,1158880,982483,14
3930,1486863,1524325,2
3931,2469133,2440854,2
3932,2587,3835788,31
3933,1333529,531873,6
3934,2850088,1812896,3
3935,2635393,3958055,4
3936,634341,3284508,5
3937,2195474,837808,2
3938,2092307,1324181,4
3939,4689805,2978008,2
3940,1061579,1261036,3
3941,589029,3358241,7
3942,2806112,2879522,3
3943,2177805,3954526,3
3944,1248739,3358942,2
3945,3552810,3606716,2
3946,527532,2093877,2
3947,1851055,3245844,14
3948,926897,37040,2
3949,2855979,1612381,2
3950,3009734,2281291,2
3951,3147289,2016157,20
3952,3641789,3890622,3
3953,1020795,3382883,2
3954,971782,3867861,3
3955,492291,3902911,2
3956,3345571,674363,3
3957,361533,732125,16
3958,607533,114355,3
3959,4267664,2103502,4
3960,2176111,3858855,11
3961,1592141,3734231,16
3962,3129362,4459149,2
3963,3624839,4781369,2
3964,2395217,2495318,2
3965,3721296,1209702,4
3966,1417772,3353734,2
3967,3998941,3553132,4
3968,4162725,1457689,11
3969,1112658,197314,8
3970,624983,4498589,2
3971,4280757,2046656,2
3972,3042890,2058016,3
3973,1814015,3890661,18
3974,3327212,1577686,4
3975,2047955,336729,3
3976,4405875,39749,5
3977,3621481,4119821,3
3978,2750869,2705341,2
3979,193316,2024577,2
3980,1545940,3124844,2
3981,1648436,482167,2
3982,1158845,3089680,3
3983,2328089,735931,2
3984,2915281,1372201,2
3985,2475806,4543252,2
3986,2132119,796868,2
3987,2410078,1866809,14
3988,920739,4421534,3
3989,1154172,3422939,2
3990,666049,1684594,8
3991,4370997,3221025,2
3992,4562438,2706300,2
3993,1357501,4148778,2
3994,875124,3149728,3
3995,4719716,2485536,9
3996,3415456,2432323,2
3997,4134934,1785126,49
3998,757559,2619255,2
3999,1072011,2083568,2
4000,4299934,4590758,6
4001,1072427,1003451,26
4002,3351597,349642,15
4003,4059291,3327660,141
4004,1169638,1564362,2
4005,1652746,3473801,2
4006,1772463,545311,3
4007,4450899,3183917,2
4008,563993,88271,5
4009,2087384,1072855,3
4010,4268964,3826063,4
4011,1262574,497342,3
4012,3927441,3683080,2
4013,1003314,2212773,2
4014,4276087,454526,2
4015,1968060,448287,4
4016,4661010,2028131,2
4017,2266356,2100505,2
4018,1256218,1262311,2
4019,4693507,3854750,4
4020,1232285,2794253,3
4021,1752624,3617735,2
4022,3518202,4801158,3
4023,3122192,313928,2
4024,1006159,2562973,2
4025,199854,299105,4
4026,3772114,4550910,1722
4027,608446,4730110,3
4028,2749910,4008540,2
4029,1134477,3784777,3
4030,791664,4576056,4
4031,1822001,1959172,2
4032,2003791,4743169,5
4033,2730677,3843668,40
4034,1441920,559662,12
4035,3457835,754984,63
4036,1638977,462892,4
4037,2001145,1316886,4
4038,1057450,1984486,2
4039,2735217,2818408,22
4040,4206656,1099848,8
4041,276445,4792371,2
4042,4558793,3377579,3
4043,2864536,4447087,45
4044,2844266,2823859,4
4045,3295398,4274157,4
4046,2728349,914170,2
4047,1759341,2028654,5
4048,232901,4850276,6
4049,3550049,3889387,2
4050,4098899,1279962,5
4051,505265,3164191,2
4052,4559114,108617,5
4053,3256899,3199444,35
4054,3163098,426353,3
4055,118875,4030529,3
4056,749107,1110887,6
4057,4384327,2230820,2
4058,968019,3906465,111
4059,3541676,4348103,2
4060,1316292,4099581,11
4061,22078,342407,12
4062,3077867,1159659,2
4063,4457746,3806087,4
4064,3564443,3075550,12
4065,1994730,3685712,2
4066,2383876,1027714,6
4067,3670894,3326160,3
4068,4121570,4219940,4
4069,4661546,2785843,4
4070,3980821,163564,28
4071,4510782,2711652,5
4072,2554038,1735076,2
4073,3450575,788299,2
4074,2174367,2992907,5
4075,3542348,584129,25
4076,2652272,3759362,15
4077,2322038,3465924,3
4078,1183972,4517070,2
4079,245792,3342434,3
4080,2346498,3222044,2
4081,2428137,3552163,2
4082,526546,1089605,2
4083,371292,1924548,33
4084,1290013,1347141,3
4085,4698731,1807024,3
4086,3245245,4497579,2
4087,3907031,4181931,2
4088,2328650,494930,3
4089,1875539,3367007,2
4090,1444421,4097147,12
4091,1649855,4505073,2
4092,846849,2735357,5
4093,2350233,1603077,3
4094,1525483,1545908,19
4095,4602152,2476440,28
4096,1007739,1986953,4
4097,3390136,1239047,4
4098,3283051,647783,364
4099,3484812,616683,3
4100,2865480,3118179,6
4101,261063,872310,2
4102,2030110,2463338,7
4103,368320,780601,2
4104,3876174,1011393,3
4105,3863836,3179060,671
4106,1862119,519885,14
4107,3270690,570479,3
4108,3935635,2434969,7
4109,2756672,3214624,2
4110,4380756,1326641,20
4111,1502111,2176352,5
4112,1184873,2833587,4
4113,1450309,2035661,3
4114,4033403,3485535,41
4115,4309266,3577573,44
4116,4548867,243050,2
4117,289003,2531040,2
4118,2215731,1093432,6
4119,1884949,709206,3
4120,778676,3124506,2
4121,2850327,329157,2
4122,1540851,2844006,15
4123,3610689,4277233,2
4124,2407098,1419672,14
4125,1175483,3154844,25
4126,406088,2751711,4
4127,3044436,2418772,47
4128,1600623,4372355,4
4129,4473603,1758906,10
4130,1432181,4225495,3
4131,2236125,3695387,3
4132,4421551,4385438,3
4133,4356649,3999462,3
4134,1899213,4772615,3
4135,373238,3089086,2
4136,1316496,914232,2
4137,1590207,4329865,20
4138,23933,3965883,4
4139,976265,839400,3
4140,1877534,1425640,40
4141,2929774,805175,2
4142,911263,3878758,17
4143,4411596,3578030,4
4144,1293471,4682146,2
4145,3247778,4537646,3
4146,145673,552583,2
4147,1789464,4260277,2
4148,4174338,317404,2
4149,1432011,2913600,3
4150,2211162,1713,47
4151,2670033,388127,2
4152,582423,1515492,2
4153,3154280,3401012,4
4154,3056873,3756980,2
4155,2148106,16146,2
4156,2949510,360293,14
4157,2361419,4289110,2
4158,2887935,108096,2
4159,1166895,2684118,2
4160,509809,4692898,2
4161,4728866,1795640,15
4162,505617,2771805,3
4163,3684713,303439,3
4164,3306733,4628352,4
4165,1535237,1150631,61
4166,3406204,1410220,2
4167,853395,2232586,3
4168,3188863,4525458,10
4169,250326,1419704,14
4170,2523227,3955810,2
4171,4216147,2425369,2
4172,4072937,1094423,4
4173,162781,3272705,2
4174,3500227,2865752,4
4175,4633978,3779394,2
4176,3388563,2428612,3
4177,4499775,1765835,3
4178,1958688,794598,2
4179,1092208,2214684,19
4180,2785219,2208498,2
4181,2776613,1592252,6
4182,2820190,2757000,2
4183,3348821,3936814,2
4184,4003695,3148288,14
4185,723765,959124,23
4186,2263205,1570411,2
4187,1349078,3097198,5
4188,4277024,1520980,11
4189,19405,1997698,4
4190,1171705,756834,18
4191,2944240,317080,3
4192,2661814,3256936,20
4193,479543,4087825,41
4194,1661165,4716175,2
4195,3161884,1954768,5
4196,3694885,4226790,3
4197,1431830,4412305,2
4198,3112907,2078689,2
4199,3064556,3620936,8
4200,3380163,3105967,2
4201,1437339,480250,12
4202,4082248,1246285,11
4203,1740238,4344097,5
4204,1092530,1932049,4
4205,1434462,2455142,2
4206,2168077,3053699,3
4207,2968287,4396249,2
4208,4761647,2802172,12
4209,2479827,1976227,22
4210,1252646,3638031,3
4211,4346028,3159074,3
4212,4483316,3188622,74
4213,2447330,2903713,9
4214,3260996,4511945,8
4215,1012955,2494652,2
4216,2935007,4130017,3
4217,3625580,3644558,3
4218,913136,3234224,21
4219,1481995,5070,2
4220,466631,262103,3
4221,1311334,719778,35
4222,2953704,2687187,4
4223,2829050,190621,2
4224,666871,2523031,2
4225,1439336,573170,5
4226,192095,4764407,11
4227,4835684,4529253,2
4228,2566867,982209,3
4229,1485355,4728139,11
4230,2883417,4795599,3
4231,4186004,4684361,11
4232,2382252,1417931,4
4233,3511279,4782597,5
4234,3679902,2208966,3
4235,3406900,3741670,2
4236,1148556,848433,2
4237,63940,1819785,106
4238,4830365,1587780,2
4239,880710,1487122,3
4240,541737,24673,11
4241,2335574,3686505,2
4242,1289933,2923698,2
4243,1780922,2783048,3
4244,3928721,1874611,3
4245,447355,3857805,4
4246,1225343,4552824,12
4247,4685583,187786,2
4248,915933,635733,25
4249,60329,2224693,38
4250,414370,93164,32
4251,3522576,2298109,2
4252,4113282,1614793,5
4253,2524341,2359620,3
4254,3470525,4780849,2
4255,3907382,1829073,4
4256,3015418,1750458,2
4257,1048560,3342619,4
4258,3155397,3809750,10
4259,3518370,3972222,3
4260,142223,1937959,4
4261,457356,4366475,2
4262,391210,1505527,2
4263,1743430,4636577,2
4264,1285867,3653314,5
4265,3964369,2154634,27
4266,596467,2750727,5
4267,1853677,1090285,9
4268,37954,972187,2
4269,1795365,3488455,9
4270,2685459,1194802,9
4271,286497,409224,11
4272,2209728,1941479,6
4273,545686,4794293,25
4274,1509385,1990152,3
4275,80091,1713608,18
4276,4730062,337610,2
4277,3003327,3901057,4
4278,1141904,450002,2
4279,3918507,3165941,2
4280,2830716,2967668,2
4281,2520351,3441094,2
4282,618415,1691614,2
4283,2600756,3437900,8
4284,3665772,4256512,13
4285,2330413,2683429,3
4286,3649531,259308,7
4287,1373914,278703,3
4288,3854708,1637870,4
4289,1235688,697223,3
4290,4191149,3977613,6
4291,3311378,3302279,21
4292,3439086,2538887,3
4293,2044887,788608,10
4294,2643000,1506565,2
4295,2814396,1447724,3
4296,889088,1384934,3
4297,1898819,4581447,3
4298,3204505,3921074,4
4299,4127456,1875840,19
4300,2088566,2987620,10
4301,1303800,2607248,3
4302,3234200,1762331,2
4303,1133843,1925822,6
4304,3236038,596652,3
4305,7964,4309618,3
4306,3670692,3692866,3
4307,4443500,4792221,2
4308,1032034,4768728,19
4309,563062,3537008,15
4310,512815,2987549,2
4311,1877352,777554,3
4312,3775578,1713720,2
4313,1387540,4685678,8
4314,2263177,1018994,6
4315,4477679,1018850,10
4316,4427458,1117498,54
4317,1586352,4744674,2
4318,963867,1537393,3
4319,4785132,4538506,3
4320,93511,4183242,5
4321,3333928,550136,5
4322,3737203,3495491,2
4323,3287992,3101702,12
4324,771126,1851418,3
4325,378330,3141597,10
4326,2311627,1101193,2
4327,3319807,2067423,3
4328,4406649,1566793,11
4329,1864038,1087990,2
4330,3950800,4411076,2
4331,3857579,4296361,2
4332,4662873,3409878,6
4333,2859038,2177160,4
4334,427669,4040026,13
4335,878051,928098,27
4336,2597468,3745412,2
4337,2588958,3818502,5
4338,1235235,854090,5
4339,632506,3741383,31
4340,4584312,1073308,2
4341,2839864,3093008,2
4342,4196879,1507597,2
4343,4153547,3244732,3
4344,4321485,3376632,3
4345,1312615,4267691,2
4346,479506,3020241,2
4347,1594755,1697619,2
4348,1489424,2344529,24
4349,3026120,3130000,2
4350,3855696,2417225,2
4351,4495086,4563005,2
4352,440231,2166770,3
4353,4333307,3054174,4
4354,864941,605115,2
4355,2266169,3662223,2
4356,2127843,2553058,5
4357,688457,718451,2
4358,838654,2117097,2
4359,3436295,2863265,4
4360,3498276,1821020,3
4361,3491051,4269129,3
4362,3038174,3463526,3
4363,1213564,2991457,2
4364,4551331,1832603,3
4365,2983404,2645014,3
4366,3242078,1822368,3
4367,2416234,3828543,2
4368,2892775,4376982,3
4369,4026971,1028019,4
4370,943176,1406988,2
4371,667991,2661334,6
4372,3094475,4733430,6
4373,2557605,4044762,6
4374,1983349,3397340,6
4375,4299432,3434749,4
4376,2145527,2915641,3
4377,812973,3433269,59
4378,735604,3755609,7
4379,3507828,4433195,5
4380,598603,306951,4
4381,4263864,1631327,8
4382,3507740,1471135,3
4383,3028123,2164945,9
4384,3409831,2267399,7
4385,4187897,586875,2
4386,3314298,4576127,3
4387,2017713,3735917,3
4388,2568579,3944877,2
4389,3421818,4692914,4
4390,1990064,2510421,2
4391,4095644,292225,3
4392,2324003,3814286,2
4393,250330,2492982,11
4394,1495959,4805252,79
4395,3447687,4365219,2
4396,763771,2492457,2
4397,2464365,1982839,3
4398,1045248,3916691,2
4399,3981968,1674498,3
4400,1756395,3599331,2
4401,25226,1303612,7
4402,1725745,4081280,4
4403,3367410,3642486,3
4404,3131793,4089481,2
4405,767826,2748804,5
4406,1084657,1977107,3
4407,898731,4162671,3
4408,1420617,1206429,3
4409,253404,2407805,2
4410,447043,3703404,89
4411,2560632,4015727,93
4412,4148577,1542926,38
4413,2475563,1440276,8
4414,360562,2644016,2
4415,1549683,4026708,2
4416,1132393,3204353,5
4417,3926658,1686619,3
4418,982822,60546,3
4419,4192515,2282487,8
4420,3680950,2878104,8
4421,1920416,4546144,2
4422,2700189,667345,4
4423,4758979,2152591,2
4424,3403210,761228,25
4425,1967028,2776540,28
4426,2464557,2934703,26
4427,2311039,851340,2
4428,3645279,3537897,2
4429,826596,2450975,35
4430,3540319,4610765,6
4431,3925337,3338348,1775
4432,952944,4286019,2
4433,3143840,2254329,9
4434,3939806,573494,4
4435,2749325,3681872,3
4436,317471,1578080,19
4437,1043275,2126341,2
4438,1436056,2530767,3
4439,3774745,1373667,5
4440,1763382,3749573,2
4441,59381,31898,10
4442,2331693,4646957,19
4443,4532266,1453898,5
4444,1350726,2885137,4
4445,4497231,1474326,8
4446,2548630,57275,7
4447,1698443,2094152,5
4448,592565,1079548,32
4449,1384230,1533214,3
4450,4161589,4052641,7
4451,4202599,2708210,3
4452,1336255,4782797,667
4453,4031099,3797515,13
4454,4746387,3633900,2
4455,1925521,4290883,3
4456,1186862,2171119,2
4457,2717118,1523666,2
4458,4307117,1018174,16
4459,3511637,293695,111
4460,3461995,2055873,2
4461,1273393,3266265,86
4462,3249693,2401850,22
4463,2708639,3829617,2
4464,816513,4268380,5
4465,2285762,2369656,6
4466,2783123,2768378,2
4467,3637843,1220505,10
4468,2980905,1330975,7
4469,4560510,1398107,5
4470,3587381,204393,4
4471,1405477,2990242,3539
4472,4376884,1771123,3
4473,4088444,245050,3
4474,2907176,4374710,3
4475,2202788,3628771,21
4476,3759134,4747093,2
4477,3269341,396283,15
4478,14953,3963721,2
4479,4210320,1598303,2
4480,806209,3954124,10
4481,275331,2194632,8
4482,3985618,1571714,2
4483,367790,3303303,6
4484,2829445,4266037,3
4485,2860109,979175,2
4486,1019865,2337382,3
4487,410232,2554973,9
4488,1767485,1163997,2
4489,2049223,1729377,3
4490,3547913,2214019,4
4491,3702313,599385,7
4492,4106531,2147248,2
4493,4550757,783490,10
4494,1475285,2706222,357
4495,1357506,154302,2
4496,1253065,2901148,3
4497,1041710,4118168,2
4498,1332923,4341622,4
4499,41313,2351112,3
4500,39353,1377773,3
4501,152504,3647032,4
4502,1439498,576168,3
4503,929262,2067375,13
4504,4330114,3780561,5
4505,3242084,1197633,3
4506,2683414,4674413,2
4507,683849,3516712,4
4508,4528938,2321437,2
4509,4725682,1154653,7
4510,84501,2926453,6
4511,3117271,293114,6
4512,4625354,24733,55
4513,988948,2204165,4
4514,4004961,2047548,2
4515,3124008,1678009,2
4516,3045934,3210665,5
4517,1581052,199465,21
4518,3444024,2889116,3
4519,19323,351154,3
4520,1091603,1044821,3
4521,233897,2744427,2
4522,3719622,4581197,16
4523,1407673,2921349,6
4524,3879914,3587984,7
4525,1508387,1436294,3
4526,3742442,1624370,6
4527,4762516,2815256,5
4528,2686668,3310784,2
4529,4232889,2390254,8
4530,387835,3390697,7
4531,1147419,4270757,8
4532,2249127,1276789,2
4533,480646,834630,2
4534,4154580,3733916,3
4535,1497084,3092429,7
4536,3514793,2628456,2
4537,3512579,265510,16
4538,2955814,3439294,3
4539,3414248,3195734,2
4540,1042130,731055,2
4541,4336584,1965368,2
4542,2387557,363797,3
4543,3110673,2679520,2
4544,3816262,466665,3
4545,4254832,1151293,3
4546,542644,545545,4
4547,4813666,4595933,4
4548,4324060,3700906,2
4549,1125965,3969474,4
4550,1755130,2465616,3
4551,4662442,1192722,4
4552,561911,4341028,2
4553,1779784,3428727,3
4554,1281984,3438661,3
4555,2820609,261484,6
4556,4161052,523806,5
4557,3383185,663764,5
4558,1419747,1830589,2
4559,2826378,3375098,2
4560,3027176,255289,2
4561,642483,1115791,6
4562,963117,2453262,2
4563,1712628,4102635,2
4564,3037237,141135,2
4565,2879830,4207077,2
4566,4380206,4134533,6
4567,2124526,3840641,3
4568,1573518,2663636,17
4569,137920,4716812,16
4570,587108,2787280,2
4571,3577388,2112837,4
4572,199399,3728734,3
4573,2244471,1722554,3
4574,2939992,1117338,2
4575,2238475,2309069,6
4576,3676731,492095,2
4577,2022050,2411785,2
4578,1493430,3318521,2
4579,714837,3277382,13
4580,842386,4562464,2
4581,847656,523330,35
4582,2146544,4529160,2
4583,194684,3112917,2
4584,4520643,2002646,19
4585,2148156,1895210,3
4586,2623405,3001236,22
4587,2097586,3666668,2
4588,2599090,2813494,14
4589,4056823,1253165,3
4590,2835932,913093,3
4591,1061618,1345879,4
4592,1791671,964460,5
4593,634143,1674687,2
4594,4320453,1006915,5
4595,1755911,4430210,2
4596,2844482,2839721,3
4597,3696159,120282,2
4598,3849575,2521056,11
4599,4137880,2715332,3
4600,3982691,623131,2
4601,1423595,966772,6
4602,3567547,859273,2
4603,4208125,4284706,43
4604,2861552,1850902,44
4605,2083767,3644552,6
4606,1053544,3564843,3
4607,3586895,4384849,17
4608,1213605,2892000,50
4609,2861244,1406868,6
4610,3223123,2158150,2
4611,2453692,4322197,2
4612,3416966,3782156,3
4613,3383832,1892306,5
4614,3664604,2042091,5
4615,3312023,1117078,2
4616,2695994,1461836,2
4617,3213626,2519490,7
4618,2590565,4795248,2
4619,4420802,4415797,2
4620,4143575,2747305,5
4621,2516568,4728326,6
4622,2008752,503744,2
4623,1871080,234277,2
4624,637462,919291,2
4625,4148196,892098,4
4626,448586,3396768,2
4627,2450804,4484862,3
4628,421710,918576,2
4629,808011,3718421,4
4630,4773645,897019,5
4631,644423,3117104,4
4632,2912466,125375,2
4633,3619484,2031940,2
4634,762148,4137360,6
4635,2374519,343015,102
4636,2216514,1805443,2
4637,4192530,3448412,2
4638,2367596,2096965,414
4639,3598002,3579661,6
4640,3281481,3939124,2
4641,3019503,1830139,2
4642,480989,4391589,4
4643,1757158,412768,12
4644,1678138,1651180,2
4645,289472,4231529,8
4646,2252561,1304130,2
4647,1626768,529057,2
4648,2949238,504239,3
4649,2932517,2722249,23
4650,835444,3536972,6
4651,4391865,3627458,6
4652,1308798,2199226,2
4653,3998278,3617879,2
4654,3139893,3329347,13
4655,1109422,4684462,4
4656,3069106,1909763,151
4657,839013,143461,2
4658,2514709,1841904,2
4659,3960731,2533134,6
4660,3521693,4426639,10
4661,2548812,3795918,27
4662,1738572,255511,3
4663,1716401,362499,5
4664,2088662,1481823,4
4665,2829280,3603818,5
4666,3379293,3074892,2
4667,2980023,1310353,3
4668,3817469,4518867,13
4669,1226343,3250865,2
4670,3115988,1759556,3
4671,4797395,1175593,5
4672,351886,3381298,2
4673,2958772,3103899,2
4674,1850172,106481,3
4675,3305589,1104717,6
4676,1296688,1948808,2
4677,4128396,2692209,2
4678,4323445,3456413,2
4679,3279439,2846975,12
4680,1245653,4551866,2
4681,3145603,2895524,2
4682,4507816,1141248,4
4683,852496,3133723,17
4684,283452,1887993,10
4685,4095370,3077417,34
4686,190612,4088289,3
4687,3656344,3983203,4
4688,702925,3876209,2
4689,2973347,2720825,5
4690,1220837,3850564,13
4691,2516403,1375292,6
4692,87263,207308,2
4693,3034227,2611693,12
4694,955989,3743750,32
4695,777740,2000036,5
4696,1000945,4523135,2
4697,3983870,4090171,2
4698,4404339,1726889,3
4699,3869048,4176994,8
4700,141666,3005813,2
4701,4057826,1994663,3
4702,1014440,192794,3
4703,2866729,1073080,3
4704,277117,2222592,5
4705,1877780,3505331,4
4706,3492163,3718902,2
4707,2009625,4345214,6
4708,4861641,207384,2
4709,4629169,3143203,8
4710,4808554,3283937,2
4711,1247095,1415207,14
4712,3640202,3047102,3
4713,3118827,4582682,3
4714,483704,4565336,4
4715,3784775,3190400,2
4716,4717658,126277,2
4717,1262672,1320668,15
4718,4550039,3278937,5
4719,2866377,4121343,45
4720,4799536,4426794,2
4721,986520,1473535,12
4722,4177698,360548,2
4723,4802668,4018003,2
4724,2269004,4222608,74
4725,2404168,2871994,28
4726,2329084,295334,5
4727,597650,1951974,2
4728,3045747,4256228,4
4729,3899163,2945182,8
4730,2526028,3098596,2
4731,3468141,1505835,3
4732,937378,440993,2
4733,2583351,2754360,2
4734,2381959,4802520,4
4735,1939940,1337913,3
4736,102525,1978690,2
4737,119954,3096249,2
4738,4648645,3885018,21
4739,1360682,384264,3
4740,1543911,3220937,2
4741,4381670,991376,3
4742,3941548,2816927,3
4743,2447281,3646277,6
4744,3340075,3545299,40
4745,1595150,1449703,4
4746,1784094,4573850,2
4747,176152,2083787,3
4748,4719851,21789,5
4749,2762759,215140,2
4750,2909786,4257170,4
4751,3121640,3619582,2
4752,2650292,1990448,5
4753,4437806,2549090,2
4754,360564,2850148,2
4755,4710909,2508093,4
4756,2269505,2946155,3
4757,437398,4442090,2
4758,4152073,2118942,2
4759,2674864,3511526,4
4760,1757943,3867907,9
4761,1937465,1716025,64
4762,1185793,2833909,4
4763,585506,3724197,3
4764,1807320,2594732,55
4765,3320427,3516651,6
4766,2680903,723023,2
4767,4088727,2930186,3
4768,4410089,4618918,9
4769,1817081,2390192,3
4770,3252445,3743054,2
4771,601199,991221,8
4772,664451,4727223,2
4773,2009836,4521336,4
4774,1571519,1877345,90
4775,3868088,2819311,2
4776,2748040,244849,2
4777,2370027,355155,2
4778,591774,4240124,2
4779,3194875,159363,4
4780,809052,1693092,3
4781,4538230,3423121,4
4782,962697,1982099,31
4783,4181583,825428,3
4784,2723690,2067721,2
4785,999282,3300307,3
4786,1158416,3664889,2
4787,1859202,1308167,2
4788,4606634,1251992,2
4789,3459936,4408511,9
4790,1305717,3830707,3
4791,3416673,3158646,2
4792,470031,1749883,2
4793,4123783,3464655,201
4794,4533311,1754104,6
4795,2912481,2567681,2
4796,3316625,3920307,2
4797,2265725,2829646,2
4798,3950220,1914966,2
4799,2079987,2758112,5
4800,4438044,263023,2
4801,1738074,2303767,2
4802,2568459,4653733,8
4803,2037574,3281124,10
4804,1462858,1520694,4
4805,1091230,1802512,6
4806,3103456,4106691,15
4807,1222535,2634148,3
4808,4417678,1549519,27
4809,120905,2766049,2
4810,3787748,499749,2
4811,3558747,4550355,2
4812,4753728,2451342,2
4813,956637,1111041,2
4814,942344,3539887,107
4815,2137959,2227500,2
4816,2759251,2373146,2
4817,3689692,326016,2
4818,75724,242018,5
4819,4187182,2986490,7
4820,4714775,4273381,11
4821,464881,2117350,195
4822,3096740,4332231,3
4823,312757,4701165,5
4824,4217101,2370681,6
4825,1652023,1610737,2
4826,3051827,4142186,7
4827,1786670,1237252,3
4828,1807007,446886,5
4829,3949751,3581926,2
4830,1430402,2694574,2
4831,486611,3011852,3
4832,1365790,3391199,20
4833,3834298,2507432,3
4834,4160919,3807960,4
4835,2899344,278701,19
4836,4657641,976297,3
4837,2293258,1847935,12
4838,2415075,4106870,6
4839,4383796,437715,2
4840,3701536,3789697,2
4841,2488102,3756923,10
4842,2077490,2039275,3
4843,2047500,1975084,2
4844,3999598,4331090,3
4845,1096080,1072919,4
4846,2430328,3052091,3
4847,1096321,196221,2
4848,1881873,3027899,2
4849,3121724,3661472,4
4850,261091,4220699,24
4851,3217461,3241700,3
4852,2024170,4766952,3
4853,3019080,3017802,4
4854,2709613,4345345,3
4855,3394987,2351616,8
4856,2518563,635512,8
4857,2988385,2268504,4
4858,45061,1054499,3
4859,622033,4096585,5
4860,3465137,4575517,4
4861,19237,3823915,2
4862,4702584,288327,5
4863,3670433,3624826,2
4864,1130591,3688230,2
4865,504884,4862281,3
4866,4321773,4238657,3
4867,1257424,1638242,12
4868,1646971,3817209,2
4869,3571399,2096422,2
4870,2021758,3429813,10
4871,3776025,2436786,2
4872,4001549,240446,11
4873,1828367,707063,2
4874,4806857,2282225,13
4875,54047,483409,4
4876,3036326,3788383,10
4877,76355,1377854,2
4878,2108714,1312887,2
4879,4049324,180204,10
4880,4138372,4285454,3
4881,1089948,2011909,3
4882,3691552,2498931,3
4883,1907424,4809003,29
4884,1779115,4490836,3
4885,545119,42168,5
4886,3667628,2027798,4
4887,1426279,1698476,18
4888,4545556,4798448,3
4889,3885659,1117403,4
4890,4473654,2458151,3
4891,573008,1366192,3
4892,454452,382520,5
4893,3122648,3273330,22
4894,4278511,4137019,15
4895,3464821,4466535,2
4896,4475987,1315415,5
4897,675459,314110,2
4898,1646269,1865032,3
4899,2396984,2353316,4
4900,1696783,636343,5
4901,1638342,2302867,3
4902,1170572,1951647,2
4903,2361684,3204283,3
4904,2476645,966548,3
4905,718555,517492,2
4906,2172794,1516763,20
