0,source,sink,in_degree_b
2388,20388,165427,51
2389,20388,3492961,1
2390,20388,4264329,73
2391,20388,389703,9
2392,20388,3055518,19
2393,20388,2587460,1
2394,20388,1269029,2
2395,20388,4284181,14
2396,20388,4178156,4
2397,20388,833772,1
2398,20388,2818012,3
2399,20388,1431783,3
2400,20388,3622204,3
2401,20388,3845236,1
2402,20388,51893,2
2403,20388,706923,1
2404,20388,2351741,14
2405,20388,2266572,4
2406,20388,1713209,1
2407,20388,2470485,6
2408,20388,2751135,2
2409,20388,3203464,3
2410,20388,2114602,2
2411,20388,1934202,2
2412,20388,2392069,5
2413,20388,1125113,1
2414,20388,738089,4
2415,20388,3233813,1
2416,20388,4417404,101
2417,20388,4547296,3
2418,20388,872852,51
2419,20388,1612118,42
2420,20388,3074967,114
2421,20388,4542902,3
2422,20388,655122,1
2423,20388,1521780,4
2424,20388,3520130,26
2425,20388,4635357,1
2426,20388,1349809,113
2427,20388,1232741,4
2428,20388,726491,4
2429,20388,4622497,19
2430,20388,4332337,3
2431,20388,579852,1
2432,20388,2082874,7
2433,20388,2133577,1
2434,20388,3609747,11
2435,20388,3786663,4
2436,20388,239144,1
2437,20388,817668,2
2438,20388,2230303,8
2439,20388,3562079,1
2440,20388,2178190,1
2441,20388,1323503,1
2442,20388,2274795,1
2443,20388,2211984,3
2444,20388,937529,3
2445,20388,1789823,2
2446,20388,1620204,2
2447,20388,631684,1
2448,20388,480894,68
2449,20388,1696682,1
2450,20388,2043609,5
2451,20388,3241880,1
2452,20388,4471137,3
2453,20388,2143569,1
2454,20388,4132631,4
2455,20388,736158,3
2456,20388,2145501,1
2457,20388,1498004,1
2458,20388,330583,7
2459,20388,3683043,2
2460,20388,1690406,5
2461,20388,357540,1
2462,20388,3752129,45
2463,20388,2067987,10
2464,20388,1895269,1
2465,20388,2020061,86
2466,20388,2222154,25
2467,20388,1422575,8
2468,20388,3867045,6
2469,20388,2146406,8
2470,20388,2633410,8
2471,20388,353004,40
2472,20388,4186927,3
2473,20388,1385875,4
2474,20388,1165988,1
2475,20388,2793584,2
2476,20388,4276574,5
2477,20388,2527430,7
2478,20388,4068230,1
2479,20388,4336540,201
2480,20388,1464238,2
2481,20388,347478,1
2482,20388,501163,2
2483,20388,276737,5
2484,20388,414166,1
2485,20388,313230,17
2486,20388,3251239,12
2487,20388,2163548,1
2488,20388,2282182,1
2489,20388,4426456,1
2490,20388,4845560,3
2491,20388,1486581,124
2492,20388,4204455,20
2493,20388,1199026,22
2494,20388,4677914,6
2495,20388,1295426,7
2496,20388,3263387,1
2497,20388,2320541,1
2498,20388,1097922,84
2499,20388,3826659,5
2500,20388,1811078,2
2501,20388,2559344,1
2502,20388,4001905,6
2503,20388,4509434,3
2504,20388,1316650,1
2505,20388,736470,1
2506,20388,305347,6
2507,20388,3646973,8
2508,20388,4520434,9
2509,20388,3844534,1
2510,20388,9022,1
2511,20388,2751584,13
2512,20388,4666526,1
2513,20388,14504,2
2514,20388,3139503,19
2515,20388,1579126,3
2516,20388,45389,4
2517,20388,3047428,2
2518,20388,1085151,7
2519,20388,533945,26
2520,20388,2423980,15
2521,20388,1848602,1
2522,20388,2001817,30
2523,20388,2480813,8
2524,20388,354762,43
2525,20388,2090714,2
2526,20388,1614706,13
2527,20388,4098508,4
2528,20388,1343556,1
2529,20388,961165,1
2530,20388,1346665,15
2531,20388,35685,1
2532,20388,2076777,33
2533,20388,2011884,2
2534,20388,509038,2
2535,20388,35711,1
2536,20388,4218970,1
2537,20388,2587556,291
2538,20388,1973051,184
2539,20388,4731483,26
2540,20388,2500149,552
2541,20388,395295,72
2542,20388,2324192,11
2543,20388,2744421,1
2544,20388,3502263,4
2545,20388,3079295,1
2546,20388,2615355,253
2547,20388,4260848,1
2548,20388,752057,2
2549,20388,1934006,1
2550,20388,2462312,8
2551,20388,2147484,2
2552,20388,3592508,2
2553,20388,3897956,28
2554,20388,237993,15
2555,20388,1008954,40
2556,20388,2079578,92
2557,20388,3695716,1
2558,20388,4049926,5
2559,20388,2515337,28
2560,20388,3625857,1
2561,20388,4785905,1
2562,20388,4838311,4
2563,20388,3305147,1
2564,20388,1797244,5
2565,20388,2358976,5
2566,20388,4562352,1
2567,20388,3743228,5
2568,20388,3917438,120
2569,20388,3830710,4
2570,20388,699919,1
2571,20388,776971,3
2572,20388,24344,1
2573,20388,4685749,1
2574,20388,3075016,1
2575,20388,4413950,2
2576,20388,455571,86
2577,20388,2822832,2
2578,20388,602420,33
2579,20388,3945303,1
2580,20388,4742512,1
2581,20388,4824353,2
2582,20388,3538804,4
2583,20388,208451,88
2584,20388,4474007,3
2585,20388,2362126,1
2586,20388,187488,6
2587,20388,3477447,3
2588,20388,1826939,1
2589,20388,1762773,2
2590,20388,496230,7
2591,20388,4703179,2
2592,20388,475498,30
2593,20388,3068188,18
2594,20388,2182812,3
2595,20388,535972,2
2596,20388,1689356,2
2597,20388,151264,10
2598,20388,4756580,4
2599,20388,2963045,11
2600,20388,3880360,9
2601,20388,1616550,5
2602,20388,2544627,11
2603,20388,4628888,5
2604,20388,2156359,2
2605,20388,3011840,3
2606,20388,288693,2
2607,20388,1785576,1
2608,20388,3870985,2
2609,20388,247518,24
2610,20388,2613177,5
2611,20388,4537411,3
2612,20388,4860431,4
2613,20388,3346099,4
2614,20388,2585782,1
2615,20388,4573285,12
2616,20388,3971855,2
2617,20388,3885083,1
2618,20388,2063442,1
2619,20388,1878368,22
2620,20388,3685965,4
2621,20388,2080800,1
2622,20388,955257,2
2623,20388,46914,42
2624,20388,1059209,35
2625,20388,3493910,1
2626,20388,1461536,5
2627,20388,4591493,8
2628,20388,4412307,2
2629,20388,4650103,17
2630,20388,178616,1
2631,20388,3236990,1
2632,20388,939624,1
2633,20388,2883947,2
2634,20388,3326759,59
2635,20388,2620696,4
2636,20388,448149,2
2637,20388,108415,2
2638,20388,2191804,2
2639,20388,1137318,9
2640,20388,877790,7
2641,20388,371242,1
2642,20388,410049,613
2643,20388,3273917,1
2644,20388,4067006,5
2645,20388,2319246,16
2646,20388,3392129,11
2647,20388,1077074,1
2648,20388,3471593,2
2649,20388,1469273,1
2650,20388,1868337,6
2651,20388,3713385,6
2652,20388,4458224,4
2653,20388,44294,3
2654,20388,2637826,4
2655,20388,4802687,1
2656,20388,3230353,41
2657,20388,2301261,3
2658,20388,733829,1
2659,20388,4047270,3
2660,20388,3721794,5
2661,20388,2904650,5
2662,20388,1389527,7
2663,20388,3254785,4
2664,20388,3911362,4
2665,20388,2322044,2
2666,20388,876081,1
2667,20388,1406822,1
2668,20388,3449513,7
2669,20388,2927925,2
2670,20388,4849535,9
2671,20388,1900316,10
2672,20388,1622438,5
2673,20388,1018965,14
2674,20388,3325125,36
2675,20388,1916990,3
2676,20388,825324,2
2677,20388,343578,2
2678,20388,696963,3
2679,20388,706386,3
2680,20388,4764949,13
2681,20388,447654,1
2682,20388,4132245,1
2683,20388,971916,2
2684,20388,4104717,7
2685,20388,4657418,1
2686,20388,2750611,1
2687,20388,1453557,3
2688,20388,290097,1
2689,20388,3038163,1
2690,20388,1134987,146
2691,20388,1047099,34
2692,20388,2079283,11
2693,20388,3559383,6
2694,20388,158582,2
2695,20388,4364152,3
2696,20388,4050362,40
2697,20388,3263824,2
2698,20388,2697923,3
2699,20388,4248825,1
2700,20388,2191516,1
2701,20388,3624240,10
2702,20388,3125823,8
2703,20388,3475631,4
2704,20388,112501,1
2705,20388,3124423,1
2706,20388,797664,16
2707,20388,4669122,1
2708,20388,2955695,21
2709,20388,1612229,9
2710,20388,2204293,1
2711,20388,2525097,1
2712,20388,475609,8
2713,20388,1448223,5
2714,20388,4382044,2
2715,20388,225575,8
2716,20388,2611818,44
2717,20388,234132,1
2718,20388,3405960,12
2719,20388,3081733,1
2720,20388,2151638,6
2721,20388,3335507,27
2722,20388,4650905,2
2723,20388,3154042,1
2724,20388,822844,20
2725,20388,899315,4
2726,20388,795438,8
2727,20388,2951390,6
2728,20388,412318,3
2729,20388,3039561,12
2730,20388,1730100,1
2731,20388,973405,42
2732,20388,1448769,1
2733,20388,1035082,1
2734,20388,2597333,3
2735,20388,905709,35
2736,20388,2169364,5
2737,20388,838155,1
2738,20388,4789720,4
2739,20388,259367,3
2740,20388,3138474,7
2741,20388,2897275,3
2742,20388,3288846,2
2743,20388,920941,1
2744,20388,2860873,36
2745,20388,3183936,7
2746,20388,89288,3
2747,20388,3228211,4
2748,20388,3274759,2
2749,20388,3836252,1
2750,20388,448782,1
2751,20388,2169832,2
2752,20388,3444137,32
2753,20388,1906541,3
2754,20388,4078042,4
2755,20388,1058336,1
2756,20388,4703284,1
2757,20388,3366618,2
2758,20388,4399634,4
2759,20388,3435818,10
2760,20388,841648,8
2761,20388,1644126,1
2762,20388,762387,1
2763,20388,3194962,2
2764,20388,603939,2
2765,20388,2833388,1
2766,20388,3816658,13
2767,20388,3823636,1
2768,20388,4602632,12
2769,20388,63302,4
2770,20388,1616566,6
2771,20388,3646444,53
2772,20388,2490262,34
2773,20388,1355816,1
2774,20388,3800862,8
2775,20388,2760495,2
2776,20388,1165621,1
2777,20388,275834,19
2778,20388,1235922,1
2779,20388,4566002,1
2780,20388,4315422,2
2781,20388,1371083,4
2782,20388,2848531,2
2783,20388,1116403,32
2784,20388,2281925,10
2785,20388,1662011,18
2786,20388,3318334,2
2787,20388,4632387,2
2788,20388,2333207,50
2789,20388,3547674,3
2790,20388,4696727,53
2791,20388,3167278,18
2792,20388,3723234,2
2793,20388,1362955,9
2794,20388,3801485,14
2795,20388,684772,1
2796,20388,2440681,7
2797,20388,4758077,1
2798,20388,1546903,9
2799,20388,1027087,2
2800,20388,701607,2
2801,20388,349709,8
2802,20388,941203,65
2803,20388,2803535,1
2804,20388,681088,9
2805,20388,2382833,4
2806,20388,4230383,32
2807,20388,2779846,2
2808,20388,4834742,2
2809,20388,1110948,1
2810,20388,1893192,1
2811,20388,2808545,4
2812,20388,473616,1
2813,20388,2538501,1
2814,20388,4841820,1
2815,20388,565617,1
2816,20388,3531022,1
2817,20388,4287395,1
2818,20388,502869,5
2819,20388,1747668,1
2820,20388,4458812,57
2821,20388,2240795,72
2822,20388,4075703,1
2823,20388,3546457,4
2824,20388,2532005,4
2825,20388,463042,2
2826,20388,3158594,1
2827,20388,4434182,6
2828,20388,1643359,5
2829,20388,49310,19
2830,20388,3554010,1
2831,20388,204478,86
2832,20388,505389,1
2833,20388,1273132,1
2834,20388,4779491,2
2835,20388,4023765,5
2836,20388,3586844,9
2837,20388,809288,1
2838,20388,3027827,3
2839,20388,2596779,1
2840,20388,233358,1
2841,20388,1734527,5
2842,20388,3914460,1
2843,20388,894745,6
2844,20388,4277219,36
2845,20388,972676,54
2846,20388,194903,1
2847,20388,154781,4
2848,20388,3233585,3
2849,20388,1697537,3
2850,20388,4100329,1
2851,20388,3488465,1
2852,20388,3096513,1
2853,20388,1470329,9
2854,20388,1423481,8
2855,20388,1418397,3
2856,20388,1472074,1
2857,20388,4372179,25
2858,20388,4839097,6
2859,20388,397383,4
2860,20388,1629760,1
2861,20388,2601400,35
2862,20388,818569,25
2863,20388,3839260,3
2864,20388,760597,8
2865,20388,2419121,1
2866,20388,3255396,4
2867,20388,307601,1
2868,20388,2194016,40
2869,20388,132064,1
2870,20388,3629172,2
2871,20388,4017233,1
2872,20388,4313726,1
2873,20388,2749452,1
2874,20388,1040752,1
2875,20388,760734,3
2876,20388,3994547,56
2877,20388,4107483,2
2878,20388,465532,73
2879,20388,1536394,14
2880,20388,2117059,1
2881,20388,1971482,28
2882,20388,2344820,1
2883,20388,4836624,5
2884,20388,3620886,3
2885,20388,2975302,20
2886,20388,2312573,1
2887,20388,981390,4
2888,20388,2346553,4
2889,20388,4047905,12
2890,20388,3543372,3
2891,20388,2470407,2
2892,20388,3819425,2
2893,20388,1691879,1
2894,20388,234869,1
2895,20388,1465801,51
2896,20388,4649744,1
2897,20388,3174285,4
2898,20388,1003470,2
2899,20388,3986824,5
2900,20388,4349236,1
2901,20388,671069,11
2902,20388,3355334,4
2903,20388,3080925,9
2904,20388,3912735,8
2905,20388,374254,98
2906,20388,1431521,50
2907,20388,3366159,2
2908,20388,2371587,26
2909,20388,1762471,3
2910,20388,2500520,2
2911,20388,2116247,18
2912,20388,1298534,1
2913,20388,161018,6
2914,20388,3590828,4
2915,20388,2507074,27
2916,20388,213416,2
2917,20388,3512143,1
2918,20388,3393085,14
2919,20388,3594666,1
2920,20388,1807885,12
2921,20388,1013839,1
2922,20388,1500917,1
2923,20388,310478,1
2924,20388,902772,8
2925,20388,90992,2
2926,20388,47758,4
2927,20388,4807649,2
2928,20388,1080963,51
2929,20388,1839535,1
2930,20388,4196929,30
2931,20388,332110,109
2932,20388,2844585,1
2933,20388,4592791,12
2934,20388,3060809,1
2935,20388,1202493,30
2936,20388,1019772,1
2937,20388,1206802,1
2938,20388,4540926,3
2939,20388,954620,78
2940,20388,3573130,20
2941,20388,4130665,1
2942,20388,2236332,3
2943,20388,157571,1
2944,20388,158504,1
2945,20388,1023841,4
2946,20388,1662988,48
2947,20388,3863178,17
2948,20388,2131466,16
2949,20388,4221490,14
2950,20388,3618013,1
2951,20388,2011693,5
2952,20388,3731452,3
2953,20388,4444513,5
2954,20388,727326,1
2955,20388,2446851,31
2956,20388,897798,126
2957,20388,390471,1
2958,20388,4742480,123
2959,20388,223452,20
2960,20388,3486092,1
2961,20388,3306524,1
2962,20388,2445109,1
2963,20388,1839931,6
2964,20388,4606052,1
2965,20388,4366082,2
2966,20388,2844634,1
2967,20388,2459099,20
2968,20388,1525798,3
2969,20388,410916,3
2970,20388,1152199,2
2971,20388,920555,1
2972,20388,1677677,1
2973,20388,1215141,7
2974,20388,387477,6
2975,20388,1243851,2
2976,20388,2999514,2
2977,20388,4112218,29
2978,20388,369699,1
2979,20388,3768101,24
2980,20388,703905,2
2981,20388,265550,1
2982,20388,3647967,190
2983,20388,4429468,6
2984,20388,3660326,4
2985,20388,3209618,1
2986,20388,3574843,63
2987,20388,2083100,22
2988,20388,4652908,31
2989,20388,1480470,1
2990,20388,2409770,175
2991,20388,3014648,2
2992,20388,2210942,3
2993,20388,993664,6
2994,20388,536990,26
2995,20388,2241155,1
2996,20388,4332029,15
2997,20388,1989724,3
2998,20388,895811,19
2999,20388,4569668,6
3000,20388,4575477,13
3001,20388,670278,2
3002,20388,1072456,7
3003,20388,4085234,43
3004,20388,4292386,16
3005,20388,1454529,4
3006,20388,2082647,5
3007,20388,2230310,9
3008,20388,2739550,1
3009,20388,2754054,1
3010,20388,499951,30
3011,20388,3157681,34
3012,20388,837799,15
3013,20388,740929,52
3014,20388,3456381,44
3015,20388,2289339,2
3016,20388,361263,15
3017,20388,4460736,50
3018,20388,3980546,1
3019,20388,240820,1
3020,20388,2077530,50
3021,20388,3535865,6
3022,20388,1375806,17
3023,20388,164373,12
3024,20388,1312978,222
3025,20388,2782722,55
3026,20388,2392487,5
3027,20388,2069778,8
3028,20388,1079593,3
3029,20388,2601395,1
3030,20388,2780485,1
3031,20388,4141610,2
3032,20388,3108211,82
3033,20388,1955929,14
3034,20388,1091515,5
3035,20388,2129705,326
3036,20388,1216868,6
3037,20388,4201657,74
3038,20388,2696410,4
3039,20388,4801742,43
3040,20388,566009,3
3041,20388,953824,15
3042,20388,4857370,4
3043,20388,4290038,18
3044,20388,3889080,35
3045,20388,4283574,65
3046,20388,2905222,2
3047,20388,1432601,30
3048,20388,25991,37
3049,20388,4594131,1
3050,20388,2634924,152
3051,20388,742568,81
3052,20388,3313217,43
3053,212805,1042163,669
3054,212805,3793690,1881
3055,850459,2946991,27
3056,850459,1497401,9
3057,850459,121991,12
3058,850459,2705197,23
3059,850459,4200582,3
3060,850459,1739137,416
3061,850459,23090,47
3062,850459,50399,289
3063,850459,939476,92
3064,850459,3925192,37
3065,850459,631279,151
3066,850459,2675221,50
3067,850459,2619073,177
3068,850459,4833075,78
3069,850459,1437518,46
3070,850459,4610624,68
3071,850459,332418,324
3072,163021,750267,2
3073,163021,3341586,5
3074,163021,1334067,3
3075,163021,658295,33
3076,163021,1424714,9
3077,163021,4301938,9
3078,163021,1574877,98
3079,163021,192975,3
3080,163021,1960494,15
3081,163021,4516253,5
3082,163021,1508698,12
3083,163021,4782967,186
3084,163021,1858017,136
3085,163021,132543,36
3086,163021,3538791,411
3087,163021,1789313,15
3088,163021,4081371,76
3089,1729215,2020240,212
3090,1729215,37527,50
3091,1729215,145219,1532
3092,1729215,1840412,1267
3093,1146906,3067078,227
3094,2549365,951929,236
3095,1105301,212805,894
3096,378745,632892,30
3097,3314478,235938,1266
3098,3314478,1465878,106
3099,3314478,776837,82
3100,3314478,2078395,1
3101,3314478,4041512,3
3102,3314478,4236954,1
3103,3314478,3376019,1
3104,3314478,3560555,13
3105,3314478,435475,214
3106,3314478,669495,76
3107,3314478,1765834,47
3108,3314478,933347,349
3109,3314478,664636,18
3110,3314478,1561762,74
3111,3314478,3385867,13
3112,3314478,3872726,21
3113,3314478,1265428,244
3114,3314478,3602199,17
3115,3314478,1266724,147
3116,3314478,853550,50
3117,3314478,4391849,166
3118,3314478,417749,34
3119,3314478,793352,7
3120,3314478,2248700,547
3121,3314478,4477400,21
3122,3314478,1245578,13
3123,3314478,3831327,92
3124,3314478,714076,4
3125,3314478,1738704,130
3126,3314478,723981,16
3127,3314478,2219056,3
3128,3314478,1839902,177
3129,3314478,2168426,163
3130,3314478,67665,34
3131,3314478,2894369,182
3132,3314478,3006632,48
3133,3314478,4355595,100
3134,3314478,3889783,751
3135,3314478,145219,1532
3136,3314478,4755321,17
3137,3314478,4258068,29
3138,3314478,3032217,751
3139,3314478,276074,128
3140,3314478,4170758,6
3141,1438125,3610552,910
3142,2651652,3900509,57
3143,2651652,708203,418
3144,960790,3989690,170
3145,2861149,2558769,132
3146,3652352,4547607,38
3147,2057832,2736347,18
3148,3241571,2518490,166
3149,1233851,3202510,6
3150,4066452,2248700,547
3151,4066452,4707797,418
3152,4066452,4525589,98
3153,4066452,2294440,557
3154,4066452,3701833,221
3155,2719963,1802489,1820
3156,1802489,648703,45
3157,1802489,357567,351
3158,1802489,4771141,590
3159,1916723,3611934,7
3160,708203,2248409,26
3161,708203,4610775,463
3162,708203,4608290,110
3163,708203,4088990,225
3164,708203,74336,131
3165,1702417,397607,29
3166,1702417,4059648,10
3167,1702417,2805808,121
3168,1663756,1031771,9
3169,2361218,328058,5
3170,2361218,1893341,167
3171,3550092,1928371,8
3172,3550092,169009,47
3173,1233075,1078672,148
3174,3940516,2071647,158
3175,487639,3239452,187
3176,487639,4737429,621
3177,487639,4163093,94
3178,487639,4097481,552
3179,487639,3047678,5
3180,2223881,3189479,13
3181,1149539,3116573,613
3182,717002,2882556,1412
3183,2619379,2168358,8
3184,2619379,1305674,10
3185,2619379,4208129,90
3186,2619379,1687889,11
3187,2619379,1653709,92
3188,2619379,2975055,19
3189,2619379,1542148,4
3190,2619379,1377566,38
3191,2619379,2360684,30
3192,2619379,1140683,8
3193,2619379,2064895,9
3194,2619379,79754,39
3195,2619379,448905,12
3196,2619379,3558993,33
3197,2619379,855752,1
3198,2619379,428648,54
3199,2619379,3586220,1
3200,2619379,1081786,1
3201,2619379,646985,3
3202,2619379,3630351,4
3203,2619379,2498985,6
3204,2619379,339473,11
3205,2619379,14274,4
3206,2619379,540743,11
3207,2619379,4570103,38
3208,2619379,3504538,23
3209,2619379,4439369,11
3210,2619379,3453610,16
3211,2619379,1170190,36
3212,2619379,4769034,75
3213,2619379,2348686,33
3214,2619379,4722427,45
3215,2619379,2222405,38
3216,2619379,3304549,97
3217,2619379,2579569,10
3218,2619379,1104543,3
3219,2619379,2623795,2
3220,2619379,851688,97
3221,2619379,787788,7
3222,2619379,2120773,2
3223,2619379,95189,43
3224,2619379,3860926,5
3225,2619379,3916653,2
3226,2619379,2630426,3
3227,2619379,82215,36
3228,2619379,333558,1
3229,2619379,3431492,31
3230,2619379,4444815,5
3231,2619379,1053425,17
3232,2619379,1571263,22
3233,2619379,339396,10
3234,2619379,4694795,18
3235,2619379,4835259,15
3236,2619379,2326546,29
3237,2619379,492199,24
3238,2619379,3663480,53
3239,2619379,3441602,53
3240,2619379,3625505,57
3241,2619379,658478,7
3242,2619379,970704,49
3243,2619379,792698,9
3244,2619379,3017599,51
3245,2619379,4094424,91
3246,2619379,4480860,49
3247,2619379,1788979,280
3248,2619379,1432831,62
3249,2619379,1007835,40
3250,2619379,1462706,33
3251,2619379,606020,75
3252,2619379,4559459,11
3253,2619379,3823877,2
3254,2619379,3516484,6
3255,2619379,641123,255
3256,2619379,3253232,2
3257,2619379,1864911,30
3258,2619379,3544291,48
3259,2619379,3306517,5
3260,2619379,1065338,7
3261,2619379,1004506,18
3262,2619379,4741292,4
3263,2619379,1079916,97
3264,2619379,1326808,6
3265,2619379,2994645,6
3266,2619379,3780076,22
3267,2619379,3738365,2
3268,2619379,4441264,9
3269,2619379,3977909,6
3270,2619379,3512876,9
3271,2619379,4177218,295
3272,2619379,1766586,59
3273,2619379,820076,11
3274,2619379,585394,13
3275,2619379,4715027,67
3276,2619379,4592462,32
3277,2619379,762973,42
3278,2619379,2155963,3
3279,2619379,120814,114
3280,2619379,3504137,176
3281,2619379,2979110,29
3282,2619379,3464350,7
3283,2619379,976758,84
3284,2619379,2544185,45
3285,2619379,2206942,16
3286,2619379,1191137,10
3287,2619379,2292698,14
3288,2619379,1011743,182
3289,2619379,3734603,4
3290,2619379,3598742,115
3291,2619379,1484807,392
3292,2619379,4060000,74
3293,2619379,2306735,110
3294,2619379,4596990,6
3295,2619379,679245,91
3296,2619379,1546773,77
3297,2619379,4320834,19
3298,2619379,3506216,22
3299,2619379,1657509,15
3300,2619379,1083690,33
3301,2619379,3314309,41
3302,2619379,3546311,125
3303,2619379,721190,3
3304,2619379,924183,11
3305,2619379,3724709,174
3306,2619379,3594539,63
3307,2619379,1036941,78
3308,2619379,2872149,51
3309,2619379,2054310,5
3310,2619379,3908780,6
3311,2619379,4605438,1
3312,2619379,4816841,19
3313,2619379,1348639,10
3314,2619379,2900838,22
3315,2619379,73334,8
3316,2619379,1723557,34
3317,2619379,664206,24
3318,2619379,3439,4
3319,2619379,1734716,20
3320,2619379,3702450,4
3321,2619379,3807570,43
3322,2619379,2249130,3
3323,2619379,2545933,122
3324,2619379,2737832,107
3325,2619379,4746967,14
3326,2619379,2443194,43
3327,2619379,3491046,34
3328,2619379,3862868,51
3329,2619379,972676,54
3330,2619379,2188605,16
3331,2619379,1316619,254
3332,2619379,2615355,253
3333,2619379,3735651,3
3334,2619379,3247,70
3335,2619379,780937,3
3336,2619379,1158310,173
3337,2619379,617921,107
3338,2619379,2718145,19
3339,2619379,240983,95
3340,2619379,2319416,61
3341,2619379,3718260,41
3342,2619379,3961432,58
3343,2619379,3659420,247
3344,2619379,773929,56
3345,2619379,2345085,5
3346,2619379,39962,1
3347,2619379,2510002,19
3348,2619379,3536505,19
3349,2619379,3978310,106
3350,2619379,704827,69
3351,2619379,880936,516
3352,2619379,4412407,3
3353,2619379,3140485,4
3354,2619379,2269083,8
3355,2619379,1620611,70
3356,2619379,3176952,21
3357,2619379,1315457,82
3358,2619379,3308958,14
3359,2619379,2450496,46
3360,2619379,75528,23
3361,2619379,2725810,62
3362,2619379,1191421,86
3363,2619379,4517054,18
3364,2619379,558618,8
3365,2619379,2722730,2
3366,2619379,2686023,24
3367,2619379,2516849,19
3368,2619379,1599052,53
3369,2619379,209823,8
3370,2619379,4556880,82
3371,2619379,930829,187
3372,2619379,4544332,326
3373,2619379,266614,27
3374,2619379,4795143,88
3375,2619379,3213868,94
3376,2619379,273853,8
3377,2619379,3857879,10
3378,2619379,4319137,2
3379,2619379,4464264,5
3380,2619379,4234810,67
3381,2619379,4191976,33
3382,2619379,4173093,9
3383,2619379,4028255,105
3384,2619379,1174471,97
3385,2619379,3603653,29
3386,2619379,1226183,17
3387,2619379,3774035,10
3388,2619379,2932876,5
3389,2619379,1868273,133
3390,2619379,2601257,21
3391,2619379,3857255,53
3392,2619379,1530648,67
3393,2619379,2624782,5
3394,2619379,624099,175
3395,2619379,603984,88
3396,2619379,1738814,8
3397,2619379,950951,8
3398,2619379,1994341,321
3399,2619379,2532525,9
3400,2619379,881131,9
3401,2619379,438354,60
3402,2619379,626739,127
3403,2619379,4239989,13
3404,2619379,2231959,21
3405,2619379,220396,71
3406,2619379,2728879,14
3407,2619379,3516448,29
3408,2619379,1983844,47
3409,2619379,513987,29
3410,2619379,1239265,33
3411,2619379,2693793,29
3412,2619379,2689726,37
3413,2619379,1370487,19
3414,2619379,1903708,214
3415,2619379,947013,60
3416,2619379,2938169,52
3417,2619379,3193426,2
3418,2619379,3239688,21
3419,2619379,3138730,67
3420,2619379,1319642,70
3421,2619379,2724004,65
3422,2619379,2982892,2
3423,2619379,854247,80
3424,2619379,1779866,35
3425,2619379,3607609,10
3426,2619379,872502,26
3427,2619379,1537935,70
3428,2619379,1329281,389
3429,2619379,2027524,83
3430,2619379,3848457,53
3431,2619379,1303551,54
3432,2619379,4767387,54
3433,2619379,1507197,15
3434,2619379,1325563,24
3435,2619379,4016748,38
3436,2619379,2554974,21
3437,2619379,3460625,16
3438,2619379,2816888,115
3439,2619379,2090002,152
3440,2619379,30275,43
3441,2619379,1608414,27
3442,2619379,2619120,90
3443,2619379,474590,19
3444,2619379,608268,72
3445,2619379,3346053,66
3446,2619379,3448559,85
3447,2619379,3509695,44
3448,2619379,3733472,29
3449,2619379,295007,58
3450,2619379,783432,18
3451,2619379,4060808,31
3452,2619379,2385611,27
3453,2619379,2672188,40
3454,2619379,177875,32
3455,2619379,612652,22
3456,2619379,4012745,10
3457,2619379,758485,8
3458,2619379,3780233,15
3459,2619379,4165849,123
3460,2619379,2275318,30
3461,2619379,786370,41
3462,2619379,4286703,88
3463,2619379,976403,38
3464,2619379,1506742,241
3465,2619379,512810,70
3466,2619379,3970836,45
3467,2619379,3364469,61
3468,2619379,167838,8
3469,2619379,2274446,137
3470,2619379,295224,55
3471,2619379,1420033,61
3472,2619379,582227,155
3473,2619379,21074,105
3474,2619379,907342,802
3475,2619379,4412457,66
3476,2619379,2297372,58
3477,2619379,3646072,65
3478,2619379,786888,81
3479,2619379,2940228,8
3480,2619379,3283819,67
3481,2619379,2728019,73
3482,2619379,1633405,197
3483,2619379,2456588,336
3484,2619379,494019,9
3485,2619379,1830417,72
3486,2619379,1452369,51
3487,2619379,3185451,40
3488,2619379,463689,55
3489,2619379,4162805,61
3490,2619379,3951045,9
3491,2619379,626445,26
3492,2619379,3182711,314
3493,2619379,3672806,234
3494,2619379,3129200,51
3495,2619379,4184550,140
3496,2619379,3629863,44
3497,2619379,3143499,105
3498,2619379,4277217,8
3499,2619379,3692127,156
3500,2619379,3540787,172
3501,2619379,1998202,262
3502,2619379,4790649,985
3503,2619379,3524553,99
3504,2619379,519201,24
3505,2619379,1765704,41
3506,2619379,81627,156
3507,2619379,3324745,30
3508,2619379,1849950,26
3509,2619379,4025893,115
3510,2619379,3455881,51
3511,2619379,4070336,157
3512,2619379,3823822,102
3513,2619379,1206806,75
3514,2619379,3603868,67
3515,2619379,216976,631
3516,2619379,541143,54
3517,2619379,1246183,184
3518,2619379,91628,161
3519,2619379,253412,69
3520,2619379,1011227,43
3521,2619379,4448116,102
3522,2619379,3175588,22
3523,2619379,132844,932
3524,2619379,2369554,19
3525,2619379,2631035,1227
3526,2619379,3812837,58
3527,2619379,3929760,16
3528,2619379,1942858,46
3529,888120,70216,50
3530,888120,4326089,44
3531,888120,2224557,106
3532,888120,32310,26
3533,888120,695443,119
3534,888120,2071830,71
3535,888120,524504,34
3536,888120,1824953,130
3537,888120,3703334,288
3538,888120,3968888,786
3539,888120,3662425,252
