0,source,sink,z0_shortest_path
4656,2519581,4480066,2
4657,3259572,613440,2
4658,2324390,1929906,2
4659,3215623,4517825,2
4660,3317842,2486689,2
4661,3177739,1005312,2
4662,1324994,3737769,2
4663,3053000,3982174,2
4664,2118739,1529278,2
4665,4404851,4421266,2
4666,201083,3101980,2
4667,1341632,4134936,2
4668,666255,3036292,2
4669,3250100,3210520,2
4670,2824336,2759258,2
4671,3050887,3024989,2
4672,1355647,1490130,2
4673,2656253,4757732,2
4674,4419734,2860635,2
4675,1068581,2213036,2
4676,456376,840957,2
4677,3274547,1871208,2
4678,2681627,1903703,2
4679,4281588,2041783,2
4680,1303975,1895314,2
4681,4337656,4397115,2
4682,2640198,2350099,2
4683,2243013,4612494,2
4684,1100110,3077985,2
4685,1056884,4299022,2
4686,2346621,2266235,2
4687,1879951,3528096,2
4688,2918381,4445079,2
4689,418720,1218944,2
4690,3144014,820519,2
4691,67832,272916,2
4692,1530928,562913,2
4693,4037277,3753770,2
4694,4390038,4006042,2
4695,3502346,4538848,2
4696,3606188,3485792,2
4697,928515,3617889,2
4698,3947401,507198,2
4699,300073,2390535,2
4700,1317930,1054633,2
4701,3608627,4228720,2
4702,916859,2942785,2
4703,310469,801369,2
4704,4009971,1282689,2
4705,773423,3246139,2
4706,852092,4768003,2
4707,597903,28874,2
4708,891143,621120,2
4709,1943868,3272974,2
4710,1169287,2194084,2
4711,3336698,1542949,2
4712,3228439,1454998,2
4713,2980471,644758,2
4714,4219715,1227855,2
4715,2649842,1027721,2
4716,700385,2067514,2
4717,95256,1271992,2
4718,3941574,1230395,2
4719,2757738,2795087,2
4720,796887,3552495,2
4721,2771923,1813368,2
4722,752405,435286,2
4723,3035217,3232246,2
4724,329792,436776,2
4725,1984683,1776163,2
4726,4438691,1776366,2
4727,2036718,2696751,2
4728,4841123,4394015,2
4729,3923796,2391415,2
4730,4205304,2393254,2
4731,4492773,1306883,2
4732,1534599,2555183,2
4733,3032212,1695051,2
4734,1663373,4369494,2
4735,2569603,3886543,2
4736,1808218,2489803,2
4737,1382659,3376555,2
4738,2706368,4726480,2
4739,3903186,1229607,2
4740,4150940,886113,2
4741,3446506,1378134,2
4742,190700,4575274,2
4743,3727094,1601895,2
4744,4736071,221493,2
4745,2547782,2438568,2
4746,1658132,4827758,2
4747,1345914,747989,2
4748,242457,3762612,2
4749,1996580,3719618,2
4750,1337541,1120422,2
4751,831984,692924,2
4752,3150672,1195112,2
4753,625025,1447163,2
4754,875252,3033854,2
4755,3921857,237571,2
4756,3897083,2776486,2
4757,297954,3948031,2
4758,987442,3407290,2
4759,4382980,2472584,2
4760,4816159,3318300,2
4761,356069,247783,2
4762,257342,1258291,2
4763,3578368,4388460,2
4764,2167753,4256162,2
4765,1168914,2712159,2
4766,3752944,3612553,2
4767,3393576,554527,2
4768,3159469,576143,2
4769,4743804,3455078,2
4770,2912719,1105613,2
4771,2771452,2655462,2
4772,4412299,2194084,2
4773,3839207,377939,2
4774,4845427,4417929,2
4775,3564470,3799728,2
4776,2166868,2689726,2
4777,4842908,2630139,2
4778,2530872,2726463,2
4779,216069,2912887,2
4780,1678217,354274,2
4781,408923,82340,2
4782,1300583,390177,2
4783,380137,1613860,2
4784,4093168,485828,2
4785,2436690,3365325,2
4786,3270386,2939315,2
4787,2444947,4219994,2
4788,3139623,3037007,2
4789,811164,212788,2
4790,3094977,328513,2
4791,2266016,1981229,2
4792,4358343,362039,2
4793,2962986,2757422,2
4794,397607,4061350,2
4795,2954343,2123357,2
4796,2980471,3140372,2
4797,1735883,972534,2
4798,4110097,3064769,2
4799,205138,4455468,2
4800,227272,3016650,2
4801,812487,4825357,2
4802,4843491,14398,2
4803,598328,523336,2
4804,4638502,3377456,2
4805,3799361,1667428,2
4806,1637770,4383490,2
4807,337913,792414,2
4808,1922669,271444,2
4809,3259542,1888360,2
4810,2332893,3418870,2
4811,3990181,658596,2
4812,4181239,3272419,2
4813,2477149,122682,2
4814,4371974,4137660,2
4815,4055471,2985062,2
4816,1136996,387574,2
4817,4022186,2002799,2
4818,330307,243484,2
4819,1628863,1927697,2
4820,4796532,2418440,2
4821,2390753,2828773,2
4822,3691678,2085193,2
4823,2821488,3137069,2
4824,1099668,1005221,2
4825,1900681,1482006,2
4826,770211,502970,2
4827,2309487,1730580,2
4828,903847,2362452,2
4829,3167204,2799356,2
4830,762988,1136765,2
4831,2266766,3121238,2
4832,389012,4092557,2
4833,1016131,3786708,2
4834,3037159,3543842,2
4835,1541835,2203658,2
4836,4421617,435090,2
4837,1227677,1168860,2
4838,3493390,4624914,2
4839,4750778,3020310,2
4840,2230793,3179696,2
4841,1467477,1400396,2
4842,1782783,4841557,2
4843,3500696,28775,2
4844,4588969,1050615,2
4845,1701759,794708,2
4846,331505,4001127,2
4847,1733340,1269239,2
4848,713957,385977,2
4849,1069486,1894490,2
4850,4700499,1717642,2
4851,3101493,2830604,2
4852,2691310,161218,2
4853,837618,201039,2
4854,938558,1840412,2
4855,2913556,4848625,2
4856,69528,286853,2
4857,2682937,1825252,2
4858,90735,246939,2
4859,1727028,4646424,2
4860,2133929,2692496,2
4861,2156564,1579642,2
4862,3730130,3529265,2
4863,1410100,2018525,2
4864,3415334,3754965,2
4865,1460947,4513093,2
4866,3046615,4432465,2
4867,1546131,1777600,2
4868,565577,861508,2
4869,1114252,1094185,2
4870,2268771,476312,2
4871,1051722,419046,2
4872,1409690,693166,2
4873,570258,2496286,2
4874,2880138,4847103,2
4875,2071647,4750152,2
4876,3375317,3225785,2
4877,1160134,1416239,2
4878,832528,1779572,2
4879,394828,2124682,2
4880,2475214,334474,2
4881,4630411,2255454,2
4882,4307561,1344353,2
4883,3024760,2485225,2
4884,1191908,2767513,2
4885,1306569,2120801,2
4886,3272770,1276094,2
4887,268091,2055183,2
4888,2645665,3230067,2
4889,4389829,3825120,2
4890,1973539,2840735,2
4891,1444973,3910318,2
4892,838931,15326,2
4893,219950,3509014,2
4894,168394,953390,2
4895,2772206,691925,2
4896,4075779,4243242,2
4897,2530184,3503396,2
4898,2835662,477354,2
4899,3385356,2818759,2
4900,2768339,1706930,2
4901,1627413,1444727,2
4902,3861876,3690040,2
4903,2086863,253110,2
4904,3889805,2102888,2
4905,3004134,1242327,2
4906,929736,676085,2
4907,3451039,2221465,2
4908,2369634,4626764,2
4909,3016330,4096286,2
4910,3656829,781665,2
4911,2536299,4171601,2
4912,1580537,4406666,2
4913,3675420,412965,2
4914,871397,996466,2
4915,1285721,4031899,2
4916,785634,1054633,2
4917,2910579,24518,2
4918,3135571,3122560,2
4919,2449948,2938447,2
4920,1156078,2893396,2
4921,1406432,99644,2
4922,1612255,4388711,2
4923,914439,2123195,2
4924,1851691,3953022,2
4925,4306404,1775690,2
4926,3582473,3630008,2
4927,3840652,4601058,2
4928,975971,1937710,2
4929,146027,476419,2
4930,1709665,554504,2
4931,1469634,4242598,2
4932,1623393,2448552,2
4933,3959377,3015876,2
4934,2443498,1236679,2
4935,99328,1319794,2
4936,3220341,4254453,2
4937,2071647,497126,2
4938,2109677,2899603,2
4939,3144055,1793253,2
4940,653064,771731,2
4941,112505,361752,2
4942,2309576,22552,2
4943,187867,2269569,2
4944,4563918,1449489,2
4945,3898489,3664547,2
4946,3949760,2766242,2
4947,1781854,1358549,2
4948,2865128,2365028,2
4949,1415397,3668279,2
4950,1594009,2296139,2
4951,1024682,2735310,2
4952,4071837,3763790,2
4953,1382719,1435321,2
4954,2175612,3535244,2
4955,4563260,1044541,2
4956,4513962,3551931,2
4957,4149743,1898377,2
4958,2053229,979757,2
4959,913695,1565812,2
4960,541661,2092271,2
4961,3638601,252244,2
4962,2628196,1291276,2
4963,2125677,126249,2
4964,3520690,623341,2
4965,4193512,4503990,2
4966,1781818,1739308,2
4967,697764,3342614,2
4968,2169336,469470,2
4969,3197488,828853,2
4970,547157,4621596,2
4971,4534995,3972824,2
4972,142185,3182400,2
4973,1114588,4752026,2
4974,2969167,3108490,2
4975,3285875,3691038,2
4976,1450478,2631035,2
4977,3737378,2270520,2
4978,1549221,3218522,2
4979,344568,1129376,2
4980,1923149,75144,2
4981,4467733,2514199,2
4982,2084573,1880680,2
4983,4415048,3052901,2
4984,351861,3649026,2
4985,447443,3633833,2
4986,1255074,1992703,2
4987,3213547,3474942,2
4988,247783,4244519,2
4989,919165,1300502,2
4990,4858799,4553375,2
4991,3573741,2087962,2
4992,4405789,18883,2
4993,3260897,1840412,2
4994,214712,3173558,2
4995,65427,4734847,2
4996,2540720,2254119,2
4997,4696456,3484834,2
4998,1903351,682971,2
4999,3364148,2056996,2
5000,2102851,1184192,2
5001,2422272,4842204,2
5002,958829,2421271,2
5003,3491759,1646757,2
5004,2433949,2147654,2
5005,880632,3364252,2
5006,2060173,1713532,2
5007,1974493,2899354,2
5008,1226964,3876984,2
5009,1230268,2512402,2
5010,3324799,3031051,2
5011,4229621,4575344,2
5012,2085212,959618,2
5013,2009186,2892092,2
5014,2937322,136342,2
5015,2396992,1979659,2
5016,3082590,3181408,2
5017,4152295,1081614,2
5018,3643090,1626352,2
5019,3649489,3434253,2
5020,2966397,2524816,2
5021,1978717,2815993,2
5022,2465888,4172514,2
5023,992890,2277499,2
5024,3648863,4196956,2
5025,3911879,1541826,2
5026,2902003,1460816,2
5027,855339,663816,2
5028,2263309,656360,2
5029,4697939,3900142,2
5030,477470,2652786,2
5031,4764394,3096524,2
5032,598293,2748718,2
5033,4796532,3648705,2
5034,2771227,862645,2
5035,1897058,4601186,2
5036,4786573,4306782,2
5037,2314640,3722661,2
5038,2678495,2612760,2
5039,2062066,1165817,2
5040,1109994,727177,2
5041,662193,1452,2
5042,1625773,4445715,2
5043,3835319,1177572,2
5044,687543,4252439,2
5045,3755683,3733746,2
5046,219909,4498732,2
5047,380137,4557223,2
5048,2471590,2586191,2
5049,812338,4836846,2
5050,2212751,1483950,2
5051,2367831,2872397,2
5052,4651690,1301161,2
5053,207617,3126693,2
5054,3472798,1510959,2
5055,1183618,2420414,2
5056,3357608,4026802,2
5057,3027281,3061859,2
5058,4521368,1504143,2
5059,4578808,4579297,2
5060,1949444,3704883,2
5061,1881600,3457009,2
5062,3047724,4199902,2
5063,457555,1294452,2
5064,2773309,4433960,2
5065,1561454,2956481,2
5066,1976020,4241756,2
5067,3450878,2904844,2
5068,764964,4116880,2
5069,3443992,2326409,2
5070,2775862,4784427,2
5071,4743584,850215,2
5072,616024,105976,2
5073,2275276,1866186,2
5074,2078204,822357,2
5075,2388429,1086102,2
5076,3434251,4683866,2
5077,2367409,259166,2
5078,1337635,445515,2
5079,2675881,2075586,2
5080,1837519,234204,2
5081,4822389,3654107,2
5082,2497165,2027836,2
5083,4254122,3547558,2
5084,4546790,3728977,2
5085,1599992,3146995,2
5086,3964876,1920893,2
5087,1527720,3719572,2
5088,4201419,2200421,2
5089,1095521,3593143,2
5090,2818647,3198135,2
5091,3498994,906279,2
5092,381690,4434708,2
5093,17245,295035,2
5094,1979383,4471588,2
5095,2176144,2973142,2
5096,2480532,3227347,2
5097,3684521,2594697,2
5098,1842042,2564026,2
5099,4582255,1334357,2
5100,1233876,2963929,2
5101,3755255,4845572,2
5102,444473,4813076,2
5103,3094254,836888,2
5104,1483796,2978385,2
5105,2369703,1920983,2
5106,4107305,634858,2
5107,3999575,265752,2
5108,996054,2591752,2
5109,3757336,210761,2
5110,1075781,3083128,2
5111,1886723,2630834,2
5112,4637023,3246577,2
5113,589204,2070162,2
5114,120701,4298769,2
5115,1242784,4732190,2
5116,901923,162524,2
5117,2465882,2544215,2
5118,1576600,3170142,2
5119,1149712,109597,2
5120,4617006,3104714,2
5121,90690,1787407,2
5122,4244460,4236643,2
5123,3832051,324529,2
5124,1836007,587903,2
5125,3433005,1510824,2
5126,3953029,2808502,2
5127,3642177,291531,2
5128,785382,886113,2
5129,4323134,2016761,2
5130,4091626,4064041,2
5131,1577526,1195821,2
5132,3633437,1921947,2
5133,2252428,3048516,2
5134,432061,3799178,2
5135,613101,3333953,2
5136,4583440,1595597,2
5137,4716078,1701771,2
5138,3996857,2717018,2
5139,3122872,3361781,2
5140,1949391,3567109,2
5141,4168057,2642646,2
5142,3316766,2642553,2
5143,4656924,4463889,2
5144,2643635,211542,2
5145,2713354,3285289,2
5146,3098287,1353386,2
5147,2520978,1668387,2
5148,4708030,524914,2
5149,836966,2450433,2
5150,674419,324401,2
5151,384771,3189332,2
5152,1443715,1689039,2
5153,1092928,3330739,2
5154,1400270,1007626,2
5155,3321075,573952,2
5156,3299925,1989026,2
5157,4383456,4855858,2
5158,161389,3216781,2
5159,2597890,4314283,2
5160,2178285,2961986,2
5161,1537466,204949,2
5162,2707238,2010328,2
5163,541055,197588,2
5164,1613927,4023598,2
5165,1789379,1784444,2
5166,2910546,754891,2
5167,2950467,4074536,2
5168,4393907,3289480,2
5169,922949,2740141,2
5170,990658,4565555,2
5171,4401601,1803387,2
5172,2489803,752906,2
5173,790566,2367409,2
5174,3982403,2640469,2
5175,2264243,3886917,2
5176,4662540,163021,2
5177,285661,1765719,2
5178,1728316,1510866,2
5179,4466822,4782388,2
5180,2029924,2619379,2
5181,3757648,1857242,2
5182,823325,485459,2
5183,4491343,1807338,2
5184,4301104,3682762,2
5185,2837216,4576901,2
5186,2001794,2146076,2
5187,3098781,3272419,2
5188,1443608,4376678,2
5189,2658008,3743173,2
5190,4050188,1065906,2
5191,2273355,2651585,2
5192,4394778,4005421,2
5193,1482465,1857023,2
5194,2557378,909674,2
5195,4274919,163354,2
5196,2889845,3937606,2
5197,1932961,2984603,2
5198,4651030,325820,2
5199,1820544,1031894,2
5200,4703183,2599308,2
5201,2703834,4192561,2
5202,4096433,1802489,2
5203,401079,971073,2
5204,3233149,1206736,2
5205,1443964,3484205,2
5206,2839557,3586519,2
5207,297147,1414899,2
5208,3340752,43105,2
5209,4631961,3507219,2
5210,4461945,4584274,2
5211,2929500,205982,2
5212,3061858,401801,2
5213,1091584,476727,2
5214,52360,1174967,2
5215,1933728,689629,2
5216,532545,369389,2
5217,1232638,3594354,2
5218,811013,2544271,2
5219,1903351,198106,2
5220,3957345,4019908,2
5221,3662553,3088232,2
5222,1546607,3733752,2
5223,3726740,1795540,2
5224,3097862,773802,2
5225,2958869,3480755,2
5226,2137219,527172,2
5227,3708221,4859194,2
5228,4725529,857076,2
5229,167532,1585422,2
5230,3385739,1374971,2
5231,3705976,2123970,2
5232,2004077,1413055,2
5233,1955299,3373685,2
5234,2297732,239786,2
5235,4030043,3220123,2
5236,545005,1590083,2
5237,2005701,2627273,2
5238,114610,1344142,2
5239,2784395,1909958,2
5240,1506302,3568871,2
5241,2157499,1605703,2
5242,3063475,1107586,2
5243,2905236,3064769,2
5244,4072986,3275528,2
5245,4249730,4782797,2
5246,4197276,4183230,2
5247,11556,3386369,2
5248,906279,4142550,2
5249,711647,2265352,2
5250,2764788,4131672,2
5251,548436,4821620,2
5252,804757,1749530,2
5253,3833481,1828937,2
5254,2594716,698964,2
5255,1998202,268112,2
5256,2903565,3105233,2
5257,498166,377939,2
5258,740298,386904,2
5259,2335133,4261793,2
5260,1457238,2455101,2
5261,498720,2792636,2
5262,2117098,4670991,2
5263,4295112,4730207,2
5264,1757977,1437914,2
5265,4726906,2306329,2
5266,895784,1011158,2
5267,613280,1877889,2
5268,44428,2083644,2
5269,2650141,3158462,2
5270,4728345,36522,2
5271,2481712,896790,2
5272,396175,3241571,2
5273,3944177,3378280,2
5274,966700,77871,2
5275,3504137,1215144,2
5276,2955992,580779,2
5277,2153575,145983,2
5278,2642046,1901510,2
5279,4775444,1562347,2
5280,2696527,3318300,2
5281,3128762,2524536,2
5282,2444511,1206940,2
5283,2302041,2219243,2
5284,3420264,4254453,2
5285,4058089,4146791,2
5286,2954043,2343330,2
5287,1106637,2097435,2
5288,553774,1913950,2
5289,2426476,4743852,2
5290,4725529,53634,2
5291,3059233,2962986,2
5292,3733033,2411520,2
5293,3775131,3531862,2
5294,3494888,4846084,2
5295,363438,2956481,2
5296,3584579,2498262,2
5297,1620145,165650,2
5298,617631,801878,2
5299,2261970,2851014,2
5300,133673,578266,2
5301,1653101,1507603,2
5302,2345355,1946129,2
5303,630109,1105233,2
5304,3433912,1176173,2
5305,907609,2048710,2
5306,563611,4356897,2
5307,1284822,2746351,2
5308,407684,2458095,2
5309,1204618,1309879,2
5310,881502,160682,2
5311,2223076,455720,2
5312,4181529,3685321,2
5313,326881,3075889,2
5314,1868001,1450331,2
5315,751217,201039,2
5316,3188599,2668430,2
5317,1464668,2619104,2
5318,2421611,1329813,2
5319,2898122,1271625,2
5320,3070595,4683698,2
5321,2704133,236655,2
5322,2999435,2909775,2
5323,2571189,4167965,2
5324,211987,2061949,2
5325,1798770,4708985,2
5326,2333306,3421566,2
5327,723752,4716078,2
5328,1744579,741613,2
5329,3013323,2989077,2
5330,1977925,650203,2
5331,4624385,1801892,2
5332,3464059,2633571,2
5333,1464372,2253715,2
5334,3167709,2213689,2
5335,2465888,2385431,2
5336,3742712,4257816,2
5337,3125956,1380463,2
5338,4088254,3701891,2
5339,4525988,2164839,2
5340,2052678,2789777,2
5341,4824762,4134449,2
5342,2737313,1758440,2
5343,2393937,1838878,2
5344,4034972,4784645,2
5345,177215,3354439,2
5346,2688927,1694737,2
5347,3684394,2561205,2
5348,1619831,4517851,2
5349,2941006,482296,2
5350,3959377,2427203,2
5351,3561896,1954944,2
5352,1927607,690131,2
5353,2271524,3568840,2
5354,3897083,2101066,2
5355,126177,2730235,2
5356,3357608,389046,2
5357,3757808,2622113,2
5358,2684881,3014625,2
5359,2122753,1485355,2
5360,1615818,2768159,2
5361,2330930,4577899,2
5362,2316167,4544917,2
5363,2206017,1310486,2
5364,42898,2585654,2
5365,351301,3942877,2
5366,4223610,3533117,2
5367,1640913,3287035,2
5368,4438429,541721,2
5369,1456698,4208529,2
5370,3833162,1149822,2
5371,3447313,4454916,2
5372,2563752,3321708,2
5373,4492077,2250898,2
5374,4779695,927,2
5375,2985663,2156555,2
5376,635776,4831971,2
5377,4167744,772839,2
5378,2652464,2867191,2
5379,1907306,594566,2
5380,4096121,1690853,2
5381,4658467,3435184,2
5382,1948200,1286437,2
5383,2013269,2929789,2
5384,2676248,3487832,2
5385,4595807,1186972,2
5386,3286619,4039357,2
5387,4846084,3052734,2
5388,3991891,3727562,2
5389,1298087,3960773,2
5390,4699846,2078010,2
5391,3982057,3839393,2
5392,4820667,3314875,2
5393,99644,3533927,2
5394,2150760,3377456,2
5395,3857721,196511,2
5396,2382795,424684,2
5397,3064220,596070,2
5398,1992950,2320538,2
5399,250377,2332893,2
5400,2513909,4447841,2
5401,2019650,2410371,2
5402,16991,2581875,2
5403,4280660,4806783,2
5404,699366,3042825,2
5405,586534,2997147,2
5406,3122389,873841,2
5407,486431,1888066,2
5408,1529721,3542359,2
5409,3848441,881766,2
5410,4134683,3717812,2
5411,1120317,3645214,2
5412,3491166,73065,2
5413,3433219,2295519,2
5414,796367,1370153,2
5415,4617006,388932,2
5416,1376558,2358698,2
5417,4817391,1794210,2
5418,1246697,332418,2
5419,2070084,3462659,2
5420,4487191,1071857,2
5421,71252,1791323,2
5422,4448149,4656730,2
5423,4258085,4533077,2
5424,2221465,3016997,2
5425,4628116,411769,2
5426,3267725,2290035,2
5427,338878,3291143,2
5428,2607838,3027281,2
5429,4784203,3008481,2
5430,3151233,950891,2
5431,3289653,3476921,2
5432,3067359,2976028,2
5433,2833239,1649360,2
5434,3875143,590815,2
5435,2480720,2444202,2
5436,3620263,4064393,2
5437,234835,2494435,2
5438,1989639,4813623,2
5439,4585801,4244284,2
5440,1828033,3802692,2
5441,4646371,484955,2
5442,3938534,1965801,2
5443,1219942,447332,2
5444,3803146,1770532,2
5445,3711852,3143184,2
5446,302354,4471586,2
5447,1613322,2589159,2
5448,2031117,1137966,2
5449,1343320,4331707,2
5450,2314640,745080,2
5451,3434826,2281638,2
5452,2633579,4346114,2
5453,2084573,1886359,2
5454,1287387,20388,2
5455,3701608,883949,2
5456,2691389,3723155,2
5457,3002563,3594676,2
5458,2893396,3418202,2
5459,4343308,515574,2
5460,1190509,1690452,2
5461,4248813,1997363,2
5462,2968005,4350235,2
5463,3940839,1638122,2
5464,2714168,3510104,2
5465,2019222,2444511,2
5466,4804889,1102643,2
5467,3893222,573296,2
5468,126183,3681986,2
5469,3362929,4751012,2
5470,812338,2489499,2
5471,897320,1786687,2
5472,3179285,606593,2
5473,2324390,2220621,2
5474,4061246,2095410,2
5475,2319541,2661949,2
5476,4797950,125697,2
5477,2505522,1397193,2
5478,1111383,3660153,2
5479,396643,3191446,2
5480,4558807,4509605,2
5481,2222681,4323584,2
5482,3775154,463795,2
5483,4439932,3641883,2
5484,2748778,949007,2
5485,4380441,3446506,2
5486,2434787,4680085,2
5487,480633,2461284,2
5488,3022409,2315048,2
5489,380525,234637,2
5490,1530730,4619739,2
5491,4775200,4052990,2
5492,2255133,4135055,2
5493,2643635,1132979,2
5494,3995013,3278182,2
5495,4212375,2404066,2
5496,516087,1315923,2
5497,3178228,784466,2
5498,1311771,2765261,2
5499,1514831,2471048,2
5500,4509053,1719553,2
5501,3285213,2195681,2
5502,2976526,1090590,2
5503,827641,4822389,2
5504,2594525,409727,2
5505,2510530,4150446,2
5506,230959,2652362,2
5507,965813,2014158,2
5508,1660103,1190404,2
5509,3373146,2464404,2
5510,2511853,94321,2
5511,2093176,1059036,2
5512,2589942,20964,2
5513,1535311,247783,2
5514,627736,1766093,2
5515,1419973,2922156,2
5516,141680,330944,2
5517,4699846,4032331,2
5518,1489608,1732478,2
5519,3999721,3095750,2
5520,3419799,2663312,2
5521,4029708,3865542,2
5522,4558379,3066415,2
5523,4207021,1283894,2
5524,4558216,3832085,2
5525,3006458,3376555,2
5526,229508,1401550,2
5527,4310275,212995,2
5528,195191,410900,2
5529,3151810,3349368,2
5530,3828465,3973245,2
5531,1249542,2183822,2
5532,110558,4055853,2
5533,1346410,4237012,2
5534,3584959,3308492,2
5535,286472,3807623,2
5536,2148107,3918538,2
5537,816131,732085,2
5538,303577,1503671,2
5539,3553488,393071,2
5540,96407,4058550,2
5541,4495110,2001975,2
5542,3034565,4859575,2
5543,1848747,254581,2
5544,4071271,1686697,2
5545,4574464,4102938,2
5546,4564548,4297402,2
5547,899628,2975120,2
5548,430658,4583463,2
5549,3517389,4569983,2
5550,2465349,2532259,2
5551,4546609,1043280,2
5552,4325261,912522,2
5553,241000,4520001,2
5554,1688987,378193,2
5555,2388098,3526223,2
5556,2533205,1215650,2
5557,3292313,4233966,2
5558,2326697,3159075,2
5559,223469,2940560,2
5560,94321,2027836,2
5561,486431,3569901,2
5562,66030,1552739,2
5563,392718,915197,2
5564,1933991,4865202,2
5565,1092002,1541666,2
5566,860469,1121696,2
5567,706793,100107,2
5568,4752780,3177922,2
5569,2548202,2194084,2
5570,3562158,815008,2
5571,4442302,2780449,2
5572,573558,897269,2
5573,2575939,1651483,2
5574,2161230,426700,2
5575,3162206,4528847,2
5576,1981993,2726486,2
5577,1336736,3172157,2
5578,3203329,3944497,2
5579,568749,707634,2
5580,3929676,3890827,2
5581,1681244,4379479,2
5582,797349,345933,2
5583,2624755,2830429,2
5584,4132261,1302591,2
5585,1004233,848757,2
5586,4383563,508157,2
5587,3547877,3758896,2
5588,3158115,4056145,2
5589,326048,1003738,2
5590,1405044,804431,2
5591,3190643,4371463,2
5592,3626275,2756968,2
5593,1337451,1890033,2
5594,3283631,4685779,2
5595,1210928,3818032,2
5596,2320107,4092408,2
5597,2007914,4526308,2
5598,4092666,2684870,2
5599,1053929,4228877,2
5600,3909981,780608,2
5601,3699726,1494526,2
5602,4383666,1460872,2
5603,2770705,1508844,2
5604,303209,4457812,2
5605,1545382,2934196,2
5606,4458764,3055009,2
5607,3104940,2387868,2
5608,3019228,1998934,2
5609,81645,1814927,2
5610,3395053,1000177,2
5611,4444163,4829102,2
5612,3831327,847280,2
5613,4053269,82753,2
5614,414391,888207,2
5615,4849585,884339,2
5616,4770341,3995943,2
5617,123691,4772073,2
5618,4611357,3945045,2
5619,1685132,2096614,2
5620,3024649,4323077,2
5621,2965076,3322557,2
5622,222612,4196546,2
5623,3067420,1655981,2
5624,3108028,4627252,2
5625,3881284,1225170,2
5626,2080615,1497421,2
5627,897491,2625409,2
5628,2285372,1222030,2
5629,4188438,2982629,2
5630,1821811,708203,2
5631,4135692,1882425,2
5632,4762015,3013434,2
5633,2728932,1460607,2
5634,439059,1176701,2
5635,1042163,562927,2
5636,2873622,1389123,2
5637,2892053,37386,2
5638,1082880,1233876,2
5639,3016125,1519671,2
5640,1247366,2844999,2
5641,3651482,2061462,2
5642,4124520,2781004,2
5643,1494528,3484644,2
5644,1553867,900383,2
5645,2626933,149736,2
5646,4337184,487236,2
5647,2436687,802444,2
5648,2441037,3856554,2
5649,258948,4778272,2
5650,86714,2310235,2
5651,2322957,1697833,2
5652,298847,1158446,2
5653,4354090,1173319,2
5654,573693,2115824,2
5655,186840,2492405,2
5656,90348,4665048,2
5657,3362628,758433,2
5658,525595,2399401,2
5659,1237348,2544271,2
5660,557615,4080363,2
5661,1320102,1343350,2
5662,2414950,896136,2
5663,294920,2031933,2
5664,667134,1139401,2
5665,2651652,2504243,2
5666,2295066,4223693,2
5667,2146800,4848010,2
5668,1372390,4166112,2
5669,1810750,3509047,2
5670,537101,4173610,2
5671,3287295,3852854,2
5672,1941703,1219418,2
5673,4366747,3199074,2
5674,2549981,3626935,2
5675,1985633,1288951,2
5676,2250383,3401703,2
5677,813202,1701459,2
5678,3102678,2897260,2
5679,871397,3108490,2
5680,76627,4422553,2
5681,4390038,3465568,2
5682,2777163,3058169,2
5683,131938,3991121,2
5684,3726335,4658060,2
5685,336173,679312,2
5686,1403720,3063925,2
5687,261556,1306072,2
5688,2756069,4385472,2
5689,4687195,2129617,2
5690,3364987,2728866,2
5691,949821,2704699,2
5692,3571356,1215648,2
5693,3541658,246148,2
5694,3394828,28041,2
5695,4383994,2659488,2
5696,158823,238144,2
5697,551492,790398,2
5698,2841091,839287,2
5699,629031,4109366,2
5700,3973361,2601581,2
5701,99556,4820573,2
5702,2369185,2609225,2
5703,4534909,4576336,2
5704,922862,698528,2
5705,1888020,2916166,2
5706,1549106,4094260,2
5707,1094048,2478602,2
5708,343499,2784892,2
5709,4442832,1964298,2
5710,3225390,4263924,2
5711,4564254,2935161,2
5712,2247664,354017,2
5713,824841,1142871,2
5714,4454737,2748983,2
5715,4036543,3879950,2
5716,1780606,2440384,2
5717,3771229,48561,2
5718,4693676,3008152,2
5719,448545,4443168,2
5720,4802611,1595433,2
5721,121352,2263710,2
5722,3420042,2383376,2
5723,3313661,2366908,2
5724,4536784,1571599,2
5725,3976164,3712498,2
5726,2828522,771156,2
5727,2705657,1270171,2
5728,2668494,4265509,2
5729,4043340,2290795,2
5730,2855515,4830474,2
5731,2124735,548129,2
5732,1635105,1434181,2
5733,4486429,2998332,2
5734,168394,4045155,2
5735,4813076,282738,2
5736,1321827,4652529,2
5737,1392717,4355015,2
5738,4180588,2300708,2
5739,2932990,3732931,2
5740,255078,1059358,2
5741,1713755,1961901,2
5742,3274032,3459502,2
5743,699950,641120,2
5744,635208,670074,2
5745,2301239,4290367,2
5746,828085,2830579,2
5747,1073135,3208471,2
5748,2821641,187091,2
5749,2632310,3965950,2
5750,878249,1232867,2
5751,2202544,2228160,2
5752,3596185,2789436,2
5753,3550092,1071670,2
5754,1846572,2205914,2
5755,554417,3528096,2
5756,2918681,3460641,2
5757,2678495,2544271,2
5758,389871,4445347,2
5759,4306167,1661912,2
5760,863783,3799335,2
5761,4473991,3203192,2
5762,4146791,1063636,2
5763,809399,878944,2
5764,1221273,4039025,2
5765,1235272,2713884,2
5766,4468793,3487024,2
