0,source,sink,out_degree_a
3043,2253113,2435135,1152
3044,3658641,2882100,428
3045,3059183,2964315,283
3046,1512639,357466,646
3047,2434497,946768,80
3048,3849807,2984603,163
3049,3641679,466302,516
3050,1787403,4321162,286
3051,2368011,1433994,1456
3052,1577581,3010945,75
3053,830202,1709398,94
3054,3510459,1054633,5
3055,3744513,36246,46
3056,4774646,731420,78
3057,837136,1582028,38
3058,3933860,1473701,21
3059,911669,1202849,760
3060,2481712,4597493,163
3061,144060,3088440,48
3062,349869,852669,64
3063,931647,1497894,51
3064,4211984,614747,4498
3065,2970262,851822,3125
3066,2303520,4351306,8
3067,3996001,1043689,269
3068,4815111,3784976,301
3069,1119602,1130429,1133
3070,2899933,4597493,19
3071,919613,427804,368
3072,1917370,580211,616
3073,4388455,3959120,11502
3074,4759196,4329139,351
3075,2133929,435747,84
3076,1419142,2722816,3
3077,174802,2622445,4178
3078,4766814,3538291,422
3079,4669595,4727122,847
3080,1903802,1268920,132
3081,4779430,3061931,3
3082,1498781,1279255,104
3083,2266717,4624000,6
3084,2586954,2258576,148
3085,4578655,3918393,2608
3086,4600810,1922398,146
3087,4732444,2582486,919
3088,1097755,2555689,66
3089,431391,2662315,111
3090,477326,3202770,94
3091,4757732,3871166,510
3092,3819586,4820082,44
3093,4164647,2307183,1254
3094,41540,543061,136
3095,1541973,2948384,1394
3096,609330,567045,292
3097,2752758,3275980,157
3098,4589904,323760,191
3099,3001815,1440533,583
3100,3743292,4743804,13
3101,1143671,982493,191
3102,3609793,2941537,226
3103,4398018,3108490,3
3104,775328,2791241,70
3105,111970,2815618,468
3106,2073048,3967228,71
3107,4572867,1342577,144
3108,847174,639157,275
3109,4459514,4570236,198
3110,3591727,2241589,2565
3111,887938,1725177,13
3112,2093716,492035,578
3113,3905250,2741764,269
3114,1326251,1956921,265
3115,597807,3913470,94
3116,850459,1253026,3808
3117,1249542,3383073,4585
3118,2270094,3686117,56
3119,3214317,3145991,226
3120,3703565,3175009,5153
3121,871619,4863728,1342
3122,2326042,1258166,1019
3123,697912,4572486,203
3124,854025,3649303,116
3125,3819586,1579810,44
3126,3905250,2350634,269
3127,1514802,765543,78
3128,4452360,775014,46
3129,1456698,4529968,26
3130,4217929,2926500,160
3131,1604735,2303097,641
3132,1233851,606980,185
3133,466787,2906415,173
3134,3849807,228193,163
3135,4498800,3755407,66
3136,3287996,624570,203
3137,820951,3759750,5539
3138,762479,4419310,206
3139,3772598,3104940,826
3140,2452484,3731768,27
3141,1309887,2534272,1234
3142,4066935,2598896,143
3143,156140,1437899,403
3144,2544398,762869,8
3145,1221209,1118530,2
3146,3476921,1205898,63
3147,286240,3973930,512
3148,3206172,4512147,96
3149,3703565,4404645,5153
3150,3663392,87195,12
3151,4772392,975007,155
3152,4749201,694605,716
3153,1810899,456126,44
3154,2475214,487236,18
3155,2157499,3902256,430
3156,572208,888836,50
3157,4600134,4326349,223
3158,3064744,1928713,86
3159,4837795,3867352,467
3160,925412,555666,1251
3161,2338507,1682097,358
3162,4457096,3992147,30
3163,3743292,690742,13
3164,2904717,1660395,1
3165,4139326,3657540,227
3166,4278656,212805,91
3167,2106673,991193,118
3168,1262578,4422019,310
3169,4225437,2553811,1083
3170,269252,3222295,40
3171,2902003,213917,6621
3172,3824752,3761780,358
3173,4804968,3388216,192
3174,4732444,4486106,919
3175,3396488,4390738,587
3176,1327726,2629421,308
3177,3590756,4658228,227
3178,4444751,4091993,127
3179,4112224,4590454,1989
3180,4117461,4757441,510
3181,4606553,2608710,26
3182,3941703,438964,54
3183,2584682,2591738,129
3184,3451039,4253433,442
3185,4774646,3727886,78
3186,4533563,946768,52
3187,2890110,1593758,79
3188,2975625,2905649,231
3189,3151356,428189,340
3190,4556619,986979,57
3191,575651,2251789,50
3192,2956147,4094697,122
3193,4418968,3990211,87
3194,2000270,679574,102
3195,277167,1528823,66
3196,4675165,4820881,23
3197,279329,2813261,78
3198,2604474,2191992,400
3199,908046,410275,579
3200,3660326,3121740,1
3201,1681099,183794,231
3202,765302,2382117,1205
3203,4305360,3198135,422
3204,2312268,1487302,28
3205,1223102,291125,313
3206,71500,4161676,43
3207,2093716,3787881,578
3208,520324,2546813,2369
3209,1495241,303000,361
3210,3223920,3262474,128
3211,886710,4161676,44
3212,13751,1413055,208
3213,4117461,2153519,510
3214,3144269,1666556,56
3215,3001815,3104940,583
3216,734968,1048746,450
3217,1562061,4517152,70
3218,1322906,2183299,52
3219,1181282,1665032,3420
3220,1126100,2337217,999
3221,3663392,4298355,12
3222,3083369,4005148,4
3223,4730476,711824,895
3224,432620,345813,432
3225,2069466,1491019,270
3226,1014721,2629421,52
3227,3676081,1744811,113
3228,3578368,1847353,339
3229,3764504,252017,89
3230,3980329,1181373,9
3231,713973,1354897,14
3232,3151356,362485,340
3233,2979388,3324817,2592
3234,2695621,2976917,61388
3235,2519581,2616078,477
3236,4589413,3808878,1591
3237,2305619,1043689,159
3238,2038215,2988500,143
3239,2253113,727427,1152
3240,4606553,2401545,26
3241,3687290,3190741,1084
3242,1249542,711824,4585
3243,1615945,4091993,124
3244,2761066,3851609,121
3245,1299905,606201,73
3246,4095564,3671414,222
3247,12547,4597942,1349
3248,769445,1202817,240
3249,155804,3501344,57
3250,340456,20462,18
3251,1530855,2596251,118
3252,2402800,4350093,197
3253,3130360,2087517,584
3254,4442302,4757627,67
3255,4148739,2894167,71
3256,954573,524247,2
3257,3042280,3106848,23
3258,1854023,3982440,161
3259,3547614,4266986,129
3260,2469227,1502867,42
3261,1602676,866014,280
3262,4487749,3296013,238
3263,4421319,1595656,681
3264,1008703,532755,17
3265,4565735,1721413,1280
3266,2027803,1374319,921
3267,953115,1186643,258
3268,3561052,4082571,112
3269,3633833,1802531,15
3270,3156444,2445713,52
3271,4022436,3779460,466
3272,3353466,948009,43
3273,123691,857288,48
3274,460728,4539579,56
3275,1851023,299664,235
3276,3197538,3639154,186
3277,1998627,3728341,399
3278,4643656,1921136,37
3279,4669595,4597182,847
3280,3001803,4846084,163
3281,2568622,3649303,33
3282,922949,1735123,1140
3283,440942,3080263,34
3284,4207021,3833698,408
3285,2161230,1735521,64
3286,2175599,243830,262
3287,4619061,1211774,194
3288,2393127,3787881,26
3289,431391,1193087,111
3290,3854337,2555689,21
3291,3392535,2401643,86
3292,2939884,1334501,78
3293,3476921,3467005,63
3294,3550092,3453522,261
3295,3332801,262528,501
3296,2389638,2277157,267
3297,4572867,3003794,144
3298,1760195,4048147,174
3299,4398018,4079576,3
3300,740264,4836932,161
3301,2086863,4448254,512
3302,1092129,1666556,2155
3303,3852854,2324744,315
3304,3609793,2307183,226
3305,908046,3413796,579
3306,3421725,2618757,374
3307,2741551,3195222,132
3308,4519174,807761,83
3309,4298943,1995073,1175
3310,3433219,3324817,716
3311,202406,1124558,175
3312,1629739,2530095,167
3313,3733752,3509400,176
3314,273892,1502867,587
3315,3139086,1465269,4516
3316,3576624,4183382,1566
3317,2622002,3173632,20
3318,1039279,3511998,539
3319,1221273,2486525,214
3320,2342205,273127,5
3321,4669595,4183382,847
3322,4178366,3095483,94
3323,3441024,2294440,30
3324,3396488,3660958,587
3325,3079359,2039550,864
3326,604305,1317062,11
3327,2326042,4674411,1019
3328,4834181,1078672,5
3329,209191,4669648,3945
3330,3658641,2656185,428
3331,2730409,1312108,278
3332,4815111,3749748,301
3333,2259251,4238096,26
3334,3981172,321857,199
3335,3019958,1529484,33
3336,1537593,1560542,23
3337,3855867,4477620,5
3338,1596155,1473701,267
3339,644069,2449296,217
3340,3959639,570107,58
3341,495684,2796817,313
3342,433097,1886356,126
3343,702070,694605,23
3344,3786904,327965,66
3345,2606444,843636,240
3346,2220133,1735687,567
3347,4524669,2976917,34
3348,775328,2178305,70
3349,3214317,3373263,226
3350,1157430,3198893,102
3351,3969780,3299579,76
3352,4865292,4151869,122
3353,3136757,4115825,113
3354,2753362,2566889,169
3355,4216378,4586599,137
3356,1746838,4597182,115
3357,1413126,2779791,973
3358,1194190,325927,278
3359,4352101,4575002,458
3360,4025298,1956921,163
3361,697388,2379122,1943
3362,863325,2721940,805
3363,734968,3007594,450
3364,1200874,4779044,33
3365,3579512,3723250,38
3366,500201,4266094,24
3367,2570161,3531111,16
3368,2763391,2234069,107
3369,1957538,775014,7
3370,4033899,2386108,2509
3371,4214037,4554989,115
3372,759809,1781627,148
3373,153480,803481,94
3374,3744513,138960,46
3375,240027,4575002,4712
3376,1636856,3994251,10
3377,1746838,4761250,115
3378,3690840,4687278,205
3379,4034922,2596251,1
3380,1275299,4096612,460
3381,4689344,4522612,1992
3382,1080614,1687481,599
3383,3892940,996371,80
3384,453052,3927655,41
3385,1632116,4161490,119
3386,579536,3153339,501
3387,4066375,2981668,356
3388,786633,2988500,208
3389,1450478,3528096,29
3390,2171358,1677837,464
3391,3578368,1440533,339
3392,2597890,3990211,314
3393,2021460,852669,541
3394,4310710,226721,34
3395,4732190,1917370,173
3396,4548696,487074,285
3397,842454,528928,49
3398,585290,1991267,156
3399,2585410,4516657,204
3400,3641679,689821,516
3401,1086513,2054407,123
3402,4217929,325927,160
3403,153480,4683579,94
3404,742548,3438447,289
3405,242742,622071,84
3406,1862492,456126,5
3407,3541658,100754,216
3408,2586954,1106852,148
3409,3772598,2480532,826
3410,111970,1191204,468
3411,3337108,1440533,222
3412,2597890,2374812,314
3413,842454,3485270,49
3414,153792,3095483,116
3415,4154717,2746365,354
3416,842454,774221,49
3417,3270580,4166917,21
3418,1989230,4841268,14527
3419,2705657,2681572,629
3420,1632116,3841591,119
3421,2870198,689821,3569
3422,3690840,4790649,205
3423,3792997,1568315,216
3424,821120,1678282,1587
3425,2511862,4776931,413
3426,1626617,972491,662
3427,1497370,757734,607
3428,4498101,297879,80
3429,970600,3723250,619
3430,3600303,2177982,129
3431,2833239,2707342,142
3432,471758,4302399,2819
3433,4370932,2413499,94
3434,3764155,2341215,3063
3435,3424526,502401,262
3436,2735303,2426217,25
3437,1150281,2824480,730
3438,695432,4255985,1983
3439,4809745,3470096,32
3440,2226097,453257,502
3441,420757,3072002,542
3442,756454,3277122,54
3443,4717616,4345793,241
3444,1223102,1374319,313
3445,3603630,1502867,25
3446,497126,2092812,267
3447,2758155,986979,640
3448,1747728,4047729,110
3449,886710,3410823,44
3450,1360006,4579955,127
3451,3738701,1129762,391
3452,2803469,1840575,425
3453,2872865,107996,6996
3454,3454223,487639,148
3455,2811239,668241,552
3456,585893,4138613,358
3457,1893341,1963907,467
3458,3576624,3377747,1566
3459,300097,243176,273
3460,3035217,3627773,51
3461,4060750,2551093,94
3462,475232,1149539,57
3463,183960,636552,10
3464,1488401,3370956,34731
3465,103916,3041739,100
3466,3229914,3756910,942
3467,1922454,3528798,572
3468,3067879,1799445,151
3469,3478937,2322497,97
3470,4468086,207942,121
3471,1708548,4582461,22
3472,2161230,3917621,64
3473,3959449,2811227,3
3474,3836659,4710588,38
3475,4510312,1584619,19
3476,4059232,888836,2851
3477,4114591,2631245,54
3478,1164371,10115,11
3479,1419142,4536767,3
3480,4122877,742195,94
3481,113182,3538291,123
3482,3742712,848246,138
3483,1481222,1847353,1787
3484,2819109,2518627,276
3485,2264477,2102776,361
3486,1419142,1103581,3
3487,2245414,1957800,89
3488,3757241,2900535,1325
3489,4074547,963520,26
3490,1187945,1433994,1969
3491,566130,2065513,828
3492,3933860,252017,21
3493,4315651,1995601,71
3494,432620,2151625,432
3495,2305619,2576561,159
3496,1139129,2039550,20
3497,4522929,3086451,422
3498,2932339,657511,249
3499,1607095,3882701,129
3500,2544398,1305103,8
3501,3519436,1513821,133
3502,2398278,52592,9
3503,4475147,702114,447
3504,2915489,2428800,38
3505,922843,2053308,361
3506,3600303,4563330,129
3507,2349671,2037535,45
3508,2913556,943197,11
3509,4348766,1561441,285
3510,833087,2555689,99
3511,769445,3915235,240
3512,4459325,570353,105
3513,209191,4027183,3945
3514,3786904,2492280,66
3515,2978385,2736867,394
3516,2807537,3317934,105
3517,892624,1528823,1182
3518,3969780,3601327,76
3519,4225437,2472584,1083
3520,504324,3153504,1378
3521,404943,2401643,1605
3522,2844371,214372,188
3523,4548696,4539579,285
3524,4178366,2481036,94
3525,1310018,2183299,296
3526,4174076,473130,472
3527,1729154,3677077,172
3528,3370783,952893,354
3529,4691181,505563,52
3530,4361726,1096330,81
3531,4054509,2652623,178
3532,1787403,2675321,286
3533,1624821,3009562,27
3534,786633,3549289,208
3535,585893,3401173,358
3536,2427345,2173151,104
3537,3079359,3793690,864
3538,3492763,3472025,302
3539,1101947,1595656,13
3540,4110767,4808386,128
3541,2952533,2289744,966
3542,3345046,1358385,10154
3543,3997092,654182,232
3544,1955823,3889649,10362
3545,4732444,1552898,919
3546,1460872,345813,13
3547,810494,301577,287
3548,2506906,4198583,3334
3549,2814017,246307,5
3550,2200489,1799445,417
3551,492776,377102,6
3552,1810899,2596251,44
3553,1038362,762511,127
3554,4611286,4760153,286
3555,2791981,4183382,577
3556,1213060,3606238,1253
3557,4787702,4074179,121
3558,3786904,82320,66
3559,3623028,2539248,95
3560,3421725,100754,374
3561,1761110,987793,44
3562,2402582,2177982,88
3563,3561896,694605,713
3564,1630993,4334809,31
3565,1455727,4513294,94
3566,217062,3248594,293
3567,2345122,543061,1122
3568,4311720,2833722,394
3569,2522287,3118599,90
3570,3130360,4593452,584
3571,2866126,605639,923
3572,191334,1987945,914
3573,4130943,4302399,559
3574,2021517,1980682,654
3575,4305360,45986,422
3576,357381,1841875,68
3577,2749135,1536763,49
3578,1848218,1847353,14
3579,786633,3401173,208
3580,1898939,2245972,67
3581,440942,580398,34
3582,1512639,2340324,646
3583,1429988,98932,731
3584,3676081,364458,113
3585,3578545,1776000,68
3586,4122877,1519730,94
3587,951929,3639154,134
3588,3772598,1202849,826
3589,1287150,2528294,186
3590,3308965,2965375,122
3591,2436861,1987945,216
3592,3567284,3910839,203
3593,4469172,743875,581
3594,3865877,3815840,2586
3595,4690365,4005148,117
3596,2839397,410275,131
3597,56567,4286269,1480
3598,4725488,2241589,18
3599,3596185,4864558,86
3600,3536080,212805,1446
3601,3711007,903626,799
3602,1464372,3195222,330
3603,2148641,520390,210
3604,3210136,1776702,110
3605,934509,3113681,10933
3606,434593,29959,20
3607,1440901,4742630,1579
3608,4538043,1950471,68
3609,4036817,1608239,190
3610,2707088,4836932,244
3611,268995,112647,113
3612,4669595,4030437,847
3613,3385671,678525,425
3614,4794114,2829288,39
3615,554768,580398,197
3616,1771597,207942,39
3617,194271,1337977,26
3618,4347620,2034494,55
3619,475690,3397645,54
3620,558571,2959134,79
3621,2586529,4188270,15
3622,3059183,291125,283
3623,2044305,1522373,8639
3624,4810264,4198583,320
3625,4064525,4255985,95
3626,4578655,438964,2608
3627,2691310,302849,2496
3628,551741,2882100,400
3629,2324971,4651979,56
3630,815236,1774334,345
3631,717673,4836932,19
3632,1730864,3277122,530
3633,1395712,2633571,1352
3634,4128817,2906415,1880
3635,495613,2501960,609
3636,3464435,421433,6
3637,2940424,3642845,1292
3638,410127,636552,12
3639,1445324,2387274,1019
3640,2259583,4624000,59415
3641,4159232,3273144,1999
3642,2093716,4090004,578
3643,2259583,4331707,59415
3644,911669,654182,760
3645,1567106,1766159,159
3646,3990283,1776703,5044
3647,1695500,2627884,880
3648,1881600,2516690,99
3649,579536,3489034,501
3650,2002799,2574560,42
3651,3269084,1905607,38
3652,3292676,4793999,66
3653,289215,4595137,506
3654,317792,127123,61
3655,2429371,4597182,10
3656,1429554,4750153,11
3657,765302,2539248,1205
3658,4655510,2866511,203
3659,4668030,2883450,62979
3660,933347,1937230,8968
3661,2259251,1159092,26
3662,4846491,3859663,863
3663,4066375,1770441,356
3664,1053284,3344354,50
3665,3370067,4052222,764
3666,4819127,663713,100
3667,2852252,2157122,1812
3668,2683846,703386,235
3669,2584054,2887128,194
3670,2535495,909677,15
3671,2093176,4093834,86
3672,1220744,352759,209
3673,3755255,3894567,485
3674,1039233,2722816,273
3675,4766814,3640207,422
3676,3996001,3267798,269
3677,3897513,1588708,156
3678,651778,4467748,262
3679,1854023,98932,161
3680,3690840,1687481,205
3681,135756,2533625,32
3682,3959449,3288760,3
3683,3001803,1205255,163
3684,2675276,2248684,39
3685,4148694,1328064,8079
3686,3445194,4335591,16
3687,3655158,410037,6965
3688,2021996,334414,339
3689,4333506,4597493,168
3690,133167,1991267,238
3691,3772598,2262983,826
3692,3320046,204712,7
3693,4447307,502697,34
3694,3560845,105683,15
3695,933347,1440232,8968
3696,2686174,4821149,481
3697,3353466,2501960,43
3698,3300747,3521843,26
3699,1073493,2405212,2
3700,754926,1303746,1379
3701,604125,3229933,49
3702,4223704,4351306,117
3703,3213547,2294803,146
3704,1097755,1433994,66
3705,1674134,4079268,1980
3706,3352123,970119,7719
3707,1287150,2692426,186
3708,4483428,4597182,125
3709,4421319,1124684,681
3710,399565,654182,238
3711,3394276,679574,326
3712,2683846,1709398,235
3713,820951,3851609,5539
3714,4600732,2701676,17
3715,4022436,4710588,466
3716,2713798,3649212,426
3717,4452360,2977357,46
3718,3080022,317786,47
3719,470204,4121411,237
3720,3336834,3308151,30
3721,144060,4107823,48
3722,1817011,979255,465
3723,1637898,2898182,20
3724,3325878,2707342,116
3725,2655904,3528798,118
3726,3169284,757734,67
3727,156140,1440232,403
3728,1164538,4517546,1151
3729,2017826,1995073,18
3730,3800305,1380448,44
3731,1903802,57883,132
3732,408243,1342069,458
3733,1567106,74323,159
3734,375041,1105946,23
3735,491128,2546813,1344
3736,2085462,3296285,84
3737,2312268,3353876,28
3738,558917,2573172,4077
3739,3238785,225124,102
3740,4499487,2087517,25
3741,3506025,1725177,68
3742,4060750,3852135,94
3743,765302,2223912,1205
3744,1745528,3593324,313
3745,2133929,113182,84
3746,1676054,4266094,20
3747,1382021,2205635,110
3748,833524,1682097,61
3749,4582850,1781627,273
3750,211987,946768,140
3751,4449837,970119,10886
3752,2240718,3277122,52
3753,1148355,3393225,1943
3754,2451660,1604914,14
3755,4425037,1772038,42
3756,156140,1525727,403
3757,2664082,473130,373
3758,2920873,323760,1809
3759,2640387,4797151,263
3760,4497472,3743967,25
3761,3547614,4335591,129
3762,2666350,1835245,760
3763,2245867,239765,17
3764,2431787,4011635,1680
3765,2369634,2199228,112
3766,2148641,4737571,210
3767,2752758,3296983,157
3768,573693,4173475,104
3769,4174741,1776900,371
3770,1509450,4470008,214
3771,1305368,4597493,470
3772,718458,2322663,151
3773,1308257,3610611,34
3774,3001970,1586234,1998
3775,3622805,676325,102
3776,103916,1473701,100
3777,610208,2833751,1379
3778,234766,4610787,87
3779,443904,3050073,2001
3780,2947741,4426524,195
3781,610208,4207316,1379
3782,1599720,4173475,427
3783,3794842,3485270,52
3784,2835662,4463463,177
3785,4114513,4016607,24
3786,3056912,843636,371
3787,1548013,20388,121
3788,525339,4079268,74
3789,2852252,2887128,1812
3790,644069,273881,217
3791,4152864,3410823,1
3792,2408015,655904,142
3793,245914,1339133,154
3794,470204,3837284,237
3795,4713292,1133567,22
3796,4857356,364458,365
3797,1427709,4093834,828
3798,1451983,608504,87
3799,3033736,3041739,569
3800,61633,3815840,33
3801,2009930,4618432,10650
3802,2665930,1929062,29
3803,4811622,1032219,9329
3804,2795094,532755,58
3805,1049492,3640207,3807
3806,4366747,137934,496
3807,4600732,3520804,17
3808,1140217,1894531,9121
3809,2570161,1864273,16
3810,156140,1735883,403
3811,4306404,778021,85116
3812,811736,20388,17
3813,1073493,4586468,2
3814,1979383,1665032,35
3815,116792,497993,115
3816,4311665,1103581,717
3817,2628408,2083451,309
3818,4705108,3019604,509
3819,2608048,4737571,345
3820,3538278,2949033,1
3821,4518583,3856235,2735
3822,268995,2898182,113
3823,1624821,2692947,27
3824,1629739,2882216,167
3825,306334,1765411,50
3826,4342160,4727122,89
3827,826234,831156,12660
3828,2245414,13060,89
3829,2319421,492035,203
3830,1903802,2394094,132
3831,3872353,716282,1562
3832,4347727,3222831,55
3833,3711007,478112,799
3834,4528745,1096690,87
3835,2924614,3586386,74
3836,4420255,1766159,77
3837,4399173,2444440,135
3838,1333051,626239,94
3839,4774646,4162950,78
3840,3893485,3340066,36
3841,2680834,1371900,31
3842,3680790,2868440,149
3843,919215,2516690,447
3844,4207021,2926541,408
3845,3716915,2450275,129
3846,1054015,460554,466
3847,292084,1488238,79
3848,63419,2965375,135
3849,4523563,1635042,143
3850,4370932,213917,94
3851,558571,1499488,79
3852,3056912,19269,371
3853,3210136,4727122,110
3854,1903802,952893,132
3855,4345638,2183299,152
3856,153480,2435135,94
3857,4130943,3296710,559
3858,4793374,1847353,15
3859,275804,3785031,71
3860,734968,178786,450
3861,1094048,4593452,1027
3862,3316731,4199739,102
3863,3325878,2031436,116
3864,2333576,4856114,249
3865,3017206,1703634,8836
3866,3716119,2405212,77
3867,2707088,3106235,244
3868,4720585,4808386,917
3869,594370,1171375,59
3870,2169549,3429791,442
3871,224552,3858906,1195
3872,437391,4513294,80
3873,3663392,1586497,12
3874,2679215,1424079,251
3875,3641679,2041783,516
3876,1909985,1838184,89460
3877,2237222,1315850,24
3878,3248527,3995236,1960
3879,1306100,851822,40
3880,3318630,4092142,212
3881,1429988,3281495,731
3882,1268923,4383159,288
3883,1164371,1608239,11
3884,4205304,594102,219
3885,250137,3173953,320
3886,3899173,2609871,5
3887,2342205,4477620,5
3888,3506025,77677,68
3889,750926,2661301,20659
3890,3730580,4836932,1
3891,4768938,3289985,104
3892,4846491,2746611,863
3893,1881600,1809556,99
3894,4159234,3959120,39
3895,1729215,225124,333
3896,209191,731420,3945
3897,541055,3262474,2420
3898,606562,3289985,773
3899,1459453,4113203,39
3900,1607095,2303097,129
3901,2157499,3703326,430
3902,2198631,3578789,2347
3903,1630356,3818809,229
3904,4705108,88771,509
3905,1327726,202508,308
3906,2260742,4411245,424
3907,153480,317786,94
3908,1632157,3640207,107
3909,3213568,972491,257
3910,3897513,1205898,156
3911,3185337,2796817,269
3912,2679215,3410823,251
3913,3980329,778021,9
3914,1219418,4475906,24
3915,2819109,4161763,276
3916,2152778,986979,3887
3917,425592,1103366,645
3918,1451983,2965375,87
3919,4724359,1118381,32
3920,3526944,1342069,779
3921,3738701,3578789,391
3922,4660393,4618432,456
3923,3001803,3527826,163
3924,54650,3400944,135
3925,1436505,3795595,296
3926,1761110,77677,44
3927,1735998,2890172,244
3928,2544398,851822,8
3929,796367,57883,13226
3930,2146076,2289744,265
3931,4655510,3639154,203
3932,3097604,299257,44036
3933,471758,3744413,2819
3934,3744513,2949033,46
3935,2604474,2153670,400
3936,2665930,105683,29
3937,3019958,1916723,33
3938,3925727,653633,417
3939,2629112,20462,197
3940,1041665,3262474,84
3941,4793374,401008,15
3942,4298943,2586375,1175
3943,1729215,1864273,333
3944,137437,82320,65
3945,4578655,726135,2608
3946,437876,4544439,241
3947,3275981,653633,216
3948,552835,1789251,53
3949,4022436,4486106,466
3950,4008358,762869,134
3951,1813318,2456239,30
3952,691053,593017,1959
3953,841644,1672058,90
3954,3863858,3912526,1754
3955,1704367,2008925,245
3956,460696,2638090,104
3957,1452,3377440,182
3958,172972,4180743,16
3959,1745528,4674411,313
3960,225697,1735521,128
3961,3268179,80983,1053
3962,3792997,2416082,216
3963,3957402,959247,133
3964,1615945,1310839,124
3965,4524669,1342577,34
3966,1691726,3145551,13
3967,3532343,3640654,60
3968,4805386,3906437,558
3969,3017206,2664795,8836
3970,2506906,248970,3334
3971,3652352,3248594,21
3972,3198069,727427,40
3973,3590756,2803220,227
3974,233391,4180588,69
3975,1054015,2363738,466
3976,600846,105683,53
3977,1094048,4329139,1027
3978,2880138,3173162,198
3979,1419142,3882701,3
3980,3475909,1552625,47
3981,2525590,3340066,122
3982,810847,543061,63
3983,3725239,57883,864
3984,3760607,2755105,59
3985,455141,4820082,570
3986,4272458,3937192,1078
3987,2920273,3601552,113
3988,1336173,3341056,154
3989,610208,2933565,1379
3990,3899173,3418707,5
3991,4263251,1005459,95
3992,988417,2173151,284
3993,4361726,2617372,81
3994,919165,2887963,16
3995,1008703,4778717,17
3996,3968198,1358385,200
3997,4260998,1339133,39
3998,2506342,2442529,11317
3999,4778699,3222831,274
4000,911200,1960538,728
4001,3645574,577845,43
4002,176774,4563330,52
4003,4444751,1765722,127
4004,4565735,3441172,1280
4005,4910,3863742,66
4006,1635607,1300190,476
4007,2741551,1415397,132
4008,2866126,517853,923
4009,3097604,4299050,44036
4010,4405100,1860112,2615
4011,2260742,3129186,424
4012,842454,1818269,49
4013,2719963,1987945,78
4014,1278054,3537761,944
4015,2852252,1672058,1812
4016,616538,2151625,2851
4017,2767192,1990908,42
4018,4910,149736,66
4019,3683564,4008655,179
4020,219686,857634,551
4021,4606553,4355015,26
4022,285390,1770518,1200
4023,28366,1996375,231
4024,4223007,981592,2002
4025,756454,3737538,54
4026,863783,3002541,130
4027,2474997,3642845,135
4028,810847,357466,63
4029,599191,3198893,185
4030,2337068,214090,1590
4031,1981993,17392,1118
4032,3769409,1019859,365
4033,492776,4658228,6
4034,3564448,228193,457
4035,3268179,3008412,1053
4036,3213547,970119,146
4037,2240718,4336282,52
4038,4428300,2692947,118
4039,117178,420656,472
4040,1433583,2031436,22
4041,4202801,4539579,108
4042,2044073,3411931,46
4043,4528705,2031809,680
4044,1512639,2312075,646
4045,1927960,3025121,1465
4046,3169284,2157328,67
4047,69444,1565469,39
4048,4066375,676325,356
4049,1954387,2009973,53
4050,156140,1853961,403
4051,1453814,888836,600
4052,3644551,2664795,253
4053,3026000,3678951,34
4054,3689215,3882590,298
4055,759809,1914315,148
4056,7648,466302,276
4057,3251800,1465269,825
4058,2586529,3193834,15
4059,4420255,214372,77
4060,4370932,4797151,94
4061,2220766,2351301,689
4062,4128817,4753457,1880
4063,1636856,2606817,10
4064,1998627,4760153,399
4065,2472742,4522901,21
4066,3198069,751974,40
4067,1361880,349769,523
4068,317792,3910839,61
4069,2469227,2289744,42
4070,954573,726638,2
4071,3959449,624837,3
4072,3130360,138960,584
4073,1318170,871888,92
4074,2695091,4544439,69
4075,941692,3240496,86
4076,339567,2456239,132
4077,4498800,4404645,66
4078,784476,211323,264
4079,812688,736972,16
4080,3491637,4128045,179
4081,3407905,2701054,33
4082,2148641,594010,210
4083,3300747,2977357,26
4084,3968198,3856235,200
4085,2978385,4563330,394
4086,3287996,594010,203
4087,823636,2588244,1257
4088,2315048,3165162,45
4089,1735883,212805,2769
4090,3013323,410037,4425
4091,3222303,4350093,401
4092,194271,606980,26
4093,2762481,1171375,3488
4094,4355412,4052222,440
4095,745210,673405,278
4096,1729154,732416,172
4097,67800,3653797,862
4098,11382,13205,124
4099,2722351,819288,925
4100,4600810,4255985,146
4101,3808182,3296710,514
4102,3446384,362485,102
4103,2205989,4512147,355
4104,559972,1828719,569
4105,2895068,2292933,35
4106,4855215,2558297,90
4107,309474,3195222,91
4108,3615734,1281414,51
4109,1579396,4632479,208
4110,3800305,1413055,44
4111,2825828,2721855,89
4112,3971074,1380378,115
4113,3983042,3209863,49
4114,3042280,3781412,23
4115,716749,2598896,265
4116,268995,535280,113
4117,641893,4500259,142
4118,4305360,4091993,422
4119,2646810,4294640,39
4120,2206017,64799,76
4121,3633833,1701148,15
4122,1150506,2077429,288
4123,4054509,487074,178
4124,2112778,1699954,318
4125,1632157,3366522,107
4126,69444,2681572,39
4127,1862492,2813261,5
4128,1318170,379057,92
4129,3193210,3113681,50
4130,4533563,2394046,52
4131,1327440,4180588,817
4132,2815706,606980,663
4133,1268923,4593452,288
4134,2607838,3513910,147
4135,3852631,2408952,97
4136,4578655,4839138,2608
4137,1126100,474307,999
4138,4610268,4629375,21
4139,1041665,4302865,84
4140,3345046,1437980,10154
4141,30083,3858906,86
4142,4425037,3538291,42
4143,2152778,282738,3887
4144,453052,350886,41
