0,source,sink,in_degree_b
4402,395117,3121459,39
4403,3329198,4085911,32
4404,3757808,538998,1
4405,3579607,207942,1
4406,1014721,2832683,2
4407,4494681,3173953,8
4408,1026366,2173151,35
4409,3275981,3625439,74
4410,1577581,2294440,557
4411,135756,594102,29
4412,989455,1765722,3
4413,3730580,676325,83
4414,3372601,3395510,22
4415,2472742,77677,1
4416,234766,571370,40
4417,1047207,601790,1
4418,4223263,2251958,67
4419,3729828,3284336,1
4420,3991988,4027234,57
4421,4781379,1995073,54
4422,362148,370765,5
4423,368544,4011635,61
4424,2968005,4347620,24
4425,833524,3728341,50
4426,3052079,3420607,1
4427,1262578,819288,8
4428,2618052,3467005,38
4429,2290322,594102,29
4430,2290078,1105233,292
4431,1237964,4587728,17
4432,54323,2216042,70
4433,3863062,4350093,30
4434,2226291,4074179,170
4435,4462368,2819030,1
4436,4147354,3395510,22
4437,1432887,551353,121
4438,1875903,785119,55
4439,3164595,2248684,24
4440,2347696,3781492,156
4441,702865,1397316,1458
4442,3206394,357466,37
4443,4603833,848246,3
4444,225697,368896,27
4445,3249932,1127255,142
4446,2956147,957725,48
4447,1567741,981592,134
4448,3292676,2556091,182
4449,4143745,594102,29
4450,3100893,4085567,11
4451,467667,1776000,188
4452,2764263,2762989,9
4453,19484,1521471,8
4454,4459514,1678282,3
4455,103916,2374812,1
4456,3370067,2815618,155
4457,2871053,1423570,28
4458,3971343,876913,15
4459,3579512,2387274,17
4460,1989230,4185459,15
4461,3852631,4004905,1
4462,19484,571370,40
4463,3066444,3937192,55
4464,2867762,2887128,12
4465,1587881,1300190,3
4466,4315651,2294803,209
4467,1092129,3288243,61
4468,1223102,2332893,2431
4469,440942,2785207,77
4470,1183256,3901568,313
4471,3993072,4723059,30
4472,3079359,2964315,13
4473,2069466,4090004,71
4474,2377378,1374445,1
4475,3151356,4273253,36
4476,3676081,3894567,88
4477,2008046,2153670,14
4478,4384646,1201096,4
4479,3550092,1757836,3
4480,1808958,3995236,28
4481,28366,1171375,17
4482,1994441,2118739,22
4483,504848,3477517,168
4484,2914647,4030437,64
4485,2242956,8356,47
4486,4148694,4506897,298
4487,3064744,4675165,8
4488,1443500,524043,4
4489,606562,1702417,283
4490,2421138,1725177,4
4491,715543,3844365,62
4492,3778796,1080529,6
4493,2451660,2092812,11
4494,3341679,1072872,41
4495,3946091,4411245,602
4496,3725239,757734,89
4497,1310018,74323,3
4498,466787,3906437,9
4499,440942,3222295,30
4500,1848218,1133567,81
4501,3716119,3115614,5
4502,1050485,3201769,103
4503,285390,3353876,527
4504,3687290,2155768,1
4505,3795465,821686,69
4506,3443992,690657,14
4507,693550,570107,16
4508,3836659,180886,1
4509,2089379,888836,1743
4510,4345638,2777919,456
4511,4851349,757734,89
4512,775328,3744413,5
4513,2831459,3836738,12
4514,1126100,3025121,189
4515,3526944,140603,8
4516,1576600,4563330,176
4517,3144269,2700195,13
4518,4137763,1413055,2294
4519,1410000,2456239,2
4520,1567741,724868,156
4521,285390,2292933,2
4522,3800305,551353,121
4523,989455,3873884,1
4524,1476555,3181505,2
4525,127619,2265640,3
4526,2803469,4516447,14
4527,1746838,2906415,2
4528,3615734,456126,13
4529,2587055,3007594,135
4530,2705657,3025604,104
4531,3216710,4266986,1
4532,3320046,2497732,5
4533,596337,4187117,2
4534,2421138,2153519,5
4535,1620145,804801,93
4536,268995,1735883,320
4537,1285894,2151625,2
4538,3094990,4215650,2
4539,3031208,4593423,485
4540,3808182,606201,2
4541,1903802,2054407,47
4542,4021250,345813,45
4543,3564448,679574,151
4544,3150672,475380,12
4545,4565735,3528798,1
4546,1069609,519315,15
4547,3158482,1092178,4
4548,3956535,2292933,2
4549,873234,1592987,204
4550,1309887,519315,15
4551,477326,2746611,2
4552,1301087,4199739,36
4553,662368,3793631,149
4554,4284282,3239338,15
4555,1341966,3373263,2
4556,784291,685095,60
4557,30083,32933,2
4558,1607490,4627252,200
4559,2694816,3067078,227
4560,4435111,3144985,167
4561,268979,4180588,94
4562,552693,3446682,81
4563,691053,21536,597
4564,13751,2127901,21
4565,2085193,4192365,2
4566,90690,2555403,99
4567,879908,4529968,236
4568,4311665,4624000,1
4569,4380434,4334809,20
4570,1395639,1423570,28
4571,3475909,299664,88
4572,3067879,448525,33
4573,274343,3852135,678
4574,4442302,2401865,138
4575,408123,2405212,803
4576,970731,1415397,8
4577,1406432,4294640,260
4578,823636,290758,22
4579,2519600,2721940,144
4580,3318124,2984603,3193
4581,4174076,3639154,137
4582,2911862,567045,51
4583,2369634,4720136,4
4584,4462368,3856235,1
4585,3623028,2734382,312
4586,505918,2330265,452
4587,2945223,2596251,74
4588,2146076,2027917,29
4589,1493935,3763328,126
4590,775328,1078672,148
4591,2096490,2294803,209
4592,2253113,3965490,153
4593,1530855,1807947,9
4594,2361673,3240496,139
4595,3236313,4506897,298
4596,1412983,3593324,3
4597,3893485,3007594,135
4598,821120,1471569,9
4599,309574,1776000,188
4600,919215,648703,45
4601,2982118,4590454,1
4602,885888,2510362,99
4603,4086406,1080529,6
4604,4260998,4490886,1
4605,2055183,237082,18
4606,3287551,1378011,199
4607,2055183,3808878,41
4608,3730870,4289016,3
4609,643076,207348,275
4610,4059232,4799044,5
4611,925412,2493630,26
4612,2717491,1305103,75
4613,1639225,3056997,176
4614,1310018,3306286,79
4615,1745731,3913470,1
4616,224552,2791656,397
4617,4825117,816913,321
4618,3454223,3743967,30
4619,4459325,4208957,262
4620,3716915,2338090,6
4621,1450320,3289985,62
4622,4797294,626239,7
4623,202406,1374445,1
4624,4493888,3113197,20
4625,2686174,1860112,69
4626,1704367,3078648,247
4627,395117,3793469,37
4628,3541501,727760,282
4629,1618265,3800540,15
4630,1157430,2706025,407
4631,3316731,2653845,33
4632,500201,3121740,118
4633,4079269,1725177,4
4634,885888,3072002,71
4635,3013323,299664,88
4636,1227156,2555689,43
4637,331205,4336282,1
4638,2678495,2516690,254
4639,3730870,3992147,43
4640,1034420,2685283,932
4641,3206172,1905523,258
4642,3598083,2832683,2
4643,4498101,21536,597
4644,2629112,4771880,87
4645,2735303,2701054,6
4646,941692,3642845,50
4647,395117,3768226,1
4648,3721646,2386108,52
4649,408123,2631245,20
4650,3417564,409262,34
4651,469289,1497894,187
4652,675370,1747009,18
4653,3467832,3258677,9
4654,4724359,213917,12
4655,1451983,1187964,110
4656,3744513,377629,7
4657,1285540,2888042,1
4658,621120,4013191,14
4659,1632938,711824,46
4660,3798250,123591,10
4661,2932022,2573172,46
4662,2880138,3827835,99
4663,3828465,2576794,1
4664,4681267,3403903,1
4665,1044619,2530095,5
4666,1367655,4195270,23
4667,1535073,2701054,6
4668,554768,1124684,75
4669,4819083,1054633,3654
4670,3592571,3557617,25
4671,3283833,639157,9
4672,1564470,2784159,16
4673,3743292,567045,51
4674,399565,679375,128
4675,4855215,1847353,33
4676,103916,2350634,61
4677,1949391,2292933,2
4678,4403473,958601,171
4679,3541658,4852987,171
4680,2135899,252017,69
4681,322366,593309,1272
4682,3441024,4383159,24
4683,279329,1193087,183
4684,2153824,4757627,2
4685,1304570,4448254,132
4686,3283833,3913470,1
4687,4130943,4294640,260
4688,2469227,1129762,12
4689,3786904,1901143,20
4690,2002799,3706176,24
4691,2739660,1094216,34
4692,156140,2917594,3
4693,156140,184085,21
4694,2839397,4258315,4
4695,4720585,2803220,163
4696,3213547,1027488,15
4697,3971343,2353568,22
4698,4259589,3517217,1
4699,3458832,3296983,2
4700,1455727,2416078,18
4701,3432616,1801676,212
4702,1135603,3414182,4
4703,3437795,1735687,9
4704,2814017,57883,85
4705,2581947,3927655,2
4706,2689691,673405,1
4707,2858107,1105233,292
4708,128268,1625272,12
4709,2121585,2721855,3
4710,3372601,1378011,199
4711,4125905,1502867,6
4712,3591727,2990704,170
4713,1807180,1970291,42
4714,2027803,851822,91
4715,3658641,2393523,172
4716,2220133,2223881,873
4717,2206017,1450214,48
4718,4779046,3640654,6
4719,4247587,382209,47
4720,2952533,3198893,112
4721,3318630,1094216,34
4722,1184100,4004905,1
4723,1226964,193159,2
4724,1760195,140603,8
4725,2529024,1894531,3
4726,1221273,981592,134
4727,2713798,3779460,330
4728,1619831,3527826,19
4729,829732,36246,5
4730,693550,4838273,24
4731,1691726,4013191,14
4732,2313654,2616078,12
4733,2826278,1131169,20
4734,559652,2502590,292
4735,3216894,3275980,7
4736,2184483,453257,235
4737,1164538,1370056,2
4738,4112224,908061,14
4739,552690,1092555,4
4740,1139129,1268920,3
4741,1918795,3894567,88
4742,2073638,2556091,182
4743,1632157,165651,67
4744,3792997,2860781,164
4745,1689039,361098,31
4746,1886158,4404645,2
4747,3487420,3610611,3
4748,3438286,4305969,67
4749,2005497,2596286,161
4750,865410,4114575,16
4751,3238785,1972008,34
4752,3473703,4294640,260
4753,3993072,2606817,182
4754,2377378,3164073,23
4755,4588320,143446,42
4756,2161230,3485270,41
4757,4021250,4048147,7
4758,2314931,3010945,69
4759,1881600,1731912,83
4760,1626617,1730211,2
4761,4655006,762511,8
4762,2744198,3658913,26
4763,4086406,19760,46
4764,3468777,303517,21
4765,3863062,1613382,16
4766,2814017,4343940,43
4767,3385377,254059,48
4768,1200874,2948384,23
4769,3730580,4445347,1035
4770,2806721,398291,28
4771,4815111,3088440,93
4772,888120,3588368,1
4773,3196935,3297002,31
4774,3981172,3393225,1
4775,3576624,4633431,120
4776,2671870,4682995,1
4777,3475909,621120,463
4778,3156444,1129682,1
4779,4674719,1342577,35
4780,604305,1613382,16
4781,399565,749672,255
4782,1495241,2781628,8
4783,1648871,2906415,2
4784,2681125,4334809,20
4785,3424526,1019859,47
4786,871619,1707715,120
4787,4093525,237461,49
4788,2947741,4516447,14
4789,2338838,4245138,70
4790,554768,683678,1
4791,4782388,2133364,11
4792,425592,4335591,87
4793,4492909,2442529,107
4794,4355658,4597942,237
4795,3004134,3025604,104
4796,4348238,4486882,76
4797,4222997,1342577,35
4798,4772392,2428800,52
4799,4074945,4291780,74
4800,4762542,3373263,2
4801,3039452,3748022,16
4802,2299390,4217711,821
4803,1322684,88771,1
4804,1062857,2606817,182
4805,3660326,1593758,31
4806,2890110,3784976,144
4807,2022904,1910808,118
4808,2237222,299257,35
4809,216300,837222,45
4810,3991988,3852135,678
4811,1320291,166306,209
4812,1548572,2027917,29
4813,3690840,1437980,25
4814,3150672,3858906,5
4815,2720299,4796771,1
4816,470204,4757441,30
4817,3694046,2302024,107
4818,3193210,2032867,108
4819,1983366,2796817,493
4820,572226,3036365,50
4821,3960835,3254390,1
4822,947762,2593954,34
4823,3494194,1860112,69
4824,4355658,3248594,362
4825,362148,2984603,3193
4826,176774,2681572,2
4827,2342205,225124,12
4828,35548,4298355,1
4829,460696,410037,1
4830,4159234,2082827,2
4831,2171894,654860,29
4832,209191,4593452,23
4833,3286368,726929,3
4834,739545,2971250,15
4835,19760,3118599,20
4836,3178553,838453,63
4837,4742865,4060090,89
4838,1065985,3571822,14
4839,830202,3311965,2
4840,1159131,4516447,14
4841,786633,3510148,3
4842,4716646,2199228,27
4843,3446506,1682097,3
4844,240027,325927,68
4845,885888,2597381,1
4846,4487749,3135365,37
4847,3769409,4645447,42
4848,1147295,1125599,1
4849,63419,1615948,1
4850,3139086,4590454,1
4851,4256381,727760,282
4852,4766814,260826,3
4853,1695500,654860,29
4854,30083,4121054,1
4855,2324422,3173632,64
4856,4798911,4530690,48
4857,3446567,4554989,43
4858,675370,3308151,42
4859,3225386,4351306,36
4860,4668030,2264276,22
4861,3656099,3808878,41
4862,4137763,3393225,1
4863,1443500,3658576,12
4864,3283833,3217561,95
4865,1729154,3108490,271
4866,3716495,350886,6
4867,1981993,64001,19
4868,4768938,2949748,1045
4869,2522287,1796644,539
4870,1410000,1677060,21
4871,4060750,792812,32
4872,336290,29959,46
4873,2402800,1969680,48
4874,930131,1584619,2
4875,2096490,2071647,158
4876,3286368,986979,58
4877,41540,1841875,89
4878,1607490,3804486,25
4879,2661137,3410967,50
4880,4376408,3731768,62
4881,1730864,4084740,23
4882,3690840,4010152,84
4883,4147170,2023333,31
4884,4418968,4082571,12
4885,2190643,3824501,17
4886,444473,4463463,1
4887,2739660,3779460,330
4888,144060,4561588,10
4889,1747009,703386,5
4890,4094066,299257,35
4891,3417564,4669648,14
4892,28366,1995601,6
4893,3341679,4641648,12
4894,309474,2606817,182
4895,4066375,4337224,2
4896,1150506,2717219,20
4897,2019845,1981241,3
4898,4060750,4793999,2
4899,1938140,4286269,26
4900,3658641,1864273,28
4901,1075781,3720786,2
4902,4352101,149736,838
4903,811898,857288,11
4904,4214037,909677,3
4905,3925727,4793999,2
4906,2570161,1429102,132
4907,242742,4743417,129
4908,4093525,2785207,77
4909,765302,3501344,61
4910,292084,4094697,234
4911,11382,3135365,37
4912,1635607,237082,18
4913,1746838,4149096,3
4914,4576342,571370,40
4915,156140,1781627,2
4916,1746838,2243983,58
4917,339567,1073098,2
4918,4855215,946768,4
4919,1854613,1192436,73
4920,1299015,601790,1
4921,1225417,4084063,3
4922,4910,1588708,161
4923,1979383,1973662,1
4924,2436861,74323,3
4925,4497472,3474208,504
4926,4312824,4796773,15
4927,3001803,3531111,23
4928,1735998,762511,8
4929,1185153,824031,1
4930,3956535,824382,32
4931,273164,2596251,74
4932,4797294,3414182,4
4933,3579512,2258576,26
4934,243018,237082,18
4935,1981993,4314283,801
4936,3848381,4710588,45
4937,4109446,1366076,14
4938,2760117,774221,8
4939,3905067,4387818,23
4940,541055,3889649,7
4941,2112778,2555403,99
4942,4518583,1898689,67
4943,4837795,3050073,18
4944,395117,888836,1743
4945,3029390,2338090,6
4946,2689691,791325,16
4947,4298408,2351301,1
4948,4793374,1781627,2
4949,3872353,1801676,212
4950,3151356,4679904,96
4951,1150281,821686,69
4952,4114513,4294640,260
4953,3550092,2303097,1
4954,660741,3658576,12
4955,3352123,2784278,29
4956,1336173,2746611,2
4957,1108548,3489034,76
4958,46090,3470096,2
4959,2795094,1186643,63
4960,2148641,3882701,48
4961,1886158,3416132,154
4962,3374895,2157727,1
4963,1072647,29959,46
4964,1283175,3296285,239
4965,845042,3677077,2
4966,3725632,4779044,237
4967,4822389,4144645,68
4968,1362833,1548893,10
4969,3248527,1064392,8
4970,925412,2785207,77
4971,2915489,1754969,1
4972,1901862,636552,1
4973,748396,3882590,132
4974,1567983,2795159,161
4975,3564448,4864558,12
4976,277167,5113,50
4977,833524,100754,115
4978,3256646,3135338,160
4979,2826267,166306,209
4980,2093716,4569835,3
4981,69444,2156609,28
4982,137437,3004014,1
4983,2920873,3863501,378
4984,559972,2077429,244
4985,3689215,3789363,28
4986,691053,2721940,144
4987,4093525,4594495,1
4988,470204,1764317,53
4989,4751399,2903733,12
4990,1460872,2300708,1215
4991,3275002,377102,57
4992,3200341,4192365,2
4993,842454,749672,255
4994,2795094,4124480,65
4995,1926769,4132261,122
4996,1983366,3610611,3
4997,861461,380005,7
4998,2271643,2976917,3
4999,4655993,242455,4
5000,3259802,3784408,135
5001,2585410,1789251,31
5002,1129405,3912526,2
5003,3401659,4597182,52
5004,847174,4011543,80
5005,953115,4424787,178
5006,2624184,1339329,183
5007,2157499,2569650,103
5008,3080022,2371785,25
5009,3142808,727427,5
5010,4043972,2039550,3
5011,3538278,2913793,2
5012,2506473,228193,2
5013,3905067,1300190,3
5014,1484675,1300190,3
5015,1392717,4155714,69
5016,1749305,299257,35
5017,1225417,726638,27
5018,404943,815993,11
5019,128268,3720786,2
5020,2753362,1312254,8
5021,3431400,3155408,4
5022,3538278,3474208,504
5023,4066375,1440232,1
5024,1114213,1312254,8
5025,2324422,497594,114
5026,1459605,3992147,43
5027,2920273,720538,69
5028,477326,3680201,250
5029,3609789,4821149,21
5030,3782034,1049281,11
5031,3538278,1310817,343
5032,1863670,903626,20
5033,1994441,3107755,61
5034,1501709,2224526,20
5035,738704,502697,13
5036,67800,2785207,77
5037,1895458,4144645,68
5038,3536080,4658228,3
5039,1353165,1104006,6
5040,1041665,1266511,89
5041,1426916,3586386,290
5042,3210136,3777242,275
5043,331205,4204052,1010
5044,947762,3649212,142
5045,258948,733605,1
5046,2690596,938763,36
5047,702865,3973930,23
5048,775328,2882216,7
5049,2622002,3106848,119
5050,4805386,1199206,2
5051,2126605,1836007,192
5052,4152864,476407,4
5053,1479088,981592,134
5054,2028569,1595656,31
5055,1218819,3753484,14
5056,3473063,3642845,50
5057,3198433,1614313,2
5058,765302,1700117,33
5059,1039233,1086605,2452
5060,559972,2811074,240
5061,4791237,2659912,115
5062,4054509,4625985,289
5063,3396488,2977357,89
5064,142496,1423570,28
5065,3372601,1069044,160
5066,3730870,2408952,5
5067,269252,4610787,5
5068,268979,8356,47
5069,3694046,3118599,20
5070,1026366,3538910,2
5071,1514802,3128487,100
5072,1086513,6364,44
5073,281045,3347711,37
5074,636099,2813261,402
5075,3308965,4006430,2
5076,4251792,4720136,4
5077,4148694,1502867,6
5078,4492909,214090,48
5079,2967237,571370,40
5080,116792,2032867,108
5081,1903802,3749748,75
5082,1567741,1374445,1
5083,188743,4534450,6
5084,2629112,847152,2
5085,2413519,4192365,2
5086,2402800,3482871,129
5087,4449837,977565,6
5088,2618052,3787881,31
5089,4540325,303000,4
5090,3407905,1789251,31
5091,3196935,3019604,344
5092,3097604,151153,9
5093,3498717,4322508,5
5094,4294640,4506897,298
5095,401726,636552,1
5096,395117,4664852,1
5097,1143671,727427,5
5098,1465907,2616535,13
5099,4178366,4023498,4
5100,1800416,653633,319
5101,1285894,166306,209
5102,2086863,4594685,216
5103,3089257,2351301,1
5104,988417,762964,3
5105,4207706,4483821,3
5106,1747728,4561588,10
5107,558917,3636323,3
5108,4533563,606898,4
5109,3046801,378843,131
5110,3538278,3340066,3
5111,4052122,1593758,31
5112,3001803,213917,12
5113,357381,2965375,39
5114,1943690,2031809,29
5115,2636592,710142,16
5116,3001970,3753484,14
5117,3997092,57883,85
5118,2914124,637362,42
5119,1807180,448525,33
5120,1049150,2615912,35
5121,1135603,2374812,1
5122,4112224,2785207,77
5123,3547614,1492115,12
5124,4655006,524043,4
5125,2598830,1608239,7
5126,4505818,3695276,10
5127,3445194,349769,407
5128,2758155,4302821,10
5129,4630411,2746365,382
5130,865410,3169329,456
5131,3392535,1540392,89
5132,4247950,2191992,2
5133,1677157,4180743,263
5134,1639225,3418707,298
5135,2171358,1701148,49
5136,1093575,2340324,3
5137,431391,166306,209
5138,3930883,4205082,2
5139,1412983,2037947,16
5140,4766814,4079576,1
5141,2205989,3308151,42
5142,2506473,4180588,94
5143,861461,2248684,24
5144,2947741,280322,239
5145,1636856,3671414,253
5146,1054015,2445713,179
5147,4355412,2258576,26
5148,1848218,1433994,52
5149,2005701,1005459,4
5150,1036152,714035,1483
5151,1789514,2887963,381
5152,3684207,2685283,932
5153,3033736,3974467,119
5154,671895,1030864,43
5155,1395530,290600,5
5156,2148641,420656,1
5157,1432948,311498,63
5158,3316377,538998,1
5159,734968,1615948,1
5160,4325261,1660395,120
5161,748200,3393730,16
5162,1776036,606980,1
5163,1097755,105683,19
5164,117178,714035,1483
5165,585893,1864273,28
5166,2368011,4553620,22
5167,2581947,708203,418
5168,3971343,4641648,12
5169,3433219,2658417,37
5170,4483428,1682097,3
5171,4223263,4092142,10
5172,3795465,2157122,1
5173,3043233,4135197,40
5174,2019845,2499401,3
5175,4060750,3793631,149
5176,2345122,1522214,1
5177,4627005,4259826,3
5178,2231843,177506,12
5179,1202094,4078473,61
5180,3149884,594102,29
5181,309574,212805,894
5182,2574465,3657540,516
5183,4190805,1840412,1267
5184,2730650,4329629,5
5185,381694,4143831,1
5186,3560845,2493630,26
5187,3824752,1164072,5
5188,2232341,257577,103
5189,2313595,2900535,73
5190,988417,4116046,1
5191,144710,803481,1
5192,3600628,1904054,260
5193,4796773,4131105,8
5194,2389638,2966772,181
5195,4523563,888836,1743
5196,3443992,311498,63
5197,4787400,401008,5
5198,4743153,536723,16
5199,3039452,538998,1
5200,3494194,3364546,103
5201,4122877,3051327,649
5202,2063062,2692426,116
5203,322366,1366076,14
5204,1305368,4820082,1
5205,4105847,2083451,79
5206,1761110,593017,165
5207,2939315,1757836,3
5208,927463,3779626,56
5209,3039452,4543397,243
5210,1482666,9946,159
5211,4139305,1548423,1
5212,184687,3366522,2
5213,4074945,2426217,149
5214,2586954,1488238,82
5215,4497472,777566,317
5216,3333959,2251958,67
5217,3094990,2224526,20
5218,35548,4360758,6
5219,1989230,2757201,526
5220,2055183,3627773,1
5221,4052122,4853330,55
5222,1924479,3517094,124
5223,4311720,3222831,43
5224,2587055,3104940,1051
5225,940042,762869,5
5226,1080614,2619844,5
5227,3971074,697201,34
5228,1629739,1310817,343
5229,1829249,2401545,2
5230,662368,260826,3
5231,3507863,67911,14
5232,1413512,3370956,5
5233,2810159,1205255,1
5234,3136926,4841268,1
5235,4471609,2401150,35
5236,3335130,701503,200
5237,3056912,634165,1
5238,309474,1973051,184
5239,1730546,4342717,508
5240,4400995,2999710,53
5241,2895068,4626853,43
5242,1327726,1021368,2
5243,1326251,1666556,156
5244,773004,4084740,23
5245,3676081,4302865,8
5246,2826278,3088232,2605
5247,2913556,1765411,114
5248,419149,4204052,1010
5249,4013082,4426524,87
5250,1194190,3764731,303
5251,2313654,4000293,264
5252,4260998,2762989,9
5253,678764,1696091,1
5254,3335130,1027488,15
5255,4284282,2340324,3
5256,2741551,4597102,5
5257,1183256,357466,37
5258,2402582,1166818,53
5259,892624,4512147,3
5260,1676054,4324862,26
5261,2872865,2481036,24
5262,2926583,1339329,183
5263,3345713,3873884,1
5264,408123,3967228,12
5265,381694,1537367,202
5266,4232521,601790,1
5267,4261799,410275,7
5268,2665129,2959134,2
5269,4519174,2635295,123
5270,2342205,401008,5
5271,4034438,2829288,211
5272,3249932,736972,294
5273,3691603,370765,5
5274,983607,3653797,268
5275,3198433,362485,51
5276,2434497,4841268,1
5277,871160,2558297,3
5278,3647315,4114575,16
5279,1776036,239765,10
5280,3197538,2617372,2
5281,1514802,1281736,231
5282,3504235,664506,40
5283,2529024,4753457,118
5284,3446384,90125,47
5285,2832099,4727735,34
5286,2506906,2620518,1
5287,3209795,1497894,187
5288,4749201,4255985,3
5289,1433583,2884416,22
5290,1629000,1678282,3
5291,1676412,1939151,115
5292,4720585,3918393,1
5293,2206017,2524567,15
5294,2967237,1894531,3
5295,370525,433609,7
5296,2717491,4566668,6
5297,49037,2959134,2
5298,2880138,3198893,112
5299,865410,3863501,378
5300,1589761,1488238,82
5301,2118551,871888,22
5302,3691603,4581556,103
5303,4604264,2556091,182
5304,2679215,697201,34
5305,3852631,4030437,64
5306,3881924,4097285,24
5307,156140,622071,21
5308,2624184,3588368,1
5309,2303520,1522373,13
5310,2345122,2177982,892
5311,1076285,1487302,393
5312,4214037,1328064,1783
5313,1246601,3720766,117
5314,4088436,4336282,1
5315,758145,4078738,3
5316,2831459,2312075,175
5317,3980329,1047789,164
5318,2945223,3306286,79
5319,2815706,2332893,2431
5320,784476,2494359,160
5321,3270580,1096330,433
5322,1464372,4399430,29
5323,1896939,4818685,2
5324,3446567,807761,246
5325,931647,3573012,9
5326,3696903,3927131,242
5327,455141,4350947,5
5328,4640383,1103366,5
5329,1412406,4005729,5
5330,2019845,928903,24
5331,2153824,2558769,132
5332,2920873,3443517,8
5333,3407905,142116,4
5334,3148813,696808,51
5335,3001970,2829288,211
5336,250137,4529968,236
5337,2978353,458466,5
5338,2533205,4419310,8
5339,4469172,2501960,403
5340,4294640,736972,294
5341,434593,738568,1
5342,550624,2942968,3
5343,1471887,1744811,137
5344,4655993,534121,71
5345,558571,614747,97
5346,606562,2990704,170
5347,3892940,2999710,53
5348,4498800,4254453,768
5349,569377,4582461,49
5350,2787002,2353568,22
5351,3345046,1847353,33
5352,3441024,3463660,24
5353,1392717,1306207,71
5354,748396,876913,15
5355,1618544,1696091,1
5356,3027281,76607,11
5357,2956147,3288243,61
5358,3602451,1108809,2
5359,4256381,2471103,1
5360,1590882,4779044,237
5361,919101,972491,1
5362,4467644,2530095,5
5363,1749305,4639113,711
5364,3336834,4742630,40
5365,751949,4554989,43
5366,725415,2662315,8
5367,456895,3824301,21
5368,2058071,4351306,36
5369,1730864,866014,3
5370,3736271,2337217,58
5371,2021460,4074179,170
5372,4523563,2784278,29
5373,1497370,2971250,15
5374,2557232,1885045,114
5375,2506342,4149096,3
5376,629031,4790649,985
5377,4866498,3347711,37
5378,3656099,1258166,11
5379,2872550,4078473,61
5380,3757241,605639,78
5381,2560408,365416,16
5382,2105491,4124480,65
5383,3059183,1774334,415
5384,2911256,3562714,501
5385,2226097,140603,8
5386,702865,4299050,4
5387,2313654,3784976,144
5388,2535426,4079576,1
5389,1185153,4324049,73
5390,4147170,600051,89
5391,1997835,2305549,46
5392,156140,3344354,434
5393,4088436,428189,379
5394,3372601,4743417,129
5395,2635308,440093,7
5396,813202,3383073,31
5397,2519581,2558769,132
5398,116792,4587728,17
5399,4315651,208465,35
5400,41540,1072872,41
5401,2220766,3190741,215
5402,2873622,3586386,290
5403,3699726,3391808,13
5404,1452,1483116,5
5405,2895068,2118739,22
5406,4750696,2207956,10
5407,1789514,3858906,5
5408,3596185,3658913,26
5409,1787403,702114,3
5410,362148,4258315,4
5411,2337068,1407969,1
5412,2000270,101003,22
5413,495684,3578789,49
5414,1184100,3335540,76
5415,116792,1104006,6
5416,3532343,4307753,94
5417,1092129,957725,48
5418,4655993,4610787,5
5419,651351,4004905,1
5420,1072647,1929062,31
5421,1938140,1900279,4
5422,1164371,2596251,74
5423,1299905,3096828,120
5424,4016649,3470096,2
5425,1567983,3749748,75
5426,978544,2833722,17
5427,4779430,138960,22
5428,2872550,88771,1
5429,2511862,2685390,2
5430,2956481,1040056,444
5431,3696903,3824251,83
5432,4716646,3113197,20
5433,775328,3346537,14
5434,4544880,1593758,31
5435,1637898,668241,30
5436,1246601,4266094,42
5437,4732190,736972,294
5438,1076285,3817973,1
5439,4562839,3434396,5
5440,2618052,2811227,173
5441,2427345,2338090,6
5442,4739917,2652623,8
5443,2032980,2813261,402
5444,2148641,4403612,17
5445,1854613,3763328,126
5446,1094048,435747,110
5447,339567,694605,7
5448,1044619,2462897,97
5449,4306404,512769,435
5450,273715,3671414,253
5451,2912103,8356,47
5452,3821504,2037947,16
5453,4757732,1969680,48
5454,375041,3190741,215
5455,2920273,3937192,55
5456,3236313,4387818,23
5457,675370,871332,18
5458,1396795,290758,22
5459,715543,570302,91
5460,3464435,2701313,481
5461,1443500,3347711,37
5462,4114591,2566889,29
5463,3216710,1109441,96
5464,3446567,678525,42
5465,2461372,888836,1743
5466,2695621,1521471,8
5467,1218819,4820082,1
5468,1298087,1548423,1
5469,4619061,3153165,18
5470,4544880,4053811,16
5471,1815785,1592987,204
5472,3755255,843636,265
5473,2870198,1337977,7
5474,3589315,2885043,69
5475,751949,4173475,16
5476,185853,637362,42
5477,4589904,2431466,49
5478,3763685,466302,47
5479,4223263,4244067,199
5480,314720,2747148,49
5481,954573,2893207,61
5482,2707088,605639,78
5483,2940424,2379122,45
5484,2422604,1139895,149
5485,933347,4395510,33
5486,4245940,538998,1
5487,3341092,1068993,1
5488,3561052,4342717,508
5489,306334,2755105,2
5490,1299015,3657540,516
5491,4315155,4273253,36
5492,2429371,2289244,14
5493,1486892,4132261,122
5494,1300976,3297002,31
5495,4164647,1677060,21
5496,3475909,653633,319
5497,2481712,384166,3
5498,659769,928903,24
5499,206364,2251789,27
5500,469289,4166917,3
5501,4139326,183794,7
5502,1957538,1487302,393
5503,4016649,2294440,557
5504,1861711,3410823,74
5505,717673,2555689,43
5506,2574465,538998,1
5507,3193210,4645447,42
5508,1218819,4321162,600
5509,2464404,3686117,29
5510,3164595,2777919,456
5511,4361726,4778717,27
5512,2568622,3344354,434
5513,1619831,4529968,236
