0,source,sink,z0_shortest_path
1190,1351195,899384,3
1191,1434155,4593423,2
1192,4315651,2905649,4
1193,3064744,4544439,4
1194,4034922,2589566,4
1195,2845752,3671414,3
1196,3526944,4061862,3
1197,4376408,732151,4
1198,1949391,2153670,3
1199,654545,2988500,3
1200,4223263,1730211,4
1201,1073493,777566,4
1202,566130,3072002,3
1203,2198631,4151869,3
1204,193805,2692947,3
1205,1076285,3926802,3
1206,3623028,873318,4
1207,1313574,594010,3
1208,4080369,357567,3
1209,3541501,2386108,3
1210,4388455,290600,3
1211,978544,4006430,4
1212,2758155,4793999,4
1213,3148813,4008655,2
1214,886710,2924181,4
1215,4600732,1149539,3
1216,1509450,4095467,4
1217,4572867,1104006,4
1218,4222997,2017471,3
1219,979255,2387274,4
1220,3443847,2887128,3
1221,1514261,2948384,3
1222,4720585,1171375,4
1223,3758681,2083451,2
1224,475690,4597102,3
1225,1333051,3296285,3
1226,4287735,1584619,4
1227,404943,2187723,3
1228,4403473,287108,3
1229,1695500,2846784,3
1230,1164371,237082,3
1231,2560408,4305715,4
1232,185853,1109441,3
1233,4325261,1991267,3
1234,1223102,3696730,3
1235,2819109,242455,4
1236,1535073,4743804,3
1237,762479,2791241,3
1238,4147354,4141931,3
1239,547157,624837,3
1240,4459145,1145009,2
1241,460728,2556091,4
1242,4306404,4760153,3
1243,2739333,4405133,3
1244,3684207,3990211,3
1245,925412,184085,3
1246,3694046,1520254,2
1247,2481712,3463660,4
1248,3089257,428189,4
1249,1896939,1694355,3
1250,2085462,3162560,2
1251,4315155,4288798,4
1252,2939884,2157122,5
1253,2712752,1770518,3
1254,629031,3388216,2
1255,3259802,4582461,3
1256,2870198,4470008,3
1257,2628106,1238203,4
1258,1181282,657511,3
1259,3498717,4516447,4
1260,154714,2622445,3
1261,2261005,4858197,4
1262,3491685,714035,2
1263,1574437,137934,4
1264,2506473,1266825,3
1265,2005701,90125,4
1266,272134,3894567,3
1267,4523563,4529968,3
1268,680757,377629,3
1269,362148,3410967,5
1270,2472584,3513910,3
1271,127619,4234840,3
1272,1301087,3467005,3
1273,2631035,3967228,3
1274,2730650,4519597,4
1275,3392535,3653797,3
1276,775328,1776702,2
1277,2319421,2990704,2
1278,4025298,4761250,3
1279,4054509,4314283,3
1280,4425037,2781628,4
1281,2237222,1192436,3
1282,3336834,3106848,3
1283,2494843,2829288,3
1284,3216710,4324862,4
1285,1038362,4322367,4
1286,3939380,151427,3
1287,3474714,837222,3
1288,2690307,848246,4
1289,4258438,1440232,4
1290,1499536,762056,4
1291,1410000,3198135,3
1292,4079269,890960,4
1293,2761066,724868,3
1294,1445324,4820881,3
1295,2402582,2354103,4
1296,4117461,4607502,3
1297,572226,791325,3
1298,273715,476407,3
1299,1747728,3849492,4
1300,3561052,4007276,3
1301,18331,3593013,4
1302,919215,32933,4
1303,1304820,4276097,3
1304,1525671,1400706,3
1305,3494194,3501344,4
1306,4305360,2759898,3
1307,3473703,1105946,4
1308,4793374,2883450,2
1309,4043495,325891,4
1310,2973142,1374657,3
1311,2290322,4486882,3
1312,2653433,90257,4
1313,4454192,4332029,4
1314,3196935,4053811,3
1315,3824752,2725607,4
1316,1745731,2243983,3
1317,3089513,2403010,3
1318,2735303,622071,4
1319,4559986,3378736,3
1320,3600628,2064607,3
1321,3905067,3393225,5
1322,2096490,1246259,2
1323,3029390,379057,5
1324,1832518,4370950,4
1325,188743,2092812,4
1326,2447113,410275,3
1327,2307937,4048147,3
1328,4690365,1339133,4
1329,3200341,3453522,3
1330,2956147,2501960,3
1331,1227156,3239338,4
1332,3440116,1891147,4
1333,739545,2223912,4
1334,3332801,4155389,3
1335,4630411,726638,3
1336,3292676,2597381,5
1337,4361726,534121,2
1338,3768380,1423570,3
1339,176774,1047789,4
1340,2589604,807761,3
1341,2161208,473130,3
1342,760911,2675321,3
1343,1674134,2435135,3
1344,616538,4161676,3
1345,554768,3078648,2
1346,3214317,1735883,2
1347,4398018,3262683,4
1348,1361880,1744811,3
1349,1223354,4208140,3
1350,2377378,2574560,3
1351,1440901,3482871,3
1352,69444,3789363,4
1353,3248527,364458,3
1354,632892,2607954,4
1355,370983,852119,4
1356,3957402,3989690,3
1357,289215,938763,3
1358,1025283,2977357,3
1359,3930883,1625272,3
1360,1926769,4183382,3
1361,4299096,4188270,3
1362,3238785,2616535,4
1363,1325894,2598896,3
1364,67665,382209,3
1365,3658641,1334501,3
1366,559652,20388,2
1367,1236650,3245665,3
1368,444473,3586386,3
1369,3893485,105683,4
1370,1262578,3434396,4
1371,4487749,4513294,4
1372,4175026,165651,3
1373,456895,3833698,4
1374,4794114,577845,4
1375,3207642,4238096,4
1376,2911256,345296,4
1377,1278054,4085567,3
1378,1577581,4420285,4
1379,1979383,4351306,3
1380,1054015,3135338,3
1381,1093575,781031,4
1382,2795094,3649212,4
1383,1233950,3153504,2
1384,3567284,1497894,3
1385,1710577,1310839,4
1386,2686174,10115,4
1387,3730580,3067078,5
1388,4655510,243176,3
1389,4363166,952893,4
1390,4805386,2662315,3
1391,773004,435747,3
1392,2853045,3350833,3
1393,622386,4563330,3
1394,326452,580398,4
1395,1677331,1950471,3
1396,3696903,4627252,3
1397,993398,3117644,3
1398,3946091,261556,3
1399,3197538,1772038,4
1400,4261799,3995236,4
1401,3892940,1131169,3
1402,528340,2537385,5
1403,712547,1102206,3
1404,4819083,3443517,3
1405,2586529,2971250,4
1406,3144269,3965490,2
1407,1453814,4852987,3
1408,395117,3296710,4
1409,4493888,1975369,3
1410,1677157,4671494,4
1411,4655993,3793690,3
1412,3113932,2656185,4
1413,4565735,1072872,3
1414,1050485,3041739,3
1415,700731,3764731,3
1416,1781994,3511998,4
1417,3660326,1588708,4
1418,4505818,2887963,3
1419,1530855,634165,4
1420,2145365,3777242,3
1421,1629000,3863501,3
1422,1139129,294239,2
1423,4139305,1108809,4
1424,4225437,4674411,4
1425,4454647,225124,4
1426,3446942,3258677,4
1427,292084,2102776,3
1428,1427709,4747550,3
1429,697912,4612494,3
1430,3578545,1604914,4
1431,965813,1277950,4
1432,2522287,3273144,3
1433,2200489,4626853,3
1434,551741,4856114,3
1435,211987,2616242,3
1436,2119957,2608710,4
1437,340456,2305549,4
1438,143652,336189,3
1439,656728,4390738,4
1440,2060035,4104762,3
1441,1869476,2462897,3
1442,884526,3327588,4
1443,4798911,2351301,4
1444,3711007,101762,3
1445,3374895,314924,2
1446,4207706,1840022,3
1447,796367,831156,4
1448,3481117,2900535,3
1449,3316377,4094697,4
1450,922843,2710045,4
1451,976193,3888365,4
1452,54323,3358359,3
1453,3093160,866014,4
1454,1924479,3296013,2
1455,3004134,4307753,3
1456,2839397,2652623,2
1457,2730409,45986,3
1458,1695915,4259826,4
1459,4461572,3036365,3
1460,733542,4853330,5
1461,455141,1838184,4
1462,532578,4796771,4
1463,218953,4117610,3
1464,3716915,1548893,4
1465,3053148,2617372,3
1466,2106673,1599860,3
1467,4190805,1636302,4
1468,3961117,714236,3
1469,1377969,4565646,4
1470,1008703,1852018,3
1471,614504,1799445,5
1472,144710,1125599,4
1473,1069609,986979,4
1474,4003133,4204052,3
1475,2073638,1522373,3
1476,779591,1358385,3
1477,1426916,4448254,3
1478,2338507,696808,4
1479,1919947,3056079,3
1480,216300,857288,4
1481,3998824,2428800,3
1482,3504235,1014927,3
1483,2299421,2077429,3
1484,572208,1306207,4
1485,751949,4753457,3
1486,4459325,349769,3
1487,2021996,1096690,3
1488,4582850,4530690,3
1489,1283175,301577,3
1490,425592,804801,3
1491,2044073,3371037,5
1492,569377,4812681,3
1493,2185449,2828364,3
1494,1412406,4302821,3
1495,4243983,1853961,3
1496,317762,801878,4
1497,983607,1480185,3
1498,3236313,2234069,3
1499,3213568,1682097,4
1500,277167,3471248,4
1501,3835319,1977385,5
1502,3451039,36246,3
1503,660986,101003,3
1504,1997835,1654051,5
1505,1620145,1407969,3
1506,4308422,3686117,4
1507,3703565,4115825,3
1508,2313595,3121459,3
1509,3198069,3383073,4
1510,4109862,4482088,3
1511,63419,1701148,4
1512,2739660,3283164,3
1513,2169549,2208689,3
1514,1450320,1541775,3
1515,4278656,4488598,3
1516,1381293,3720786,4
1517,1548572,2946706,4
1518,2641051,1058048,4
1519,309574,1226975,3
1520,3600303,433609,4
1521,1479553,342516,4
1522,3653599,4169815,4
1523,702070,3353876,2
1524,606562,1963907,3
1525,1601288,3038110,3
1526,2612363,1312254,3
1527,4384646,690657,3
1528,4170044,2449547,3
1529,2787002,2382117,3
1530,3656282,183794,3
1531,4757732,4796773,2
1532,4471609,113182,3
1533,158235,2647536,3
1534,3863062,1245989,3
1535,2369634,2796817,3
1536,4779430,2450275,4
1537,841644,378843,4
1538,2069466,4059533,3
1539,4804968,3347711,4
1540,1119602,598319,3
1541,3200364,1635042,3
1542,641893,142116,3
1543,3649600,1586497,4
1544,3705151,1597846,4
1545,2689691,3967571,4
1546,2324971,252017,2
1547,3855867,4500259,4
1548,4392569,1202817,4
1549,4096612,4409813,3
1550,2157499,3852135,2
1551,2434497,1437980,4
1552,4668030,2634700,3
1553,2913556,3913470,4
1554,830202,1086605,3
1555,4245940,981592,3
1556,4589413,3364546,3
1557,294574,3088440,3
1558,2814017,4445347,3
1559,3533123,3086451,3
1560,3229914,2949033,4
1561,970731,519315,4
1562,4688520,2795159,3
1563,269252,2041783,3
1564,4604264,2264881,4
1565,2722351,3640207,3
1566,4013082,3639154,3
1567,3291892,4597493,3
1568,1367655,803481,4
1569,3169340,327965,4
1570,339567,3863742,3
1571,1983366,2984603,3
1572,4259589,3414182,3
1573,1108548,2216042,3
1574,1337541,2322497,4
1575,1829249,1776000,2
1576,1150506,1371900,3
1577,3798250,1328064,3
1578,4724359,2245972,4
1579,4802205,4060090,3
1580,4533563,1194784,4
1581,2548298,2894167,4
1582,2976480,2265640,4
1583,1140217,2539248,3
1584,1708548,3128487,4
1585,3394276,1828719,4
1586,1336173,1310817,3
1587,2947741,3844365,2
1588,2945223,149736,3
1589,2767192,4337224,3
1590,3590756,2009973,3
1591,2581909,4597942,2
1592,4786573,2444440,3
1593,3333959,1274808,4
1594,585893,1378923,4
1595,1629739,1821613,3
1596,758145,2677010,4
1597,3468777,1065417,3
1598,4217929,3666587,3
1599,1157430,2300708,3
1600,101964,1699954,4
1601,1436505,3795525,3
1602,2347696,2595595,3
1603,2624184,1348594,3
1604,813202,3472025,3
1605,3720321,1026468,4
1606,285390,4757441,4
1607,2753362,4057988,3
1608,3146672,2707096,4
1609,4358141,958601,3
1610,908090,325697,3
1611,1863670,4355015,2
1612,1550064,3302485,5
1613,652476,3793631,3
1614,3900509,334414,3
1615,1974922,3824251,3
1616,2171894,2312075,4
1617,7648,1105233,3
1618,3283833,1886356,3
1619,998253,796021,4
1620,4588320,3982440,3
1621,3492319,3917621,3
1622,558571,3113681,4
1623,1813311,1042307,5
1624,4452445,815993,3
1625,259091,4687278,3
1626,2664082,82340,3
1627,1148355,1142141,3
1628,1486685,2635867,2
1629,1086513,1586234,3
1630,4689344,2803220,4
1631,911669,2442177,4
1632,4109446,2322663,3
1633,440942,3263590,3
1634,4031191,2692426,2
1635,3839027,3509400,3
1636,1604735,1817126,3
1637,3269084,137753,4
1638,1624821,4566668,4
1639,1395639,4467748,3
1640,4392240,4085911,4
1641,3035217,2815228,3
1642,621120,4490886,4
1643,979348,3573012,3
1644,4597942,2408952,3
1645,4490242,4346020,2
1646,4857356,838983,3
1647,1433583,146049,2
1648,4121724,1229401,4
1649,3329198,1801676,3
1650,1922454,2405212,3
1651,331205,570353,3
1652,3178553,2635295,4
1653,4373282,2050610,3
1654,206364,678525,4
1655,1309887,3121740,3
1656,2926583,3282169,4
1657,4105847,3050073,3
1658,2028569,3391808,3
1659,381694,299257,4
1660,366904,3540943,3
1661,3341092,838453,3
1662,4768938,213917,3
1663,4392592,2251789,3
1664,4700777,2492280,3
1665,3019958,2913438,3
1666,953115,338263,2
1667,3431400,1069044,3
1668,191334,3397645,3
1669,1854613,3025335,3
1670,2245414,2926500,3
1671,3096596,1595656,3
1672,3647315,2031809,4
1673,4452360,1798255,4
1674,1055988,2289744,4
1675,4695321,502697,4
1676,1729215,1432887,2
1677,756454,1135187,4
1678,4825117,2791656,3
1679,4095564,1735521,4
1680,453052,555666,4
1681,660102,3217561,2
1682,1314264,2037947,4
1683,4283855,3106235,4
1684,829732,3438447,2
1685,1567106,2392359,3
1686,2568622,4345793,4
1687,847174,720538,3
1688,4810264,3403903,4
1689,4544880,3882701,3
1690,466787,2391386,3
1691,2752758,4350947,3
1692,3033736,4180743,3
1693,1534141,2365633,4
1694,845042,4030437,4
1695,3676081,3959120,4
1696,4787400,821686,3
1697,3990283,3661354,4
1698,17605,505563,4
1699,13751,4421587,3
1700,3492398,1981241,4
1701,4148739,4761195,3
1702,125210,570302,3
1703,2891857,2591738,4
1704,2022832,1130429,2
1705,610208,1513384,3
1706,3318070,606201,3
1707,4148694,2251958,3
1708,2231843,178786,4
1709,4739917,4607148,4
1710,3959639,1973051,4
1711,4669595,3942609,3
1712,3385671,4820082,4
1713,2719963,4302399,4
1714,425140,4144645,3
1715,811736,679375,4
1716,224552,1374319,3
1717,3865877,1895005,3
1718,3749748,1864273,3
1719,1932926,4091993,2
1720,2413519,2739191,3
1721,2887639,2351112,3
1722,1881600,1918826,2
1723,1564261,1707715,3
1724,3383620,3114204,3
1725,1989230,3787881,3
1726,1392717,297879,4
1727,3579607,550309,3
1728,4337184,314924,3
1729,1498781,717384,3
1730,4772392,2426217,3
1731,2569366,2811227,3
1732,1815785,2417200,3
1733,471758,4302865,3
1734,2260742,2734382,3
1735,4415061,3416132,3
1736,2655904,649460,4
1737,2175599,2833722,4
1738,3609793,4595137,4
1739,375041,4290690,3
1740,4675165,601790,4
1741,4256381,3173632,3
1742,1890475,4304551,3
1743,3191384,1342069,3
1744,786633,1561146,3
1745,1464372,1513821,4
1746,1411730,4078738,4
1747,1542411,3288760,3
1748,693550,608504,5
1749,597807,2702066,3
1750,2678495,1754969,4
1751,1075781,4861584,3
1752,4679257,676325,3
1753,1479593,4778717,4
1754,715543,1190849,4
1755,1564470,2728864,3
1756,1761110,1372302,3
1757,1749305,532201,3
1758,3473063,453257,4
1759,2238031,2167783,4
1760,420757,1383958,3
1761,39963,4107823,3
1762,317792,3561262,3
1763,1955823,3652986,3
1764,2866126,3512945,3
1765,1981615,3096828,3
1766,1126100,4651509,3
1767,1746838,2163256,2
1768,1589761,1672121,3
1769,3641679,1888220,3
1770,3644646,655904,4
1771,75278,571370,3
1772,1514802,532005,4
1773,606263,4113203,3
1774,3821504,1164968,5
1775,2271643,744460,3
1776,71051,3135365,3
1777,3207225,2264276,3
1778,1382021,4584115,4
1779,2415668,2497732,3
1780,1658177,4244067,2
1781,2525590,2302024,3
1782,4846491,1957800,3
1783,3198433,3823314,2
1784,1220879,3474208,3
1785,2938250,4639113,3
1786,3052079,1956921,3
1787,4732190,4205082,4
1788,2557232,4004905,3
1789,183960,2918923,5
1790,4113405,606898,4
1791,3209795,2480532,2
1792,2651013,3145551,4
1793,2811239,1424079,3
1794,2825828,4177994,3
1795,491128,3927131,2
1796,4674719,3728872,3
1797,552835,4759522,4
1798,643076,101940,3
1799,604305,1032219,4
1800,1958906,3744413,4
1801,3733752,742195,3
1802,1594321,4625087,4
1803,2911862,3784408,3
1804,349869,2627884,3
1805,651837,4058550,2
1806,954573,2008925,4
1807,4565915,2813261,3
1808,1465907,2324744,4
1809,4472299,1521471,4
1810,4581538,1067585,4
1811,3854337,4422019,4
1812,2584054,775014,3
1813,3852631,3314478,2
1814,1630423,2882556,3
1815,1341966,1540392,3
1816,156140,2340324,3
1817,2871053,427804,2
1818,3487420,647017,3
1819,4643656,3344354,3
1820,1396795,1077087,4
1821,4751399,1980682,4
1822,3433219,2606817,3
1823,3698761,3817973,3
1824,651351,965340,5
1825,116792,4746621,4
1826,4851349,3793469,3
1827,3541658,1279255,3
1828,3721646,621120,3
1829,4528745,2248684,4
1830,2112778,316192,2
1831,1326251,2031436,2
1832,2806721,877557,3
1833,3838303,2223881,2
1834,2363814,2659912,3
1835,1300976,1429102,3
1836,911200,4402869,3
1837,577443,3317934,3
1838,4712508,4863728,4
1839,3027281,551353,3
1840,54650,460554,3
1841,194816,4624000,4
1842,4413981,2620518,4
1843,4223704,4132261,2
1844,4475147,3779460,2
1845,2000270,1508782,4
1846,2579609,13060,3
1847,1994441,4322508,3
1848,2402800,2571618,4
1849,1368123,2205635,4
1850,2607301,2616078,3
1851,3981172,319752,3
1852,3337108,966537,2
1853,3925727,49513,4
1854,4355658,4383159,3
1855,1053284,3420607,5
1856,3278182,3593261,3
1857,4562839,3588368,3
1858,11382,4090004,4
1859,873234,478223,3
1860,2665930,3201769,4
1861,1327147,726135,4
1862,4074547,2309358,4
1863,1298087,4530678,2
1864,2506906,4594495,4
1865,2368011,1910808,3
1866,4589904,3332036,3
1867,1327726,1118381,3
1868,3056912,3145991,3
1869,1471887,2903733,4
1870,4338398,13205,5
1871,4492909,4131105,4
1872,2148641,4595137,3
1873,3971074,703386,4
1874,892624,2299269,3
1875,1322684,4403612,3
1876,3370067,615287,4
1877,3458832,4692905,3
1878,1249542,273881,4
1879,1681099,4334809,3
1880,4518416,99929,3
1881,2661137,972491,3
1882,1310018,1561441,3
1883,2895223,1124558,4
1884,2636592,2664795,5
1885,4787702,3377747,3
1886,4494681,2715756,4
1887,619552,865515,3
1888,2172433,1885045,4
1889,995638,2582486,3
1890,4420255,54157,4
1891,4079340,303517,4
1892,2890110,1502867,4
1893,3644551,1776703,3
1894,4809745,1181373,2
1895,4583413,77641,3
1896,4787857,1488238,4
1897,3645574,1560542,4
1898,2058071,4084063,4
1899,2606444,2701313,2
1900,1607095,1480497,4
1901,3231393,4651578,4
1902,3287996,2553811,4
1903,3142808,1776900,3
1904,123691,2655328,3
1905,4750696,361098,3
1906,1551800,1103366,4
1907,1782783,4078473,3
1908,4333506,4342717,3
1909,2760117,4554989,3
1910,2791981,2833751,2
1911,1587881,6364,4
1912,2932022,2293392,4
1913,2126605,6993,4
1914,2307585,4334486,3
1915,1419142,1312108,3
1916,1481222,368896,4
1917,826234,2402159,3
1918,3792997,3552185,3
1919,1676412,3763328,2
1920,599191,4727735,3
1921,1918795,580211,3
1922,3401659,4743417,3
1923,2585410,1433994,3
1924,2461372,226721,3
1925,500201,323760,4
1926,3042280,3992147,3
1927,812338,2053308,2
1928,4442302,4771880,4
1929,1596155,959021,3
1930,1450153,4522901,4
1931,3083369,4586599,4
1932,4815111,1432601,3
1933,4298943,4586468,3
1934,4135447,4851085,4
1935,3353466,4294640,2
1936,691232,401008,3
1937,2803469,1823430,3
1938,3869568,1608239,4
1939,1395530,4517152,4
1940,4026923,12423,4
1941,3560845,3289985,4
1942,2089379,163021,3
1943,2762481,1995073,3
1944,3079359,4074179,3
1945,261562,3418707,2
1946,2436439,260826,4
1947,2795446,1237846,4
1948,1497370,239765,3
1949,742548,1910658,4
1950,3510459,3199855,5
1951,113182,3410823,3
1952,1771597,3195222,4
1953,4910,2882216,4
1954,3716495,76607,3
1955,3772598,877100,4
1956,878959,367410,3
1957,1848218,1725177,4
1958,1914584,1103581,3
1959,821120,4561588,3
1960,785893,946768,4
1961,4822389,4387818,3
1962,4348238,991193,3
1963,306334,975007,4
1964,434593,64001,4
1965,3275002,1005459,4
1966,701764,3193834,3
1967,3991988,4003532,4
1968,3928545,2277157,3
1969,4066452,2534272,3
1970,1776036,4742630,3
1971,3492763,4771141,3
1972,2018936,163021,3
1973,4747431,3823314,2
1974,2833239,1568315,3
1975,243018,3557617,3
1976,951929,2631245,3
1977,2476925,208465,4
1978,630604,3190741,4
1979,671895,2457054,4
1980,2220766,4084740,3
1981,1270278,2941537,3
1982,3532343,3627773,4
1983,3131854,1027488,3
1984,90690,1457589,4
1985,914875,1990908,5
1986,408123,1696091,4
1987,443904,4737571,3
1988,3080022,947544,4
1989,1423553,1525727,3
1990,3578368,159177,4
1991,424411,3625439,3
1992,729364,1905523,3
1993,1836328,3815840,4
1994,3001970,3578789,3
1995,1909985,1139895,3
1996,2361218,4135197,2
1997,4418968,4395510,2
1998,3742712,2221607,4
1999,695432,253467,4
2000,987119,567045,4
