0,source,sink,resource_allocation
6047,1928070,1086605,0.015796339115540577
6048,1316907,4823186,0.015151431803989365
6049,624390,1001814,0
6050,7061,3692457,0.029712567595265416
6051,2963043,3550092,0.047718621260634225
6052,1598155,2455101,0.02804914384750873
6053,3346612,2406369,0
6054,896218,230277,0
6055,2256071,4699308,0.07333839076913096
6056,4505301,1539461,0.007305382860415194
6057,3200341,1576172,0
6058,368818,2566862,0.7669385361606709
6059,539244,2655492,0
6060,2346621,3017354,0.6279581327318002
6061,2634444,480580,0
6062,2758271,1833059,0.011929595827900912
6063,1128316,1068033,0.012667033084028131
6064,4110767,4701854,0
6065,522054,4138238,0.05402029611267373
6066,3224537,3329934,0.11492588811800887
6067,169072,1665154,0
6068,958601,3664988,0
6069,3928706,4552124,0.0010032055460816726
6070,3549780,3796389,8.24998314367826e-05
6071,4251444,772849,0
6072,224552,3124341,0.00415315034687605
6073,3445792,4604720,0.013522704893017047
6074,4397115,1704907,0
6075,3506652,1588061,0.10963209221264952
6076,542821,3123077,0.020333516566149193
6077,2264264,1203162,0.0006771949521206012
6078,722917,3552151,0.05361411512622075
6079,2604748,2030372,0.04100700375120787
6080,4384646,4318381,0.000512463298216866
6081,4407542,3353876,0.059923587769000676
6082,3378280,4819315,0.013321032758511403
6083,2945223,399490,0.07979809652415407
6084,2500955,858182,0
6085,3053663,4022006,0.2104801393357085
6086,2064202,1092186,0.0125
6087,3799406,2495508,0
6088,4731952,9202,0.4671413630374009
6089,2953377,3045032,0.002889630796607541
6090,1131513,4587407,0.00023923444976076556
6091,927973,1875484,0
6092,300374,1504704,0.3451076252364257
6093,180465,1099923,0
6094,3041256,4053795,0
6095,321743,3272557,0.0072023180262044025
6096,4260026,1530633,0.0011494168311480544
6097,4132821,3274294,0.1643432004569684
6098,2308632,1670641,0
6099,2783695,903792,0.05533964105546202
6100,656728,1747244,0.0012690355329949238
6101,2957639,2994994,0.046785977591984676
6102,1271917,4297651,0.003037308023153896
6103,2106576,2476612,0.01602916994366304
6104,1886385,1144219,0
6105,2544304,1447613,0
6106,4519174,143808,0.03045642455814972
6107,32138,4003611,0
6108,213392,4338103,0.020878791563801048
6109,1970245,1212380,0
6110,2456366,3784408,0.04147420088895465
6111,2076304,4070121,0.0008071025020177562
6112,2562403,3054892,0.001869158878504673
6113,2300708,1465125,0.561844880950837
6114,3289560,2052089,0.0019008406349275194
6115,4335709,2863760,0.10195851659250017
6116,1898587,2634469,0.3423788561774406
6117,2804896,4066935,0.23813778758004703
6118,81737,4670991,0.0005379236148466917
6119,3726680,212805,0.025426572669570567
6120,3182243,4279670,0
6121,2975979,2110545,0.0002910394650537586
6122,1367130,815052,0.0010490030933868635
6123,447652,1937473,0
6124,4691181,2221465,0.006175354492699707
6125,1962170,3311941,0
6126,3047052,3872062,0
6127,1958281,339313,0.09340185300211003
6128,4112964,1272646,0.008306545991236692
6129,911889,1168241,0
6130,3573875,1931941,0
6131,1036218,1936956,0.16086619093932078
6132,3804794,4450805,6.778884137579032e-05
6133,3289630,2844053,0.013091763242981717
6134,2536106,3249655,0.012674646742578994
6135,490034,3394554,0.057589003241177154
6136,389337,463578,0.23416762328698676
6137,1561394,428166,0
6138,4795640,3889632,4.001757020469873e-06
6139,1071241,373567,0.4366594983556147
6140,3474714,2891922,2.861637211949285e-05
6141,4747431,52235,0.2677863814537914
6142,3396805,4588320,0.7100336388257967
6143,3238797,4149420,0.04638948560658031
6144,1344241,4397390,0.001692047377326565
6145,555641,4515781,0.0011806375442739079
6146,2423759,1024638,0
6147,3102596,3245827,0.01553530586934994
6148,3995418,2270215,0.01429250817205904
6149,1528502,2694853,0
6150,3211124,1528577,0.0014005602240896359
6151,2419143,1832349,0
6152,1937956,1402470,0
6153,324481,3205360,1.3112054304884109e-06
6154,2651652,4606828,0.07411330345229411
6155,2952895,167667,0
6156,3455337,3737661,0.22667105141707547
6157,914590,877685,0.00041937140609938473
6158,2461340,1821750,0
6159,3260407,518982,0
6160,3205218,3076537,3.922030042750128e-05
6161,3162895,2004250,0
6162,2502204,224034,9.640713967876885e-05
6163,1313531,1698730,0.004810112102493708
6164,3632614,1238378,0
6165,2446348,4355866,0.004449366116620097
6166,3891929,1328064,0.006143053326465841
6167,197658,2319422,0
6168,232119,892624,0.11809860511231712
6169,2277157,2995669,0.0035971223021582736
6170,2145669,3264374,0.02709539916661259
6171,44428,1135932,0.08674071289851108
6172,482286,653567,0.00881720430107527
6173,2940560,3734741,0.4413023925091343
6174,3578368,2692347,7.739339060444238e-05
6175,4441403,2741551,0.6215210355987054
6176,897159,3921938,0
6177,4135197,3217561,1.2195109836137892
6178,2833758,26836,0.002778989111066469
6179,126909,2121214,0
6180,938662,2877896,4.62131358838763e-05
6181,2544942,2353906,0.005714285714285714
6182,754986,1393618,0.8654348332975416
6183,1055752,1987983,0.06458545614418916
6184,4454175,1719089,0.0006911703038972038
6185,991915,833259,0.00022920009168003668
6186,1183256,4736908,1.3112054304884109e-06
6187,464419,4657591,0.01597487116462899
6188,4588994,1541904,0.0005022601707684581
6189,2759392,1636799,0
6190,1991608,3407568,0.7749100803634127
6191,3029304,2748610,0.004081632653061225
6192,3968141,2609014,0.003472222222222222
6193,1595379,2475194,0
6194,4641500,2581880,0.00552057436278724
6195,551270,2224169,0.00037795677250353525
6196,4448557,3251589,0.039605748115372465
6197,1128250,3411464,0.009911141790683777
6198,4416927,4035016,0
6199,2989873,1004807,0.01176601708778343
6200,2195849,4085623,0.32124406303723324
6201,433740,1345525,0
6202,4159232,4114117,0.00017169025450710352
6203,871619,855302,0
6204,3804237,346874,0
6205,3449384,1962278,0.03142849883175676
6206,4273840,2005943,0
6207,3112427,1050365,0.5881723263839147
6208,2299812,494791,0.0007288629737609329
6209,2281905,1116975,0.22739204974890082
6210,787540,892636,0.003428649237472767
6211,2596252,1865606,0
6212,2429371,2448159,4.7078762770114404e-05
6213,4655425,2222071,0.011058179849733354
6214,4589313,4849238,1.4950141278835086e-05
6215,3874602,3103582,0.004770276726849361
6216,2546199,2500295,0.12852183344774507
6217,4226561,1045426,0
6218,4408843,1061920,0.002785090008078887
6219,1075193,3230163,2.6246995770363232e-05
6220,1453814,1030509,2.8041365627457602e-05
6221,1357512,4825227,0
6222,291598,3602167,0.16666666666666666
6223,914590,2200421,0.06390027033820489
6224,3574289,95568,0
6225,2977223,2076091,0.00020902806273341475
6226,1806303,2299295,3.333222225925803e-05
6227,1781069,3033484,0
6228,138349,778393,0
6229,2314931,3041534,0
6230,625906,3177976,0.230859936834495
6231,1047601,3281451,7.491791111104756
6232,958829,4468952,0.026885411821278973
6233,1013466,3136757,0.9151713797564998
6234,892090,3504377,0.01079131439914673
6235,823636,188108,0
6236,1415961,764635,0
6237,3600061,950325,0.003232509289210905
6238,1246304,65435,0
6239,3498929,1628826,5.9812798364453604e-05
6240,2101826,163021,0.2484381364581959
6241,2573172,858390,0.001055133544389096
6242,61851,1061297,0
6243,2816537,947246,0.4394433255950544
6244,3616989,20388,0.14129001126194726
6245,3755664,3821147,0.004524886877828055
6246,446513,4715766,0.031759728179436536
6247,2251224,875270,0.043478260869565216
6248,4699680,3870559,0.05293752059750808
6249,2378456,4542523,0
6250,1290649,2119585,0
6251,81990,794687,0.0037174721189591076
6252,3054246,1517172,0.016560918216045918
6253,1241974,1571064,0.012058704521665797
6254,3077524,2256731,0.0004024069232542563
6255,1537260,4100575,0.003246905290634129
6256,1658415,1162249,0.032431644185198685
6257,2415333,4246825,0.001575770096805448
6258,4586866,3469694,1.3112054304884109e-06
6259,1005221,4620547,0.35539593032614997
6260,2689691,3507219,0.005263054619326839
6261,3289560,3936534,0.0006724521450278038
6262,485828,708203,0.029521326092734737
6263,378893,4250205,0.0007771894437860592
6264,1590756,4780017,0.00914179104477612
6265,623444,2888061,0
6266,4506669,498512,0.0004716981132075472
6267,620351,247783,0.003584694615101742
6268,4834640,2364302,0.11613065800028985
6269,1185400,2563819,0.038461538461538464
6270,794490,3495175,0.0004114534949287554
6271,638010,3223775,0.00067944056828309
6272,3122764,4311172,0.04510206872302499
6273,804420,19947,0.05481186208880229
6274,574671,11338,0.014973676518376245
6275,3404692,851826,0.03998384331151318
6276,1219703,2177945,0.12381815418938724
6277,621507,45557,0.0011967306957373124
6278,2454722,2168756,0.010073522884797409
6279,4435111,762460,0
6280,1468783,3691952,0.634891769036626
6281,3425682,4842659,0.48133967669386907
6282,965431,58008,0
6283,3057048,4345793,3.333222225925803e-05
6284,3670568,2416261,0
6285,440093,2503408,0
6286,4565547,2367831,0.5222290193104724
6287,355653,1739759,0.0007584807301046636
6288,3105068,1072902,0.0005415891210065868
6289,636645,4240631,0
6290,3363793,1403382,0
6291,64105,2753336,0.17178406742888352
6292,508671,2652826,0.002828193440202447
6293,1583704,1988914,0.0005012531328320802
6294,335010,631279,0.10713364370574935
6295,2696065,2043897,0
6296,4238490,3217561,0.041337704668133406
6297,2259251,3418202,0.00019815715322528857
6298,155655,4437733,0.04557762314605412
6299,2972814,4260737,0.3894721451488745
6300,3507219,943639,0.0005887072685983689
6301,1862328,4734538,0
6302,447792,3272419,0.3018151439204071
6303,3738701,3376555,0.6147081087594993
6304,3722034,1715317,0.04213759296396488
6305,4019772,2657616,0.19595643769222873
6306,4520307,1514383,0.006060606060606061
6307,1741725,1950471,0.009282465184314685
6308,738704,2783695,0.02056022631066436
6309,3028026,1622557,0.0008635710660358548
6310,3392450,2538827,0
6311,478279,4017122,0.008673040660727275
6312,4760049,4244108,8.109468243511491e-05
6313,202182,2917400,0.034840266000732555
6314,4207128,706737,0.0071354788523817735
6315,2941746,4455938,0.000953136767863028
6316,3261660,1547372,0
6317,4827008,2152768,0.13399226857689292
6318,3435172,3137519,0.0007918036190532896
6319,1085187,3343475,0.016090793719378105
6320,488468,4193324,0.0031993932807816436
6321,370690,1555455,0
6322,1882491,3292454,0
6323,1242622,4135692,13.044455597023203
6324,250784,4502376,0.0006295212127390753
6325,4772450,3571356,0.1789394317805688
6326,3742783,3539009,0.17683833150863995
6327,3940664,3285368,0.18179317142576232
6328,2809458,239746,0
6329,4181260,1640240,0
6330,4846084,654630,0.00033317016170348267
6331,1283090,3938509,0.05317066821925784
6332,2082699,1590372,0.0005293444927260704
6333,1019500,4210958,0.0012042719703708414
6334,4789042,4400710,0.14261976676937294
6335,2948651,1803018,0.00658665239337083
6336,678280,1271496,0.008815442545997343
6337,3318630,2937322,0.3253038032536216
6338,3374141,2556469,0.01420176608855854
6339,700661,4736366,0
6340,41540,1243152,0.0002993864082452442
6341,547929,2462158,0.010102550126102432
6342,1600876,1183361,0.001150974724404862
6343,602831,859099,0.014098394073944419
6344,2025015,3355010,0.01
6345,54752,3000515,0.05247366285294176
6346,1104700,749351,0.016864407153953955
6347,3673862,964264,0.0003056067644441423
6348,1837215,2607806,0
6349,632527,4402007,0.0437598774484684
6350,2920750,2972160,0.05165263318410912
6351,1170510,4439390,0.007420187168462936
6352,397490,1558151,0.0017015348308151614
6353,740102,3226086,0.002234277148801151
6354,1659040,4366702,0
6355,1343246,4865433,0
6356,2605488,1818359,0
6357,999420,1558434,0.010194439871253302
6358,3492960,1061920,0
6359,4286785,1696218,12.845648863897413
6360,4800953,1925808,0
6361,101838,3842555,0.02238432339332225
6362,3159838,1821251,0.08452380952380953
6363,4274919,4687539,0.24570650525856133
6364,1897058,4475906,0.01619499845677341
6365,1119490,1974922,0.05717418455338207
6366,2739805,3921674,0.024417570229998582
6367,1359330,1826142,0.003967374110884931
6368,1121944,1197283,0.04255263585284001
6369,3400119,888120,0.6991536934021229
6370,3108982,4823414,0
6371,1274841,2027656,0.2016258160784756
6372,4474583,2385853,0.013673894446119635
6373,4139305,4243408,0.010068606000101506
6374,4110089,2546421,0
6375,682761,3065221,0.002277904328018223
6376,324700,2577052,0.16262004059447144
6377,2676123,1008568,0
6378,3122389,4684020,0.4269981325863679
6379,268091,2542886,0.0511380638818927
6380,2347216,2804852,0.0005122950819672131
6381,2687374,3233769,0.6225424225560309
6382,4079398,2699036,0.22396494306379078
6383,1602126,2278742,0
6384,4306582,4058362,0.01879606385982116
6385,2119068,2471048,0.011729229515807063
6386,342940,812719,0
6387,2955011,2721906,0.023255813953488372
6388,3335443,1532741,0.005179951375079593
6389,591326,1549107,0.012085146542928868
6390,2652464,3588998,5.878203620973431e-05
6391,4662733,1210760,0.002794448773090258
6392,1145009,2757410,0.1582440644223824
6393,1703576,1201478,0.007443969535592492
6394,4722431,190472,0
6395,1858692,1777787,0
6396,1253184,2389568,0
6397,743085,565577,0.2589099454333258
6398,3484797,3386111,0
6399,534956,1702515,0
6400,2467909,992461,0
6401,2490085,543026,0.010337059085331826
6402,3609443,4340935,0.007847082608470963
6403,3871155,4184939,0.040039040556235375
6404,1423553,2138440,0.046349058545476024
6405,2759330,2564293,0.19828152882541974
6406,1322754,2026276,0.004680376721903014
6407,2914124,1370930,0
6408,4728730,3799681,1.1175349811021478
6409,3964144,3328824,0.19888431125639222
6410,1546569,1914158,0.004007982251579227
6411,2640762,233539,0
6412,3897083,22018,1.028561325629281
6413,1372390,2709615,0
6414,374977,3814841,0
6415,789432,778663,0.42537874885463767
6416,166301,2831397,0.04302720629124504
6417,4162864,1105301,0.3786341926208166
6418,1420430,1846659,0
6419,4624957,847207,0.04019574429156246
6420,3623678,234649,0.003985109683083157
6421,1247483,487236,0.0046447374691951345
6422,2767575,3783126,0.503987043914322
6423,3034228,2504243,0.15432768377046147
6424,3791630,3609789,0.02005176194494436
6425,1124567,4120649,0.01596921815366645
6426,3403110,3418072,0.0007154000906790759
6427,3704463,541321,0.0019633663131420976
6428,1301087,2101204,0
6429,3543140,213089,0.018465563449660587
6430,355400,4816863,0.015781686441691978
6431,2356085,451437,0
6432,2938171,3293255,0.3006116675020091
6433,2195988,1068034,0.0002439874360517935
6434,429831,3462986,0.11752105446299085
6435,567973,3356514,3.1834924082246205
6436,4139336,693041,0
6437,2203653,4114117,0.0027722770816289806
6438,2545905,333975,0.005681818181818182
6439,4507643,1160901,0.03845229793042252
6440,1325894,190635,0.0001193881460078568
6441,1442258,3937922,0
6442,2476039,2484581,0.0012318480416587995
6443,4386792,940317,0.26460808387304996
6444,438779,1979098,0
6445,3786080,3643190,0
6446,527169,2146301,0.000999106321524708
6447,3374895,816934,0.23803772553268512
6448,3809313,848757,0.28961722397651674
6449,4083597,1263430,2.690551589981462e-06
6450,1955823,2285796,0.002784518068773974
6451,3748959,1357203,0
6452,4769721,94321,0
6453,2317015,3504184,2.455005038777545e-05
6454,3767879,2070503,0
6455,4293,506830,0
6456,4114810,1695796,0.008341030032327341
6457,1053208,2540102,0.0005250589483385062
6458,3741309,1797097,0.0006345177664974619
6459,169009,551857,0
6460,990658,1336755,0.0018796992481203006
6461,3436823,4311172,0.08388384537001163
6462,563611,1878814,1.5637295118618064
6463,143808,3134085,0.023982670536958742
6464,166844,117401,0.7531715693008239
6465,3552240,4627750,0
6466,4437733,3536565,0.7334337813019246
6467,1749305,120555,0.0004929736171902522
6468,525595,1770414,0.0013280212483399733
6469,2303899,3217153,4.914056775419688e-05
6470,2513631,804737,0
6471,2382795,3167384,0.00952113939104146
6472,3829112,4049828,0.09401709401709402
6473,4290362,925328,0
6474,2624755,3616458,0.2630821778749452
6475,3319852,275302,0.0008944543828264759
6476,4134777,2902510,0.012290650235974055
6477,881447,3703286,0.0008030937277780444
6478,1801460,1051389,0.00923422119922281
6479,820772,3995328,1.1782310039706385e-05
6480,1300976,2358799,0.004415099730038731
6481,3694366,4444824,0.0013532448864875498
6482,2920873,353937,2.690551589981462e-06
6483,3136926,982109,0
6484,923082,3430555,3.964556680935141e-05
6485,4518007,1485090,0.20233766233766234
6486,3922050,82340,0.005314713039674076
6487,3794054,487236,0
6488,4576342,1622842,0
6489,3634961,2278148,1.2975156976712934
6490,3324062,3293559,0.003401657429093748
6491,1305103,2514259,0.002386634844868735
6492,654545,1731857,0.00836214407987955
6493,803951,794512,0.20901815103161492
6494,619552,3344221,0.0026222033150317186
6495,682546,1903968,0.01002751454459321
6496,4398685,4420646,1.3112054304884109e-06
6497,3110854,4655430,2.451790752605361e-05
6498,2400419,4031103,0
6499,2545736,4391513,0.1293848552353404
6500,942440,1597818,0.057969345624241615
6501,4709390,4860800,0
6502,3798102,3146817,0.00015176628206106077
6503,4190154,2728956,0.32612794818245266
6504,2770420,4162766,0.002029169717735005
6505,1151907,1154823,0
6506,818849,4005067,0.06810532604677667
6507,3107199,1671109,3.626979534767791e-05
6508,1877187,556174,0
6509,1176065,2197349,0.03490017323957835
6510,762988,4246523,7.989773090444231e-05
6511,327051,326729,6.352114874116762e-05
6512,830215,3943734,0
6513,1935156,1384676,0.011586988108662972
6514,3221207,237742,0.09623116008940995
6515,769654,879730,0.001780566398670707
6516,1143970,3922914,0
6517,4790970,522422,0.01990861372909874
6518,4611739,2559131,0
6519,2480532,3159533,0.04689440255869968
6520,4464097,2681077,0
6521,2207319,3416478,0.04390751776092095
6522,4337012,3200512,0.0012531328320802004
6523,162242,3472620,0
6524,4554335,580584,0.019002034179235246
6525,2839634,1529484,0.017992219133644967
6526,2819871,3451014,0.0004580451220027718
6527,1026366,1107607,0.00442570123380638
6528,2464855,95886,6.84931506849315e-05
6529,3958664,1674510,0
6530,1695500,3754361,6.042581645658854e-05
6531,3802338,3522361,0.0662308513811104
6532,3316884,4126058,0.007762318216857554
6533,1069609,996371,0.003509975761099114
6534,2027323,3030179,0
6535,2583918,3840645,0.002297648112702332
6536,687868,4461878,0.045454545454545456
6537,4108056,315464,0
6538,918804,3030751,0.043803779247131816
6539,4048846,3069293,0.49212486155398005
6540,2558590,2549673,0.5662908985923385
6541,3307496,600591,0.002175099951478019
6542,2891857,3952204,0.0009956896536662762
6543,2902003,2255872,0.02533582521745279
6544,2004406,2173456,1.185187792718612
6545,3546247,1591738,0.037443588836482154
6546,145983,2930986,0.5175467161506002
6547,2410733,943126,0
6548,2577343,127950,0.03907905713913362
6549,958601,302219,0.010877822491355927
6550,3448708,1565469,0.0033832324439676204
6551,884795,4591789,0.005810266767228803
6552,904699,1155568,0
6553,4380326,1196225,0.002125614449511112
6554,1014744,3628463,0.003946013276379282
6555,2355484,340787,0
6556,3473711,2743237,2.496984890744426e-06
6557,2612704,3693634,0.015830834105612052
6558,938826,4061472,0.0003326709683003879
6559,4781298,881760,0
6560,4609702,2934603,0.1722268048201493
6561,3939368,500770,0
6562,24392,2290795,0.11227152182960377
6563,4384662,1794528,0.02663203026879394
6564,4743786,877692,0.005494505494505495
6565,2141287,342702,0.001326853021768276
6566,338967,4610114,0.04363754346000535
6567,1153566,4367667,9.78952520802741e-05
6568,2759850,629531,0.00088261253309797
6569,4493888,2272405,0.03062002768257892
6570,488573,2631457,0.14032616795782749
6571,2895959,13973,0.0037735849056603774
6572,1122052,1930544,0.004684029321150536
6573,1852963,4006372,0.004599161877484161
6574,2808681,3418202,0.00802831665291077
6575,3492510,2194084,0.6480847213332162
6576,4612815,534089,0.022955673544585626
6577,2416046,3003939,0.0046963407703901365
6578,1561431,2849811,0
6579,4109862,1055870,0.002173984892362148
6580,3204831,2885287,0.010823219513166199
6581,814560,3498688,0
6582,636045,51544,0.0017859360310863053
6583,214935,3264035,7.826563356030368e-05
6584,1056828,3729180,0
6585,1396917,2809674,0.004612743486587039
6586,1345452,2050750,0.0013438793467125622
6587,2166868,90509,0
6588,1570747,1597080,0
6589,2301621,2872252,0.0044274693126519285
6590,296151,859105,0
6591,1184959,1170080,0
6592,1793311,3221726,0.0008851238238778102
6593,1567106,3190077,0.0002622697691542845
6594,3799486,85041,0.004936148815168755
6595,1368123,1848747,0.0733788746166527
6596,4576435,1170,1.1803979253175167
6597,1329707,648835,0.04309700677906457
6598,3347305,3250100,0.26251819407883353
6599,1282845,1318326,0
6600,4463889,4561985,0.0012468827930174563
6601,1450478,3400944,0.018490329512893984
6602,1339565,4544061,0.18335563666255306
6603,3753699,2932236,0.185127113570455
6604,819859,3907615,0
6605,3902146,3559779,0
6606,3781152,4382468,0.012445395734415221
6607,911998,1584385,1.2231158069689328e-05
6608,1286166,3818010,0.18036173661354116
6609,347703,3458,0.009364566198025467
6610,704728,487932,0
6611,539219,3213441,0.002857142857142857
6612,2344755,4407539,0.006116436754734627
6613,3021091,575782,9.44518956495457e-06
6614,2662768,932451,0.023255813953488372
6615,1578326,3714595,0.15310223344117838
6616,3564511,1310357,0.01747879119056698
6617,2544271,4814001,0.08326837976038276
6618,778870,4842630,0.00010315143658705598
6619,2684700,168942,0.00025940337224383917
6620,4254122,3558874,0.001488095238095238
6621,4820945,3110481,0
6622,388001,3940664,0.049053583742782944
6623,39963,3213579,0
6624,167532,2710482,0.023298967350854287
6625,2443496,2165787,0.007378009960175253
6626,4092796,3528096,0.13470902111520938
6627,2484296,1630855,3.147995708875791e-05
6628,1337985,2866126,0.018253835641750142
6629,4589473,3185844,0
6630,606761,2497994,0.0015141493672415746
6631,743424,259414,0.5770415142294265
6632,4462031,4448105,0.0009270324133620337
6633,2379083,530491,0
6634,1829652,557156,0.00785951502169072
6635,4064525,1590360,0
6636,335479,4007276,0.2924786059931977
6637,1157860,4109087,0.0019646365422396855
6638,3909238,217050,0
6639,3777120,1399786,9.44518956495457e-06
6640,1637898,4658060,0.008076196303963822
6641,3657697,2654676,0.10675527529484084
6642,2496241,265439,0
6643,1162697,2681473,1.3112054304884109e-06
6644,2011675,595409,1.0126479731850816e-05
6645,330829,1139579,0
6646,3939195,3484158,1.0599429285242035
6647,1906297,3876096,0
6648,1232867,2813213,0
6649,1300976,4306614,0.018084422951574756
6650,3001600,1397028,0.004107106504389078
6651,810546,1985340,0
6652,4374620,3050686,0
6653,3171676,4554501,0.004153157060440409
6654,2277157,319312,9.037686092116147e-05
6655,977825,101349,0.05810142236188105
6656,3685989,3512311,0.00045871559633027525
6657,2029427,874672,0.017455942015629007
6658,1569925,2151710,9.445546424860678e-05
6659,2607301,4517101,0.0009683861875916385
6660,3856906,1702681,0.0011818594531255522
6661,1663756,763313,0.9310939026069843
6662,4029708,3557745,0.0007796131019779332
6663,793369,1490568,0.007705604559203644
6664,474326,3927627,0
6665,934009,3951022,0.024877836891691013
6666,2345214,207887,0.0002666666666666667
6667,4823214,261133,0
6668,1774097,3557463,0
6669,2778926,1931636,0.005197572796409984
6670,69444,3241571,0.4731127589537675
6671,3720344,322367,0.08376102174741847
6672,1404534,3925574,7.040766035344645e-05
6673,1065985,4662248,0
6674,436698,2794126,0.014260102776045764
6675,2523398,760372,0.6825003307943388
6676,1740390,4002556,0.0006119951040391676
6677,4694768,3500610,0.5178506377460542
6678,2352372,4181529,0
6679,990399,1539432,0.0046689022609189106
6680,4444163,3285856,0
6681,4046638,2360848,0.00016927931721862134
6682,1786626,2757027,0.054877715405222474
6683,2126676,480679,0
6684,2791353,253258,0.012054170347864053
6685,419149,4084473,0
6686,1740390,3321075,0.22822157855130865
6687,3658643,3967917,0.006448452460476508
6688,2136872,109597,0.008985332671143011
6689,999163,3663392,0.10411542044539061
6690,54916,2922873,0
6691,2096182,3044301,0.0005813937038707725
6692,599191,1275748,0.005177890316784674
6693,2299295,69235,0.7889318007839038
6694,104145,827726,0.00018615675910452136
6695,4096832,512040,0.005328356308391013
6696,1574563,2546199,0.29184543479298675
6697,4420475,3167866,0.0005438777321826199
6698,3949256,2299770,0
6699,2117098,945121,0
6700,3665847,967204,0.0014771298470259214
6701,747989,3485325,0.026483050847457626
6702,2256071,4042072,6.84931506849315e-05
6703,4489126,660988,0.04081449490289547
6704,3841958,2938445,0.04216185442037889
6705,2062596,477407,0
6706,3497766,2517880,0
6707,4790574,531233,0.0038095684107393927
6708,1509217,930861,0.07414188521168003
6709,1974705,3768870,0.0012055437170655962
6710,1403344,933347,0.08457094331480858
6711,3136997,4822947,0.00960825681818569
6712,2941407,811314,2.179076507376174e-05
6713,13751,1151292,0.015427491063016345
6714,4415061,2746308,0.2861341008710511
6715,2376055,66772,0.0005005005005005005
6716,4188584,757983,0
6717,4762019,1682950,0
6718,3302659,2169271,0
6719,4357485,2023163,0.057331395052224565
6720,2413519,3010497,0.10593306002350285
6721,2568040,878472,0
6722,3588819,2022573,0.000159821000479463
6723,4525961,1255669,0.002150537634408602
6724,949821,4635617,2.846894038603883e-05
6725,4705108,742876,1.2231158069689328e-05
6726,2907035,1908676,1.6423388830170125
6727,901923,3184222,0.08050546512226205
6728,2899933,399490,0.007040935556706448
6729,1720019,150776,0
6730,4752780,1782943,0
6731,2629135,4427017,0.0005281664827702599
6732,671504,1879260,0
6733,4771966,1697994,0.00998109663409934
6734,1285504,3437244,0.0021893258600805695
6735,4652709,1898377,0.5713432167586995
6736,4701737,621120,0.2906761563130585
6737,218846,3861621,0
6738,664668,4305032,0.004678281954517078
6739,3494888,1177649,0.007407407407407408
6740,812338,2040910,0.0026109660574412533
6741,30833,3684456,0.003040698596853217
6742,535934,4007211,0.00034857117035483207
6743,2573156,3345694,0.005076142131979695
6744,4461366,3151963,0
6745,2642509,1015736,0
6746,4612815,226897,0.0033503200757816686
6747,4318052,2083644,0.09003815899561175
6748,4601068,4519802,0.05898272756317675
6749,2806205,2468519,0.3207579692751643
6750,1903703,1500229,0.8617554404277953
6751,3224468,3138503,0.007284085344741136
6752,3246429,4822389,0.15610063891003834
6753,1482465,3452811,0.002929592793336422
6754,2704413,4751012,0.12892622879658672
6755,3664547,399878,0.004464285714285714
6756,867745,442564,0
6757,4339556,1592741,3.763546319949359e-05
6758,3578171,4358280,0
6759,2255133,1534885,0
6760,1535311,3948212,0.011705789727498882
6761,3302688,306263,0.03348800023002694
6762,3572017,4570441,0
6763,3267725,4733440,0.014613609867403472
6764,1038930,2578360,0.018021186175243127
6765,103916,4491352,0
6766,1702428,4641963,0
6767,393431,4811557,0
6768,2681421,1004186,0.025290779690491958
6769,2587645,4372387,0.17968432168933363
6770,3682223,1673377,0.003938149566745176
6771,3149776,1565469,0.0020341237707545813
6772,774534,1038399,0.029513980350779588
6773,2076614,1800376,0.014771778103307322
6774,2658199,4578211,0.03320536749358628
6775,3382314,4834481,0.33137551661879877
6776,4350093,2297767,0.001022616415502138
6777,2779887,990424,0.00025081514923501377
6778,3630494,4055,0.08621411299647438
6779,4002888,4794393,2.194337510945185e-05
6780,1788287,2018604,0.044542744695949786
6781,2794502,4778699,0.694545298354158
6782,2648230,3001506,2.9212991144774124e-05
6783,4658530,347612,0
6784,680856,2511862,1.1193394277320277
6785,145747,4329108,0
6786,3584579,1086605,0.004729236695421725
6787,4457096,2987372,0.010309278350515464
6788,3134499,4817397,0.021125458230917965
6789,4180465,4007276,0.052316257598999806
6790,3579402,111010,0.0953127289773077
6791,972843,4694920,0
6792,2616335,4052824,0.08134676179587241
6793,1903053,1397316,0.004297564741290423
6794,2315098,3733760,0.012346947684821615
6795,2155849,2369226,0.0863824314420422
6796,4635994,1310817,0.001560030940141217
6797,2002617,4241207,0.025
6798,3099361,1292551,0.010385646692077082
6799,255471,4847918,0.005353519521917002
6800,4758380,4830796,0.0025906735751295338
6801,3763685,4014664,0.08592132852638137
6802,346090,3123331,0
6803,4458061,1743426,0.000881057268722467
6804,3543920,998027,0.014388718298571447
6805,557586,865410,0.06246918768594002
6806,244019,4123389,0.003847949698292664
6807,755469,1104060,0.022761787242844885
6808,276809,2888640,0
6809,644229,3835720,0.00012619170364040262
6810,1337451,506628,0
6811,992458,3712542,0.09770638019429993
6812,2168987,1064333,0.0070984777881329605
6813,539204,4473676,0.023880601281429492
6814,4447307,945790,0
6815,2087578,1546131,0
6816,2315091,851195,0.0009804187300767328
6817,3108821,3850385,0
6818,4532019,2438600,0.9209133966851043
6819,2027803,434050,0.00019778481012658228
6820,1356967,1978841,0
6821,4848398,1688298,0.005988023952095809
